,train_task,test_task,sub,acc,Features
4,mem,mixed,MSC01,0.905,500
5,mem,motor,MSC01,0.995,500
6,mixed,motor,MSC02,0.7599999999999999,500
7,mixed,mem,MSC02,0.8600000000000001,500
8,motor,mixed,MSC02,0.5,500
9,motor,mem,MSC02,0.5,500
10,mem,mixed,MSC02,0.735,500
11,mem,motor,MSC02,0.725,500
12,mixed,motor,MSC03,0.995,500
13,mixed,mem,MSC03,0.86875,500
14,motor,mixed,MSC03,0.55,500
15,motor,mem,MSC03,0.66875,500
16,mem,mixed,MSC03,0.56875,500
17,mem,motor,MSC03,0.8562500000000001,500
18,mixed,motor,MSC04,0.95,500
19,mixed,mem,MSC04,0.985,500
20,motor,mixed,MSC04,0.7,500
21,motor,mem,MSC04,0.63,500
22,mem,mixed,MSC04,0.9,500
23,mem,motor,MSC04,0.825,500
24,mixed,motor,MSC05,0.95,500
25,mixed,mem,MSC05,1.0,500
26,motor,mixed,MSC05,0.595,500
27,motor,mem,MSC05,0.74,500
28,mem,mixed,MSC05,0.9000000000000001,500
29,mem,motor,MSC05,0.94,500
30,mixed,motor,MSC06,0.9222222222222224,500
31,mixed,mem,MSC06,1.0,500
32,motor,mixed,MSC06,0.6,500
33,motor,mem,MSC06,0.6444444444444445,500
34,mem,mixed,MSC06,0.7749999999999999,500
35,mem,motor,MSC06,0.8222222222222222,500
36,mixed,motor,MSC07,0.7166666666666667,500
37,mixed,mem,MSC07,0.955,500
38,motor,mixed,MSC07,0.5,500
39,motor,mem,MSC07,0.5,500
40,mem,mixed,MSC07,0.82,500
41,mem,motor,MSC07,0.7277777777777777,500
42,mixed,motor,MSC10,0.9000000000000001,500
43,mixed,mem,MSC10,0.905,500
44,motor,mixed,MSC10,0.5650000000000001,500
45,motor,mem,MSC10,0.725,500
46,mem,mixed,MSC10,0.775,500
47,mem,motor,MSC10,0.78,500
0,mixed,motor,MSC01,0.995,1000
1,mixed,mem,MSC01,0.8900000000000002,1000
2,motor,mixed,MSC01,0.85,1000
3,motor,mem,MSC01,0.6450000000000001,1000
4,mem,mixed,MSC01,0.945,1000
5,mem,motor,MSC01,0.94,1000
6,mixed,motor,MSC02,0.605,1000
7,mixed,mem,MSC02,0.805,1000
8,motor,mixed,MSC02,0.5,1000
9,motor,mem,MSC02,0.5,1000
10,mem,mixed,MSC02,0.5750000000000001,1000
11,mem,motor,MSC02,0.565,1000
12,mixed,motor,MSC03,1.0,1000
13,mixed,mem,MSC03,0.89375,1000
14,motor,mixed,MSC03,0.61,1000
15,motor,mem,MSC03,0.6875,1000
16,mem,mixed,MSC03,0.6062500000000001,1000
17,mem,motor,MSC03,0.8124999999999999,1000
18,mixed,motor,MSC04,0.985,1000
19,mixed,mem,MSC04,1.0,1000
20,motor,mixed,MSC04,0.6499999999999999,1000
21,motor,mem,MSC04,0.7350000000000001,1000
22,mem,mixed,MSC04,0.8999999999999998,1000
23,mem,motor,MSC04,0.9149999999999998,1000
24,mixed,motor,MSC05,0.94,1000
25,mixed,mem,MSC05,1.0,1000
26,motor,mixed,MSC05,0.6900000000000002,1000
27,motor,mem,MSC05,0.945,1000
28,mem,mixed,MSC05,0.905,1000
29,mem,motor,MSC05,1.0,1000
30,mixed,motor,MSC06,0.9500000000000002,1000
31,mixed,mem,MSC06,0.995,1000
32,motor,mixed,MSC06,0.5444444444444444,1000
33,motor,mem,MSC06,0.5611111111111112,1000
34,mem,mixed,MSC06,0.75,1000
35,mem,motor,MSC06,0.8944444444444446,1000
36,mixed,motor,MSC07,0.8333333333333333,1000
37,mixed,mem,MSC07,0.86,1000
38,motor,mixed,MSC07,0.5499999999999999,1000
39,motor,mem,MSC07,0.5,1000
40,mem,mixed,MSC07,0.9200000000000002,1000
41,mem,motor,MSC07,0.7888888888888889,1000
42,mixed,motor,MSC10,0.91,1000
43,mixed,mem,MSC10,0.995,1000
44,motor,mixed,MSC10,0.5549999999999999,1000
45,motor,mem,MSC10,0.6599999999999999,1000
46,mem,mixed,MSC10,0.8900000000000002,1000
47,mem,motor,MSC10,0.905,1000
0,mixed,motor,MSC01,0.98,1500
1,mixed,mem,MSC01,0.865,1500
2,motor,mixed,MSC01,0.7949999999999999,1500
3,motor,mem,MSC01,0.6500000000000001,1500
4,mem,mixed,MSC01,0.945,1500
5,mem,motor,MSC01,0.98,1500
6,mixed,motor,MSC02,0.72,1500
7,mixed,mem,MSC02,0.7699999999999999,1500
8,motor,mixed,MSC02,0.5,1500
9,motor,mem,MSC02,0.5,1500
10,mem,mixed,MSC02,0.685,1500
11,mem,motor,MSC02,0.66,1500
12,mixed,motor,MSC03,1.0,1500
13,mixed,mem,MSC03,0.9125,1500
14,motor,mixed,MSC03,0.5549999999999999,1500
15,motor,mem,MSC03,0.60625,1500
16,mem,mixed,MSC03,0.575,1500
17,mem,motor,MSC03,0.89375,1500
18,mixed,motor,MSC04,0.9549999999999998,1500
19,mixed,mem,MSC04,0.95,1500
20,motor,mixed,MSC04,0.64,1500
21,motor,mem,MSC04,0.58,1500
22,mem,mixed,MSC04,0.8950000000000001,1500
23,mem,motor,MSC04,0.8799999999999999,1500
24,mixed,motor,MSC05,0.9549999999999998,1500
25,mixed,mem,MSC05,1.0,1500
26,motor,mixed,MSC05,0.6400000000000001,1500
27,motor,mem,MSC05,0.91,1500
28,mem,mixed,MSC05,0.8599999999999998,1500
29,mem,motor,MSC05,0.9549999999999998,1500
30,mixed,motor,MSC06,0.977777777777778,1500
31,mixed,mem,MSC06,0.995,1500
32,motor,mixed,MSC06,0.5611111111111111,1500
33,motor,mem,MSC06,0.5555555555555556,1500
34,mem,mixed,MSC06,0.7150000000000001,1500
35,mem,motor,MSC06,0.7888888888888891,1500
36,mixed,motor,MSC07,0.9166666666666666,1500
37,mixed,mem,MSC07,0.9,1500
38,motor,mixed,MSC07,0.5055555555555555,1500
39,motor,mem,MSC07,0.5,1500
40,mem,mixed,MSC07,0.875,1500
41,mem,motor,MSC07,0.8833333333333334,1500
42,mixed,motor,MSC10,0.875,1500
43,mixed,mem,MSC10,0.9549999999999998,1500
44,motor,mixed,MSC10,0.52,1500
45,motor,mem,MSC10,0.655,1500
46,mem,mixed,MSC10,0.76,1500
47,mem,motor,MSC10,0.8950000000000001,1500
0,mixed,motor,MSC01,0.99,2000
1,mixed,mem,MSC01,0.93,2000
2,motor,mixed,MSC01,0.735,2000
3,motor,mem,MSC01,0.6550000000000001,2000
4,mem,mixed,MSC01,0.925,2000
5,mem,motor,MSC01,0.9549999999999998,2000
6,mixed,motor,MSC02,0.8600000000000001,2000
7,mixed,mem,MSC02,0.86,2000
8,motor,mixed,MSC02,0.5,2000
9,motor,mem,MSC02,0.5,2000
10,mem,mixed,MSC02,0.72,2000
11,mem,motor,MSC02,0.6900000000000002,2000
12,mixed,motor,MSC03,0.975,2000
13,mixed,mem,MSC03,0.84375,2000
14,motor,mixed,MSC03,0.5549999999999999,2000
15,motor,mem,MSC03,0.5125,2000
16,mem,mixed,MSC03,0.64375,2000
17,mem,motor,MSC03,0.8687500000000001,2000
18,mixed,motor,MSC04,0.945,2000
19,mixed,mem,MSC04,0.985,2000
20,motor,mixed,MSC04,0.575,2000
21,motor,mem,MSC04,0.675,2000
22,mem,mixed,MSC04,0.8699999999999999,2000
23,mem,motor,MSC04,0.9,2000
24,mixed,motor,MSC05,0.9549999999999998,2000
25,mixed,mem,MSC05,1.0,2000
26,motor,mixed,MSC05,0.5749999999999998,2000
27,motor,mem,MSC05,0.7050000000000001,2000
28,mem,mixed,MSC05,0.7999999999999999,2000
29,mem,motor,MSC05,1.0,2000
30,mixed,motor,MSC06,0.9388888888888888,2000
31,mixed,mem,MSC06,0.95,2000
32,motor,mixed,MSC06,0.5499999999999999,2000
33,motor,mem,MSC06,0.5166666666666666,2000
34,mem,mixed,MSC06,0.745,2000
35,mem,motor,MSC06,0.9111111111111112,2000
36,mixed,motor,MSC07,0.85,2000
37,mixed,mem,MSC07,0.8800000000000001,2000
38,motor,mixed,MSC07,0.5,2000
39,motor,mem,MSC07,0.5,2000
40,mem,mixed,MSC07,0.86,2000
41,mem,motor,MSC07,0.8111111111111111,2000
42,mixed,motor,MSC10,0.945,2000
43,mixed,mem,MSC10,0.98,2000
44,motor,mixed,MSC10,0.5399999999999999,2000
45,motor,mem,MSC10,0.645,2000
46,mem,mixed,MSC10,0.825,2000
47,mem,motor,MSC10,0.915,2000
0,mixed,motor,MSC01,0.995,2500
1,mixed,mem,MSC01,0.9,2500
2,motor,mixed,MSC01,0.875,2500
3,motor,mem,MSC01,0.6550000000000001,2500
4,mem,mixed,MSC01,0.95,2500
5,mem,motor,MSC01,0.995,2500
6,mixed,motor,MSC02,0.7400000000000001,2500
7,mixed,mem,MSC02,0.805,2500
8,motor,mixed,MSC02,0.5,2500
9,motor,mem,MSC02,0.5,2500
10,mem,mixed,MSC02,0.7649999999999999,2500
11,mem,motor,MSC02,0.6450000000000001,2500
12,mixed,motor,MSC03,0.95,2500
13,mixed,mem,MSC03,0.91875,2500
14,motor,mixed,MSC03,0.53,2500
15,motor,mem,MSC03,0.575,2500
16,mem,mixed,MSC03,0.64375,2500
17,mem,motor,MSC03,0.7875,2500
18,mixed,motor,MSC04,0.95,2500
19,mixed,mem,MSC04,0.955,2500
20,motor,mixed,MSC04,0.595,2500
21,motor,mem,MSC04,0.675,2500
22,mem,mixed,MSC04,0.91,2500
23,mem,motor,MSC04,0.915,2500
24,mixed,motor,MSC05,0.955,2500
25,mixed,mem,MSC05,1.0,2500
26,motor,mixed,MSC05,0.595,2500
27,motor,mem,MSC05,0.765,2500
28,mem,mixed,MSC05,0.8549999999999999,2500
29,mem,motor,MSC05,1.0,2500
30,mixed,motor,MSC06,0.9722222222222224,2500
31,mixed,mem,MSC06,0.995,2500
32,motor,mixed,MSC06,0.5388888888888889,2500
33,motor,mem,MSC06,0.5833333333333334,2500
34,mem,mixed,MSC06,0.7949999999999999,2500
35,mem,motor,MSC06,0.8499999999999999,2500
36,mixed,motor,MSC07,0.8611111111111113,2500
37,mixed,mem,MSC07,0.8699999999999999,2500
38,motor,mixed,MSC07,0.5111111111111111,2500
39,motor,mem,MSC07,0.5,2500
40,mem,mixed,MSC07,0.8399999999999999,2500
41,mem,motor,MSC07,0.7777777777777777,2500
42,mixed,motor,MSC10,0.93,2500
43,mixed,mem,MSC10,0.9549999999999998,2500
44,motor,mixed,MSC10,0.505,2500
45,motor,mem,MSC10,0.6900000000000001,2500
46,mem,mixed,MSC10,0.78,2500
47,mem,motor,MSC10,0.92,2500
0,mixed,motor,MSC01,0.995,3000
1,mixed,mem,MSC01,0.8950000000000001,3000
2,motor,mixed,MSC01,0.8049999999999999,3000
3,motor,mem,MSC01,0.6500000000000001,3000
4,mem,mixed,MSC01,0.93,3000
5,mem,motor,MSC01,0.995,3000
6,mixed,motor,MSC02,0.825,3000
7,mixed,mem,MSC02,0.8399999999999999,3000
8,motor,mixed,MSC02,0.5,3000
9,motor,mem,MSC02,0.5,3000
10,mem,mixed,MSC02,0.7000000000000001,3000
11,mem,motor,MSC02,0.6499999999999999,3000
12,mixed,motor,MSC03,0.995,3000
13,mixed,mem,MSC03,0.8625,3000
14,motor,mixed,MSC03,0.5549999999999999,3000
15,motor,mem,MSC03,0.55,3000
16,mem,mixed,MSC03,0.60625,3000
17,mem,motor,MSC03,0.85625,3000
18,mixed,motor,MSC04,0.95,3000
19,mixed,mem,MSC04,0.995,3000
20,motor,mixed,MSC04,0.57,3000
21,motor,mem,MSC04,0.6499999999999999,3000
22,mem,mixed,MSC04,0.915,3000
23,mem,motor,MSC04,0.885,3000
24,mixed,motor,MSC05,0.9549999999999998,3000
25,mixed,mem,MSC05,1.0,3000
26,motor,mixed,MSC05,0.5599999999999998,3000
27,motor,mem,MSC05,0.76,3000
28,mem,mixed,MSC05,0.8299999999999998,3000
29,mem,motor,MSC05,1.0,3000
30,mixed,motor,MSC06,0.9055555555555556,3000
31,mixed,mem,MSC06,0.95,3000
32,motor,mixed,MSC06,0.5388888888888889,3000
33,motor,mem,MSC06,0.5611111111111111,3000
34,mem,mixed,MSC06,0.745,3000
35,mem,motor,MSC06,0.8444444444444443,3000
36,mixed,motor,MSC07,0.8166666666666667,3000
37,mixed,mem,MSC07,0.9200000000000002,3000
38,motor,mixed,MSC07,0.5388888888888889,3000
39,motor,mem,MSC07,0.5,3000
40,mem,mixed,MSC07,0.82,3000
41,mem,motor,MSC07,0.7555555555555554,3000
42,mixed,motor,MSC10,0.905,3000
43,mixed,mem,MSC10,0.905,3000
44,motor,mixed,MSC10,0.51,3000
45,motor,mem,MSC10,0.635,3000
46,mem,mixed,MSC10,0.78,3000
47,mem,motor,MSC10,0.94,3000
0,mixed,motor,MSC01,0.995,4000
1,mixed,mem,MSC01,0.91,4000
2,motor,mixed,MSC01,0.86,4000
3,motor,mem,MSC01,0.6550000000000001,4000
4,mem,mixed,MSC01,0.9399999999999998,4000
5,mem,motor,MSC01,1.0,4000
6,mixed,motor,MSC02,0.73,4000
7,mixed,mem,MSC02,0.7849999999999999,4000
8,motor,mixed,MSC02,0.5,4000
9,motor,mem,MSC02,0.5,4000
10,mem,mixed,MSC02,0.745,4000
11,mem,motor,MSC02,0.645,4000
12,mixed,motor,MSC03,1.0,4000
13,mixed,mem,MSC03,0.925,4000
14,motor,mixed,MSC03,0.5299999999999999,4000
15,motor,mem,MSC03,0.60625,4000
16,mem,mixed,MSC03,0.6375000000000001,4000
17,mem,motor,MSC03,0.8687499999999999,4000
18,mixed,motor,MSC04,0.95,4000
19,mixed,mem,MSC04,0.9600000000000002,4000
20,motor,mixed,MSC04,0.5499999999999999,4000
21,motor,mem,MSC04,0.7250000000000001,4000
22,mem,mixed,MSC04,0.8999999999999998,4000
23,mem,motor,MSC04,0.9,4000
24,mixed,motor,MSC05,0.955,4000
25,mixed,mem,MSC05,1.0,4000
26,motor,mixed,MSC05,0.565,4000
27,motor,mem,MSC05,0.6900000000000002,4000
28,mem,mixed,MSC05,0.8449999999999998,4000
29,mem,motor,MSC05,0.99,4000
30,mixed,motor,MSC06,0.9555555555555556,4000
31,mixed,mem,MSC06,1.0,4000
32,motor,mixed,MSC06,0.5277777777777777,4000
33,motor,mem,MSC06,0.5666666666666667,4000
34,mem,mixed,MSC06,0.75,4000
35,mem,motor,MSC06,0.9388888888888888,4000
36,mixed,motor,MSC07,0.8666666666666669,4000
37,mixed,mem,MSC07,0.9200000000000002,4000
38,motor,mixed,MSC07,0.5499999999999999,4000
39,motor,mem,MSC07,0.5,4000
40,mem,mixed,MSC07,0.8699999999999999,4000
41,mem,motor,MSC07,0.7444444444444444,4000
42,mixed,motor,MSC10,0.9000000000000001,4000
43,mixed,mem,MSC10,0.97,4000
44,motor,mixed,MSC10,0.51,4000
45,motor,mem,MSC10,0.5549999999999999,4000
46,mem,mixed,MSC10,0.7999999999999999,4000
47,mem,motor,MSC10,0.925,4000
0,mixed,motor,MSC01,0.995,5000
1,mixed,mem,MSC01,0.93,5000
2,motor,mixed,MSC01,0.8400000000000001,5000
3,motor,mem,MSC01,0.6500000000000001,5000
4,mem,mixed,MSC01,0.945,5000
5,mem,motor,MSC01,0.995,5000
6,mixed,motor,MSC02,0.7350000000000001,5000
7,mixed,mem,MSC02,0.8399999999999999,5000
8,motor,mixed,MSC02,0.5,5000
9,motor,mem,MSC02,0.5,5000
10,mem,mixed,MSC02,0.7649999999999999,5000
11,mem,motor,MSC02,0.64,5000
12,mixed,motor,MSC03,0.975,5000
13,mixed,mem,MSC03,0.8625,5000
14,motor,mixed,MSC03,0.5199999999999999,5000
15,motor,mem,MSC03,0.54375,5000
16,mem,mixed,MSC03,0.6625000000000001,5000
17,mem,motor,MSC03,0.8625,5000
18,mixed,motor,MSC04,0.95,5000
19,mixed,mem,MSC04,0.98,5000
20,motor,mixed,MSC04,0.57,5000
21,motor,mem,MSC04,0.67,5000
22,mem,mixed,MSC04,0.925,5000
23,mem,motor,MSC04,0.8949999999999999,5000
24,mixed,motor,MSC05,0.945,5000
25,mixed,mem,MSC05,1.0,5000
26,motor,mixed,MSC05,0.595,5000
27,motor,mem,MSC05,0.8049999999999999,5000
28,mem,mixed,MSC05,0.8700000000000001,5000
29,mem,motor,MSC05,0.995,5000
30,mixed,motor,MSC06,0.9611111111111112,5000
31,mixed,mem,MSC06,1.0,5000
32,motor,mixed,MSC06,0.5555555555555555,5000
33,motor,mem,MSC06,0.5666666666666667,5000
34,mem,mixed,MSC06,0.7899999999999998,5000
35,mem,motor,MSC06,0.9222222222222224,5000
36,mixed,motor,MSC07,0.8333333333333333,5000
37,mixed,mem,MSC07,0.8950000000000001,5000
38,motor,mixed,MSC07,0.5222222222222223,5000
39,motor,mem,MSC07,0.5,5000
40,mem,mixed,MSC07,0.9,5000
41,mem,motor,MSC07,0.7666666666666667,5000
42,mixed,motor,MSC10,0.8800000000000001,5000
43,mixed,mem,MSC10,0.965,5000
44,motor,mixed,MSC10,0.525,5000
45,motor,mem,MSC10,0.7,5000
46,mem,mixed,MSC10,0.8550000000000001,5000
47,mem,motor,MSC10,0.8149999999999998,5000
0,mixed,motor,MSC01,0.995,10000
1,mixed,mem,MSC01,0.92,10000
2,motor,mixed,MSC01,0.8299999999999998,10000
3,motor,mem,MSC01,0.6500000000000001,10000
4,mem,mixed,MSC01,0.935,10000
5,mem,motor,MSC01,1.0,10000
6,mixed,motor,MSC02,0.755,10000
7,mixed,mem,MSC02,0.835,10000
8,motor,mixed,MSC02,0.5,10000
9,motor,mem,MSC02,0.5,10000
10,mem,mixed,MSC02,0.725,10000
11,mem,motor,MSC02,0.625,10000
12,mixed,motor,MSC03,1.0,10000
13,mixed,mem,MSC03,0.88125,10000
14,motor,mixed,MSC03,0.5449999999999999,10000
15,motor,mem,MSC03,0.5875,10000
16,mem,mixed,MSC03,0.6312500000000001,10000
17,mem,motor,MSC03,0.9125,10000
18,mixed,motor,MSC04,0.95,10000
19,mixed,mem,MSC04,0.9600000000000002,10000
20,motor,mixed,MSC04,0.6,10000
21,motor,mem,MSC04,0.68,10000
22,mem,mixed,MSC04,0.885,10000
23,mem,motor,MSC04,0.8999999999999998,10000
24,mixed,motor,MSC05,0.97,10000
25,mixed,mem,MSC05,1.0,10000
26,motor,mixed,MSC05,0.5649999999999998,10000
27,motor,mem,MSC05,0.765,10000
28,mem,mixed,MSC05,0.8449999999999998,10000
29,mem,motor,MSC05,1.0,10000
30,mixed,motor,MSC06,0.9333333333333332,10000
31,mixed,mem,MSC06,0.95,10000
32,motor,mixed,MSC06,0.5499999999999999,10000
33,motor,mem,MSC06,0.5666666666666667,10000
34,mem,mixed,MSC06,0.755,10000
35,mem,motor,MSC06,0.9055555555555556,10000
36,mixed,motor,MSC07,0.8777777777777779,10000
37,mixed,mem,MSC07,0.9000000000000001,10000
38,motor,mixed,MSC07,0.5055555555555555,10000
39,motor,mem,MSC07,0.5,10000
40,mem,mixed,MSC07,0.8799999999999999,10000
41,mem,motor,MSC07,0.7944444444444444,10000
42,mixed,motor,MSC10,0.905,10000
43,mixed,mem,MSC10,0.965,10000
44,motor,mixed,MSC10,0.52,10000
45,motor,mem,MSC10,0.6950000000000001,10000
46,mem,mixed,MSC10,0.82,10000
47,mem,motor,MSC10,0.885,10000
0,mixed,motor,MSC01,0.995,15000
1,mixed,mem,MSC01,0.935,15000
2,motor,mixed,MSC01,0.8249999999999998,15000
3,motor,mem,MSC01,0.6500000000000001,15000
4,mem,mixed,MSC01,0.945,15000
5,mem,motor,MSC01,1.0,15000
6,mixed,motor,MSC02,0.8299999999999998,15000
7,mixed,mem,MSC02,0.845,15000
8,motor,mixed,MSC02,0.5,15000
9,motor,mem,MSC02,0.5,15000
10,mem,mixed,MSC02,0.725,15000
11,mem,motor,MSC02,0.645,15000
12,mixed,motor,MSC03,1.0,15000
13,mixed,mem,MSC03,0.875,15000
14,motor,mixed,MSC03,0.5599999999999998,15000
15,motor,mem,MSC03,0.59375,15000
16,mem,mixed,MSC03,0.6062500000000001,15000
17,mem,motor,MSC03,0.8562500000000001,15000
18,mixed,motor,MSC04,0.95,15000
19,mixed,mem,MSC04,0.9600000000000002,15000
20,motor,mixed,MSC04,0.57,15000
21,motor,mem,MSC04,0.585,15000
22,mem,mixed,MSC04,0.91,15000
23,mem,motor,MSC04,0.91,15000
24,mixed,motor,MSC05,0.95,15000
25,mixed,mem,MSC05,1.0,15000
26,motor,mixed,MSC05,0.5599999999999999,15000
27,motor,mem,MSC05,0.8099999999999999,15000
28,mem,mixed,MSC05,0.8449999999999998,15000
29,mem,motor,MSC05,0.985,15000
30,mixed,motor,MSC06,0.972222222222222,15000
31,mixed,mem,MSC06,1.0,15000
32,motor,mixed,MSC06,0.5555555555555555,15000
33,motor,mem,MSC06,0.5777777777777778,15000
34,mem,mixed,MSC06,0.755,15000
35,mem,motor,MSC06,0.9277777777777778,15000
36,mixed,motor,MSC07,0.8499999999999999,15000
37,mixed,mem,MSC07,0.8950000000000001,15000
38,motor,mixed,MSC07,0.5166666666666666,15000
39,motor,mem,MSC07,0.5,15000
40,mem,mixed,MSC07,0.8749999999999998,15000
41,mem,motor,MSC07,0.7888888888888888,15000
42,mixed,motor,MSC10,0.9200000000000002,15000
43,mixed,mem,MSC10,0.965,15000
44,motor,mixed,MSC10,0.505,15000
45,motor,mem,MSC10,0.6500000000000001,15000
46,mem,mixed,MSC10,0.8399999999999999,15000
47,mem,motor,MSC10,0.905,15000
0,mixed,motor,MSC01,0.995,20000
1,mixed,mem,MSC01,0.94,20000
2,motor,mixed,MSC01,0.8149999999999998,20000
3,motor,mem,MSC01,0.6500000000000001,20000
4,mem,mixed,MSC01,0.945,20000
5,mem,motor,MSC01,1.0,20000
6,mixed,motor,MSC02,0.7999999999999999,20000
7,mixed,mem,MSC02,0.835,20000
8,motor,mixed,MSC02,0.5,20000
9,motor,mem,MSC02,0.5,20000
10,mem,mixed,MSC02,0.74,20000
11,mem,motor,MSC02,0.6399999999999999,20000
12,mixed,motor,MSC03,1.0,20000
13,mixed,mem,MSC03,0.90625,20000
14,motor,mixed,MSC03,0.5449999999999999,20000
15,motor,mem,MSC03,0.6,20000
16,mem,mixed,MSC03,0.625,20000
17,mem,motor,MSC03,0.8875000000000001,20000
18,mixed,motor,MSC04,0.9549999999999998,20000
19,mixed,mem,MSC04,0.9600000000000002,20000
20,motor,mixed,MSC04,0.575,20000
21,motor,mem,MSC04,0.6449999999999999,20000
22,mem,mixed,MSC04,0.915,20000
23,mem,motor,MSC04,0.8999999999999998,20000
24,mixed,motor,MSC05,0.96,20000
25,mixed,mem,MSC05,1.0,20000
26,motor,mixed,MSC05,0.5549999999999999,20000
27,motor,mem,MSC05,0.7949999999999999,20000
28,mem,mixed,MSC05,0.8399999999999999,20000
29,mem,motor,MSC05,1.0,20000
30,mixed,motor,MSC06,0.9555555555555556,20000
31,mixed,mem,MSC06,1.0,20000
32,motor,mixed,MSC06,0.5555555555555555,20000
33,motor,mem,MSC06,0.577777777777778,20000
34,mem,mixed,MSC06,0.755,20000
35,mem,motor,MSC06,0.9166666666666669,20000
36,mixed,motor,MSC07,0.8111111111111111,20000
37,mixed,mem,MSC07,0.9050000000000002,20000
38,motor,mixed,MSC07,0.5055555555555555,20000
39,motor,mem,MSC07,0.5,20000
40,mem,mixed,MSC07,0.8799999999999999,20000
41,mem,motor,MSC07,0.7722222222222223,20000
42,mixed,motor,MSC10,0.91,20000
43,mixed,mem,MSC10,0.97,20000
44,motor,mixed,MSC10,0.515,20000
45,motor,mem,MSC10,0.655,20000
46,mem,mixed,MSC10,0.8399999999999999,20000
47,mem,motor,MSC10,0.915,20000
0,mixed,motor,MSC01,0.995,30000
1,mixed,mem,MSC01,0.93,30000
2,motor,mixed,MSC01,0.7949999999999999,30000
3,motor,mem,MSC01,0.6500000000000001,30000
4,mem,mixed,MSC01,0.9399999999999998,30000
5,mem,motor,MSC01,0.99,30000
6,mixed,motor,MSC02,0.76,30000
7,mixed,mem,MSC02,0.835,30000
8,motor,mixed,MSC02,0.5,30000
9,motor,mem,MSC02,0.5,30000
10,mem,mixed,MSC02,0.725,30000
11,mem,motor,MSC02,0.64,30000
12,mixed,motor,MSC03,1.0,30000
13,mixed,mem,MSC03,0.88125,30000
14,motor,mixed,MSC03,0.5399999999999999,30000
15,motor,mem,MSC03,0.6,30000
16,mem,mixed,MSC03,0.6062500000000001,30000
17,mem,motor,MSC03,0.8687500000000001,30000
18,mixed,motor,MSC04,0.9549999999999998,30000
19,mixed,mem,MSC04,0.9600000000000002,30000
20,motor,mixed,MSC04,0.6050000000000001,30000
21,motor,mem,MSC04,0.6449999999999999,30000
22,mem,mixed,MSC04,0.91,30000
23,mem,motor,MSC04,0.8999999999999998,30000
24,mixed,motor,MSC05,0.95,30000
25,mixed,mem,MSC05,1.0,30000
26,motor,mixed,MSC05,0.5549999999999999,30000
27,motor,mem,MSC05,0.755,30000
28,mem,mixed,MSC05,0.8449999999999998,30000
29,mem,motor,MSC05,0.985,30000
30,mixed,motor,MSC06,0.9555555555555556,30000
31,mixed,mem,MSC06,1.0,30000
32,motor,mixed,MSC06,0.5388888888888889,30000
33,motor,mem,MSC06,0.538888888888889,30000
34,mem,mixed,MSC06,0.755,30000
35,mem,motor,MSC06,0.8777777777777779,30000
36,mixed,motor,MSC07,0.8333333333333333,30000
37,mixed,mem,MSC07,0.9000000000000001,30000
38,motor,mixed,MSC07,0.5055555555555555,30000
39,motor,mem,MSC07,0.5,30000
40,mem,mixed,MSC07,0.885,30000
41,mem,motor,MSC07,0.7388888888888889,30000
42,mixed,motor,MSC10,0.905,30000
43,mixed,mem,MSC10,0.96,30000
44,motor,mixed,MSC10,0.505,30000
45,motor,mem,MSC10,0.635,30000
46,mem,mixed,MSC10,0.7999999999999999,30000
47,mem,motor,MSC10,0.8950000000000001,30000
0,mixed,motor,MSC01,0.995,40000
1,mixed,mem,MSC01,0.915,40000
2,motor,mixed,MSC01,0.8149999999999998,40000
3,motor,mem,MSC01,0.6500000000000001,40000
4,mem,mixed,MSC01,0.945,40000
5,mem,motor,MSC01,1.0,40000
6,mixed,motor,MSC02,0.78,40000
7,mixed,mem,MSC02,0.8299999999999998,40000
8,motor,mixed,MSC02,0.5,40000
9,motor,mem,MSC02,0.5,40000
10,mem,mixed,MSC02,0.725,40000
11,mem,motor,MSC02,0.63,40000
12,mixed,motor,MSC03,1.0,40000
13,mixed,mem,MSC03,0.91875,40000
14,motor,mixed,MSC03,0.5499999999999999,40000
15,motor,mem,MSC03,0.60625,40000
16,mem,mixed,MSC03,0.6375000000000001,40000
17,mem,motor,MSC03,0.8500000000000001,40000
18,mixed,motor,MSC04,0.9549999999999998,40000
19,mixed,mem,MSC04,0.9600000000000002,40000
20,motor,mixed,MSC04,0.5749999999999998,40000
21,motor,mem,MSC04,0.615,40000
22,mem,mixed,MSC04,0.91,40000
23,mem,motor,MSC04,0.8999999999999998,40000
24,mixed,motor,MSC05,0.965,40000
25,mixed,mem,MSC05,1.0,40000
26,motor,mixed,MSC05,0.575,40000
27,motor,mem,MSC05,0.7949999999999999,40000
28,mem,mixed,MSC05,0.8449999999999998,40000
29,mem,motor,MSC05,1.0,40000
30,mixed,motor,MSC06,0.9611111111111112,40000
31,mixed,mem,MSC06,1.0,40000
32,motor,mixed,MSC06,0.5444444444444444,40000
33,motor,mem,MSC06,0.5444444444444445,40000
34,mem,mixed,MSC06,0.76,40000
35,mem,motor,MSC06,0.9111111111111112,40000
36,mixed,motor,MSC07,0.8444444444444443,40000
37,mixed,mem,MSC07,0.9000000000000001,40000
38,motor,mixed,MSC07,0.5055555555555555,40000
39,motor,mem,MSC07,0.5,40000
40,mem,mixed,MSC07,0.8649999999999999,40000
41,mem,motor,MSC07,0.7611111111111111,40000
