,train_sub,test_sub,task,acc
89,MSC04,MSC02,glass,0.565
90,MSC04,MSC02,motor,0.665
91,MSC04,MSC02,mem,0.7649999999999999
92,MSC04,MSC03,semantic,0.73
93,MSC04,MSC03,glass,0.49000000000000005
94,MSC04,MSC03,motor,0.545
95,MSC04,MSC03,mem,0.62
96,MSC04,MSC05,semantic,0.74
97,MSC04,MSC05,glass,0.6149999999999999
98,MSC04,MSC05,motor,0.615
99,MSC04,MSC05,mem,0.8200000000000001
100,MSC04,MSC06,semantic,0.5199999999999999
101,MSC04,MSC06,glass,0.6055555555555556
102,MSC04,MSC06,motor,0.5499999999999999
103,MSC04,MSC06,mem,0.77
104,MSC04,MSC07,semantic,0.8049999999999999
105,MSC04,MSC07,glass,0.8300000000000001
106,MSC04,MSC07,motor,0.805
107,MSC04,MSC07,mem,0.86
108,MSC04,MSC10,semantic,0.7849999999999999
109,MSC04,MSC10,glass,0.585
110,MSC04,MSC10,motor,0.6599999999999999
111,MSC04,MSC10,mem,0.6199999999999999
112,MSC05,MSC01,semantic,0.95
113,MSC05,MSC01,glass,0.49000000000000005
114,MSC05,MSC01,motor,0.745
115,MSC05,MSC01,mem,0.645
116,MSC05,MSC02,semantic,0.565
117,MSC05,MSC02,glass,0.505
118,MSC05,MSC02,motor,0.5499999999999999
119,MSC05,MSC02,mem,0.5
120,MSC05,MSC03,semantic,0.68
121,MSC05,MSC03,glass,0.52
122,MSC05,MSC03,motor,0.79
123,MSC05,MSC03,mem,0.515
124,MSC05,MSC04,semantic,0.82
125,MSC05,MSC04,glass,0.5349999999999999
126,MSC05,MSC04,motor,0.54
127,MSC05,MSC04,mem,0.5799999999999998
128,MSC05,MSC06,semantic,0.5
129,MSC05,MSC06,glass,0.47777777777777775
130,MSC05,MSC06,motor,0.6199999999999999
131,MSC05,MSC06,mem,0.835
132,MSC05,MSC07,semantic,0.5999999999999999
133,MSC05,MSC07,glass,0.475
134,MSC05,MSC07,motor,0.475
135,MSC05,MSC07,mem,0.5549999999999999
136,MSC05,MSC10,semantic,0.505
137,MSC05,MSC10,glass,0.4699999999999999
138,MSC05,MSC10,motor,0.59
139,MSC05,MSC10,mem,0.72
140,MSC06,MSC01,semantic,0.7949999999999999
141,MSC06,MSC01,glass,0.5833333333333333
142,MSC06,MSC01,motor,0.7849999999999999
143,MSC06,MSC01,mem,0.7999999999999998
144,MSC06,MSC02,semantic,0.6399999999999999
145,MSC06,MSC02,glass,0.6666666666666667
146,MSC06,MSC02,motor,0.53
147,MSC06,MSC02,mem,0.55
148,MSC06,MSC03,semantic,0.48500000000000004
149,MSC06,MSC03,glass,0.36666666666666664
150,MSC06,MSC03,motor,0.6050000000000002
151,MSC06,MSC03,mem,0.51
152,MSC06,MSC04,semantic,0.575
153,MSC06,MSC04,glass,0.5722222222222223
154,MSC06,MSC04,motor,0.5449999999999999
155,MSC06,MSC04,mem,0.7849999999999999
156,MSC06,MSC05,semantic,0.5599999999999999
157,MSC06,MSC05,glass,0.6722222222222222
158,MSC06,MSC05,motor,0.5499999999999999
159,MSC06,MSC05,mem,0.865
160,MSC06,MSC07,semantic,0.8049999999999999
161,MSC06,MSC07,glass,0.6888888888888889
162,MSC06,MSC07,motor,0.85
163,MSC06,MSC07,mem,0.8149999999999998
164,MSC06,MSC10,semantic,0.495
165,MSC06,MSC10,glass,0.4722222222222223
166,MSC06,MSC10,motor,0.585
167,MSC06,MSC10,mem,0.48500000000000004
168,MSC07,MSC01,semantic,0.9350000000000002
169,MSC07,MSC01,glass,0.845
170,MSC07,MSC01,motor,0.525
171,MSC07,MSC01,mem,0.575
172,MSC07,MSC02,semantic,0.8099999999999999
173,MSC07,MSC02,glass,0.6450000000000001
174,MSC07,MSC02,motor,0.575
175,MSC07,MSC02,mem,0.5449999999999999
176,MSC07,MSC03,semantic,0.62
177,MSC07,MSC03,glass,0.5349999999999999
178,MSC07,MSC03,motor,0.505
179,MSC07,MSC03,mem,0.545
180,MSC07,MSC04,semantic,0.755
181,MSC07,MSC04,glass,0.74
182,MSC07,MSC04,motor,0.6400000000000001
183,MSC07,MSC04,mem,0.6299999999999999
184,MSC07,MSC05,semantic,0.675
185,MSC07,MSC05,glass,0.5
186,MSC07,MSC05,motor,0.5700000000000001
187,MSC07,MSC05,mem,0.7899999999999999
188,MSC07,MSC06,semantic,0.5599999999999999
189,MSC07,MSC06,glass,0.6055555555555556
190,MSC07,MSC06,motor,0.615
191,MSC07,MSC06,mem,0.8099999999999999
192,MSC07,MSC10,semantic,0.5599999999999999
193,MSC07,MSC10,glass,0.6400000000000001
194,MSC07,MSC10,motor,0.53
195,MSC07,MSC10,mem,0.51
196,MSC10,MSC01,semantic,0.655
197,MSC10,MSC01,glass,0.61
198,MSC10,MSC01,motor,0.5449999999999999
199,MSC10,MSC01,mem,0.5
200,MSC10,MSC02,semantic,0.53
201,MSC10,MSC02,glass,0.505
202,MSC10,MSC02,motor,0.7350000000000001
203,MSC10,MSC02,mem,0.5399999999999999
204,MSC10,MSC03,semantic,0.5549999999999999
205,MSC10,MSC03,glass,0.495
206,MSC10,MSC03,motor,0.51
207,MSC10,MSC03,mem,0.5
208,MSC10,MSC04,semantic,0.7949999999999999
209,MSC10,MSC04,glass,0.51
210,MSC10,MSC04,motor,0.595
211,MSC10,MSC04,mem,0.5
212,MSC10,MSC05,semantic,0.4450000000000001
213,MSC10,MSC05,glass,0.52
214,MSC10,MSC05,motor,0.7699999999999998
215,MSC10,MSC05,mem,0.56
216,MSC10,MSC06,semantic,0.5850000000000001
217,MSC10,MSC06,glass,0.6333333333333334
218,MSC10,MSC06,motor,0.6950000000000001
219,MSC10,MSC06,mem,0.49000000000000005
220,MSC10,MSC07,semantic,0.5149999999999999
221,MSC10,MSC07,glass,0.505
222,MSC10,MSC07,motor,0.7
223,MSC10,MSC07,mem,0.5
