train,same_sub,diff_sub,feature,Null_Network
MSC07,0.9722222222222222,0.6946442845723421,494,salience
MSC10,0.925,0.5800000000000001,494,salience
MSC01,0.9875,0.6016216216216217,494,salience
MSC02,0.95,0.6855855855855856,494,salience
MSC03,0.859375,0.6894075403949731,494,salience
MSC04,0.9625,0.5563963963963964,494,salience
MSC05,0.975,0.6827027027027027,494,salience
MSC06,0.9861111111111112,0.7640135647316976,494,salience
MSC07,0.9583333333333334,0.6948441247002398,494,salience
MSC10,0.95,0.625945945945946,494,salience
MSC01,0.975,0.518918918918919,494,salience
MSC02,0.95,0.712972972972973,494,salience
MSC03,0.96875,0.6925493716337523,494,salience
MSC04,0.95,0.7410810810810811,494,salience
MSC05,0.975,0.6688288288288289,494,salience
MSC06,0.9861111111111112,0.6890085776979852,494,salience
MSC07,1.0,0.7372102318145484,494,salience
MSC10,0.8875,0.6481081081081081,494,salience
MSC01,0.9875,0.6756756756756757,494,salience
MSC02,0.9625,0.6491891891891892,494,salience
MSC03,0.90625,0.7073608617594255,494,salience
MSC04,0.975,0.6879279279279279,494,salience
MSC05,0.9625,0.6387387387387388,494,salience
MSC06,0.9444444444444444,0.7478555755036904,494,salience
MSC07,0.9444444444444444,0.7316147082334132,494,salience
MSC10,0.9625,0.5821621621621622,494,salience
MSC01,1.0,0.5533333333333333,494,salience
MSC02,0.8875,0.6158558558558559,494,salience
MSC03,0.921875,0.7154398563734291,494,salience
MSC04,0.95,0.6073873873873874,494,salience
MSC05,0.9875,0.6918918918918918,494,salience
MSC06,0.9305555555555556,0.6902054657889487,494,salience
MSC07,0.9444444444444444,0.7204236610711431,494,salience
MSC10,0.9375,0.5848648648648649,494,salience
MSC01,0.95,0.5704504504504504,494,salience
MSC02,0.9375,0.632072072072072,494,salience
MSC03,0.921875,0.5980700179533214,494,salience
MSC04,0.9875,0.638018018018018,494,salience
MSC05,0.975,0.6045045045045045,494,salience
MSC06,0.9583333333333334,0.6792339916217833,494,salience
MSC07,1.0,0.6780575539568345,494,salience
MSC10,0.925,0.6645045045045045,494,salience
MSC01,0.9625,0.5693693693693693,494,salience
MSC02,0.9625,0.6753153153153153,494,salience
MSC03,0.921875,0.7170107719928187,494,salience
MSC04,0.9625,0.5873873873873874,494,salience
MSC05,0.975,0.7115315315315315,494,salience
MSC06,0.9722222222222222,0.6335527628166766,494,salience
MSC07,0.9583333333333334,0.6047162270183853,494,salience
MSC10,0.925,0.5713513513513514,494,salience
MSC01,0.95,0.5958558558558559,494,salience
MSC02,0.9625,0.6886486486486486,494,salience
MSC03,0.9375,0.7194793536804309,494,salience
MSC04,0.9375,0.6144144144144145,494,salience
MSC05,1.0,0.5908108108108108,494,salience
MSC06,0.9444444444444444,0.7781767404747656,494,salience
MSC07,0.9027777777777778,0.718625099920064,494,salience
MSC10,0.925,0.5367567567567567,494,salience
MSC01,0.975,0.5754954954954955,494,salience
MSC02,0.925,0.6886486486486486,494,salience
MSC03,0.984375,0.6891831238779174,494,salience
MSC04,0.925,0.690990990990991,494,salience
MSC05,0.9875,0.7012612612612612,494,salience
MSC06,0.9583333333333334,0.718132854578097,494,salience
MSC07,0.9305555555555556,0.6063149480415667,494,salience
MSC10,0.925,0.5427027027027027,494,salience
MSC01,0.9875,0.6481081081081081,494,salience
MSC02,0.9375,0.7097297297297297,494,salience
MSC03,0.921875,0.6146768402154399,494,salience
MSC04,0.975,0.6675675675675675,494,salience
MSC05,0.9625,0.5983783783783784,494,salience
MSC06,0.9583333333333334,0.7195292240175544,494,salience
MSC07,0.9861111111111112,0.6928457234212629,494,salience
MSC10,0.875,0.6016216216216216,494,salience
MSC01,0.9875,0.6046846846846847,494,salience
MSC02,0.95,0.7441441441441441,494,salience
MSC03,0.90625,0.6561938958707361,494,salience
MSC04,0.9875,0.8194594594594594,494,salience
MSC05,1.0,0.6990990990990991,494,salience
MSC06,0.9861111111111112,0.7837622182325953,494,salience
MSC07,0.9722222222222222,0.7078337330135891,494,salience
MSC10,0.925,0.6859459459459459,494,salience
MSC01,0.975,0.6064864864864865,494,salience
MSC02,0.95,0.6854054054054054,494,salience
MSC03,0.921875,0.7019748653500898,494,salience
MSC04,0.9375,0.6282882882882883,494,salience
MSC05,0.975,0.6708108108108108,494,salience
MSC06,0.9444444444444444,0.6993816078196688,494,salience
MSC07,0.9861111111111112,0.7190247801758592,494,salience
MSC10,0.975,0.6156756756756757,494,salience
MSC01,0.9375,0.6695495495495496,494,salience
MSC02,0.9125,0.6713513513513514,494,salience
MSC03,0.953125,0.6422800718132855,494,salience
MSC04,0.975,0.6403603603603604,494,salience
MSC05,0.975,0.6818018018018018,494,salience
MSC06,0.9305555555555556,0.6116098144823459,494,salience
MSC07,0.9722222222222222,0.6562749800159872,494,salience
MSC10,0.95,0.5953153153153153,494,salience
MSC01,0.975,0.7749549549549549,494,salience
MSC02,0.9375,0.7091891891891892,494,salience
MSC03,0.90625,0.7329443447037702,494,salience
MSC04,0.9375,0.6225225225225225,494,salience
MSC05,0.975,0.7394594594594595,494,salience
MSC06,0.9027777777777778,0.7749850388988629,494,salience
MSC07,0.9444444444444444,0.7643884892086331,494,salience
MSC10,0.9125,0.6349549549549549,494,salience
MSC01,0.9375,0.6311711711711712,494,salience
MSC02,0.9375,0.7099099099099099,494,salience
MSC03,0.96875,0.7008527827648114,494,salience
MSC04,0.925,0.6515315315315315,494,salience
MSC05,0.975,0.618018018018018,494,salience
MSC06,0.9861111111111112,0.7492519449431478,494,salience
MSC07,0.9861111111111112,0.7164268585131894,494,salience
MSC10,0.9125,0.5412612612612613,494,salience
MSC01,0.975,0.6628828828828829,494,salience
MSC02,0.9625,0.7421621621621621,494,salience
MSC03,0.953125,0.7188061041292639,494,salience
MSC04,1.0,0.6845045045045045,494,salience
MSC05,1.0,0.6609009009009009,494,salience
MSC06,0.9305555555555556,0.5962497506483144,494,salience
MSC07,0.9861111111111112,0.7092326139088729,494,salience
MSC10,0.975,0.5621621621621622,494,salience
MSC01,0.9375,0.5533333333333333,494,salience
MSC02,0.975,0.7461261261261262,494,salience
MSC03,0.9375,0.7524685816876122,494,salience
MSC04,0.975,0.6636036036036036,494,salience
MSC05,1.0,0.5848648648648649,494,salience
MSC06,0.9583333333333334,0.7458607620187513,494,salience
MSC07,0.9861111111111112,0.7106314948041567,494,salience
MSC10,0.925,0.7154954954954955,494,salience
MSC01,0.9625,0.5538738738738739,494,salience
MSC02,0.975,0.7145945945945946,494,salience
MSC03,0.859375,0.6429533213644525,494,salience
MSC04,0.9625,0.6581981981981982,494,salience
MSC05,0.9875,0.6803603603603604,494,salience
MSC06,0.9722222222222222,0.7476560941551965,494,salience
MSC07,0.9861111111111112,0.6610711430855316,494,salience
MSC10,0.8875,0.636936936936937,494,salience
MSC01,0.925,0.5872072072072072,494,salience
MSC02,0.9625,0.7117117117117117,494,salience
MSC03,0.984375,0.671903052064632,494,salience
MSC04,0.975,0.7012612612612613,494,salience
MSC05,0.9875,0.7154954954954955,494,salience
MSC06,0.9305555555555556,0.7121484141232794,494,salience
MSC07,1.0,0.6636690647482014,494,salience
MSC10,0.9375,0.5205405405405406,494,salience
MSC01,0.975,0.6556756756756756,494,salience
MSC02,0.9375,0.6672072072072072,494,salience
MSC03,0.96875,0.7414721723518851,494,salience
MSC04,0.9875,0.6661261261261261,494,salience
MSC05,0.9875,0.6455855855855855,494,salience
MSC06,0.9722222222222222,0.732296030321165,494,salience
MSC07,0.9444444444444444,0.6732613908872902,494,salience
MSC10,0.9375,0.5816216216216217,494,salience
MSC01,0.9875,0.5756756756756757,494,salience
MSC02,0.9625,0.6944144144144144,494,salience
MSC03,0.921875,0.664048473967684,494,salience
MSC04,0.975,0.7392792792792793,494,salience
MSC05,0.9875,0.7427027027027027,494,salience
MSC06,0.9861111111111112,0.7682026730500698,494,salience
MSC07,0.9583333333333334,0.798361310951239,494,salience
MSC10,0.95,0.6996396396396396,494,salience
MSC01,0.9875,0.7248648648648649,494,salience
MSC02,0.95,0.7913513513513514,494,salience
MSC03,0.9375,0.6855924596050269,494,salience
MSC04,0.9625,0.6592792792792793,494,salience
MSC05,0.95,0.6690090090090091,494,salience
MSC06,0.9861111111111112,0.7456612806702573,494,salience
MSC07,0.9722222222222222,0.7032374100719424,494,salience
MSC10,0.9,0.592072072072072,494,salience
MSC01,1.0,0.5342342342342342,494,salience
MSC02,0.9625,0.7266666666666666,494,salience
MSC03,0.953125,0.7053411131059246,494,salience
MSC04,0.925,0.5677477477477477,494,salience
MSC05,0.9875,0.6618018018018018,494,salience
MSC06,0.9722222222222222,0.7213245561539996,494,salience
MSC07,0.9722222222222222,0.7827737809752199,494,salience
MSC10,0.95,0.5482882882882882,494,salience
MSC01,0.9625,0.5554954954954955,494,salience
MSC02,0.9875,0.7333333333333334,494,salience
MSC03,0.953125,0.6187163375224417,494,salience
MSC04,0.9875,0.5738738738738739,494,salience
MSC05,0.9875,0.6794594594594594,494,salience
MSC06,0.9305555555555556,0.7695990424895273,494,salience
MSC07,0.9722222222222222,0.7116306954436451,494,salience
MSC10,0.95,0.6100900900900901,494,salience
MSC01,0.9875,0.5913513513513513,494,salience
MSC02,0.975,0.6938738738738739,494,salience
MSC03,0.953125,0.7201526032315979,494,salience
MSC04,0.95,0.7785585585585586,494,salience
MSC05,0.975,0.6390990990990991,494,salience
MSC06,0.9305555555555556,0.7478555755036904,494,salience
MSC07,0.9722222222222222,0.7108313349320543,494,salience
MSC10,0.9125,0.5884684684684685,494,salience
MSC01,0.975,0.7771171171171171,494,salience
MSC02,0.975,0.6672072072072072,494,salience
MSC03,0.984375,0.7064631956912029,494,salience
MSC04,0.9625,0.8106306306306307,494,salience
MSC05,0.975,0.7576576576576577,494,salience
MSC06,0.9722222222222222,0.7925393975663275,494,salience
MSC07,0.9305555555555556,0.7513988808952837,494,salience
MSC10,0.9625,0.7117117117117117,494,salience
MSC01,0.975,0.6115315315315315,494,salience
MSC02,0.975,0.5563963963963964,494,salience
MSC03,0.953125,0.7033213644524237,494,salience
MSC04,0.85,0.6821621621621622,494,salience
MSC05,0.9875,0.5823423423423424,494,salience
MSC06,0.9166666666666666,0.7221224815479752,494,salience
MSC07,1.0,0.723021582733813,494,salience
MSC10,0.875,0.6264864864864865,494,salience
MSC01,1.0,0.6106306306306306,494,salience
MSC02,0.975,0.7378378378378379,494,salience
MSC03,0.953125,0.7127468581687613,494,salience
MSC04,0.9625,0.6194594594594595,494,salience
MSC05,0.9875,0.616936936936937,494,salience
MSC06,0.9444444444444444,0.663474965090764,494,salience
MSC07,0.9583333333333334,0.7382094324540368,494,salience
MSC10,0.8875,0.603063063063063,494,salience
MSC01,0.975,0.5562162162162162,494,salience
MSC02,0.975,0.6245045045045045,494,salience
MSC03,0.921875,0.7556104129263914,494,salience
MSC04,0.975,0.7111711711711712,494,salience
MSC05,0.9875,0.6585585585585586,494,salience
MSC06,0.9583333333333334,0.7235188509874326,494,salience
MSC07,0.9861111111111112,0.7769784172661871,494,salience
MSC10,0.9375,0.6627027027027027,494,salience
MSC01,0.975,0.6554954954954955,494,salience
MSC02,0.9,0.6354954954954956,494,salience
MSC03,0.921875,0.5949281867145422,494,salience
MSC04,0.9625,0.6398198198198198,494,salience
MSC05,0.9875,0.6828828828828829,494,salience
MSC06,0.9305555555555556,0.7079593058049072,494,salience
MSC07,0.9444444444444444,0.7603916866506795,494,salience
MSC10,0.95,0.5823423423423424,494,salience
MSC01,0.9625,0.7009009009009008,494,salience
MSC02,0.975,0.7117117117117117,494,salience
MSC03,0.921875,0.721947935368043,494,salience
MSC04,0.925,0.6854054054054054,494,salience
MSC05,0.9875,0.5697297297297297,494,salience
MSC06,0.9583333333333334,0.7237183323359266,494,salience
MSC07,0.9166666666666666,0.6938449240607514,494,salience
MSC10,0.9125,0.6318918918918919,494,salience
MSC01,0.9875,0.643063063063063,494,salience
MSC02,0.9125,0.7324324324324324,494,salience
MSC03,0.890625,0.650359066427289,494,salience
MSC04,0.95,0.6745945945945946,494,salience
MSC05,0.975,0.6718918918918919,494,salience
MSC06,0.9861111111111112,0.7727907440654299,494,salience
MSC07,0.9444444444444444,0.6243005595523581,494,salience
MSC10,0.9,0.6099099099099099,494,salience
MSC01,0.9375,0.6264864864864865,494,salience
MSC02,0.9,0.7295495495495495,494,salience
MSC03,0.875,0.7105026929982047,494,salience
MSC04,0.9375,0.5632432432432433,494,salience
MSC05,1.0,0.745045045045045,494,salience
MSC06,0.9861111111111112,0.7063634550169559,494,salience
MSC07,0.9722222222222222,0.6916466826538769,494,salience
MSC10,0.9,0.6079279279279279,494,salience
MSC01,0.9875,0.6776576576576576,494,salience
MSC02,0.875,0.6414414414414414,494,salience
MSC03,0.96875,0.7152154398563735,494,salience
MSC04,0.9375,0.7481081081081081,494,salience
MSC05,0.975,0.5818018018018019,494,salience
MSC06,0.9583333333333334,0.725314183123878,494,salience
MSC07,0.9722222222222222,0.7793764988009593,494,salience
MSC10,0.925,0.6515315315315315,494,salience
MSC01,0.9625,0.6088288288288288,494,salience
MSC02,0.925,0.7428828828828828,494,salience
MSC03,0.953125,0.6541741472172352,494,salience
MSC04,0.9625,0.6825225225225225,494,salience
MSC05,0.9875,0.6223423423423423,494,salience
MSC06,0.9583333333333334,0.7544384600039896,494,salience
MSC07,0.9722222222222222,0.7014388489208633,494,salience
MSC10,0.9125,0.6324324324324324,494,salience
MSC01,0.975,0.6055855855855856,494,salience
MSC02,0.95,0.6542342342342342,494,salience
MSC03,0.875,0.6748204667863554,494,salience
MSC04,0.975,0.6322522522522522,494,salience
MSC05,0.975,0.7003603603603603,494,salience
MSC06,0.9444444444444444,0.7255136644723719,494,salience
MSC07,0.9861111111111112,0.7142286171063149,494,salience
MSC10,0.95,0.552972972972973,494,salience
MSC01,0.95,0.6135135135135135,494,salience
MSC02,0.9125,0.7596396396396397,494,salience
MSC03,0.890625,0.703770197486535,494,salience
MSC04,0.975,0.7893693693693694,494,salience
MSC05,1.0,0.5735135135135135,494,salience
MSC06,0.9861111111111112,0.7265110712148414,494,salience
MSC07,0.9444444444444444,0.7270183852917665,494,salience
MSC10,0.9,0.7189189189189189,494,salience
MSC01,0.975,0.6951351351351351,494,salience
MSC02,0.9375,0.7463063063063063,494,salience
MSC03,0.984375,0.702423698384201,494,salience
MSC04,0.9875,0.7448648648648648,494,salience
MSC05,0.9875,0.6454054054054054,494,salience
MSC06,0.9027777777777778,0.7121484141232794,494,salience
MSC07,0.9583333333333334,0.7627897681854516,494,salience
MSC10,0.9375,0.6126126126126126,494,salience
MSC01,0.9625,0.6491891891891892,494,salience
MSC02,0.975,0.7942342342342342,494,salience
MSC03,0.921875,0.6694344703770198,494,salience
MSC04,0.9625,0.7646846846846846,494,salience
MSC05,0.975,0.7538738738738738,494,salience
MSC06,0.9722222222222222,0.7215240375024935,494,salience
MSC07,0.9722222222222222,0.7605915267785771,494,salience
MSC10,0.925,0.5926126126126127,494,salience
MSC01,0.975,0.69009009009009,494,salience
MSC02,0.95,0.707027027027027,494,salience
MSC03,0.921875,0.7017504488330342,494,salience
MSC04,0.95,0.72,494,salience
MSC05,0.9875,0.7232432432432432,494,salience
MSC06,0.9583333333333334,0.7287053660482745,494,salience
MSC07,0.9444444444444444,0.6800559552358113,494,salience
MSC10,0.8625,0.6918918918918919,494,salience
MSC01,0.9375,0.616936936936937,494,salience
MSC02,0.9375,0.6477477477477478,494,salience
MSC03,0.890625,0.6730251346499103,494,salience
MSC04,0.975,0.6731531531531532,494,salience
MSC05,0.9875,0.5565765765765766,494,salience
MSC06,0.9444444444444444,0.7103530819868342,494,salience
MSC07,0.9583333333333334,0.6868505195843325,494,salience
MSC10,0.9375,0.5661261261261261,494,salience
MSC01,1.0,0.6675675675675675,494,salience
MSC02,0.9375,0.7057657657657658,494,salience
MSC03,0.84375,0.6698833034111311,494,salience
MSC04,0.9625,0.7102702702702702,494,salience
MSC05,0.95,0.7261261261261261,494,salience
MSC06,0.9861111111111112,0.7153401156991821,494,salience
MSC07,0.9444444444444444,0.6780575539568345,494,salience
MSC10,0.9375,0.5463063063063063,494,salience
MSC01,0.9875,0.5603603603603604,4060,co
MSC02,0.9875,0.7796396396396397,4060,co
MSC03,0.984375,0.7852333931777379,4060,co
MSC04,0.9875,0.6237837837837837,4060,co
MSC05,0.9875,0.769009009009009,4060,co
MSC06,0.9722222222222222,0.7624177139437462,4060,co
MSC07,1.0,0.7991606714628298,4060,co
MSC10,0.9625,0.5850450450450451,4060,co
MSC01,1.0,0.6046846846846847,4060,co
MSC02,0.975,0.8163963963963964,4060,co
MSC03,0.984375,0.7894973070017953,4060,co
MSC04,0.9875,0.6178378378378379,4060,co
MSC05,0.9875,0.6989189189189189,4060,co
MSC06,0.9722222222222222,0.8571713544783562,4060,co
MSC07,0.9861111111111112,0.8103517186250999,4060,co
MSC10,0.9625,0.6050450450450451,4060,co
MSC01,1.0,0.57009009009009,4060,co
MSC02,0.9875,0.8254054054054054,4060,co
MSC03,0.9375,0.8004937163375224,4060,co
MSC04,0.9625,0.6518918918918919,4060,co
MSC05,0.9875,0.7237837837837837,4060,co
MSC06,0.9722222222222222,0.8202673050069819,4060,co
MSC07,0.9861111111111112,0.8131494804156675,4060,co
MSC10,0.975,0.5796396396396396,4060,co
MSC01,1.0,0.6162162162162163,4060,co
MSC02,0.975,0.8621621621621621,4060,co
MSC03,0.921875,0.7980251346499102,4060,co
MSC04,0.975,0.6176576576576577,4060,co
MSC05,0.9875,0.7581981981981982,4060,co
MSC06,0.9722222222222222,0.8304408537801715,4060,co
MSC07,1.0,0.814748201438849,4060,co
MSC10,0.95,0.601081081081081,4060,co
MSC01,0.975,0.5668468468468468,4060,co
MSC02,0.9875,0.8522522522522522,4060,co
MSC03,0.96875,0.8090215439856373,4060,co
MSC04,1.0,0.6257657657657658,4060,co
MSC05,0.9875,0.7248648648648649,4060,co
MSC06,0.9722222222222222,0.8063036106124077,4060,co
MSC07,0.9861111111111112,0.785171862509992,4060,co
MSC10,0.9375,0.5852252252252252,4060,co
MSC01,0.9875,0.6045045045045045,4060,co
MSC02,0.9875,0.8392792792792793,4060,co
MSC03,0.953125,0.8096947935368043,4060,co
MSC04,0.9875,0.7306306306306306,4060,co
MSC05,0.9875,0.7124324324324325,4060,co
MSC06,0.9722222222222222,0.817474566128067,4060,co
MSC07,0.9861111111111112,0.815347721822542,4060,co
MSC10,0.9625,0.5989189189189189,4060,co
MSC01,0.9875,0.6246846846846847,4060,co
MSC02,0.9875,0.820900900900901,4060,co
MSC03,0.96875,0.7722172351885099,4060,co
MSC04,0.9875,0.7014414414414414,4060,co
MSC05,0.9875,0.7432432432432432,4060,co
MSC06,0.9861111111111112,0.7831637741871135,4060,co
MSC07,0.9861111111111112,0.7965627498001598,4060,co
MSC10,0.975,0.6261261261261262,4060,co
MSC01,1.0,0.5886486486486486,4060,co
MSC02,0.9875,0.7542342342342342,4060,co
MSC03,0.984375,0.7933123877917414,4060,co
MSC04,0.9875,0.6733333333333333,4060,co
MSC05,0.9875,0.6295495495495496,4060,co
MSC06,0.9861111111111112,0.8041093157789747,4060,co
MSC07,0.9861111111111112,0.7875699440447642,4060,co
MSC10,0.95,0.5574774774774774,4060,co
MSC01,1.0,0.632972972972973,4060,co
MSC02,0.9875,0.8661261261261262,4060,co
MSC03,0.96875,0.808572710951526,4060,co
MSC04,1.0,0.6684684684684685,4060,co
MSC05,0.9875,0.681981981981982,4060,co
MSC06,0.9861111111111112,0.8238579692798723,4060,co
MSC07,0.9861111111111112,0.7973621103117506,4060,co
MSC10,0.925,0.5772972972972973,4060,co
MSC01,1.0,0.6172972972972973,4060,co
MSC02,0.975,0.8054054054054054,4060,co
MSC03,0.96875,0.8022890484739676,4060,co
MSC04,0.9875,0.7133333333333334,4060,co
MSC05,0.9875,0.6749549549549549,4060,co
MSC06,0.9722222222222222,0.7688011170955515,4060,co
MSC07,0.9861111111111112,0.8201438848920863,4060,co
MSC10,0.9375,0.5942342342342343,4060,co
MSC01,0.9875,0.5454054054054054,4060,co
MSC02,0.975,0.8553153153153153,4060,co
MSC03,0.953125,0.8146319569120287,4060,co
MSC04,0.9875,0.7099099099099099,4060,co
MSC05,0.9875,0.6783783783783783,4060,co
MSC06,0.9722222222222222,0.8298424097346898,4060,co
MSC07,0.9861111111111112,0.8291366906474821,4060,co
MSC10,0.9375,0.6138738738738738,4060,co
MSC01,1.0,0.607027027027027,4060,co
MSC02,0.9875,0.8428828828828829,4060,co
MSC03,0.96875,0.8099192100538599,4060,co
MSC04,0.9875,0.6749549549549549,4060,co
MSC05,0.9875,0.7482882882882883,4060,co
MSC06,0.9583333333333334,0.812687013764213,4060,co
MSC07,1.0,0.8023581135091926,4060,co
MSC10,0.95,0.6172972972972973,4060,co
MSC01,1.0,0.5522522522522523,4060,co
MSC02,0.975,0.8194594594594594,4060,co
MSC03,0.96875,0.7982495511669659,4060,co
MSC04,0.975,0.6165765765765766,4060,co
MSC05,0.9875,0.7448648648648649,4060,co
MSC06,0.9583333333333334,0.7717933373229603,4060,co
MSC07,1.0,0.7791766586730615,4060,co
MSC10,0.95,0.68990990990991,4060,co
MSC01,0.9875,0.5787387387387387,4060,co
MSC02,0.975,0.8464864864864865,4060,co
MSC03,0.953125,0.7847845601436266,4060,co
MSC04,0.9875,0.6416216216216216,4060,co
MSC05,0.9875,0.7360360360360361,4060,co
MSC06,0.9722222222222222,0.8192698982645122,4060,co
MSC07,0.9861111111111112,0.8275379696243006,4060,co
MSC10,0.9375,0.567027027027027,4060,co
MSC01,1.0,0.5994594594594594,4060,co
MSC02,0.975,0.8043243243243243,4060,co
MSC03,0.953125,0.7953321364452424,4060,co
MSC04,0.9875,0.7221621621621621,4060,co
MSC05,0.9875,0.7634234234234234,4060,co
MSC06,0.9583333333333334,0.846000398962697,4060,co
MSC07,1.0,0.815347721822542,4060,co
MSC10,0.95,0.6075675675675676,4060,co
MSC01,1.0,0.5783783783783784,4060,co
MSC02,0.9875,0.8673873873873874,4060,co
MSC03,0.953125,0.8103680430879713,4060,co
MSC04,1.0,0.6895495495495495,4060,co
MSC05,0.9875,0.6789189189189189,4060,co
MSC06,0.9722222222222222,0.7686016357470576,4060,co
MSC07,0.9861111111111112,0.8193445243804957,4060,co
MSC10,0.9625,0.6028828828828829,4060,co
MSC01,0.9625,0.5585585585585586,4060,co
MSC02,0.975,0.8154954954954955,4060,co
MSC03,0.9375,0.8099192100538599,4060,co
MSC04,0.9875,0.6136936936936938,4060,co
MSC05,0.9875,0.7322522522522523,4060,co
MSC06,0.9722222222222222,0.8452024735687214,4060,co
MSC07,0.9861111111111112,0.8009592326139089,4060,co
MSC10,0.9625,0.5569369369369369,4060,co
MSC01,1.0,0.5347747747747748,4060,co
MSC02,0.9875,0.8327927927927928,4060,co
MSC03,0.984375,0.7991472172351886,4060,co
MSC04,0.9875,0.6385585585585586,4060,co
MSC05,0.9875,0.7297297297297297,4060,co
MSC06,0.9722222222222222,0.7885497705964493,4060,co
MSC07,0.9861111111111112,0.8185451638689049,4060,co
MSC10,0.975,0.6018018018018019,4060,co
MSC01,0.9875,0.5706306306306306,4060,co
MSC02,0.9875,0.8708108108108108,4060,co
MSC03,0.96875,0.821588868940754,4060,co
MSC04,0.9875,0.7407207207207207,4060,co
MSC05,0.9875,0.74,4060,co
MSC06,0.9722222222222222,0.8479952124476361,4060,co
MSC07,1.0,0.8239408473221422,4060,co
MSC10,0.9375,0.6463063063063064,4060,co
MSC01,0.975,0.5598198198198199,4060,co
MSC02,0.9875,0.8526126126126126,4060,co
MSC03,0.953125,0.8016157989228008,4060,co
MSC04,0.9875,0.6834234234234234,4060,co
MSC05,0.9875,0.7571171171171172,4060,co
MSC06,0.9583333333333334,0.7709954119289846,4060,co
MSC07,0.9861111111111112,0.7999600319744204,4060,co
MSC10,0.9625,0.6345945945945946,4060,co
MSC01,0.9875,0.5659459459459459,4060,co
MSC02,0.9875,0.8034234234234234,4060,co
MSC03,0.9375,0.8126122082585279,4060,co
MSC04,0.9875,0.6565765765765765,4060,co
MSC05,0.9875,0.6637837837837838,4060,co
MSC06,0.9722222222222222,0.7871534011569918,4060,co
MSC07,1.0,0.7384092725819345,4060,co
MSC10,0.9625,0.6082882882882883,4060,co
MSC01,0.9875,0.5257657657657657,4060,co
MSC02,0.9875,0.8133333333333334,4060,co
MSC03,0.984375,0.7850089766606823,4060,co
MSC04,0.9875,0.6801801801801802,4060,co
MSC05,0.9875,0.7717117117117117,4060,co
MSC06,0.9722222222222222,0.8108916816277678,4060,co
MSC07,0.9861111111111112,0.7486011191047163,4060,co
MSC10,0.9375,0.6425225225225225,4060,co
MSC01,0.9875,0.6336936936936937,4060,co
MSC02,0.975,0.8560360360360361,4060,co
MSC03,0.953125,0.8043087971274686,4060,co
MSC04,1.0,0.6477477477477478,4060,co
MSC05,0.9875,0.7261261261261261,4060,co
MSC06,0.9861111111111112,0.8282465589467385,4060,co
MSC07,0.9861111111111112,0.7907673860911271,4060,co
MSC10,0.9625,0.6091891891891892,4060,co
MSC01,0.9875,0.5524324324324325,4060,co
MSC02,0.975,0.8263063063063063,4060,co
MSC03,0.9375,0.7762567324955116,4060,co
MSC04,0.975,0.6284684684684685,4060,co
MSC05,0.9875,0.6895495495495495,4060,co
MSC06,0.9861111111111112,0.8242569319768602,4060,co
MSC07,0.9861111111111112,0.7893685051958433,4060,co
MSC10,0.9625,0.5998198198198198,4060,co
MSC01,1.0,0.6045045045045045,4060,co
MSC02,0.975,0.7663063063063063,4060,co
MSC03,0.953125,0.7437163375224417,4060,co
MSC04,1.0,0.6326126126126126,4060,co
MSC05,0.9875,0.7014414414414414,4060,co
MSC06,0.9583333333333334,0.8136844205066827,4060,co
MSC07,0.9861111111111112,0.7579936051159073,4060,co
MSC10,0.9625,0.5765765765765766,4060,co
MSC01,0.9875,0.5618018018018018,4060,co
MSC02,0.975,0.7621621621621621,4060,co
MSC03,0.953125,0.7773788150807899,4060,co
MSC04,0.9875,0.5917117117117117,4060,co
MSC05,0.9875,0.7115315315315315,4060,co
MSC06,0.9722222222222222,0.8346299620985438,4060,co
MSC07,0.9861111111111112,0.7969624300559552,4060,co
MSC10,0.9375,0.5771171171171171,4060,co
MSC01,0.9625,0.6018018018018018,4060,co
MSC02,0.9875,0.8090090090090091,4060,co
MSC03,0.9375,0.74483842010772,4060,co
MSC04,0.9875,0.6481081081081081,4060,co
MSC05,0.9875,0.7234234234234234,4060,co
MSC06,0.9722222222222222,0.8372232196289647,4060,co
MSC07,0.9861111111111112,0.8205435651478817,4060,co
MSC10,0.95,0.6738738738738739,4060,co
MSC01,1.0,0.5893693693693693,4060,co
MSC02,0.975,0.8068468468468468,4060,co
MSC03,0.984375,0.7641382405745063,4060,co
MSC04,0.9875,0.6122522522522522,4060,co
MSC05,0.9875,0.6545945945945946,4060,co
MSC06,0.9861111111111112,0.8226610811889088,4060,co
MSC07,0.9861111111111112,0.7581934452438049,4060,co
MSC10,0.9375,0.6030630630630631,4060,co
MSC01,0.9875,0.5792792792792792,4060,co
MSC02,0.9875,0.7807207207207207,4060,co
MSC03,0.953125,0.7740125673249552,4060,co
MSC04,0.9875,0.6427027027027027,4060,co
MSC05,0.9875,0.7434234234234234,4060,co
MSC06,0.9583333333333334,0.8027129463395173,4060,co
MSC07,1.0,0.8327338129496403,4060,co
MSC10,0.9375,0.670990990990991,4060,co
MSC01,1.0,0.5805405405405406,4060,co
MSC02,0.9875,0.8491891891891892,4060,co
MSC03,1.0,0.8245062836624776,4060,co
MSC04,0.9875,0.5958558558558559,4060,co
MSC05,0.9875,0.7245045045045044,4060,co
MSC06,0.9444444444444444,0.8186714542190305,4060,co
MSC07,0.9861111111111112,0.7887689848121503,4060,co
MSC10,0.95,0.5610810810810811,4060,co
