train,same_sub,diff_sub,feat
MSC05,0.99,0.69,1394
MSC06,0.95,0.68,1394
MSC07,0.96,0.68,1394
MSC10,0.95,0.59,1394
MSC01,0.99,0.67,1406
MSC02,0.96,0.8,1406
MSC03,0.95,0.72,1406
MSC04,0.97,0.67,1406
MSC05,1.0,0.75,1406
MSC06,0.97,0.75,1406
MSC07,0.99,0.76,1406
MSC10,0.95,0.56,1406
MSC01,0.97,0.54,1418
MSC02,0.96,0.73,1418
MSC03,0.97,0.76,1418
MSC04,0.97,0.72,1418
MSC05,0.99,0.7,1418
MSC06,0.97,0.79,1418
MSC07,0.96,0.79,1418
MSC10,0.96,0.55,1418
MSC01,0.99,0.55,1430
MSC02,0.97,0.73,1430
MSC03,0.94,0.78,1430
MSC04,0.99,0.75,1430
MSC05,0.99,0.7,1430
MSC06,0.96,0.82,1430
MSC07,0.95,0.74,1430
MSC10,0.91,0.69,1430
MSC01,0.96,0.54,1442
MSC02,0.97,0.8,1442
MSC03,0.93,0.77,1442
MSC04,0.95,0.57,1442
MSC05,0.97,0.64,1442
MSC06,0.99,0.77,1442
MSC07,0.96,0.76,1442
MSC10,0.95,0.6,1442
MSC01,0.99,0.59,1455
MSC02,0.97,0.71,1455
MSC03,0.99,0.77,1455
MSC04,0.99,0.69,1455
MSC05,0.99,0.71,1455
MSC06,0.96,0.76,1455
MSC07,1.0,0.72,1455
MSC10,0.93,0.58,1455
MSC01,0.97,0.62,1467
MSC02,0.97,0.64,1467
MSC03,0.96,0.71,1467
MSC04,0.97,0.75,1467
MSC05,0.99,0.75,1467
MSC06,0.96,0.75,1467
MSC07,0.99,0.77,1467
MSC10,0.96,0.62,1467
MSC01,0.99,0.56,1480
MSC02,0.95,0.85,1480
MSC03,0.97,0.72,1480
MSC04,0.95,0.72,1480
MSC05,0.99,0.7,1480
MSC06,0.97,0.81,1480
MSC07,0.96,0.8,1480
MSC10,0.95,0.57,1480
MSC01,0.99,0.56,1493
MSC02,0.97,0.77,1493
MSC03,0.97,0.76,1493
MSC04,0.96,0.62,1493
MSC05,0.99,0.67,1493
MSC06,0.96,0.76,1493
MSC07,0.99,0.78,1493
MSC10,0.94,0.55,1493
MSC01,1.0,0.63,1505
MSC02,0.96,0.81,1505
MSC03,0.97,0.75,1505
MSC04,0.97,0.62,1505
MSC05,0.99,0.64,1505
MSC06,0.97,0.81,1505
MSC07,0.99,0.75,1505
MSC10,0.97,0.69,1505
MSC01,0.97,0.63,1518
MSC02,0.93,0.8,1518
MSC03,0.9,0.78,1518
MSC04,0.99,0.61,1518
MSC05,0.99,0.69,1518
MSC06,0.97,0.73,1518
MSC07,0.97,0.79,1518
MSC10,0.96,0.58,1518
MSC01,0.99,0.66,1531
MSC02,0.97,0.77,1531
MSC03,0.95,0.73,1531
MSC04,0.97,0.7,1531
MSC05,0.99,0.75,1531
MSC06,0.93,0.72,1531
MSC07,0.99,0.76,1531
MSC10,0.93,0.62,1531
MSC01,0.96,0.75,1544
MSC02,0.94,0.83,1544
MSC03,0.94,0.77,1544
MSC04,0.96,0.67,1544
MSC05,0.99,0.71,1544
MSC06,0.95,0.81,1544
MSC07,1.0,0.73,1544
MSC10,0.94,0.56,1544
MSC01,0.97,0.55,1558
MSC02,0.99,0.75,1558
MSC03,0.94,0.74,1558
MSC04,0.99,0.58,1558
MSC05,0.99,0.72,1558
MSC06,0.97,0.78,1558
MSC07,0.97,0.74,1558
MSC10,0.96,0.57,1558
MSC01,0.96,0.57,1571
MSC02,0.95,0.79,1571
MSC03,0.97,0.8,1571
MSC04,1.0,0.66,1571
MSC05,0.99,0.7,1571
MSC06,0.97,0.72,1571
MSC07,0.96,0.78,1571
MSC10,0.94,0.61,1571
MSC01,0.95,0.63,1584
MSC02,0.99,0.75,1584
MSC03,0.94,0.79,1584
MSC04,1.0,0.66,1584
MSC05,0.99,0.77,1584
MSC06,0.97,0.78,1584
MSC07,0.97,0.79,1584
MSC10,0.91,0.6,1584
MSC01,0.97,0.65,1598
MSC02,0.96,0.76,1598
MSC03,0.97,0.72,1598
MSC04,0.96,0.61,1598
MSC05,0.99,0.67,1598
MSC06,0.97,0.71,1598
MSC07,0.97,0.74,1598
MSC10,0.95,0.73,1598
MSC01,0.96,0.58,1612
MSC02,0.93,0.78,1612
MSC03,0.91,0.73,1612
MSC04,1.0,0.8,1612
MSC05,0.99,0.69,1612
MSC06,0.95,0.77,1612
MSC07,1.0,0.79,1612
MSC10,0.93,0.6,1612
MSC01,1.0,0.64,1625
MSC02,0.97,0.73,1625
MSC03,0.97,0.72,1625
MSC04,0.96,0.57,1625
MSC05,0.99,0.69,1625
MSC06,0.95,0.8,1625
MSC07,0.99,0.75,1625
MSC10,0.93,0.56,1625
MSC01,0.99,0.55,1639
MSC02,0.96,0.76,1639
MSC03,0.97,0.79,1639
MSC04,0.99,0.61,1639
MSC05,0.99,0.76,1639
MSC06,0.97,0.76,1639
MSC07,1.0,0.78,1639
MSC10,0.95,0.61,1639
MSC01,0.96,0.57,1653
MSC02,0.97,0.77,1653
MSC03,0.93,0.76,1653
MSC04,0.97,0.61,1653
MSC05,0.99,0.67,1653
MSC06,0.96,0.75,1653
MSC07,0.99,0.74,1653
MSC10,0.95,0.58,1653
MSC01,0.99,0.66,1668
MSC02,0.99,0.76,1668
MSC03,0.95,0.81,1668
MSC04,0.96,0.66,1668
MSC05,0.99,0.77,1668
MSC06,0.95,0.79,1668
MSC07,0.99,0.78,1668
MSC10,0.93,0.66,1668
MSC01,0.97,0.57,1682
MSC02,1.0,0.8,1682
MSC03,0.94,0.74,1682
MSC04,0.96,0.68,1682
MSC05,0.99,0.73,1682
MSC06,0.96,0.77,1682
MSC07,0.97,0.76,1682
MSC10,0.97,0.6,1682
MSC01,0.96,0.63,1696
MSC02,0.91,0.77,1696
MSC03,0.96,0.74,1696
MSC04,0.97,0.62,1696
MSC05,0.99,0.75,1696
MSC06,0.96,0.78,1696
MSC07,1.0,0.73,1696
MSC10,0.94,0.7,1696
MSC01,0.97,0.64,1711
MSC02,0.97,0.78,1711
MSC03,0.97,0.76,1711
MSC04,0.99,0.67,1711
MSC05,0.97,0.7,1711
MSC06,0.93,0.78,1711
MSC07,0.99,0.77,1711
MSC10,0.95,0.58,1711
MSC01,1.0,0.62,1725
MSC02,0.96,0.76,1725
MSC03,0.94,0.72,1725
MSC04,1.0,0.64,1725
MSC05,0.99,0.77,1725
MSC06,0.97,0.79,1725
MSC07,1.0,0.75,1725
MSC10,0.94,0.62,1725
MSC01,0.99,0.58,1740
MSC02,0.97,0.79,1740
MSC03,0.99,0.81,1740
MSC04,0.97,0.63,1740
MSC05,0.99,0.68,1740
MSC06,0.96,0.81,1740
MSC07,0.97,0.77,1740
MSC10,0.94,0.65,1740
MSC01,0.96,0.64,1755
MSC02,0.99,0.83,1755
MSC03,0.95,0.73,1755
MSC04,0.96,0.6,1755
MSC05,0.99,0.75,1755
MSC06,0.95,0.79,1755
MSC07,0.97,0.78,1755
MSC10,0.95,0.72,1755
MSC01,0.96,0.69,1770
MSC02,0.95,0.75,1770
MSC03,0.96,0.8,1770
MSC04,0.99,0.68,1770
MSC05,0.99,0.71,1770
MSC06,0.99,0.81,1770
MSC07,0.97,0.75,1770
MSC10,0.94,0.69,1770
MSC01,0.99,0.63,1785
MSC02,0.97,0.79,1785
MSC03,0.94,0.75,1785
MSC04,0.97,0.68,1785
MSC05,0.99,0.7,1785
MSC06,0.99,0.77,1785
MSC07,0.96,0.75,1785
MSC10,0.95,0.59,1785
MSC01,1.0,0.6,1801
MSC02,0.93,0.86,1801
MSC03,0.95,0.81,1801
MSC04,0.99,0.68,1801
MSC05,0.96,0.75,1801
MSC06,0.99,0.76,1801
MSC07,1.0,0.8,1801
MSC10,0.95,0.72,1801
MSC01,0.99,0.62,1816
MSC02,0.94,0.63,1816
MSC03,0.97,0.75,1816
MSC04,0.99,0.61,1816
MSC05,0.99,0.72,1816
MSC06,0.99,0.8,1816
MSC07,0.99,0.79,1816
MSC10,0.91,0.59,1816
MSC01,1.0,0.64,1832
MSC02,0.94,0.81,1832
MSC03,0.97,0.72,1832
MSC04,0.97,0.69,1832
MSC05,0.99,0.62,1832
MSC06,0.95,0.75,1832
MSC07,0.96,0.79,1832
MSC10,0.94,0.68,1832
MSC01,0.96,0.63,1847
MSC02,0.99,0.81,1847
MSC03,0.96,0.73,1847
MSC04,0.96,0.7,1847
MSC05,0.99,0.69,1847
MSC06,0.97,0.74,1847
MSC07,0.99,0.79,1847
MSC10,0.93,0.54,1847
MSC01,0.99,0.62,1863
MSC02,0.97,0.84,1863
MSC03,1.0,0.75,1863
MSC04,0.97,0.73,1863
MSC05,0.99,0.74,1863
MSC06,0.97,0.78,1863
MSC07,0.97,0.76,1863
MSC10,0.9,0.62,1863
MSC01,0.99,0.63,1879
MSC02,0.99,0.82,1879
MSC03,0.97,0.77,1879
MSC04,0.96,0.74,1879
MSC05,0.99,0.77,1879
MSC06,0.97,0.76,1879
MSC07,0.99,0.77,1879
MSC10,0.96,0.69,1879
MSC01,0.99,0.59,1895
MSC02,1.0,0.84,1895
MSC03,0.93,0.79,1895
MSC04,0.94,0.64,1895
MSC05,0.99,0.71,1895
MSC06,0.96,0.71,1895
MSC07,1.0,0.76,1895
MSC10,0.94,0.62,1895
MSC01,0.96,0.64,1911
MSC02,0.97,0.77,1911
MSC03,0.96,0.79,1911
MSC04,0.95,0.69,1911
MSC05,0.99,0.68,1911
MSC06,0.95,0.74,1911
MSC07,0.99,0.77,1911
MSC10,0.96,0.59,1911
MSC01,0.97,0.53,1928
MSC02,0.99,0.78,1928
MSC03,0.94,0.75,1928
MSC04,1.0,0.66,1928
MSC05,0.99,0.77,1928
MSC06,0.96,0.81,1928
MSC07,0.97,0.79,1928
MSC10,0.95,0.71,1928
MSC01,1.0,0.6,1944
MSC02,0.97,0.78,1944
MSC03,0.9,0.75,1944
MSC04,1.0,0.58,1944
MSC05,0.99,0.71,1944
MSC06,0.97,0.74,1944
MSC07,1.0,0.78,1944
MSC10,0.95,0.65,1944
MSC01,0.97,0.55,1961
MSC02,0.97,0.83,1961
MSC03,0.93,0.71,1961
MSC04,0.99,0.6,1961
MSC05,0.99,0.72,1961
MSC06,0.97,0.74,1961
MSC07,0.96,0.76,1961
MSC10,0.94,0.58,1961
MSC01,1.0,0.63,1978
MSC02,0.96,0.72,1978
MSC03,0.95,0.76,1978
MSC04,0.96,0.61,1978
MSC05,0.99,0.77,1978
MSC06,0.94,0.73,1978
MSC07,1.0,0.75,1978
MSC10,0.93,0.56,1978
MSC01,0.99,0.58,1995
MSC02,0.96,0.7,1995
MSC03,0.96,0.76,1995
MSC04,1.0,0.63,1995
MSC05,0.99,0.73,1995
MSC06,0.95,0.74,1995
MSC07,0.99,0.75,1995
MSC10,0.95,0.65,1995
MSC01,0.99,0.57,2012
MSC02,0.99,0.79,2012
MSC03,0.95,0.79,2012
MSC04,0.96,0.61,2012
MSC05,0.99,0.6,2012
MSC06,0.97,0.8,2012
MSC07,1.0,0.78,2012
MSC10,0.93,0.61,2012
MSC01,0.99,0.55,2029
MSC02,0.99,0.72,2029
MSC03,0.94,0.73,2029
MSC04,0.99,0.62,2029
MSC05,0.99,0.74,2029
MSC06,0.97,0.78,2029
MSC07,0.99,0.8,2029
MSC10,0.95,0.68,2029
MSC01,0.96,0.6,2046
MSC02,0.96,0.76,2046
MSC03,0.94,0.76,2046
MSC04,0.99,0.68,2046
MSC05,0.99,0.65,2046
MSC06,0.96,0.81,2046
MSC07,0.99,0.77,2046
MSC10,0.91,0.67,2046
MSC01,0.99,0.59,2064
MSC02,0.99,0.83,2064
MSC03,0.93,0.79,2064
MSC04,0.97,0.68,2064
MSC05,0.99,0.77,2064
MSC06,0.97,0.74,2064
MSC07,1.0,0.77,2064
MSC10,0.95,0.69,2064
MSC01,0.99,0.64,2082
MSC02,0.97,0.79,2082
MSC03,0.95,0.8,2082
MSC04,0.99,0.59,2082
MSC05,0.99,0.72,2082
MSC06,0.96,0.8,2082
MSC07,0.96,0.76,2082
MSC10,0.95,0.65,2082
MSC01,0.97,0.63,2100
MSC02,0.99,0.78,2100
MSC03,0.97,0.69,2100
MSC04,0.99,0.61,2100
MSC05,0.99,0.71,2100
MSC06,0.96,0.78,2100
MSC07,0.97,0.73,2100
MSC10,0.93,0.59,2100
MSC01,0.99,0.55,2117
MSC02,0.95,0.66,2117
MSC03,0.96,0.75,2117
MSC04,0.97,0.66,2117
MSC05,0.97,0.64,2117
MSC06,0.97,0.77,2117
MSC07,0.99,0.81,2117
MSC10,0.94,0.67,2117
MSC01,1.0,0.59,2136
MSC02,0.99,0.82,2136
MSC03,0.97,0.74,2136
MSC04,0.97,0.63,2136
MSC05,0.99,0.68,2136
MSC06,0.99,0.75,2136
MSC07,1.0,0.74,2136
MSC10,0.95,0.64,2136
MSC01,0.99,0.56,2154
MSC02,0.97,0.77,2154
MSC03,0.96,0.76,2154
MSC04,0.97,0.56,2154
MSC05,0.99,0.76,2154
MSC06,0.97,0.8,2154
MSC07,0.97,0.76,2154
MSC10,0.94,0.66,2154
MSC01,0.97,0.62,2172
MSC02,0.96,0.81,2172
MSC03,0.95,0.79,2172
MSC04,0.97,0.62,2172
MSC05,0.99,0.73,2172
MSC06,0.96,0.78,2172
MSC07,1.0,0.8,2172
MSC10,0.94,0.61,2172
MSC01,1.0,0.63,2191
MSC02,0.94,0.72,2191
MSC03,0.95,0.8,2191
MSC04,1.0,0.6,2191
MSC05,0.99,0.7,2191
MSC06,0.99,0.81,2191
MSC07,1.0,0.75,2191
MSC10,0.95,0.64,2191
MSC01,0.96,0.6,2210
MSC02,0.99,0.76,2210
MSC03,0.91,0.76,2210
MSC04,0.97,0.6,2210
MSC05,1.0,0.64,2210
MSC06,0.97,0.78,2210
MSC07,0.97,0.76,2210
MSC10,0.97,0.64,2210
MSC01,0.97,0.59,2229
MSC02,0.95,0.8,2229
MSC03,0.96,0.75,2229
MSC04,0.97,0.64,2229
MSC05,0.99,0.71,2229
MSC06,0.97,0.78,2229
MSC07,0.99,0.79,2229
MSC10,0.91,0.62,2229
MSC01,0.96,0.6,2248
MSC02,0.95,0.73,2248
MSC03,0.97,0.77,2248
MSC04,0.97,0.68,2248
MSC05,0.99,0.63,2248
MSC06,0.96,0.78,2248
MSC07,1.0,0.79,2248
MSC10,0.95,0.66,2248
MSC01,0.99,0.61,2267
MSC02,0.99,0.77,2267
MSC03,0.95,0.78,2267
MSC04,1.0,0.71,2267
MSC05,0.97,0.75,2267
MSC06,0.97,0.82,2267
MSC07,0.97,0.68,2267
MSC10,0.94,0.61,2267
MSC01,1.0,0.59,2286
MSC02,0.94,0.78,2286
MSC03,0.97,0.81,2286
MSC04,0.99,0.65,2286
MSC05,0.99,0.75,2286
MSC06,0.99,0.82,2286
MSC07,0.99,0.75,2286
MSC10,0.95,0.62,2286
MSC01,0.99,0.62,2306
MSC02,0.95,0.78,2306
MSC03,0.99,0.71,2306
MSC04,0.99,0.66,2306
MSC05,0.99,0.72,2306
MSC06,0.97,0.77,2306
MSC07,1.0,0.76,2306
MSC10,0.95,0.72,2306
MSC01,0.97,0.6,2326
MSC02,0.95,0.75,2326
MSC03,0.99,0.74,2326
MSC04,0.99,0.7,2326
MSC05,1.0,0.69,2326
MSC06,0.91,0.72,2326
MSC07,0.97,0.76,2326
MSC10,0.94,0.62,2326
MSC01,0.99,0.61,2346
MSC02,0.95,0.69,2346
MSC03,0.99,0.78,2346
MSC04,0.99,0.58,2346
MSC05,0.99,0.69,2346
MSC06,0.96,0.7,2346
MSC07,0.97,0.72,2346
MSC10,0.94,0.65,2346
MSC01,0.99,0.57,2366
MSC02,0.99,0.82,2366
MSC03,0.96,0.81,2366
MSC04,0.99,0.71,2366
MSC05,0.99,0.75,2366
MSC06,0.97,0.78,2366
MSC07,0.99,0.78,2366
MSC10,0.93,0.62,2366
MSC01,1.0,0.57,2386
MSC02,0.99,0.76,2386
MSC03,0.94,0.78,2386
MSC04,1.0,0.67,2386
MSC05,0.99,0.71,2386
MSC06,0.97,0.8,2386
MSC07,1.0,0.76,2386
MSC10,0.95,0.58,2386
MSC01,0.99,0.58,2407
MSC02,0.99,0.83,2407
MSC03,0.93,0.77,2407
MSC04,0.99,0.67,2407
MSC05,0.99,0.68,2407
MSC06,0.97,0.85,2407
MSC07,0.99,0.79,2407
MSC10,0.95,0.61,2407
MSC01,0.97,0.58,2427
MSC02,0.96,0.76,2427
MSC03,0.94,0.76,2427
MSC04,0.97,0.69,2427
MSC05,0.99,0.76,2427
MSC06,0.97,0.74,2427
MSC07,0.99,0.79,2427
MSC10,0.94,0.61,2427
MSC01,1.0,0.63,2448
MSC02,0.91,0.78,2448
MSC03,0.95,0.76,2448
MSC04,0.97,0.63,2448
MSC05,0.99,0.64,2448
MSC06,0.96,0.72,2448
MSC07,1.0,0.78,2448
MSC10,0.93,0.61,2448
MSC01,0.97,0.58,2469
MSC02,0.97,0.76,2469
MSC03,0.97,0.79,2469
MSC04,0.97,0.65,2469
MSC05,0.99,0.72,2469
MSC06,0.96,0.81,2469
MSC07,1.0,0.79,2469
MSC10,0.95,0.71,2469
MSC01,1.0,0.57,2490
MSC02,0.99,0.77,2490
MSC03,0.96,0.78,2490
MSC04,0.97,0.68,2490
MSC05,0.99,0.68,2490
MSC06,0.97,0.8,2490
MSC07,0.99,0.81,2490
MSC10,0.94,0.68,2490
MSC01,1.0,0.54,2511
MSC02,0.93,0.81,2511
MSC03,0.96,0.72,2511
MSC04,0.97,0.62,2511
MSC05,0.99,0.79,2511
MSC06,0.96,0.78,2511
MSC07,1.0,0.8,2511
MSC10,0.89,0.62,2511
MSC01,0.97,0.58,2533
MSC02,0.97,0.74,2533
MSC03,0.99,0.78,2533
MSC04,1.0,0.65,2533
MSC05,0.99,0.68,2533
MSC06,0.96,0.8,2533
MSC07,1.0,0.78,2533
MSC10,0.96,0.66,2533
MSC01,0.97,0.59,2555
MSC02,0.99,0.78,2555
MSC03,0.95,0.78,2555
MSC04,0.99,0.65,2555
MSC05,0.99,0.73,2555
MSC06,0.97,0.81,2555
MSC07,0.95,0.8,2555
MSC10,0.94,0.69,2555
MSC01,0.97,0.61,2576
MSC02,0.96,0.86,2576
MSC03,0.97,0.78,2576
MSC04,0.97,0.69,2576
MSC05,0.99,0.66,2576
MSC06,0.99,0.78,2576
MSC07,0.99,0.8,2576
MSC10,0.95,0.66,2576
MSC01,0.97,0.56,2599
MSC02,0.97,0.7,2599
MSC03,0.97,0.73,2599
MSC04,0.97,0.56,2599
MSC05,0.99,0.62,2599
MSC06,0.95,0.78,2599
MSC07,0.99,0.7,2599
MSC10,0.94,0.61,2599
MSC01,1.0,0.57,2621
MSC02,0.97,0.77,2621
MSC03,0.96,0.77,2621
MSC04,0.96,0.73,2621
MSC05,0.99,0.78,2621
MSC06,0.99,0.79,2621
MSC07,0.99,0.79,2621
MSC10,0.93,0.58,2621
MSC01,0.97,0.59,2643
MSC02,0.97,0.83,2643
MSC03,0.96,0.79,2643
MSC04,0.99,0.67,2643
MSC05,0.97,0.7,2643
MSC06,0.97,0.83,2643
MSC07,0.97,0.77,2643
MSC10,0.95,0.57,2643
MSC01,0.95,0.66,2666
MSC02,0.97,0.83,2666
MSC03,0.96,0.79,2666
MSC04,0.99,0.62,2666
MSC05,1.0,0.63,2666
MSC06,0.97,0.78,2666
MSC07,1.0,0.8,2666
MSC10,0.97,0.62,2666
MSC01,0.99,0.55,2689
MSC02,0.97,0.76,2689
MSC03,0.93,0.73,2689
MSC04,0.99,0.67,2689
MSC05,0.99,0.63,2689
MSC06,0.96,0.82,2689
MSC07,0.99,0.81,2689
MSC10,0.93,0.53,2689
MSC01,0.97,0.59,2712
MSC02,0.97,0.83,2712
MSC03,0.97,0.78,2712
MSC04,0.97,0.66,2712
MSC05,0.99,0.75,2712
MSC06,0.97,0.79,2712
MSC07,0.97,0.77,2712
MSC10,0.94,0.63,2712
MSC01,0.97,0.61,2735
MSC02,0.99,0.72,2735
MSC03,0.96,0.73,2735
MSC04,0.99,0.62,2735
MSC05,0.99,0.66,2735
MSC06,0.96,0.79,2735
MSC07,0.97,0.79,2735
MSC10,0.96,0.55,2735
MSC01,0.97,0.54,2758
MSC02,0.99,0.83,2758
MSC03,0.91,0.75,2758
MSC04,0.96,0.71,2758
MSC05,0.99,0.73,2758
MSC06,0.99,0.75,2758
MSC07,0.99,0.76,2758
MSC10,0.96,0.61,2758
MSC01,0.96,0.56,2782
MSC02,0.99,0.82,2782
MSC03,0.96,0.75,2782
MSC04,0.97,0.66,2782
MSC05,1.0,0.71,2782
MSC06,0.94,0.81,2782
MSC07,0.97,0.75,2782
MSC10,0.93,0.62,2782
MSC01,0.99,0.62,2806
MSC02,0.94,0.84,2806
MSC03,0.93,0.72,2806
MSC04,0.99,0.7,2806
MSC05,0.99,0.66,2806
MSC06,0.99,0.81,2806
MSC07,1.0,0.78,2806
MSC10,0.94,0.63,2806
MSC01,0.97,0.53,2830
MSC02,0.99,0.77,2830
MSC03,0.96,0.72,2830
MSC04,0.97,0.6,2830
MSC05,0.99,0.66,2830
MSC06,0.99,0.79,2830
MSC07,0.97,0.79,2830
MSC10,0.94,0.66,2830
MSC01,0.97,0.61,2854
MSC02,0.99,0.83,2854
MSC03,0.93,0.81,2854
MSC04,0.97,0.65,2854
MSC05,0.99,0.68,2854
MSC06,0.97,0.8,2854
MSC07,0.97,0.79,2854
MSC10,0.97,0.63,2854
MSC01,0.99,0.64,2879
MSC02,0.97,0.75,2879
MSC03,0.96,0.8,2879
MSC04,0.97,0.76,2879
MSC05,0.99,0.71,2879
MSC06,0.96,0.82,2879
MSC07,0.99,0.82,2879
MSC10,0.91,0.58,2879
MSC01,0.99,0.54,2903
MSC02,0.95,0.78,2903
MSC03,0.95,0.8,2903
MSC04,0.99,0.68,2903
MSC05,0.99,0.66,2903
MSC06,0.93,0.83,2903
MSC07,0.97,0.8,2903
MSC10,0.95,0.66,2903
MSC01,0.97,0.62,2928
MSC02,0.97,0.81,2928
MSC03,0.99,0.81,2928
MSC04,0.99,0.69,2928
MSC05,0.99,0.71,2928
MSC06,0.95,0.82,2928
MSC07,1.0,0.73,2928
MSC10,0.97,0.59,2928
MSC01,1.0,0.53,2953
MSC02,0.97,0.81,2953
MSC03,0.97,0.81,2953
MSC04,0.99,0.71,2953
MSC05,0.99,0.73,2953
MSC06,0.97,0.81,2953
MSC07,0.99,0.8,2953
MSC10,0.95,0.65,2953
MSC01,0.97,0.68,2979
MSC02,0.97,0.8,2979
MSC03,0.96,0.77,2979
MSC04,0.97,0.57,2979
MSC05,0.99,0.79,2979
MSC06,0.97,0.81,2979
MSC07,0.99,0.77,2979
MSC10,0.94,0.65,2979
MSC01,0.97,0.64,3004
MSC02,0.97,0.81,3004
MSC03,0.93,0.78,3004
MSC04,0.99,0.68,3004
MSC05,0.99,0.75,3004
MSC06,0.96,0.83,3004
MSC07,0.99,0.8,3004
MSC10,0.94,0.62,3004
MSC01,0.99,0.59,3030
MSC02,0.97,0.83,3030
MSC03,0.95,0.8,3030
MSC04,0.97,0.62,3030
MSC05,0.99,0.73,3030
MSC06,0.97,0.75,3030
MSC07,0.99,0.75,3030
MSC10,0.94,0.57,3030
MSC01,0.99,0.55,3056
MSC02,0.99,0.79,3056
MSC03,1.0,0.78,3056
MSC04,0.99,0.65,3056
MSC05,0.99,0.72,3056
MSC06,0.97,0.76,3056
MSC07,0.99,0.8,3056
MSC10,0.95,0.63,3056
MSC01,0.97,0.57,3082
MSC02,0.99,0.82,3082
MSC03,0.99,0.77,3082
MSC04,0.99,0.65,3082
MSC05,0.99,0.71,3082
MSC06,0.97,0.81,3082
MSC07,0.99,0.79,3082
MSC10,0.96,0.69,3082
MSC01,0.96,0.62,3108
MSC02,0.93,0.75,3108
MSC03,0.96,0.79,3108
MSC04,0.99,0.78,3108
MSC05,0.99,0.72,3108
MSC06,0.95,0.79,3108
MSC07,0.97,0.79,3108
MSC10,0.95,0.64,3108
MSC01,0.99,0.61,3135
MSC02,0.94,0.84,3135
MSC03,0.91,0.8,3135
MSC04,1.0,0.69,3135
MSC05,0.99,0.72,3135
MSC06,0.97,0.8,3135
MSC07,1.0,0.77,3135
MSC10,0.94,0.63,3135
MSC01,0.97,0.61,3162
MSC02,0.99,0.73,3162
MSC03,0.95,0.8,3162
MSC04,0.99,0.65,3162
MSC05,0.99,0.72,3162
MSC06,0.97,0.8,3162
MSC07,0.99,0.77,3162
MSC10,0.95,0.71,3162
MSC01,1.0,0.55,3189
MSC02,0.99,0.84,3189
MSC03,0.97,0.72,3189
MSC04,0.99,0.64,3189
MSC05,0.99,0.7,3189
MSC06,0.99,0.79,3189
MSC07,0.99,0.77,3189
MSC10,0.93,0.67,3189
MSC01,0.97,0.56,3216
MSC02,0.97,0.78,3216
MSC03,0.97,0.78,3216
MSC04,0.99,0.6,3216
MSC05,0.99,0.69,3216
MSC06,0.97,0.79,3216
MSC07,0.99,0.78,3216
MSC10,0.97,0.65,3216
MSC01,0.99,0.58,3244
MSC02,1.0,0.79,3244
MSC03,0.96,0.82,3244
MSC04,0.99,0.66,3244
MSC05,0.99,0.71,3244
MSC06,0.96,0.84,3244
MSC07,0.97,0.81,3244
MSC10,0.95,0.61,3244
MSC01,0.99,0.59,3272
MSC02,0.95,0.8,3272
MSC03,0.97,0.78,3272
MSC04,0.96,0.66,3272
MSC05,0.99,0.72,3272
MSC06,0.97,0.75,3272
MSC07,0.99,0.78,3272
MSC10,0.93,0.66,3272
MSC01,0.99,0.59,3300
MSC02,0.97,0.76,3300
MSC03,0.96,0.76,3300
MSC04,0.99,0.66,3300
MSC05,0.99,0.66,3300
MSC06,0.97,0.82,3300
MSC07,0.99,0.71,3300
MSC10,0.95,0.59,3300
MSC01,0.97,0.58,3328
MSC02,0.96,0.79,3328
MSC03,0.97,0.75,3328
MSC04,0.97,0.71,3328
MSC05,0.99,0.69,3328
MSC06,0.97,0.8,3328
MSC07,1.0,0.76,3328
MSC10,0.95,0.69,3328
MSC01,0.97,0.56,3356
MSC02,0.94,0.84,3356
MSC03,0.97,0.77,3356
MSC04,0.97,0.62,3356
MSC05,0.99,0.66,3356
MSC06,0.96,0.81,3356
MSC07,0.97,0.81,3356
MSC10,0.95,0.63,3356
MSC01,0.99,0.64,3385
MSC02,0.99,0.8,3385
MSC03,0.97,0.79,3385
MSC04,0.97,0.65,3385
MSC05,0.99,0.74,3385
MSC06,0.97,0.79,3385
MSC07,0.97,0.79,3385
MSC10,0.96,0.62,3385
MSC01,0.99,0.58,3414
MSC02,0.97,0.82,3414
MSC03,0.97,0.76,3414
MSC04,0.99,0.66,3414
MSC05,0.97,0.74,3414
MSC06,0.97,0.81,3414
MSC07,0.99,0.8,3414
MSC10,0.94,0.61,3414
MSC01,0.97,0.58,3443
MSC02,0.99,0.76,3443
MSC03,0.93,0.77,3443
MSC04,0.96,0.62,3443
MSC05,0.99,0.73,3443
MSC06,0.97,0.78,3443
MSC07,1.0,0.8,3443
MSC10,0.95,0.65,3443
MSC01,0.97,0.59,3473
MSC02,0.99,0.85,3473
MSC03,0.93,0.81,3473
MSC04,1.0,0.64,3473
MSC05,0.99,0.65,3473
MSC06,0.99,0.81,3473
MSC07,0.99,0.81,3473
MSC10,0.94,0.64,3473
MSC01,0.99,0.58,3503
MSC02,0.97,0.79,3503
MSC03,0.94,0.8,3503
MSC04,1.0,0.65,3503
MSC05,0.99,0.76,3503
MSC06,0.95,0.83,3503
MSC07,0.96,0.76,3503
MSC10,0.96,0.6,3503
MSC01,0.99,0.58,3533
MSC02,0.97,0.82,3533
MSC03,0.99,0.75,3533
MSC04,0.97,0.62,3533
MSC05,0.99,0.68,3533
MSC06,0.97,0.8,3533
