train_task,test_task,diff
mixed,mem,-0.02491071428571424
mixed,motor,-0.06857142857142862
motor,mem,-0.06419642857142857
motor,mixed,0.00026785714285711734
mem,mixed,-0.030089285714285683
mem,motor,-0.023214285714285732
mixed,mem,0.10089285714285713
mixed,motor,0.01160714285714287
motor,mem,-0.07455357142857143
motor,mixed,0.011428571428571439
mem,mixed,-0.0575
mem,motor,0.05919642857142861
mixed,mem,-0.0008035714285714085
mixed,motor,0.11401785714285717
motor,mem,0.031249999999999972
motor,mixed,-0.03651785714285717
mem,mixed,0.0705357142857143
mem,motor,0.014910714285714334
mixed,mem,0.04410714285714285
mixed,motor,-0.005178571428571447
motor,mem,0.07964285714285711
motor,mixed,-0.0008928571428571268
mem,mixed,0.11294642857142856
mem,motor,-0.01892857142857143
mixed,mem,-0.03276785714285714
mixed,motor,0.09017857142857146
motor,mem,0.1219642857142857
motor,mixed,0.046071428571428576
mem,mixed,-0.048749999999999995
mem,motor,0.019999999999999983
mixed,mem,-0.018571428571428572
mixed,motor,-0.04160714285714292
motor,mem,-0.06178571428571428
motor,mixed,0.0113392857142857
mem,mixed,0.12116071428571429
mem,motor,-0.03776785714285715
mixed,mem,0.022499999999999954
mixed,motor,-0.034375
motor,mem,0.01392857142857141
motor,mixed,0.08428571428571428
mem,mixed,-0.0101785714285714
mem,motor,-0.003124999999999976
mixed,mem,-0.014107142857142882
mixed,motor,0.05392857142857142
motor,mem,0.04258928571428572
motor,mixed,-0.049999999999999996
mem,mixed,0.013035714285714265
mem,motor,-0.05419642857142861
mixed,mem,-0.009196428571428591
mixed,motor,0.0013392857142857022
motor,mem,0.005446428571428605
motor,mixed,0.001785714285714311
mem,mixed,0.09571428571428577
mem,motor,-0.02714285714285714
mixed,mem,0.08964285714285711
mixed,motor,-0.11151785714285711
motor,mem,-0.03964285714285719
motor,mixed,-0.006517857142857172
mem,mixed,0.03116071428571429
mem,motor,-0.011517857142857149
mixed,mem,-2.577303450022685e-17
mixed,motor,-0.01910714285714284
motor,mem,-0.02437500000000001
motor,mixed,-0.04598214285714285
mem,mixed,-0.06473214285714284
mem,motor,0.01437500000000003
mixed,mem,-0.06428571428571432
mixed,motor,-0.05642857142857143
motor,mem,-0.07562500000000003
motor,mixed,0.007321428571428587
mem,mixed,-0.10401785714285716
mem,motor,-0.06875000000000002
mixed,mem,0.02848214285714287
mixed,motor,0.11901785714285715
motor,mem,-0.0332142857142857
motor,mixed,-0.011339285714285734
mem,mixed,0.016696428571428553
mem,motor,-0.09116071428571436
mixed,mem,-0.06053571428571427
mixed,motor,-0.1201785714285714
motor,mem,0.05482142857142856
motor,mixed,0.0532142857142857
mem,mixed,0.02508928571428573
mem,motor,-0.07848214285714286
mixed,mem,0.07553571428571434
mixed,motor,0.06642857142857142
motor,mem,-0.06607142857142854
motor,mixed,-0.06383928571428568
mem,mixed,-0.03767857142857144
mem,motor,0.07991071428571436
mixed,mem,0.1426785714285714
mixed,motor,-0.0733928571428571
motor,mem,0.021696428571428554
motor,mixed,-0.05375000000000004
mem,mixed,0.02089285714285714
mem,motor,0.06044642857142858
mixed,mem,0.04491071428571431
mixed,motor,0.01089285714285714
motor,mem,0.013482142857142804
motor,mixed,-0.0721428571428571
mem,mixed,0.038214285714285694
mem,motor,0.03678571428571424
mixed,mem,-0.11973214285714284
mixed,motor,0.028482142857142838
motor,mem,0.025089285714285727
motor,mixed,-0.012857142857142888
mem,mixed,-0.0018749999999999897
mem,motor,0.005624999999999945
mixed,mem,-0.007857142857142816
mixed,motor,0.03776785714285718
motor,mem,-0.039464285714285764
motor,mixed,0.0014285714285714388
mem,mixed,-0.11901785714285715
mem,motor,-0.0646428571428572
mixed,mem,0.01741071428571431
mixed,motor,0.0027678571428571374
motor,mem,-0.12732142857142856
motor,mixed,-0.027321428571428597
mem,mixed,-0.020803571428571428
mem,motor,0.09223214285714286
mixed,mem,-0.07875000000000003
mixed,motor,-0.06223214285714289
motor,mem,0.0367857142857143
motor,mixed,0.015714285714285754
mem,mixed,-0.031874999999999994
mem,motor,-0.03892857142857138
mixed,mem,0.004553571428571461
mixed,motor,0.030625000000000076
motor,mem,-0.14732142857142858
motor,mixed,0.02071428571428571
mem,mixed,-0.01821428571428572
mem,motor,-0.08169642857142859
mixed,mem,-0.011875000000000009
mixed,motor,-0.02785714285714285
motor,mem,-0.027946428571428573
motor,mixed,-0.02080357142857143
mem,mixed,-0.059464285714285706
mem,motor,-0.02830357142857142
mixed,mem,-0.15705357142857146
mixed,motor,-0.02776785714285713
motor,mem,0.03446428571428572
motor,mixed,0.05607142857142855
mem,mixed,-0.0075000000000000145
mem,motor,0.04321428571428572
mixed,mem,-0.052946428571428596
mixed,motor,0.008839285714285713
motor,mem,-0.09142857142857141
motor,mixed,0.03303571428571427
mem,mixed,-0.044999999999999984
mem,motor,0.013660714285714259
mixed,mem,-0.011517857142857139
mixed,motor,0.007767857142857155
motor,mem,-0.00991071428571427
motor,mixed,-0.04410714285714285
mem,mixed,-0.07821428571428568
mem,motor,0.09267857142857137
mixed,mem,0.05991071428571432
mixed,motor,-0.03428571428571426
motor,mem,0.06374999999999999
motor,mixed,-0.08669642857142858
mem,mixed,-0.029553571428571478
mem,motor,0.1069642857142857
mixed,mem,-0.013839285714285733
mixed,motor,0.05660714285714288
motor,mem,0.08178571428571425
motor,mixed,-0.07205357142857143
mem,mixed,0.01607142857142856
mem,motor,0.026428571428571437
mixed,mem,-0.010446428571428603
mixed,motor,-0.00544642857142858
motor,mem,0.0025892857142857106
motor,mixed,0.007053571428571409
mem,mixed,-0.0028571428571428597
mem,motor,0.04241071428571427
mixed,mem,0.021428571428571443
mixed,motor,-0.05732142857142861
motor,mem,-0.04758928571428574
motor,mixed,0.016964285714285737
mem,mixed,0.02767857142857148
mem,motor,-0.0324107142857143
mixed,mem,0.06883928571428567
mixed,motor,-0.052410714285714304
motor,mem,0.021428571428571425
motor,mixed,0.007589285714285733
mem,mixed,-0.014107142857142842
mem,motor,-0.049285714285714315
mixed,mem,0.011517857142857144
mixed,motor,0.05758928571428571
motor,mem,-0.095
motor,mixed,-0.012053571428571445
mem,mixed,0.0002678571428571163
mem,motor,0.03142857142857146
mixed,mem,0.07696428571428572
mixed,motor,0.002410714285714276
motor,mem,-0.06678571428571427
motor,mixed,-0.025892857142857138
mem,mixed,-0.03723214285714289
mem,motor,-0.012142857142857138
mixed,mem,0.008571428571428558
mixed,motor,0.012857142857142881
motor,mem,0.01633928571428573
motor,mixed,0.007589285714285724
mem,mixed,0.05767857142857141
mem,motor,-0.011517857142857135
mixed,mem,-0.012410714285714287
mixed,motor,-0.0022321428571428987
motor,mem,-0.05125000000000001
motor,mixed,-0.0374107142857143
mem,mixed,0.05901785714285707
mem,motor,0.06410714285714288
mixed,mem,-0.010803571428571412
mixed,motor,0.058839285714285754
motor,mem,0.035446428571428594
motor,mixed,0.0016071428571428378
mem,mixed,0.08607142857142853
mem,motor,-0.000714285714285705
mixed,mem,0.04142857142857147
mixed,motor,0.004285714285714289
motor,mem,0.10589285714285716
motor,mixed,0.04276785714285715
mem,mixed,-0.055357142857142896
mem,motor,-0.07883928571428576
mixed,mem,-0.04812500000000005
mixed,motor,-0.07928571428571428
motor,mem,-0.016785714285714293
motor,mixed,-0.1266071428571429
mem,mixed,-0.053928571428571485
mem,motor,0.03089285714285712
mixed,mem,-0.11250000000000002
mixed,motor,-0.025178571428571463
motor,mem,-0.031428571428571445
motor,mixed,0.007678571428571451
mem,mixed,-0.027499999999999993
mem,motor,-0.078125
mixed,mem,0.044821428571428575
mixed,motor,-0.06982142857142855
motor,mem,-0.003392857142857156
motor,mixed,0.022142857142857124
mem,mixed,0.03580357142857142
mem,motor,0.0640178571428571
mixed,mem,-0.14366071428571425
mixed,motor,0.11151785714285714
motor,mem,-0.029910714285714284
motor,mixed,-0.03178571428571426
mem,mixed,0.06812500000000002
mem,motor,0.10544642857142861
mixed,mem,0.04633928571428569
mixed,motor,-0.059464285714285754
motor,mem,-0.033303571428571425
motor,mixed,0.0035714285714285696
mem,mixed,-0.015267857142857142
mem,motor,0.01776785714285712
mixed,mem,0.0147321428571429
mixed,motor,0.01812500000000002
motor,mem,0.02562499999999999
motor,mixed,0.043214285714285705
mem,mixed,0.07071428571428574
mem,motor,0.016785714285714282
mixed,mem,-0.0303571428571429
mixed,motor,-0.044285714285714324
motor,mem,0.012321428571428547
motor,mixed,-0.023214285714285732
mem,mixed,0.027410714285714313
mem,motor,0.03258928571428571
mixed,mem,0.02955357142857144
mixed,motor,0.037321428571428554
motor,mem,-0.03794642857142854
motor,mixed,-0.06678571428571431
mem,mixed,-0.06696428571428573
mem,motor,-0.030892857142857135
mixed,mem,0.029732142857142825
mixed,motor,0.03598214285714286
motor,mem,-0.07098214285714285
motor,mixed,0.02794642857142861
mem,mixed,0.09767857142857148
mem,motor,-0.10419642857142865
mixed,mem,-0.06508928571428571
mixed,motor,0.07008928571428574
motor,mem,0.017857142857142877
motor,mixed,-0.07866071428571428
mem,mixed,0.00973214285714283
mem,motor,-0.03946428571428571
mixed,mem,0.029642857142857106
mixed,motor,0.023303571428571444
motor,mem,-0.047142857142857195
motor,mixed,0.06562500000000003
mem,mixed,0.03232142857142859
mem,motor,0.12982142857142856
mixed,mem,-0.012499999999999959
mixed,motor,0.09571428571428572
motor,mem,0.02500000000000002
motor,mixed,-0.000982142857142874
mem,mixed,0.028571428571428564
mem,motor,-0.015178571428571402
mixed,mem,0.01705357142857145
mixed,motor,-0.11955357142857141
motor,mem,0.002767857142857152
motor,mixed,0.022321428571428565
mem,mixed,-0.037857142857142874
mem,motor,-0.014464285714285707
mixed,mem,0.10437500000000002
mixed,motor,-0.08348214285714287
motor,mem,0.05705357142857142
motor,mixed,0.030625000000000006
mem,mixed,-0.026785714285714263
mem,motor,0.04544642857142859
mixed,mem,-0.06732142857142853
mixed,motor,-0.05526785714285719
motor,mem,-0.01589285714285713
motor,mixed,-0.10000000000000002
mem,mixed,0.05383928571428571
mem,motor,-0.09642857142857142
mixed,mem,0.009910714285714222
mixed,motor,-0.05062500000000002
motor,mem,-0.01794642857142858
motor,mixed,-0.11517857142857144
mem,mixed,-0.01919642857142858
mem,motor,-0.09491071428571428
mixed,mem,0.010803571428571445
mixed,motor,0.008571428571428546
motor,mem,-0.002767857142857186
motor,mixed,0.009374999999999967
mem,mixed,-0.11151785714285714
mem,motor,-0.024642857142857168
mixed,mem,0.04366071428571431
mixed,motor,0.05758928571428574
motor,mem,0.04285714285714291
motor,mixed,-0.015535714285714318
mem,mixed,0.006607142857142861
mem,motor,-0.08857142857142863
mixed,mem,0.001428571428571411
mixed,motor,0.007053571428571409
motor,mem,-0.06892857142857144
motor,mixed,0.08678571428571433
mem,mixed,0.03214285714285713
mem,motor,-0.0077678571428571605
mixed,mem,-0.0091071428571429
mixed,motor,-0.051428571428571435
motor,mem,-0.035625
motor,mixed,-0.10633928571428572
mem,mixed,-0.010803571428571404
mem,motor,0.15124999999999997
mixed,mem,0.14794642857142853
mixed,motor,0.0978571428571428
motor,mem,-0.0357142857142857
motor,mixed,-0.0005357142857142792
mem,mixed,0.014464285714285707
mem,motor,-0.020803571428571428
mixed,mem,-0.010714285714285728
mixed,motor,0.017857142857142873
motor,mem,0.02946428571428576
motor,mixed,-0.05044642857142857
mem,mixed,-0.06071428571428571
mem,motor,0.10008928571428564
mixed,mem,0.009285714285714291
mixed,motor,-0.07767857142857146
motor,mem,-0.05910714285714287
motor,mixed,-0.016428571428571435
mem,mixed,0.06044642857142857
mem,motor,-0.010357142857142862
mixed,mem,0.00687500000000002
mixed,motor,0.05312499999999998
motor,mem,0.042232142857142836
motor,mixed,-0.0672321428571429
mem,mixed,-0.1258928571428572
mem,motor,-0.024821428571428588
mixed,mem,0.059375000000000004
mixed,motor,0.04687499999999995
motor,mem,-0.04598214285714287
motor,mixed,0.047321428571428556
mem,mixed,-0.009375000000000053
mem,motor,-0.048571428571428536
mixed,mem,-0.05098214285714285
mixed,motor,-0.10410714285714286
motor,mem,0.04848214285714287
motor,mixed,-0.025714285714285714
mem,mixed,-0.007053571428571452
mem,motor,-0.0777678571428571
mixed,mem,-0.06535714285714286
mixed,motor,0.01241071428571426
motor,mem,0.06803571428571432
motor,mixed,0.06133928571428566
mem,mixed,0.01901785714285713
mem,motor,-0.1149107142857143
mixed,mem,-0.04624999999999999
mixed,motor,0.01455357142857148
motor,mem,-0.04955357142857147
motor,mixed,-0.016250000000000018
mem,mixed,0.004910714285714273
mem,motor,-0.07562500000000001
mixed,mem,0.06116071428571427
mixed,motor,0.0658035714285714
motor,mem,0.11214285714285714
motor,mixed,-0.03196428571428571
mem,mixed,0.0757142857142857
mem,motor,-0.005446428571428573
mixed,mem,0.018928571428571444
mixed,motor,0.005535714285714305
motor,mem,-0.051160714285714226
motor,mixed,-0.09428571428571429
mem,mixed,0.18848214285714288
mem,motor,-0.02008928571428572
mixed,mem,-0.05026785714285711
mixed,motor,-0.01607142857142859
motor,mem,0.0258035714285714
motor,mixed,-0.0034821428571428295
mem,mixed,-0.05839285714285726
mem,motor,0.0008035714285714293
mixed,mem,0.01580357142857138
mixed,motor,0.09080357142857141
motor,mem,-0.05723214285714286
motor,mixed,-0.011607142857142852
mem,mixed,-0.04392857142857144
mem,motor,0.09464285714285713
mixed,mem,0.07803571428571428
mixed,motor,-0.08776785714285715
motor,mem,-0.04419642857142856
motor,mixed,0.020267857142857146
mem,mixed,-0.01607142857142857
mem,motor,0.10071428571428571
mixed,mem,0.06071428571428566
mixed,motor,0.08446428571428569
motor,mem,0.09901785714285709
motor,mixed,0.034107142857142884
mem,mixed,0.03687500000000001
mem,motor,0.002946428571428548
mixed,mem,-0.03330357142857145
mixed,motor,-0.07776785714285717
motor,mem,0.013750000000000009
motor,mixed,-0.03508928571428572
mem,mixed,-0.012410714285714285
mem,motor,-0.01482142857142857
mixed,mem,0.010624999999999999
mixed,motor,0.051428571428571455
motor,mem,-0.006071428571428538
motor,mixed,0.011160714285714255
mem,mixed,-0.03133928571428574
mem,motor,0.008571428571428575
mixed,mem,0.0008035714285714392
mixed,motor,0.042142857142857114
motor,mem,0.03776785714285715
motor,mixed,-0.03303571428571429
mem,mixed,0.01357142857142859
mem,motor,0.12883928571428574
mixed,mem,-0.07857142857142856
mixed,motor,-0.027946428571428594
motor,mem,0.050535714285714316
motor,mixed,0.0014285714285714398
mem,mixed,-0.09428571428571429
mem,motor,-0.08062499999999997
mixed,mem,0.020267857142857146
mixed,motor,-0.006875000000000002
motor,mem,-0.021250000000000015
motor,mixed,0.10839285714285715
mem,mixed,0.06517857142857142
mem,motor,-0.0238392857142857
mixed,mem,-0.1341071428571429
mixed,motor,0.0065178571428571525
motor,mem,-0.017142857142857123
motor,mixed,-0.06133928571428571
mem,mixed,0.024999999999999984
mem,motor,-0.027499999999999993
mixed,mem,-0.0319642857142857
mixed,motor,0.008928571428571412
motor,mem,-0.010178571428571431
motor,mixed,-0.04508928571428572
mem,mixed,0.0047321428571428245
mem,motor,-0.020357142857142817
mixed,mem,0.04794642857142858
mixed,motor,-0.04651785714285715
motor,mem,0.09598214285714282
motor,mixed,-0.12285714285714287
mem,mixed,0.0795535714285714
mem,motor,-0.051339285714285664
mixed,mem,-0.039821428571428556
mixed,motor,-0.005446428571428544
motor,mem,-0.03035714285714286
motor,mixed,0.021964285714285704
mem,mixed,0.05008928571428569
mem,motor,-0.07464285714285716
mixed,mem,0.07187499999999998
mixed,motor,0.0682142857142857
motor,mem,-0.04249999999999995
motor,mixed,-0.04580357142857145
mem,mixed,0.01571428571428572
mem,motor,-0.002321428571428541
mixed,mem,0.05223214285714284
mixed,motor,0.06276785714285717
motor,mem,-0.05026785714285716
motor,mixed,-0.10241071428571431
mem,mixed,0.010892857142857093
mem,motor,-0.01044642857142854
mixed,mem,0.0013392857142857037
mixed,motor,-0.012678571428571431
motor,mem,-0.05491071428571426
motor,mixed,0.010714285714285713
mem,mixed,0.037500000000000026
mem,motor,0.04321428571428571
mixed,mem,-0.06651785714285714
mixed,motor,0.09714285714285713
motor,mem,-0.01839285714285715
motor,mixed,-0.0026785714285714815
mem,mixed,-0.019464285714285705
mem,motor,0.2002678571428572
mixed,mem,-0.054821428571428535
mixed,motor,-0.05464285714285712
motor,mem,0.007053571428571414
motor,mixed,0.014821428571428558
mem,mixed,0.04616071428571433
mem,motor,-0.07553571428571429
mixed,mem,0.009196428571428597
mixed,motor,0.035625000000000004
motor,mem,-0.004107142857142871
motor,mixed,-0.07303571428571427
mem,mixed,-0.0738392857142857
mem,motor,-0.025892857142857162
mixed,mem,-0.06857142857142859
mixed,motor,-0.004374999999999989
motor,mem,0.010982142857142876
motor,mixed,0.007946428571428573
mem,mixed,0.06723214285714285
mem,motor,-0.04839285714285712
mixed,mem,0.045624999999999964
mixed,motor,-0.0036607142857142854
motor,mem,0.02133928571428569
motor,mixed,-0.0006249999999999896
mem,mixed,-0.0582142857142857
mem,motor,-0.0182142857142857
mixed,mem,0.12339285714285708
mixed,motor,0.023839285714285723
motor,mem,0.014821428571428567
motor,mixed,0.06892857142857146
mem,mixed,-0.02848214285714284
mem,motor,0.06169642857142853
mixed,mem,0.06669642857142856
mixed,motor,0.1009821428571429
motor,mem,-0.016428571428571435
motor,mixed,0.09080357142857141
mem,mixed,-0.08125
mem,motor,0.020714285714285657
mixed,mem,0.007589285714285688
mixed,motor,0.08785714285714287
motor,mem,-0.012232142857142886
motor,mixed,0.05124999999999998
mem,mixed,0.023482142857142823
mem,motor,0.04285714285714289
mixed,mem,-0.14026785714285717
mixed,motor,0.10196428571428574
motor,mem,-0.012321428571428521
motor,mixed,0.0054464285714285535
mem,mixed,0.029285714285714293
mem,motor,-0.059017857142857136
mixed,mem,-0.05223214285714289
mixed,motor,0.014196428571428553
motor,mem,-0.05357142857142858
motor,mixed,-0.028125
mem,mixed,0.006517857142857106
mem,motor,-0.026160714285714322
mixed,mem,0.034285714285714294
mixed,motor,0.016160714285714303
motor,mem,-0.036339285714285754
motor,mixed,0.04705357142857141
mem,mixed,0.023839285714285702
mem,motor,0.008303571428571422
mixed,mem,0.014821428571428605
mixed,motor,0.00937500000000001
motor,mem,0.03410714285714286
motor,mixed,0.01241071428571429
mem,mixed,-0.0030357142857142896
mem,motor,-0.10776785714285712
mixed,mem,0.05187499999999997
mixed,motor,-0.04124999999999997
motor,mem,-0.021517857142857134
motor,mixed,-0.09330357142857142
mem,mixed,-0.015357142857142847
mem,motor,0.05758928571428568
mixed,mem,0.008571428571428523
mixed,motor,0.007410714285714293
motor,mem,-0.026696428571428572
motor,mixed,0.014017857142857143
mem,mixed,-0.015714285714285774
mem,motor,-0.015892857142857104
mixed,mem,0.011785714285714287
mixed,motor,-0.0332142857142857
motor,mem,-0.01696428571428574
motor,mixed,-0.09910714285714288
mem,mixed,0.04741071428571427
mem,motor,0.023928571428571473
mixed,mem,0.04866071428571422
mixed,motor,0.02232142857142857
motor,mem,0.05660714285714287
motor,mixed,0.08937500000000002
mem,mixed,-0.09044642857142858
mem,motor,0.06125000000000001
mixed,mem,0.013035714285714286
mixed,motor,-0.09053571428571426
motor,mem,-0.04714285714285716
motor,mixed,0.030000000000000016
mem,mixed,0.015357142857142837
mem,motor,-0.04625
mixed,mem,-0.04366071428571426
mixed,motor,0.04687499999999994
motor,mem,0.021874999999999978
motor,mixed,-0.05232142857142853
mem,mixed,-0.04419642857142856
mem,motor,0.05401785714285713
mixed,mem,-0.005982142857142871
mixed,motor,-0.0015178571428571322
motor,mem,0.024464285714285692
motor,mixed,-0.021874999999999988
mem,mixed,0.05428571428571429
mem,motor,0.055892857142857154
mixed,mem,-0.014374999999999962
mixed,motor,-0.06607142857142854
motor,mem,0.08571428571428567
motor,mixed,-0.0021428571428571638
mem,mixed,0.08803571428571433
mem,motor,-0.07383928571428562
mixed,mem,-0.014732142857142864
mixed,motor,0.03517857142857144
motor,mem,0.056250000000000015
motor,mixed,-0.07964285714285714
mem,mixed,-0.012142857142857167
mem,motor,-0.11535714285714287
mixed,mem,-0.03392857142857143
mixed,motor,-0.08044642857142861
motor,mem,0.020357142857142872
motor,mixed,-0.011339285714285718
mem,mixed,-0.05580357142857144
mem,motor,-0.1066071428571428
mixed,mem,0.08625000000000002
mixed,motor,-0.018125000000000006
motor,mem,-0.07142857142857144
motor,mixed,-0.04651785714285715
mem,mixed,0.09517857142857136
mem,motor,-0.03464285714285715
mixed,mem,-0.07678571428571432
mixed,motor,0.04357142857142857
motor,mem,0.029375000000000016
motor,mixed,0.008214285714285712
mem,mixed,0.010535714285714272
mem,motor,-0.16964285714285715
mixed,mem,0.007857142857142837
mixed,motor,0.12053571428571426
motor,mem,-0.006160714285714263
motor,mixed,-0.05955357142857145
mem,mixed,0.00419642857142861
mem,motor,-0.07214285714285715
mixed,mem,0.02473214285714285
mixed,motor,-0.003214285714285702
motor,mem,0.04035714285714286
motor,mixed,0.03812500000000004
mem,mixed,-0.047232142857142834
mem,motor,-0.00026785714285712823
mixed,mem,-0.010535714285714268
mixed,motor,-0.08366071428571427
motor,mem,0.054285714285714284
motor,mixed,-0.049910714285714315
mem,mixed,0.018303571428571423
mem,motor,0.058392857142857114
mixed,mem,-0.00553571428571433
mixed,motor,0.014107142857142837
motor,mem,-0.011696428571428576
motor,mixed,0.061071428571428575
mem,mixed,-0.0010714285714285773
mem,motor,-0.014821428571428557
mixed,mem,-0.022678571428571413
mixed,motor,0.0032142857142857134
motor,mem,-0.0719642857142857
motor,mixed,0.04660714285714286
mem,mixed,-0.07116071428571431
mem,motor,0.0425
mixed,mem,-0.013035714285714293
mixed,motor,-0.07553571428571429
motor,mem,0.03437499999999995
motor,mixed,-0.11723214285714285
mem,mixed,-0.057857142857142836
mem,motor,-0.0926785714285714
mixed,mem,0.020624999999999987
mixed,motor,-0.04571428571428575
motor,mem,-0.06071428571428574
motor,mixed,-0.01696428571428569
mem,mixed,-0.04080357142857142
mem,motor,-0.1178571428571429
mixed,mem,0.0948214285714286
mixed,motor,-0.0059821428571428855
motor,mem,-0.05339285714285715
motor,mixed,0.007499999999999953
mem,mixed,0.013303571428571446
mem,motor,0.09249999999999996
mixed,mem,0.026607142857142878
mixed,motor,-0.0074107142857142904
motor,mem,-0.06446428571428571
motor,mixed,0.02633928571428575
mem,mixed,-0.08321428571428571
mem,motor,0.026428571428571444
mixed,mem,-0.08866071428571431
mixed,motor,-0.009374999999999991
motor,mem,-0.03928571428571431
motor,mixed,0.08339285714285712
mem,mixed,0.0625892857142857
mem,motor,0.008571428571428591
mixed,mem,0.08357142857142862
mixed,motor,-0.13383928571428574
motor,mem,-0.07785714285714286
motor,mixed,0.012142857142857127
mem,mixed,0.004821428571428567
mem,motor,0.02919642857142855
mixed,mem,-0.016250000000000014
mixed,motor,0.025714285714285728
motor,mem,-0.005267857142857151
motor,mixed,0.01964285714285716
mem,mixed,-0.02232142857142854
mem,motor,0.09482142857142857
mixed,mem,0.02919642857142855
mixed,motor,-0.04687500000000005
motor,mem,-0.05491071428571429
motor,mixed,-0.027053571428571416
mem,mixed,-0.06116071428571425
mem,motor,0.019642857142857177
mixed,mem,-0.14160714285714288
mixed,motor,-0.029642857142857193
motor,mem,0.0050892857142857085
motor,mixed,-0.03196428571428572
mem,mixed,0.014999999999999966
mem,motor,-0.02723214285714289
mixed,mem,-0.1441964285714286
mixed,motor,-0.14857142857142863
motor,mem,-0.007678571428571433
motor,mixed,0.01821428571428569
mem,mixed,0.03821428571428572
mem,motor,0.036696428571428574
mixed,mem,0.12839285714285717
mixed,motor,-0.09294642857142861
motor,mem,-0.022321428571428582
motor,mixed,0.04883928571428572
mem,mixed,-0.05401785714285716
mem,motor,0.006249999999999999
mixed,mem,-0.013214285714285717
mixed,motor,-0.062499999999999986
motor,mem,0.01955357142857143
motor,mixed,0.07357142857142865
mem,mixed,0.032857142857142856
mem,motor,0.005267857142857111
mixed,mem,0.04410714285714285
mixed,motor,0.021785714285714214
motor,mem,-0.06035714285714289
motor,mixed,0.02571428571428574
mem,mixed,0.0016964285714285601
mem,motor,-0.05723214285714285
mixed,mem,-0.02821428571428571
mixed,motor,0.07437499999999998
motor,mem,-0.02874999999999999
motor,mixed,-0.019553571428571455
mem,mixed,-0.032321428571428584
mem,motor,-0.019196428571428576
mixed,mem,-0.03750000000000001
mixed,motor,-0.0654464285714286
motor,mem,0.003928571428571436
motor,mixed,-0.09071428571428576
mem,mixed,-0.053571428571428555
mem,motor,0.0239285714285714
mixed,mem,0.03598214285714286
mixed,motor,0.0760714285714286
motor,mem,0.03633928571428575
motor,mixed,0.08741071428571433
mem,mixed,0.023660714285714264
mem,motor,-0.01624999999999999
mixed,mem,-0.018392857142857155
mixed,motor,0.07937500000000006
motor,mem,0.028482142857142838
motor,mixed,0.0509821428571429
mem,mixed,-0.008392857142857169
mem,motor,0.15508928571428574
mixed,mem,0.04125000000000001
mixed,motor,0.010982142857142843
motor,mem,2.9738116731030977e-18
motor,mixed,0.009821428571428594
mem,mixed,0.013214285714285684
mem,motor,-0.09705357142857142
mixed,mem,0.04812499999999997
mixed,motor,0.029553571428571408
motor,mem,-0.08625000000000003
motor,mixed,-0.07857142857142856
mem,mixed,-0.04571428571428573
mem,motor,0.09214285714285718
mixed,mem,0.08589285714285713
mixed,motor,-0.03348214285714288
motor,mem,-0.029017857142857175
motor,mixed,-0.06080357142857137
mem,mixed,-0.08669642857142855
mem,motor,0.06910714285714285
mixed,mem,0.048125000000000015
mixed,motor,-0.019107142857142878
motor,mem,-0.004196428571428568
motor,mixed,-0.02383928571428576
mem,mixed,-0.040625000000000015
mem,motor,0.047767857142857154
mixed,mem,-0.014821428571428555
mixed,motor,-0.010000000000000021
motor,mem,0.0505357142857143
motor,mixed,-0.011428571428571396
mem,mixed,-0.0001785714285714188
mem,motor,0.055714285714285716
mixed,mem,-0.09419642857142854
mixed,motor,0.023571428571428577
motor,mem,-0.04151785714285711
motor,mixed,0.004107142857142863
mem,mixed,-0.010178571428571414
mem,motor,-0.07821428571428575
mixed,mem,0.09250000000000004
mixed,motor,0.08258928571428566
motor,mem,0.08071428571428575
motor,mixed,0.0675892857142857
mem,mixed,-0.06062500000000005
mem,motor,0.1648214285714286
mixed,mem,-0.017946428571428582
mixed,motor,0.07607142857142854
motor,mem,0.08071428571428575
motor,mixed,-0.032500000000000015
mem,mixed,0.059910714285714296
mem,motor,-0.0724107142857143
mixed,mem,-0.024732142857142852
mixed,motor,0.06928571428571431
motor,mem,-0.025803571428571443
motor,mixed,0.0413392857142857
mem,mixed,0.024553571428571414
mem,motor,0.010446428571428582
mixed,mem,0.15241071428571426
mixed,motor,0.020982142857142835
motor,mem,0.03714285714285715
motor,mixed,-0.02616071428571426
mem,mixed,0.0336607142857143
mem,motor,0.0036607142857142594
mixed,mem,-0.045089285714285686
mixed,motor,0.023214285714285694
motor,mem,0.08053571428571424
motor,mixed,0.1475
mem,mixed,0.014999999999999998
mem,motor,-0.0679464285714286
mixed,mem,0.07669642857142862
mixed,motor,0.060714285714285735
motor,mem,-0.022499999999999985
motor,mixed,0.03196428571428573
mem,mixed,-0.02982142857142858
mem,motor,0.002410714285714273
mixed,mem,0.004196428571428524
mixed,motor,0.023392857142857153
motor,mem,0.10383928571428577
motor,mixed,0.009821428571428583
mem,mixed,0.006249999999999983
mem,motor,0.04294642857142857
mixed,mem,-0.06875000000000002
mixed,motor,0.024375
motor,mem,-0.0374107142857143
motor,mixed,0.014910714285714239
mem,mixed,0.025535714285714294
mem,motor,-0.08008928571428568
mixed,mem,0.1857142857142857
mixed,motor,-0.012232142857142875
motor,mem,0.04437499999999999
motor,mixed,-0.03142857142857142
mem,mixed,-0.11892857142857143
mem,motor,0.052410714285714234
mixed,mem,-0.0008035714285714927
