,train_sub,test_sub,task,acc,Features
88,MSC05,MSC02,motor,0.51,40
89,MSC05,MSC02,mem,0.85,40
90,MSC05,MSC03,mixed,0.8600000000000001,40
91,MSC05,MSC03,motor,0.9399999999999998,40
92,MSC05,MSC03,mem,0.60625,40
93,MSC05,MSC04,mixed,0.5399999999999999,40
94,MSC05,MSC04,motor,0.745,40
95,MSC05,MSC04,mem,0.6900000000000001,40
96,MSC05,MSC06,mixed,0.7100000000000001,40
97,MSC05,MSC06,motor,0.7944444444444444,40
98,MSC05,MSC06,mem,0.8400000000000001,40
99,MSC05,MSC07,mixed,0.635,40
100,MSC05,MSC07,motor,0.4444444444444445,40
101,MSC05,MSC07,mem,0.7999999999999998,40
102,MSC05,MSC10,mixed,0.5,40
103,MSC05,MSC10,motor,0.51,40
104,MSC05,MSC10,mem,0.58,40
105,MSC06,MSC01,mixed,0.7100000000000002,40
106,MSC06,MSC01,motor,0.5888888888888889,40
107,MSC06,MSC01,mem,0.465,40
108,MSC06,MSC02,mixed,0.5,40
109,MSC06,MSC02,motor,0.5333333333333333,40
110,MSC06,MSC02,mem,0.4500000000000001,40
111,MSC06,MSC03,mixed,0.35,40
112,MSC06,MSC03,motor,0.6111111111111112,40
113,MSC06,MSC03,mem,0.44375,40
114,MSC06,MSC04,mixed,0.6749999999999999,40
115,MSC06,MSC04,motor,0.7,40
116,MSC06,MSC04,mem,0.565,40
117,MSC06,MSC05,mixed,0.6000000000000001,40
118,MSC06,MSC05,motor,0.6166666666666667,40
119,MSC06,MSC05,mem,0.5900000000000001,40
120,MSC06,MSC07,mixed,0.615,40
121,MSC06,MSC07,motor,0.5740740740740741,40
122,MSC06,MSC07,mem,0.6599999999999999,40
123,MSC06,MSC10,mixed,0.5149999999999999,40
124,MSC06,MSC10,motor,0.5388888888888889,40
125,MSC06,MSC10,mem,0.5449999999999999,40
126,MSC07,MSC01,mixed,0.765,40
127,MSC07,MSC01,motor,0.6611111111111111,40
128,MSC07,MSC01,mem,0.7649999999999999,40
129,MSC07,MSC02,mixed,0.52,40
130,MSC07,MSC02,motor,0.55,40
131,MSC07,MSC02,mem,0.5799999999999998,40
132,MSC07,MSC03,mixed,0.375,40
133,MSC07,MSC03,motor,0.6944444444444445,40
134,MSC07,MSC03,mem,0.6375,40
135,MSC07,MSC04,mixed,0.655,40
136,MSC07,MSC04,motor,0.6888888888888891,40
137,MSC07,MSC04,mem,0.635,40
138,MSC07,MSC05,mixed,0.635,40
139,MSC07,MSC05,motor,0.5833333333333335,40
140,MSC07,MSC05,mem,0.635,40
141,MSC07,MSC06,mixed,0.6549999999999999,40
142,MSC07,MSC06,motor,0.5864197530864197,40
143,MSC07,MSC06,mem,0.74,40
144,MSC07,MSC10,mixed,0.73,40
145,MSC07,MSC10,motor,0.8166666666666665,40
146,MSC07,MSC10,mem,0.7999999999999999,40
147,MSC10,MSC01,mixed,0.925,40
148,MSC10,MSC01,motor,0.795,40
149,MSC10,MSC01,mem,0.62,40
150,MSC10,MSC02,mixed,0.53,40
151,MSC10,MSC02,motor,0.7500000000000001,40
152,MSC10,MSC02,mem,0.63,40
153,MSC10,MSC03,mixed,0.445,40
154,MSC10,MSC03,motor,0.6900000000000002,40
155,MSC10,MSC03,mem,0.51875,40
156,MSC10,MSC04,mixed,0.64,40
157,MSC10,MSC04,motor,0.93,40
158,MSC10,MSC04,mem,0.5799999999999998,40
159,MSC10,MSC05,mixed,0.6450000000000001,40
160,MSC10,MSC05,motor,0.615,40
161,MSC10,MSC05,mem,0.5499999999999999,40
162,MSC10,MSC06,mixed,0.5,40
163,MSC10,MSC06,motor,0.5777777777777777,40
164,MSC10,MSC06,mem,0.505,40
165,MSC10,MSC07,mixed,0.835,40
166,MSC10,MSC07,motor,0.9555555555555556,40
167,MSC10,MSC07,mem,0.5349999999999999,40
0,MSC01,MSC02,mixed,0.5,50
1,MSC01,MSC02,motor,0.89,50
2,MSC01,MSC02,mem,0.7450000000000001,50
3,MSC01,MSC03,mixed,0.51,50
4,MSC01,MSC03,motor,0.6799999999999999,50
5,MSC01,MSC03,mem,0.54375,50
6,MSC01,MSC04,mixed,0.6249999999999999,50
7,MSC01,MSC04,motor,0.55,50
8,MSC01,MSC04,mem,0.7100000000000001,50
9,MSC01,MSC05,mixed,0.495,50
10,MSC01,MSC05,motor,0.6549999999999999,50
11,MSC01,MSC05,mem,0.5349999999999999,50
12,MSC01,MSC06,mixed,0.5,50
13,MSC01,MSC06,motor,0.7888888888888888,50
14,MSC01,MSC06,mem,0.45,50
15,MSC01,MSC07,mixed,0.545,50
16,MSC01,MSC07,motor,0.6500000000000001,50
17,MSC01,MSC07,mem,0.755,50
18,MSC01,MSC10,mixed,0.4600000000000001,50
19,MSC01,MSC10,motor,0.7300000000000001,50
20,MSC01,MSC10,mem,0.6100000000000001,50
21,MSC02,MSC01,mixed,0.645,50
22,MSC02,MSC01,motor,0.5399999999999999,50
23,MSC02,MSC01,mem,0.9200000000000002,50
24,MSC02,MSC03,mixed,0.7499999999999999,50
25,MSC02,MSC03,motor,0.6900000000000001,50
26,MSC02,MSC03,mem,0.49375,50
27,MSC02,MSC04,mixed,0.5,50
28,MSC02,MSC04,motor,0.5,50
29,MSC02,MSC04,mem,0.6700000000000002,50
30,MSC02,MSC05,mixed,0.575,50
31,MSC02,MSC05,motor,0.5,50
32,MSC02,MSC05,mem,0.8799999999999999,50
33,MSC02,MSC06,mixed,0.6050000000000001,50
34,MSC02,MSC06,motor,0.5,50
35,MSC02,MSC06,mem,0.845,50
36,MSC02,MSC07,mixed,0.6350000000000001,50
37,MSC02,MSC07,motor,0.5722222222222222,50
38,MSC02,MSC07,mem,0.505,50
39,MSC02,MSC10,mixed,0.575,50
40,MSC02,MSC10,motor,0.545,50
41,MSC02,MSC10,mem,0.6950000000000001,50
42,MSC03,MSC01,mixed,0.5,50
43,MSC03,MSC01,motor,0.62,50
44,MSC03,MSC01,mem,0.56875,50
45,MSC03,MSC02,mixed,0.73,50
46,MSC03,MSC02,motor,0.8700000000000001,50
47,MSC03,MSC02,mem,0.5812499999999999,50
48,MSC03,MSC04,mixed,0.595,50
49,MSC03,MSC04,motor,0.525,50
50,MSC03,MSC04,mem,0.6750000000000002,50
51,MSC03,MSC05,mixed,0.495,50
52,MSC03,MSC05,motor,0.38,50
53,MSC03,MSC05,mem,0.725,50
54,MSC03,MSC06,mixed,0.8,50
55,MSC03,MSC06,motor,0.6166666666666667,50
56,MSC03,MSC06,mem,0.8437499999999999,50
57,MSC03,MSC07,mixed,0.5499999999999999,50
58,MSC03,MSC07,motor,0.6,50
59,MSC03,MSC07,mem,0.625,50
60,MSC03,MSC10,mixed,0.675,50
61,MSC03,MSC10,motor,0.5799999999999998,50
62,MSC03,MSC10,mem,0.6000000000000001,50
63,MSC04,MSC01,mixed,0.8150000000000001,50
64,MSC04,MSC01,motor,0.7050000000000001,50
65,MSC04,MSC01,mem,0.505,50
66,MSC04,MSC02,mixed,0.495,50
67,MSC04,MSC02,motor,0.79,50
68,MSC04,MSC02,mem,0.53,50
69,MSC04,MSC03,mixed,0.515,50
70,MSC04,MSC03,motor,0.705,50
71,MSC04,MSC03,mem,0.50625,50
72,MSC04,MSC05,mixed,0.5,50
73,MSC04,MSC05,motor,0.8,50
74,MSC04,MSC05,mem,0.6500000000000001,50
75,MSC04,MSC06,mixed,0.4500000000000001,50
76,MSC04,MSC06,motor,0.6611111111111112,50
77,MSC04,MSC06,mem,0.6500000000000001,50
78,MSC04,MSC07,mixed,0.495,50
79,MSC04,MSC07,motor,0.5666666666666667,50
80,MSC04,MSC07,mem,0.505,50
81,MSC04,MSC10,mixed,0.6900000000000002,50
82,MSC04,MSC10,motor,0.825,50
83,MSC04,MSC10,mem,0.7000000000000001,50
84,MSC05,MSC01,mixed,0.4300000000000001,50
85,MSC05,MSC01,motor,0.51,50
86,MSC05,MSC01,mem,0.675,50
87,MSC05,MSC02,mixed,0.57,50
88,MSC05,MSC02,motor,0.7899999999999999,50
89,MSC05,MSC02,mem,0.5699999999999998,50
90,MSC05,MSC03,mixed,0.525,50
91,MSC05,MSC03,motor,0.55,50
92,MSC05,MSC03,mem,0.58125,50
93,MSC05,MSC04,mixed,0.5,50
94,MSC05,MSC04,motor,0.605,50
95,MSC05,MSC04,mem,0.575,50
96,MSC05,MSC06,mixed,0.57,50
97,MSC05,MSC06,motor,0.5,50
98,MSC05,MSC06,mem,0.585,50
99,MSC05,MSC07,mixed,0.47,50
100,MSC05,MSC07,motor,0.6111111111111109,50
101,MSC05,MSC07,mem,0.6150000000000001,50
102,MSC05,MSC10,mixed,0.4450000000000001,50
103,MSC05,MSC10,motor,0.5349999999999999,50
104,MSC05,MSC10,mem,0.595,50
105,MSC06,MSC01,mixed,0.46,50
106,MSC06,MSC01,motor,0.8222222222222222,50
107,MSC06,MSC01,mem,0.4900000000000001,50
108,MSC06,MSC02,mixed,0.5549999999999999,50
109,MSC06,MSC02,motor,0.5666666666666667,50
110,MSC06,MSC02,mem,0.7350000000000001,50
111,MSC06,MSC03,mixed,0.5499999999999999,50
112,MSC06,MSC03,motor,0.5833333333333333,50
113,MSC06,MSC03,mem,0.6,50
114,MSC06,MSC04,mixed,0.5499999999999999,50
115,MSC06,MSC04,motor,0.5888888888888888,50
116,MSC06,MSC04,mem,0.755,50
117,MSC06,MSC05,mixed,0.675,50
118,MSC06,MSC05,motor,0.5,50
119,MSC06,MSC05,mem,0.5999999999999999,50
120,MSC06,MSC07,mixed,0.5349999999999999,50
121,MSC06,MSC07,motor,0.7222222222222222,50
122,MSC06,MSC07,mem,0.5549999999999999,50
123,MSC06,MSC10,mixed,0.5849999999999999,50
124,MSC06,MSC10,motor,0.5166666666666666,50
125,MSC06,MSC10,mem,0.53,50
126,MSC07,MSC01,mixed,0.595,50
127,MSC07,MSC01,motor,0.5,50
128,MSC07,MSC01,mem,0.8700000000000001,50
129,MSC07,MSC02,mixed,0.52,50
130,MSC07,MSC02,motor,0.5277777777777778,50
131,MSC07,MSC02,mem,0.5,50
132,MSC07,MSC03,mixed,0.6050000000000001,50
133,MSC07,MSC03,motor,0.7388888888888888,50
134,MSC07,MSC03,mem,0.475,50
135,MSC07,MSC04,mixed,0.5199999999999999,50
136,MSC07,MSC04,motor,0.7166666666666667,50
137,MSC07,MSC04,mem,0.4600000000000001,50
138,MSC07,MSC05,mixed,0.5,50
139,MSC07,MSC05,motor,0.6666666666666667,50
140,MSC07,MSC05,mem,0.5,50
141,MSC07,MSC06,mixed,0.5200000000000001,50
142,MSC07,MSC06,motor,0.6975308641975311,50
143,MSC07,MSC06,mem,0.5,50
144,MSC07,MSC10,mixed,0.465,50
145,MSC07,MSC10,motor,0.6777777777777778,50
146,MSC07,MSC10,mem,0.495,50
147,MSC10,MSC01,mixed,0.535,50
148,MSC10,MSC01,motor,0.47,50
149,MSC10,MSC01,mem,0.495,50
150,MSC10,MSC02,mixed,0.5,50
151,MSC10,MSC02,motor,0.565,50
152,MSC10,MSC02,mem,0.485,50
153,MSC10,MSC03,mixed,0.5149999999999999,50
154,MSC10,MSC03,motor,0.655,50
155,MSC10,MSC03,mem,0.5375,50
156,MSC10,MSC04,mixed,0.8149999999999998,50
157,MSC10,MSC04,motor,0.7400000000000001,50
158,MSC10,MSC04,mem,0.7999999999999998,50
159,MSC10,MSC05,mixed,0.5,50
160,MSC10,MSC05,motor,0.47,50
161,MSC10,MSC05,mem,0.565,50
162,MSC10,MSC06,mixed,0.4500000000000001,50
163,MSC10,MSC06,motor,0.5444444444444444,50
164,MSC10,MSC06,mem,0.4300000000000001,50
165,MSC10,MSC07,mixed,0.555,50
166,MSC10,MSC07,motor,0.5055555555555556,50
167,MSC10,MSC07,mem,0.6599999999999999,50
0,MSC01,MSC02,mixed,0.5,60
1,MSC01,MSC02,motor,0.4800000000000001,60
2,MSC01,MSC02,mem,0.5999999999999999,60
3,MSC01,MSC03,mixed,0.725,60
4,MSC01,MSC03,motor,0.5700000000000001,60
5,MSC01,MSC03,mem,0.575,60
6,MSC01,MSC04,mixed,0.5449999999999999,60
7,MSC01,MSC04,motor,0.565,60
8,MSC01,MSC04,mem,0.67,60
9,MSC01,MSC05,mixed,0.505,60
10,MSC01,MSC05,motor,0.48,60
11,MSC01,MSC05,mem,0.64,60
12,MSC01,MSC06,mixed,0.5549999999999999,60
13,MSC01,MSC06,motor,0.4111111111111112,60
14,MSC01,MSC06,mem,0.95,60
15,MSC01,MSC07,mixed,0.5,60
16,MSC01,MSC07,motor,0.5111111111111111,60
17,MSC01,MSC07,mem,0.635,60
18,MSC01,MSC10,mixed,0.4750000000000001,60
19,MSC01,MSC10,motor,0.485,60
20,MSC01,MSC10,mem,0.685,60
21,MSC02,MSC01,mixed,0.75,60
22,MSC02,MSC01,motor,0.58,60
23,MSC02,MSC01,mem,0.8300000000000001,60
24,MSC02,MSC03,mixed,0.59,60
25,MSC02,MSC03,motor,0.6250000000000001,60
26,MSC02,MSC03,mem,0.48125,60
27,MSC02,MSC04,mixed,0.525,60
28,MSC02,MSC04,motor,0.61,60
29,MSC02,MSC04,mem,0.5499999999999999,60
30,MSC02,MSC05,mixed,0.5,60
31,MSC02,MSC05,motor,0.475,60
32,MSC02,MSC05,mem,0.5,60
33,MSC02,MSC06,mixed,0.52,60
34,MSC02,MSC06,motor,0.7333333333333334,60
35,MSC02,MSC06,mem,0.845,60
36,MSC02,MSC07,mixed,0.635,60
37,MSC02,MSC07,motor,0.5944444444444443,60
38,MSC02,MSC07,mem,0.53,60
39,MSC02,MSC10,mixed,0.505,60
40,MSC02,MSC10,motor,0.5,60
41,MSC02,MSC10,mem,0.4550000000000001,60
42,MSC03,MSC01,mixed,0.665,60
43,MSC03,MSC01,motor,0.4700000000000001,60
44,MSC03,MSC01,mem,0.6375,60
45,MSC03,MSC02,mixed,0.475,60
46,MSC03,MSC02,motor,0.5250000000000001,60
47,MSC03,MSC02,mem,0.5562500000000001,60
48,MSC03,MSC04,mixed,0.465,60
49,MSC03,MSC04,motor,0.5349999999999999,60
50,MSC03,MSC04,mem,0.70625,60
51,MSC03,MSC05,mixed,0.67,60
52,MSC03,MSC05,motor,0.5599999999999999,60
53,MSC03,MSC05,mem,0.5875,60
54,MSC03,MSC06,mixed,0.4400000000000001,60
55,MSC03,MSC06,motor,0.3944444444444444,60
56,MSC03,MSC06,mem,0.7437500000000001,60
57,MSC03,MSC07,mixed,0.4350000000000001,60
58,MSC03,MSC07,motor,0.5444444444444444,60
59,MSC03,MSC07,mem,0.5375000000000001,60
60,MSC03,MSC10,mixed,0.35500000000000004,60
61,MSC03,MSC10,motor,0.51,60
62,MSC03,MSC10,mem,0.65625,60
63,MSC04,MSC01,mixed,0.47,60
64,MSC04,MSC01,motor,0.435,60
65,MSC04,MSC01,mem,0.51,60
66,MSC04,MSC02,mixed,0.6700000000000002,60
67,MSC04,MSC02,motor,0.61,60
68,MSC04,MSC02,mem,0.7300000000000001,60
69,MSC04,MSC03,mixed,0.4500000000000001,60
70,MSC04,MSC03,motor,0.485,60
71,MSC04,MSC03,mem,0.65625,60
72,MSC04,MSC05,mixed,0.6900000000000001,60
73,MSC04,MSC05,motor,0.8649999999999999,60
74,MSC04,MSC05,mem,0.8800000000000001,60
75,MSC04,MSC06,mixed,0.585,60
76,MSC04,MSC06,motor,0.7833333333333334,60
77,MSC04,MSC06,mem,0.7350000000000001,60
78,MSC04,MSC07,mixed,0.77,60
79,MSC04,MSC07,motor,0.65,60
80,MSC04,MSC07,mem,0.7699999999999999,60
81,MSC04,MSC10,mixed,0.7699999999999999,60
82,MSC04,MSC10,motor,0.655,60
83,MSC04,MSC10,mem,0.7949999999999999,60
84,MSC05,MSC01,mixed,0.53,60
85,MSC05,MSC01,motor,0.5149999999999999,60
86,MSC05,MSC01,mem,0.5,60
87,MSC05,MSC02,mixed,0.545,60
88,MSC05,MSC02,motor,0.51,60
89,MSC05,MSC02,mem,0.5449999999999999,60
90,MSC05,MSC03,mixed,0.575,60
91,MSC05,MSC03,motor,0.5,60
92,MSC05,MSC03,mem,0.55,60
93,MSC05,MSC04,mixed,0.7350000000000001,60
94,MSC05,MSC04,motor,0.56,60
95,MSC05,MSC04,mem,0.655,60
96,MSC05,MSC06,mixed,0.6799999999999999,60
97,MSC05,MSC06,motor,0.6555555555555556,60
98,MSC05,MSC06,mem,0.67,60
99,MSC05,MSC07,mixed,0.505,60
100,MSC05,MSC07,motor,0.5,60
101,MSC05,MSC07,mem,0.5,60
102,MSC05,MSC10,mixed,0.5449999999999999,60
103,MSC05,MSC10,motor,0.5499999999999999,60
104,MSC05,MSC10,mem,0.505,60
105,MSC06,MSC01,mixed,0.8,60
106,MSC06,MSC01,motor,0.6444444444444445,60
107,MSC06,MSC01,mem,0.8099999999999999,60
108,MSC06,MSC02,mixed,0.6649999999999999,60
109,MSC06,MSC02,motor,0.5555555555555556,60
110,MSC06,MSC02,mem,0.6900000000000001,60
111,MSC06,MSC03,mixed,0.66,60
112,MSC06,MSC03,motor,0.5111111111111111,60
113,MSC06,MSC03,mem,0.69375,60
114,MSC06,MSC04,mixed,0.625,60
115,MSC06,MSC04,motor,0.6444444444444445,60
116,MSC06,MSC04,mem,0.82,60
117,MSC06,MSC05,mixed,0.63,60
118,MSC06,MSC05,motor,0.7777777777777778,60
119,MSC06,MSC05,mem,0.6199999999999999,60
120,MSC06,MSC07,mixed,0.58,60
121,MSC06,MSC07,motor,0.6172839506172839,60
122,MSC06,MSC07,mem,0.385,60
123,MSC06,MSC10,mixed,0.57,60
124,MSC06,MSC10,motor,0.6444444444444444,60
125,MSC06,MSC10,mem,0.755,60
126,MSC07,MSC01,mixed,0.635,60
127,MSC07,MSC01,motor,0.5500000000000002,60
128,MSC07,MSC01,mem,0.54,60
129,MSC07,MSC02,mixed,0.5,60
130,MSC07,MSC02,motor,0.4944444444444445,60
131,MSC07,MSC02,mem,0.5149999999999999,60
132,MSC07,MSC03,mixed,0.24500000000000005,60
133,MSC07,MSC03,motor,0.5388888888888889,60
134,MSC07,MSC03,mem,0.525,60
135,MSC07,MSC04,mixed,0.63,60
136,MSC07,MSC04,motor,0.6444444444444444,60
137,MSC07,MSC04,mem,0.5899999999999999,60
138,MSC07,MSC05,mixed,0.75,60
139,MSC07,MSC05,motor,0.5611111111111111,60
140,MSC07,MSC05,mem,0.8950000000000001,60
141,MSC07,MSC06,mixed,0.535,60
142,MSC07,MSC06,motor,0.5617283950617283,60
143,MSC07,MSC06,mem,0.465,60
144,MSC07,MSC10,mixed,0.625,60
145,MSC07,MSC10,motor,0.5722222222222223,60
146,MSC07,MSC10,mem,0.695,60
147,MSC10,MSC01,mixed,0.5599999999999999,60
148,MSC10,MSC01,motor,0.59,60
149,MSC10,MSC01,mem,0.6399999999999999,60
150,MSC10,MSC02,mixed,0.615,60
151,MSC10,MSC02,motor,0.5499999999999999,60
152,MSC10,MSC02,mem,0.5599999999999999,60
153,MSC10,MSC03,mixed,0.495,60
154,MSC10,MSC03,motor,0.475,60
155,MSC10,MSC03,mem,0.6125,60
156,MSC10,MSC04,mixed,0.6099999999999999,60
157,MSC10,MSC04,motor,0.595,60
158,MSC10,MSC04,mem,0.67,60
159,MSC10,MSC05,mixed,0.4900000000000001,60
160,MSC10,MSC05,motor,0.5850000000000001,60
161,MSC10,MSC05,mem,0.505,60
162,MSC10,MSC06,mixed,0.595,60
163,MSC10,MSC06,motor,0.5111111111111111,60
164,MSC10,MSC06,mem,0.6,60
165,MSC10,MSC07,mixed,0.5549999999999999,60
166,MSC10,MSC07,motor,0.5333333333333333,60
167,MSC10,MSC07,mem,0.5,60
0,MSC01,MSC02,mixed,0.7449999999999999,70
1,MSC01,MSC02,motor,0.4500000000000001,70
2,MSC01,MSC02,mem,0.7000000000000001,70
3,MSC01,MSC03,mixed,0.445,70
4,MSC01,MSC03,motor,0.47,70
5,MSC01,MSC03,mem,0.64375,70
6,MSC01,MSC04,mixed,0.5849999999999999,70
7,MSC01,MSC04,motor,0.59,70
8,MSC01,MSC04,mem,0.5,70
9,MSC01,MSC05,mixed,0.6299999999999999,70
10,MSC01,MSC05,motor,0.68,70
11,MSC01,MSC05,mem,0.6500000000000001,70
12,MSC01,MSC06,mixed,0.565,70
13,MSC01,MSC06,motor,0.5777777777777778,70
14,MSC01,MSC06,mem,0.535,70
15,MSC01,MSC07,mixed,0.76,70
16,MSC01,MSC07,motor,0.6555555555555557,70
17,MSC01,MSC07,mem,0.5549999999999999,70
18,MSC01,MSC10,mixed,0.4450000000000001,70
19,MSC01,MSC10,motor,0.585,70
20,MSC01,MSC10,mem,0.8299999999999998,70
21,MSC02,MSC01,mixed,0.765,70
22,MSC02,MSC01,motor,0.51,70
23,MSC02,MSC01,mem,0.5299999999999999,70
24,MSC02,MSC03,mixed,0.515,70
25,MSC02,MSC03,motor,0.635,70
26,MSC02,MSC03,mem,0.8,70
27,MSC02,MSC04,mixed,0.735,70
28,MSC02,MSC04,motor,0.7799999999999999,70
29,MSC02,MSC04,mem,0.8750000000000002,70
30,MSC02,MSC05,mixed,0.615,70
31,MSC02,MSC05,motor,0.585,70
32,MSC02,MSC05,mem,0.6900000000000001,70
33,MSC02,MSC06,mixed,0.6050000000000001,70
34,MSC02,MSC06,motor,0.6555555555555557,70
35,MSC02,MSC06,mem,0.665,70
36,MSC02,MSC07,mixed,0.7050000000000001,70
37,MSC02,MSC07,motor,0.7444444444444445,70
38,MSC02,MSC07,mem,0.8049999999999999,70
39,MSC02,MSC10,mixed,0.575,70
40,MSC02,MSC10,motor,0.6400000000000001,70
41,MSC02,MSC10,mem,0.85,70
42,MSC03,MSC01,mixed,0.51,70
43,MSC03,MSC01,motor,0.425,70
44,MSC03,MSC01,mem,0.70625,70
45,MSC03,MSC02,mixed,0.6899999999999998,70
46,MSC03,MSC02,motor,0.55,70
47,MSC03,MSC02,mem,0.7749999999999999,70
48,MSC03,MSC04,mixed,0.545,70
49,MSC03,MSC04,motor,0.655,70
50,MSC03,MSC04,mem,0.6875,70
51,MSC03,MSC05,mixed,0.6950000000000001,70
52,MSC03,MSC05,motor,0.8950000000000001,70
53,MSC03,MSC05,mem,0.8062499999999999,70
54,MSC03,MSC06,mixed,0.7150000000000001,70
55,MSC03,MSC06,motor,0.6888888888888889,70
56,MSC03,MSC06,mem,0.60625,70
57,MSC03,MSC07,mixed,0.4500000000000001,70
58,MSC03,MSC07,motor,0.7111111111111109,70
59,MSC03,MSC07,mem,0.75625,70
60,MSC03,MSC10,mixed,0.55,70
61,MSC03,MSC10,motor,0.875,70
62,MSC03,MSC10,mem,0.8687499999999999,70
63,MSC04,MSC01,mixed,0.505,70
64,MSC04,MSC01,motor,0.6950000000000001,70
65,MSC04,MSC01,mem,0.515,70
66,MSC04,MSC02,mixed,0.7100000000000001,70
67,MSC04,MSC02,motor,0.5599999999999999,70
68,MSC04,MSC02,mem,0.7050000000000001,70
69,MSC04,MSC03,mixed,0.5449999999999999,70
70,MSC04,MSC03,motor,0.57,70
71,MSC04,MSC03,mem,0.7,70
72,MSC04,MSC05,mixed,0.5549999999999999,70
73,MSC04,MSC05,motor,0.4800000000000001,70
74,MSC04,MSC05,mem,0.7,70
75,MSC04,MSC06,mixed,0.78,70
76,MSC04,MSC06,motor,0.6111111111111109,70
77,MSC04,MSC06,mem,0.82,70
78,MSC04,MSC07,mixed,0.8299999999999998,70
79,MSC04,MSC07,motor,0.7333333333333334,70
80,MSC04,MSC07,mem,0.6250000000000001,70
81,MSC04,MSC10,mixed,0.4300000000000001,70
82,MSC04,MSC10,motor,0.8650000000000002,70
83,MSC04,MSC10,mem,0.6900000000000001,70
84,MSC05,MSC01,mixed,0.6100000000000001,70
85,MSC05,MSC01,motor,0.61,70
86,MSC05,MSC01,mem,0.52,70
87,MSC05,MSC02,mixed,0.575,70
88,MSC05,MSC02,motor,0.55,70
89,MSC05,MSC02,mem,0.4800000000000001,70
90,MSC05,MSC03,mixed,0.7749999999999999,70
91,MSC05,MSC03,motor,0.78,70
92,MSC05,MSC03,mem,0.81875,70
93,MSC05,MSC04,mixed,0.67,70
94,MSC05,MSC04,motor,0.54,70
95,MSC05,MSC04,mem,0.6449999999999999,70
96,MSC05,MSC06,mixed,0.7849999999999999,70
97,MSC05,MSC06,motor,0.7999999999999999,70
98,MSC05,MSC06,mem,0.82,70
99,MSC05,MSC07,mixed,0.51,70
100,MSC05,MSC07,motor,0.6055555555555555,70
101,MSC05,MSC07,mem,0.565,70
102,MSC05,MSC10,mixed,0.425,70
103,MSC05,MSC10,motor,0.8049999999999999,70
104,MSC05,MSC10,mem,0.7400000000000001,70
105,MSC06,MSC01,mixed,0.7999999999999999,70
106,MSC06,MSC01,motor,0.9666666666666666,70
107,MSC06,MSC01,mem,0.7350000000000001,70
108,MSC06,MSC02,mixed,0.635,70
109,MSC06,MSC02,motor,0.5722222222222222,70
110,MSC06,MSC02,mem,0.5900000000000001,70
111,MSC06,MSC03,mixed,0.6200000000000001,70
112,MSC06,MSC03,motor,0.7166666666666668,70
113,MSC06,MSC03,mem,0.8,70
114,MSC06,MSC04,mixed,0.86,70
115,MSC06,MSC04,motor,0.55,70
116,MSC06,MSC04,mem,0.8800000000000001,70
117,MSC06,MSC05,mixed,0.735,70
118,MSC06,MSC05,motor,0.7333333333333334,70
119,MSC06,MSC05,mem,0.8099999999999999,70
120,MSC06,MSC07,mixed,0.63,70
121,MSC06,MSC07,motor,0.7222222222222222,70
122,MSC06,MSC07,mem,0.8300000000000001,70
123,MSC06,MSC10,mixed,0.41,70
124,MSC06,MSC10,motor,0.5944444444444443,70
125,MSC06,MSC10,mem,0.58,70
126,MSC07,MSC01,mixed,0.5999999999999999,70
127,MSC07,MSC01,motor,0.6888888888888889,70
128,MSC07,MSC01,mem,0.64,70
129,MSC07,MSC02,mixed,0.6700000000000002,70
130,MSC07,MSC02,motor,0.7,70
131,MSC07,MSC02,mem,0.64,70
132,MSC07,MSC03,mixed,0.325,70
133,MSC07,MSC03,motor,0.5944444444444444,70
134,MSC07,MSC03,mem,0.85,70
135,MSC07,MSC04,mixed,0.825,70
136,MSC07,MSC04,motor,0.6555555555555554,70
137,MSC07,MSC04,mem,0.595,70
138,MSC07,MSC05,mixed,0.5549999999999999,70
139,MSC07,MSC05,motor,0.7166666666666667,70
140,MSC07,MSC05,mem,0.655,70
141,MSC07,MSC06,mixed,0.5,70
142,MSC07,MSC06,motor,0.8703703703703705,70
143,MSC07,MSC06,mem,0.805,70
144,MSC07,MSC10,mixed,0.385,70
145,MSC07,MSC10,motor,0.5611111111111111,70
146,MSC07,MSC10,mem,0.5349999999999999,70
147,MSC10,MSC01,mixed,0.51,70
148,MSC10,MSC01,motor,0.7000000000000001,70
149,MSC10,MSC01,mem,0.745,70
150,MSC10,MSC02,mixed,0.4350000000000001,70
151,MSC10,MSC02,motor,0.67,70
152,MSC10,MSC02,mem,0.86,70
153,MSC10,MSC03,mixed,0.47,70
154,MSC10,MSC03,motor,0.7450000000000001,70
155,MSC10,MSC03,mem,0.86875,70
156,MSC10,MSC04,mixed,0.5349999999999999,70
157,MSC10,MSC04,motor,0.7499999999999999,70
158,MSC10,MSC04,mem,0.745,70
159,MSC10,MSC05,mixed,0.5549999999999999,70
160,MSC10,MSC05,motor,0.64,70
161,MSC10,MSC05,mem,0.565,70
162,MSC10,MSC06,mixed,0.51,70
163,MSC10,MSC06,motor,0.6833333333333335,70
164,MSC10,MSC06,mem,0.8300000000000001,70
165,MSC10,MSC07,mixed,0.515,70
166,MSC10,MSC07,motor,0.7611111111111111,70
167,MSC10,MSC07,mem,0.6900000000000001,70
0,MSC01,MSC02,mixed,0.505,80
1,MSC01,MSC02,motor,0.595,80
2,MSC01,MSC02,mem,0.535,80
