sub,acc,task,iteration
MSC03,0.49428571428571433,mixed,858
MSC04,0.5328571428571428,mixed,858
MSC05,0.5007142857142857,mixed,858
MSC06,0.5007142857142858,mixed,858
MSC07,0.48857142857142855,mixed,858
MSC10,0.48571428571428577,mixed,858
MSC01,0.5064285714285715,mem,858
MSC02,0.5157142857142857,mem,858
MSC03,0.5121428571428571,mem,858
MSC04,0.49428571428571433,mem,858
MSC05,0.5178571428571429,mem,858
MSC06,0.4900000000000001,mem,858
MSC07,0.49714285714285716,mem,858
MSC10,0.5021428571428571,mem,858
MSC01,0.4692857142857143,motor,858
MSC02,0.47714285714285726,motor,858
MSC03,0.5328571428571428,motor,858
MSC04,0.5221428571428571,motor,858
MSC05,0.5135714285714286,motor,858
MSC06,0.5228571428571428,motor,858
MSC07,0.49357142857142866,motor,858
MSC10,0.5121428571428571,motor,858
MSC01,0.5,mixed,859
MSC02,0.4942857142857143,mixed,859
MSC03,0.49642857142857144,mixed,859
MSC04,0.4828571428571428,mixed,859
MSC05,0.4878571428571428,mixed,859
MSC06,0.4707142857142857,mixed,859
MSC07,0.4678571428571429,mixed,859
MSC10,0.5035714285714287,mixed,859
MSC01,0.48714285714285716,mem,859
MSC02,0.5057142857142858,mem,859
MSC03,0.5328571428571428,mem,859
MSC04,0.4857142857142857,mem,859
MSC05,0.5028571428571429,mem,859
MSC06,0.5028571428571429,mem,859
MSC07,0.5007142857142858,mem,859
MSC10,0.515,mem,859
MSC01,0.4914285714285715,motor,859
MSC02,0.4857142857142857,motor,859
MSC03,0.5285714285714286,motor,859
MSC04,0.4864285714285714,motor,859
MSC05,0.5007142857142858,motor,859
MSC06,0.4985714285714285,motor,859
MSC07,0.47714285714285715,motor,859
MSC10,0.5071428571428571,motor,859
MSC01,0.4992857142857143,mixed,860
MSC02,0.49071428571428577,mixed,860
MSC03,0.5064285714285713,mixed,860
MSC04,0.5178571428571429,mixed,860
MSC05,0.5064285714285715,mixed,860
MSC06,0.5021428571428571,mixed,860
MSC07,0.48500000000000004,mixed,860
MSC10,0.48500000000000004,mixed,860
MSC01,0.4857142857142857,mem,860
MSC02,0.4935714285714286,mem,860
MSC03,0.4964285714285714,mem,860
MSC04,0.4971428571428572,mem,860
MSC05,0.4735714285714286,mem,860
MSC06,0.49214285714285716,mem,860
MSC07,0.48999999999999994,mem,860
MSC10,0.5064285714285713,mem,860
MSC01,0.5307142857142858,motor,860
MSC02,0.5142857142857143,motor,860
MSC03,0.4985714285714285,motor,860
MSC04,0.48714285714285716,motor,860
MSC05,0.5035714285714286,motor,860
MSC06,0.5092857142857142,motor,860
MSC07,0.5207142857142857,motor,860
MSC10,0.5107142857142858,motor,860
MSC01,0.485,mixed,861
MSC02,0.4964285714285715,mixed,861
MSC03,0.4778571428571428,mixed,861
MSC04,0.4878571428571429,mixed,861
MSC05,0.48214285714285715,mixed,861
MSC06,0.4914285714285715,mixed,861
MSC07,0.4900000000000001,mixed,861
MSC10,0.48071428571428576,mixed,861
MSC01,0.5035714285714284,mem,861
MSC02,0.505,mem,861
MSC03,0.49857142857142867,mem,861
MSC04,0.4942857142857142,mem,861
MSC05,0.5035714285714284,mem,861
MSC06,0.5171428571428572,mem,861
MSC07,0.5035714285714286,mem,861
MSC10,0.5121428571428571,mem,861
MSC01,0.49285714285714277,motor,861
MSC02,0.49785714285714283,motor,861
MSC03,0.47714285714285715,motor,861
MSC04,0.5171428571428571,motor,861
MSC05,0.5021428571428571,motor,861
MSC06,0.48214285714285715,motor,861
MSC07,0.4864285714285714,motor,861
MSC10,0.5135714285714286,motor,861
MSC01,0.47714285714285715,mixed,862
MSC02,0.47000000000000003,mixed,862
MSC03,0.5178571428571429,mixed,862
MSC04,0.4728571428571428,mixed,862
MSC05,0.49285714285714294,mixed,862
MSC06,0.47500000000000003,mixed,862
MSC07,0.49428571428571433,mixed,862
MSC10,0.48214285714285715,mixed,862
MSC01,0.48928571428571427,mem,862
MSC02,0.47428571428571437,mem,862
MSC03,0.5164285714285713,mem,862
MSC04,0.5085714285714286,mem,862
MSC05,0.51,mem,862
MSC06,0.49285714285714294,mem,862
MSC07,0.5142857142857143,mem,862
MSC10,0.5085714285714286,mem,862
MSC01,0.5157142857142857,motor,862
MSC02,0.5214285714285715,motor,862
MSC03,0.48999999999999994,motor,862
MSC04,0.5135714285714286,motor,862
MSC05,0.5135714285714286,motor,862
MSC06,0.5028571428571429,motor,862
MSC07,0.5107142857142857,motor,862
MSC10,0.5085714285714286,motor,862
MSC01,0.5314285714285715,mixed,863
MSC02,0.5,mixed,863
MSC03,0.4807142857142856,mixed,863
MSC04,0.4828571428571428,mixed,863
MSC05,0.4864285714285714,mixed,863
MSC06,0.5014285714285716,mixed,863
MSC07,0.5085714285714287,mixed,863
MSC10,0.5114285714285713,mixed,863
MSC01,0.4928571428571429,mem,863
MSC02,0.49428571428571433,mem,863
MSC03,0.5285714285714286,mem,863
MSC04,0.48357142857142854,mem,863
MSC05,0.5171428571428572,mem,863
MSC06,0.5014285714285714,mem,863
MSC07,0.5007142857142857,mem,863
MSC10,0.4699999999999999,mem,863
MSC01,0.5092857142857143,motor,863
MSC02,0.47500000000000003,motor,863
MSC03,0.5128571428571428,motor,863
MSC04,0.4678571428571429,motor,863
MSC05,0.5121428571428571,motor,863
MSC06,0.5214285714285715,motor,863
MSC07,0.5185714285714286,motor,863
MSC10,0.4628571428571429,motor,863
MSC01,0.505,mixed,864
MSC02,0.5228571428571429,mixed,864
MSC03,0.5157142857142857,mixed,864
MSC04,0.52,mixed,864
MSC05,0.5128571428571428,mixed,864
MSC06,0.5114285714285715,mixed,864
MSC07,0.5007142857142858,mixed,864
MSC10,0.4771428571428572,mixed,864
MSC01,0.49571428571428566,mem,864
MSC02,0.4928571428571429,mem,864
MSC03,0.5114285714285715,mem,864
MSC04,0.5014285714285714,mem,864
MSC05,0.535,mem,864
MSC06,0.48000000000000004,mem,864
MSC07,0.47857142857142865,mem,864
MSC10,0.4864285714285715,mem,864
MSC01,0.4728571428571428,motor,864
MSC02,0.48785714285714293,motor,864
MSC03,0.5021428571428572,motor,864
MSC04,0.4814285714285714,motor,864
MSC05,0.48857142857142855,motor,864
MSC06,0.5035714285714284,motor,864
MSC07,0.5057142857142856,motor,864
MSC10,0.5078571428571428,motor,864
MSC01,0.5135714285714286,mixed,865
MSC02,0.5242857142857144,mixed,865
MSC03,0.4914285714285715,mixed,865
MSC04,0.4778571428571428,mixed,865
MSC05,0.5078571428571429,mixed,865
MSC06,0.5014285714285714,mixed,865
MSC07,0.505,mixed,865
MSC10,0.4985714285714286,mixed,865
MSC01,0.49428571428571433,mem,865
MSC02,0.5142857142857143,mem,865
MSC03,0.5114285714285715,mem,865
MSC04,0.5078571428571429,mem,865
MSC05,0.4964285714285715,mem,865
MSC06,0.48714285714285716,mem,865
MSC07,0.5021428571428571,mem,865
MSC10,0.5364285714285715,mem,865
MSC01,0.5128571428571428,motor,865
MSC02,0.4878571428571429,motor,865
MSC03,0.49071428571428566,motor,865
MSC04,0.4935714285714286,motor,865
MSC05,0.48714285714285716,motor,865
MSC06,0.5128571428571429,motor,865
MSC07,0.5142857142857143,motor,865
MSC10,0.5185714285714286,motor,865
MSC01,0.5121428571428571,mixed,866
MSC02,0.5007142857142857,mixed,866
MSC03,0.49428571428571433,mixed,866
MSC04,0.5121428571428571,mixed,866
MSC05,0.5050000000000001,mixed,866
MSC06,0.5085714285714286,mixed,866
MSC07,0.5171428571428572,mixed,866
MSC10,0.5149999999999999,mixed,866
MSC01,0.48499999999999993,mem,866
MSC02,0.48714285714285716,mem,866
MSC03,0.5078571428571428,mem,866
MSC04,0.5014285714285714,mem,866
MSC05,0.4842857142857143,mem,866
MSC06,0.5092857142857142,mem,866
MSC07,0.48357142857142865,mem,866
MSC10,0.49714285714285716,mem,866
MSC01,0.5021428571428571,motor,866
MSC02,0.49714285714285716,motor,866
MSC03,0.5042857142857143,motor,866
MSC04,0.49571428571428566,motor,866
MSC05,0.48357142857142854,motor,866
MSC06,0.49000000000000005,motor,866
MSC07,0.5164285714285713,motor,866
MSC10,0.5085714285714286,motor,866
MSC01,0.48500000000000004,mixed,867
MSC02,0.47928571428571437,mixed,867
MSC03,0.5021428571428571,mixed,867
MSC04,0.5142857142857142,mixed,867
MSC05,0.49500000000000005,mixed,867
MSC06,0.4942857142857142,mixed,867
MSC07,0.47357142857142864,mixed,867
MSC10,0.4878571428571429,mixed,867
MSC01,0.5,mem,867
MSC02,0.49071428571428577,mem,867
MSC03,0.48499999999999993,mem,867
MSC04,0.48285714285714293,mem,867
MSC05,0.4878571428571429,mem,867
MSC06,0.5121428571428571,mem,867
MSC07,0.4928571428571429,mem,867
MSC10,0.4921428571428571,mem,867
MSC01,0.5028571428571429,motor,867
MSC02,0.5192857142857144,motor,867
MSC03,0.5092857142857142,motor,867
MSC04,0.5157142857142858,motor,867
MSC05,0.4942857142857143,motor,867
MSC06,0.5007142857142857,motor,867
MSC07,0.5071428571428571,motor,867
MSC10,0.5057142857142857,motor,867
MSC01,0.5028571428571429,mixed,868
MSC02,0.5392857142857144,mixed,868
MSC03,0.5078571428571428,mixed,868
MSC04,0.49357142857142844,mixed,868
MSC05,0.48357142857142854,mixed,868
MSC06,0.49000000000000005,mixed,868
MSC07,0.4821428571428572,mixed,868
MSC10,0.512857142857143,mixed,868
MSC01,0.4935714285714285,mem,868
MSC02,0.495,mem,868
MSC03,0.495,mem,868
MSC04,0.5028571428571429,mem,868
MSC05,0.5185714285714286,mem,868
MSC06,0.5014285714285714,mem,868
MSC07,0.4914285714285715,mem,868
MSC10,0.495,mem,868
MSC01,0.48214285714285715,motor,868
MSC02,0.515,motor,868
MSC03,0.5007142857142857,motor,868
MSC04,0.4864285714285714,motor,868
MSC05,0.5171428571428571,motor,868
MSC06,0.5107142857142856,motor,868
MSC07,0.5107142857142858,motor,868
MSC10,0.5099999999999999,motor,868
MSC01,0.5078571428571428,mixed,869
MSC02,0.51,mixed,869
MSC03,0.48428571428571426,mixed,869
MSC04,0.5171428571428571,mixed,869
MSC05,0.5042857142857143,mixed,869
MSC06,0.4900000000000001,mixed,869
MSC07,0.5278571428571428,mixed,869
MSC10,0.5092857142857143,mixed,869
MSC01,0.5071428571428572,mem,869
MSC02,0.4807142857142857,mem,869
MSC03,0.48714285714285716,mem,869
MSC04,0.4821428571428572,mem,869
MSC05,0.5092857142857143,mem,869
MSC06,0.5178571428571429,mem,869
MSC07,0.5014285714285714,mem,869
MSC10,0.47857142857142865,mem,869
MSC01,0.4935714285714286,motor,869
MSC02,0.4700000000000001,motor,869
MSC03,0.505,motor,869
MSC04,0.5035714285714287,motor,869
MSC05,0.5121428571428572,motor,869
MSC06,0.49714285714285705,motor,869
MSC07,0.505,motor,869
MSC10,0.5071428571428572,motor,869
MSC01,0.49428571428571433,mixed,870
MSC02,0.5092857142857142,mixed,870
MSC03,0.4914285714285715,mixed,870
MSC04,0.5121428571428571,mixed,870
MSC05,0.4942857142857143,mixed,870
MSC06,0.5014285714285714,mixed,870
MSC07,0.515,mixed,870
MSC10,0.49857142857142855,mixed,870
MSC01,0.5171428571428571,mem,870
MSC02,0.5157142857142857,mem,870
MSC03,0.5214285714285715,mem,870
MSC04,0.4921428571428571,mem,870
MSC05,0.5257142857142858,mem,870
MSC06,0.49785714285714283,mem,870
MSC07,0.5007142857142857,mem,870
MSC10,0.48214285714285715,mem,870
MSC01,0.5035714285714287,motor,870
MSC02,0.5071428571428572,motor,870
MSC03,0.485,motor,870
MSC04,0.45785714285714285,motor,870
MSC05,0.4964285714285715,motor,870
MSC06,0.5085714285714286,motor,870
MSC07,0.4742857142857142,motor,870
MSC10,0.5221428571428571,motor,870
MSC01,0.49000000000000005,mixed,871
MSC02,0.5071428571428572,mixed,871
MSC03,0.5057142857142857,mixed,871
MSC04,0.4964285714285715,mixed,871
MSC05,0.4892857142857143,mixed,871
MSC06,0.49071428571428566,mixed,871
MSC07,0.48928571428571427,mixed,871
MSC10,0.5071428571428571,mixed,871
MSC01,0.5107142857142858,mem,871
MSC02,0.5085714285714287,mem,871
MSC03,0.5364285714285714,mem,871
MSC04,0.4928571428571429,mem,871
MSC05,0.4907142857142857,mem,871
MSC06,0.4985714285714286,mem,871
MSC07,0.5021428571428571,mem,871
MSC10,0.4692857142857143,mem,871
MSC01,0.4992857142857143,motor,871
MSC02,0.5000000000000001,motor,871
MSC03,0.4714285714285714,motor,871
MSC04,0.5164285714285713,motor,871
MSC05,0.4978571428571428,motor,871
MSC06,0.5007142857142858,motor,871
MSC07,0.502142857142857,motor,871
MSC10,0.5242857142857142,motor,871
MSC01,0.5142857142857143,mixed,872
MSC02,0.5278571428571429,mixed,872
MSC03,0.47928571428571437,mixed,872
MSC04,0.5135714285714286,mixed,872
MSC05,0.47500000000000003,mixed,872
MSC06,0.49714285714285716,mixed,872
MSC07,0.4992857142857143,mixed,872
MSC10,0.5264285714285714,mixed,872
MSC01,0.47071428571428575,mem,872
MSC02,0.5171428571428571,mem,872
MSC03,0.5235714285714287,mem,872
MSC04,0.45714285714285713,mem,872
MSC05,0.4992857142857143,mem,872
MSC06,0.5107142857142858,mem,872
MSC07,0.5057142857142857,mem,872
MSC10,0.5221428571428571,mem,872
MSC01,0.48071428571428576,motor,872
MSC02,0.4878571428571429,motor,872
MSC03,0.515,motor,872
MSC04,0.48928571428571427,motor,872
MSC05,0.5464285714285715,motor,872
MSC06,0.5078571428571428,motor,872
MSC07,0.4907142857142857,motor,872
MSC10,0.4978571428571429,motor,872
MSC01,0.4957142857142857,mixed,873
MSC02,0.47928571428571426,mixed,873
MSC03,0.5078571428571428,mixed,873
MSC04,0.505,mixed,873
MSC05,0.5164285714285715,mixed,873
MSC06,0.5085714285714286,mixed,873
MSC07,0.5171428571428571,mixed,873
MSC10,0.4978571428571429,mixed,873
MSC01,0.48785714285714293,mem,873
MSC02,0.505,mem,873
MSC03,0.5114285714285715,mem,873
MSC04,0.4928571428571429,mem,873
MSC05,0.48285714285714293,mem,873
MSC06,0.5121428571428571,mem,873
MSC07,0.4914285714285715,mem,873
MSC10,0.5271428571428571,mem,873
MSC01,0.5214285714285715,motor,873
MSC02,0.4935714285714286,motor,873
MSC03,0.49071428571428577,motor,873
MSC04,0.5057142857142857,motor,873
MSC05,0.48214285714285715,motor,873
MSC06,0.5064285714285715,motor,873
MSC07,0.5192857142857142,motor,873
MSC10,0.4928571428571429,motor,873
MSC01,0.4857142857142857,mixed,874
MSC02,0.5021428571428571,mixed,874
MSC03,0.5192857142857142,mixed,874
MSC04,0.5142857142857143,mixed,874
MSC05,0.4957142857142857,mixed,874
MSC06,0.4892857142857143,mixed,874
MSC07,0.5199999999999999,mixed,874
MSC10,0.5121428571428571,mixed,874
MSC01,0.5057142857142858,mem,874
MSC02,0.49999999999999994,mem,874
MSC03,0.5057142857142857,mem,874
MSC04,0.47714285714285715,mem,874
MSC05,0.49857142857142855,mem,874
MSC06,0.5107142857142858,mem,874
MSC07,0.495,mem,874
MSC10,0.5085714285714286,mem,874
MSC01,0.5007142857142857,motor,874
MSC02,0.5064285714285713,motor,874
MSC03,0.5028571428571429,motor,874
MSC04,0.49142857142857144,motor,874
MSC05,0.5192857142857144,motor,874
MSC06,0.48857142857142855,motor,874
MSC07,0.5042857142857142,motor,874
MSC10,0.49142857142857144,motor,874
MSC01,0.5,mixed,875
MSC02,0.47642857142857137,mixed,875
MSC03,0.5178571428571429,mixed,875
MSC04,0.5335714285714286,mixed,875
MSC05,0.5021428571428572,mixed,875
MSC06,0.5014285714285714,mixed,875
MSC07,0.4885714285714285,mixed,875
MSC10,0.49214285714285716,mixed,875
MSC01,0.5235714285714286,mem,875
MSC02,0.4735714285714286,mem,875
MSC03,0.5257142857142858,mem,875
MSC04,0.495,mem,875
MSC05,0.4792857142857142,mem,875
MSC06,0.5000000000000001,mem,875
MSC07,0.5171428571428571,mem,875
MSC10,0.5292857142857142,mem,875
MSC01,0.5092857142857143,motor,875
MSC02,0.5114285714285713,motor,875
MSC03,0.5157142857142858,motor,875
MSC04,0.4971428571428572,motor,875
MSC05,0.5021428571428571,motor,875
MSC06,0.4914285714285714,motor,875
MSC07,0.5021428571428571,motor,875
MSC10,0.4928571428571428,motor,875
MSC01,0.5028571428571429,mixed,876
MSC02,0.5064285714285715,mixed,876
MSC03,0.5228571428571429,mixed,876
MSC04,0.4921428571428571,mixed,876
MSC05,0.5042857142857143,mixed,876
MSC06,0.5214285714285715,mixed,876
MSC07,0.495,mixed,876
MSC10,0.46714285714285714,mixed,876
MSC01,0.5185714285714286,mem,876
MSC02,0.5107142857142858,mem,876
MSC03,0.5242857142857144,mem,876
MSC04,0.5064285714285715,mem,876
MSC05,0.4985714285714286,mem,876
MSC06,0.4928571428571429,mem,876
MSC07,0.5071428571428572,mem,876
MSC10,0.5057142857142858,mem,876
MSC01,0.5042857142857143,motor,876
MSC02,0.5085714285714286,motor,876
MSC03,0.4885714285714286,motor,876
MSC04,0.4885714285714287,motor,876
MSC05,0.5035714285714286,motor,876
MSC06,0.5071428571428571,motor,876
MSC07,0.5164285714285713,motor,876
MSC10,0.5142857142857142,motor,876
MSC01,0.5092857142857142,mixed,877
MSC02,0.4864285714285715,mixed,877
MSC03,0.5221428571428571,mixed,877
MSC04,0.505,mixed,877
MSC05,0.4871428571428571,mixed,877
MSC06,0.5207142857142857,mixed,877
MSC07,0.505,mixed,877
MSC10,0.512857142857143,mixed,877
MSC01,0.5078571428571429,mem,877
MSC02,0.5414285714285715,mem,877
MSC03,0.49214285714285716,mem,877
MSC04,0.48499999999999993,mem,877
MSC05,0.49500000000000005,mem,877
MSC06,0.4942857142857143,mem,877
MSC07,0.49714285714285705,mem,877
MSC10,0.5285714285714287,mem,877
MSC01,0.505,motor,877
MSC02,0.5121428571428572,motor,877
MSC03,0.5185714285714286,motor,877
MSC04,0.4978571428571429,motor,877
MSC05,0.49714285714285716,motor,877
MSC06,0.49142857142857155,motor,877
MSC07,0.5207142857142857,motor,877
MSC10,0.49000000000000005,motor,877
MSC01,0.5064285714285715,mixed,878
MSC02,0.5192857142857142,mixed,878
MSC03,0.5235714285714286,mixed,878
MSC04,0.4914285714285715,mixed,878
MSC05,0.4992857142857142,mixed,878
MSC06,0.4842857142857144,mixed,878
MSC07,0.5221428571428571,mixed,878
MSC10,0.5207142857142856,mixed,878
MSC01,0.5028571428571428,mem,878
MSC02,0.4835714285714286,mem,878
MSC03,0.5164285714285715,mem,878
MSC04,0.5271428571428572,mem,878
MSC05,0.4835714285714286,mem,878
MSC06,0.5157142857142857,mem,878
MSC07,0.5135714285714286,mem,878
MSC10,0.5207142857142858,mem,878
MSC01,0.5235714285714286,motor,878
MSC02,0.5014285714285714,motor,878
MSC03,0.47928571428571426,motor,878
MSC04,0.4992857142857144,motor,878
MSC05,0.5007142857142857,motor,878
MSC06,0.5207142857142858,motor,878
MSC07,0.4814285714285714,motor,878
MSC10,0.5064285714285715,motor,878
MSC01,0.4864285714285715,mixed,879
MSC02,0.5064285714285715,mixed,879
MSC03,0.5028571428571429,mixed,879
MSC04,0.5192857142857142,mixed,879
MSC05,0.5121428571428571,mixed,879
MSC06,0.49642857142857144,mixed,879
MSC07,0.5092857142857145,mixed,879
MSC10,0.4764285714285714,mixed,879
MSC01,0.4735714285714286,mem,879
MSC02,0.5307142857142858,mem,879
MSC03,0.5228571428571429,mem,879
MSC04,0.47714285714285715,mem,879
MSC05,0.48428571428571426,mem,879
MSC06,0.4928571428571428,mem,879
MSC07,0.5042857142857142,mem,879
MSC10,0.5035714285714287,mem,879
MSC01,0.49214285714285716,motor,879
MSC02,0.4971428571428572,motor,879
MSC03,0.4742857142857143,motor,879
MSC04,0.5028571428571428,motor,879
MSC05,0.47000000000000003,motor,879
MSC06,0.4928571428571428,motor,879
MSC07,0.5192857142857144,motor,879
MSC10,0.5021428571428571,motor,879
MSC01,0.5114285714285713,mixed,880
MSC02,0.4928571428571428,mixed,880
MSC03,0.5035714285714286,mixed,880
MSC04,0.5078571428571429,mixed,880
MSC05,0.5321428571428571,mixed,880
MSC06,0.5057142857142857,mixed,880
MSC07,0.5371428571428571,mixed,880
MSC10,0.5028571428571428,mixed,880
MSC01,0.5264285714285714,mem,880
MSC02,0.475,mem,880
MSC03,0.5314285714285715,mem,880
MSC04,0.4928571428571429,mem,880
MSC05,0.49500000000000005,mem,880
MSC06,0.5185714285714286,mem,880
MSC07,0.5021428571428571,mem,880
MSC10,0.5,mem,880
MSC01,0.49714285714285716,motor,880
MSC02,0.4928571428571429,motor,880
MSC03,0.5321428571428571,motor,880
MSC04,0.5199999999999999,motor,880
MSC05,0.5078571428571428,motor,880
MSC06,0.48571428571428577,motor,880
MSC07,0.5028571428571428,motor,880
MSC10,0.5114285714285715,motor,880
MSC01,0.49214285714285716,mixed,881
MSC02,0.48571428571428577,mixed,881
MSC03,0.48142857142857143,mixed,881
MSC04,0.5178571428571429,mixed,881
MSC05,0.5057142857142857,mixed,881
MSC06,0.5078571428571428,mixed,881
MSC07,0.49714285714285705,mixed,881
MSC10,0.46499999999999997,mixed,881
MSC01,0.5242857142857144,mem,881
MSC02,0.4785714285714286,mem,881
MSC03,0.5064285714285715,mem,881
MSC04,0.5099999999999999,mem,881
MSC05,0.535,mem,881
MSC06,0.485,mem,881
MSC07,0.487857142857143,mem,881
MSC10,0.5049999999999999,mem,881
MSC01,0.4992857142857142,motor,881
MSC02,0.49285714285714294,motor,881
MSC03,0.46714285714285714,motor,881
MSC04,0.4942857142857142,motor,881
MSC05,0.5171428571428571,motor,881
MSC06,0.495,motor,881
MSC07,0.5228571428571429,motor,881
MSC10,0.47000000000000003,motor,881
MSC01,0.49285714285714294,mixed,882
MSC02,0.47857142857142854,mixed,882
MSC03,0.5028571428571429,mixed,882
MSC04,0.46642857142857147,mixed,882
MSC05,0.4842857142857143,mixed,882
MSC06,0.4964285714285715,mixed,882
MSC07,0.4935714285714285,mixed,882
MSC10,0.4878571428571429,mixed,882
MSC01,0.4928571428571428,mem,882
MSC02,0.5221428571428571,mem,882
MSC03,0.48142857142857143,mem,882
MSC04,0.49714285714285705,mem,882
MSC05,0.5214285714285715,mem,882
MSC06,0.5200000000000001,mem,882
MSC07,0.5014285714285714,mem,882
MSC10,0.4964285714285714,mem,882
MSC01,0.5314285714285715,motor,882
MSC02,0.5078571428571428,motor,882
MSC03,0.5185714285714286,motor,882
MSC04,0.4928571428571428,motor,882
MSC05,0.48285714285714293,motor,882
MSC06,0.5207142857142857,motor,882
MSC07,0.49000000000000005,motor,882
MSC10,0.5085714285714285,motor,882
MSC01,0.4914285714285715,mixed,883
MSC02,0.51,mixed,883
MSC03,0.5278571428571429,mixed,883
MSC04,0.49785714285714283,mixed,883
MSC05,0.5085714285714287,mixed,883
MSC06,0.5271428571428571,mixed,883
MSC07,0.49857142857142855,mixed,883
MSC10,0.4892857142857143,mixed,883
MSC01,0.5000000000000001,mem,883
MSC02,0.48714285714285716,mem,883
MSC03,0.502142857142857,mem,883
MSC04,0.5200000000000001,mem,883
MSC05,0.49642857142857144,mem,883
MSC06,0.5014285714285714,mem,883
MSC07,0.5121428571428572,mem,883
MSC10,0.5364285714285714,mem,883
MSC01,0.48071428571428576,motor,883
MSC02,0.495,motor,883
MSC03,0.5085714285714287,motor,883
MSC04,0.4892857142857142,motor,883
MSC05,0.5207142857142858,motor,883
MSC06,0.4892857142857143,motor,883
MSC07,0.5021428571428571,motor,883
MSC10,0.5135714285714286,motor,883
MSC01,0.5007142857142857,mixed,884
MSC02,0.49214285714285705,mixed,884
MSC03,0.49142857142857144,mixed,884
MSC04,0.495,mixed,884
MSC05,0.4807142857142857,mixed,884
MSC06,0.5278571428571429,mixed,884
MSC07,0.47214285714285714,mixed,884
MSC10,0.4907142857142857,mixed,884
MSC01,0.47928571428571437,mem,884
MSC02,0.5028571428571429,mem,884
MSC03,0.5057142857142857,mem,884
MSC04,0.5199999999999999,mem,884
MSC05,0.5057142857142857,mem,884
MSC06,0.4964285714285714,mem,884
MSC07,0.5085714285714286,mem,884
MSC10,0.5242857142857142,mem,884
MSC01,0.4885714285714285,motor,884
MSC02,0.49142857142857144,motor,884
MSC03,0.4785714285714286,motor,884
MSC04,0.48000000000000004,motor,884
MSC05,0.5264285714285714,motor,884
MSC06,0.48071428571428576,motor,884
MSC07,0.5078571428571428,motor,884
MSC10,0.45642857142857146,motor,884
MSC01,0.5135714285714286,mixed,885
MSC02,0.48857142857142855,mixed,885
MSC03,0.4828571428571428,mixed,885
MSC04,0.4821428571428572,mixed,885
MSC05,0.5085714285714286,mixed,885
MSC06,0.5028571428571429,mixed,885
MSC07,0.5121428571428571,mixed,885
MSC10,0.485,mixed,885
MSC01,0.49571428571428566,mem,885
MSC02,0.4657142857142857,mem,885
MSC03,0.48714285714285716,mem,885
MSC04,0.5157142857142857,mem,885
MSC05,0.5114285714285713,mem,885
MSC06,0.48499999999999993,mem,885
MSC07,0.49000000000000005,mem,885
MSC10,0.4714285714285715,mem,885
MSC01,0.5207142857142858,motor,885
MSC02,0.49857142857142855,motor,885
MSC03,0.5035714285714284,motor,885
MSC04,0.4835714285714286,motor,885
MSC05,0.4985714285714286,motor,885
MSC06,0.5135714285714286,motor,885
MSC07,0.495,motor,885
MSC10,0.5042857142857142,motor,885
MSC01,0.495,mixed,886
MSC02,0.5071428571428571,mixed,886
MSC03,0.48714285714285716,mixed,886
MSC04,0.5035714285714286,mixed,886
MSC05,0.5078571428571429,mixed,886
MSC06,0.48714285714285716,mixed,886
MSC07,0.5021428571428571,mixed,886
MSC10,0.4928571428571429,mixed,886
MSC01,0.5035714285714287,mem,886
MSC02,0.4878571428571429,mem,886
MSC03,0.5178571428571429,mem,886
MSC04,0.4864285714285714,mem,886
MSC05,0.5264285714285714,mem,886
MSC06,0.485,mem,886
MSC07,0.49357142857142866,mem,886
MSC10,0.5035714285714286,mem,886
MSC01,0.4614285714285714,motor,886
MSC02,0.505,motor,886
MSC03,0.4707142857142857,motor,886
MSC04,0.5121428571428571,motor,886
MSC05,0.47428571428571425,motor,886
MSC06,0.4942857142857142,motor,886
MSC07,0.5007142857142857,motor,886
MSC10,0.5178571428571428,motor,886
MSC01,0.5107142857142857,mixed,887
MSC02,0.5014285714285714,mixed,887
MSC03,0.49571428571428566,mixed,887
MSC04,0.5235714285714286,mixed,887
MSC05,0.4764285714285714,mixed,887
MSC06,0.5028571428571429,mixed,887
MSC07,0.49714285714285716,mixed,887
MSC10,0.4935714285714286,mixed,887
MSC01,0.5142857142857143,mem,887
MSC02,0.48571428571428577,mem,887
MSC03,0.4692857142857143,mem,887
MSC04,0.5035714285714287,mem,887
MSC05,0.49071428571428566,mem,887
MSC06,0.5014285714285714,mem,887
MSC07,0.49142857142857144,mem,887
MSC10,0.48000000000000004,mem,887
MSC01,0.47857142857142854,motor,887
MSC02,0.5121428571428571,motor,887
MSC03,0.5185714285714285,motor,887
MSC04,0.48428571428571426,motor,887
MSC05,0.4614285714285714,motor,887
MSC06,0.49714285714285705,motor,887
MSC07,0.48285714285714293,motor,887
MSC10,0.4664285714285715,motor,887
MSC01,0.5164285714285715,mixed,888
MSC02,0.49642857142857144,mixed,888
MSC03,0.5042857142857142,mixed,888
MSC04,0.4835714285714286,mixed,888
MSC05,0.5221428571428571,mixed,888
MSC06,0.5071428571428571,mixed,888
MSC07,0.49785714285714283,mixed,888
MSC10,0.48999999999999994,mixed,888
MSC01,0.5121428571428571,mem,888
MSC02,0.49999999999999994,mem,888
MSC03,0.4928571428571428,mem,888
MSC04,0.49357142857142866,mem,888
MSC05,0.4957142857142857,mem,888
MSC06,0.5092857142857142,mem,888
MSC07,0.4821428571428572,mem,888
MSC10,0.4892857142857143,mem,888
