train_task,test_task,diff
glass,mem,0.07020833333333337
glass,motor,0.019097222222222196
glass,semantic,0.07298611111111111
mem,glass,-0.04055555555555557
mem,motor,-0.11875000000000002
mem,semantic,0.021875000000000006
motor,glass,-0.029791666666666654
motor,mem,-0.006875000000000006
motor,semantic,-0.050625000000000024
semantic,glass,0.03201388888888892
semantic,mem,0.029999999999999985
semantic,motor,0.046249999999999986
glass,mem,0.04625000000000001
glass,motor,0.008194444444444456
glass,semantic,0.0111111111111111
mem,glass,-0.02888888888888891
mem,motor,0.05375000000000002
mem,semantic,-0.04625000000000004
motor,glass,0.056041666666666705
motor,mem,-0.09750000000000004
motor,semantic,0.057499999999999975
semantic,glass,0.022083333333333323
semantic,mem,0.00312500000000002
semantic,motor,0.015624999999999993
glass,mem,0.07118055555555554
glass,motor,0.022638888888888903
glass,semantic,-0.034861111111111086
mem,glass,0.03722222222222224
mem,motor,-0.086875
mem,semantic,-0.0049999999999999906
motor,glass,0.01868055555555554
motor,mem,0.09624999999999999
motor,semantic,0.03750000000000002
semantic,glass,0.025277777777777753
semantic,mem,-0.076875
semantic,motor,0.05187499999999999
glass,mem,0.017777777777777767
glass,motor,0.07541666666666666
glass,semantic,0.047916666666666684
mem,glass,0.09520833333333333
mem,motor,-0.03187500000000004
mem,semantic,0.07937500000000001
motor,glass,0.058472222222222245
motor,mem,-0.006874999999999999
motor,semantic,0.0125
semantic,glass,-0.035902777777777804
semantic,mem,0.12000000000000001
semantic,motor,0.063125
glass,mem,-0.008888888888888904
glass,motor,0.060486111111111115
glass,semantic,-0.038749999999999965
mem,glass,-0.05034722222222226
mem,motor,-0.133125
mem,semantic,-0.023125
motor,glass,0.03527777777777779
motor,mem,0.110625
motor,semantic,-0.005625000000000019
semantic,glass,-0.06270833333333334
semantic,mem,-0.070625
semantic,motor,0.14249999999999996
glass,mem,0.023402777777777772
glass,motor,0.014652777777777758
glass,semantic,-0.018750000000000034
mem,glass,0.01805555555555551
mem,motor,0.09999999999999998
mem,semantic,0.050624999999999996
motor,glass,-0.06784722222222223
motor,mem,0.04687499999999999
motor,semantic,-0.09624999999999996
semantic,glass,0.026180555555555547
semantic,mem,0.051250000000000004
semantic,motor,-0.05312499999999999
glass,mem,-0.04513888888888892
glass,motor,-0.029097222222222212
glass,semantic,0.018472222222222202
mem,glass,0.04500000000000001
mem,motor,-0.005624999999999998
mem,semantic,0.07624999999999996
motor,glass,-0.11597222222222223
motor,mem,-0.001874999999999967
motor,semantic,0.11375000000000002
semantic,glass,0.02916666666666666
semantic,mem,-0.03749999999999996
semantic,motor,-0.05062500000000002
glass,mem,-0.019722222222222228
glass,motor,-0.05749999999999997
glass,semantic,0.026180555555555547
mem,glass,-0.11993055555555554
mem,motor,-0.01312499999999999
mem,semantic,0.0062500000000000056
motor,glass,-0.058124999999999996
motor,mem,-0.12937499999999996
motor,semantic,-0.10250000000000001
semantic,glass,0.041527777777777775
semantic,mem,-0.06375000000000003
semantic,motor,0.03124999999999999
glass,mem,-0.035
glass,motor,-0.041805555555555554
glass,semantic,-3.469446951953614e-18
mem,glass,-0.08729166666666668
mem,motor,-0.035625000000000004
mem,semantic,0.05499999999999999
motor,glass,-0.030138888888888868
motor,mem,-0.06125000000000001
motor,semantic,0.04312500000000002
semantic,glass,0.05430555555555554
semantic,mem,0.013124999999999998
semantic,motor,-0.018750000000000024
glass,mem,-0.06374999999999996
glass,motor,0.03472222222222224
glass,semantic,0.05756944444444444
mem,glass,-0.0896527777777778
mem,motor,-0.015625000000000035
mem,semantic,0.110625
motor,glass,0.012361111111111125
motor,mem,-0.0575
motor,semantic,-0.02375
semantic,glass,0.04111111111111112
semantic,mem,0.010000000000000044
semantic,motor,-0.0006250000000000144
glass,mem,0.003611111111111072
glass,motor,0.028888888888888888
glass,semantic,0.04013888888888889
mem,glass,-0.03006944444444442
mem,motor,0.023125
mem,semantic,-0.0012499999999999525
motor,glass,0.030763888888888882
motor,mem,-0.06812499999999999
motor,semantic,-0.020625000000000032
semantic,glass,-0.0353472222222222
semantic,mem,0.03749999999999996
semantic,motor,0.08312499999999998
glass,mem,0.07361111111111113
glass,motor,0.01437500000000002
glass,semantic,-0.0060416666666666535
mem,glass,-0.07034722222222219
mem,motor,0.04125000000000006
mem,semantic,-0.011250000000000027
motor,glass,0.08597222222222224
motor,mem,-0.06249999999999999
motor,semantic,0.075625
semantic,glass,-0.030694444444444483
semantic,mem,-0.009375000000000043
semantic,motor,-0.07250000000000001
glass,mem,-0.016180555555555517
glass,motor,0.08333333333333334
glass,semantic,0.09159722222222222
mem,glass,-0.07284722222222222
mem,motor,-0.044375000000000005
mem,semantic,0.0006250000000000006
motor,glass,-0.08013888888888887
motor,mem,-0.03062499999999998
motor,semantic,0.03937499999999999
semantic,glass,-0.04243055555555554
semantic,mem,0.025000000000000015
semantic,motor,-0.05312499999999997
glass,mem,-0.020902777777777812
glass,motor,-0.005138888888888887
glass,semantic,0.022013888888888895
mem,glass,0.07645833333333332
mem,motor,0.005625000000000019
mem,semantic,0.04625000000000001
motor,glass,0.03881944444444446
motor,mem,-0.059375000000000025
motor,semantic,-0.08062500000000003
semantic,glass,-0.058611111111111135
semantic,mem,-0.038125
semantic,motor,0.0375
glass,mem,0.018680555555555513
glass,motor,0.00909722222222218
glass,semantic,0.023680555555555552
mem,glass,-0.0622222222222222
mem,motor,0.05499999999999998
mem,semantic,0.021874999999999978
motor,glass,-0.035486111111111114
motor,mem,0.040000000000000015
motor,semantic,0.08812500000000006
semantic,glass,0.0015277777777777876
semantic,mem,0.02437500000000003
semantic,motor,0.10874999999999999
glass,mem,-0.0010416666666666838
glass,motor,0.10381944444444448
glass,semantic,0.03138888888888889
mem,glass,0.040486111111111125
mem,motor,0.04624999999999997
mem,semantic,0.06937499999999999
motor,glass,-0.04083333333333336
motor,mem,-0.04624999999999997
motor,semantic,0.016875000000000022
semantic,glass,-0.013055555555555563
semantic,mem,0.0006249999999999728
semantic,motor,-0.008125000000000035
glass,mem,-0.03576388888888887
glass,motor,-0.07631944444444444
glass,semantic,-0.07979166666666668
mem,glass,-0.09729166666666668
mem,motor,-0.05937499999999999
mem,semantic,0.0018750000000000051
motor,glass,-0.0559027777777778
motor,mem,-0.034999999999999996
motor,semantic,0.04375
semantic,glass,-0.0008333333333333179
semantic,mem,-0.028749999999999984
semantic,motor,-0.06874999999999998
glass,mem,0.019305555555555555
glass,motor,-0.016111111111111076
glass,semantic,-0.07173611111111114
mem,glass,0.03020833333333333
mem,motor,0.041874999999999975
mem,semantic,-0.0925
motor,glass,-0.08027777777777773
motor,mem,0.011249999999999975
motor,semantic,0.113125
semantic,glass,0.020486111111111118
semantic,mem,-0.061875
semantic,motor,0.04750000000000003
glass,mem,-0.02763888888888892
glass,motor,-0.052847222222222205
glass,semantic,0.005000000000000015
mem,glass,0.02631944444444446
mem,motor,-0.09187499999999997
mem,semantic,-0.008124999999999952
motor,glass,0.12215277777777772
motor,mem,0.003124999999999975
motor,semantic,0.07187500000000005
semantic,glass,0.02500000000000001
semantic,mem,-0.06312500000000001
semantic,motor,0.021250000000000012
glass,mem,0.08888888888888892
glass,motor,0.12666666666666665
glass,semantic,-0.08319444444444449
mem,glass,0.0640277777777778
mem,motor,-0.02374999999999998
mem,semantic,-0.04874999999999999
motor,glass,-0.007499999999999965
motor,mem,0.01124999999999999
motor,semantic,-0.027500000000000024
semantic,glass,-0.03000000000000002
semantic,mem,0.04562500000000001
semantic,motor,0.048750000000000036
glass,mem,-0.04076388888888886
glass,motor,0.033263888888888905
glass,semantic,0.05791666666666666
mem,glass,-0.1397222222222222
mem,motor,-0.001874999999999967
mem,semantic,-0.03500000000000001
motor,glass,-0.057569444444444444
motor,mem,-0.02000000000000004
motor,semantic,-0.07
semantic,glass,-0.06013888888888891
semantic,mem,0.06187499999999997
semantic,motor,0.008125000000000014
glass,mem,-0.05166666666666669
glass,motor,0.07743055555555557
glass,semantic,-0.007916666666666673
mem,glass,0.026180555555555554
mem,motor,-0.004375000000000018
mem,semantic,0.03312500000000002
motor,glass,0.08541666666666671
motor,mem,-0.021875000000000006
motor,semantic,0.05375000000000002
semantic,glass,0.06368055555555557
semantic,mem,-0.07312500000000005
semantic,motor,0.041874999999999975
glass,mem,-0.10576388888888894
glass,motor,0.033749999999999995
glass,semantic,0.06479166666666669
mem,glass,0.02326388888888889
mem,motor,-0.03625
mem,semantic,0.02187499999999999
motor,glass,-0.07638888888888887
motor,mem,-0.010624999999999989
motor,semantic,0.064375
semantic,glass,-0.0752777777777778
semantic,mem,0.01749999999999996
semantic,motor,-0.06062500000000004
glass,mem,0.01291666666666666
glass,motor,0.011875000000000035
glass,semantic,0.019375000000000017
mem,glass,-0.028125000000000018
mem,motor,0.005625000000000005
mem,semantic,0.03687500000000004
motor,glass,-0.01326388888888888
motor,mem,-0.054999999999999945
motor,semantic,0.033125
semantic,glass,0.004444444444444452
semantic,mem,-0.007499999999999986
semantic,motor,0.12374999999999999
glass,mem,-0.057708333333333375
glass,motor,0.04395833333333334
glass,semantic,0.022569444444444448
mem,glass,0.01486111111111113
mem,motor,-0.013750000000000002
mem,semantic,0.020000000000000004
motor,glass,0.08701388888888888
motor,mem,0.025624999999999988
motor,semantic,0.04812499999999997
semantic,glass,0.027638888888888873
semantic,mem,-0.05812500000000003
semantic,motor,-0.00875
glass,mem,0.027361111111111103
glass,motor,-0.016874999999999987
glass,semantic,0.011736111111111142
mem,glass,-0.06458333333333333
mem,motor,0.16125
mem,semantic,-0.026250000000000002
motor,glass,0.015000000000000048
motor,mem,-0.044999999999999984
motor,semantic,0.09687500000000002
semantic,glass,-0.05298611111111114
semantic,mem,0.015625000000000007
semantic,motor,-0.06687499999999999
glass,mem,0.0055555555555555705
glass,motor,-0.05909722222222223
glass,semantic,-0.0257638888888889
mem,glass,-0.08916666666666667
mem,motor,0.073125
mem,semantic,0.05937499999999997
motor,glass,0.0404166666666667
motor,mem,0.03625000000000002
motor,semantic,-0.01687499999999999
semantic,glass,-0.021458333333333336
semantic,mem,0.07187500000000005
semantic,motor,0.11062500000000001
glass,mem,-0.032361111111111104
glass,motor,0.01937499999999997
glass,semantic,-0.06284722222222225
mem,glass,-0.14347222222222228
mem,motor,-0.051875
mem,semantic,-0.0006249999999999832
motor,glass,0.010208333333333326
motor,mem,-0.04437500000000001
motor,semantic,-0.035624999999999976
semantic,glass,0.14048611111111112
semantic,mem,-0.02749999999999997
semantic,motor,0.03937500000000003
glass,mem,-0.013541666666666716
glass,motor,0.008958333333333308
glass,semantic,-0.02715277777777777
mem,glass,-0.004583333333333328
mem,motor,0.0012500000000000289
mem,semantic,0.003124999999999989
motor,glass,-0.0522222222222222
motor,mem,0.014374999999999999
motor,semantic,0.004374999999999983
semantic,glass,-0.017013888888888905
semantic,mem,0.043750000000000025
semantic,motor,0.0275
glass,mem,0.02180555555555553
glass,motor,-0.004583333333333349
glass,semantic,0.044444444444444405
mem,glass,-0.02715277777777777
mem,motor,0.04749999999999999
mem,semantic,-0.0006249999999999797
motor,glass,-0.03840277777777781
motor,mem,0.07749999999999996
motor,semantic,-0.08499999999999999
semantic,glass,0.05652777777777776
semantic,mem,0.03250000000000003
semantic,motor,-3.469446951953614e-18
glass,mem,0.0501388888888889
glass,motor,-0.02506944444444445
glass,semantic,0.03458333333333334
mem,glass,0.07125000000000004
mem,motor,0.04249999999999999
mem,semantic,0.08375000000000002
motor,glass,-0.007708333333333331
motor,mem,0.08187499999999999
motor,semantic,0.0625
semantic,glass,0.03722222222222221
semantic,mem,0.043125000000000004
semantic,motor,0.046250000000000006
glass,mem,0.11201388888888889
glass,motor,0.010138888888888913
glass,semantic,0.03729166666666661
mem,glass,-0.05145833333333334
mem,motor,0.014374999999999943
mem,semantic,-0.05875000000000001
motor,glass,0.011597222222222224
motor,mem,-0.025625000000000002
motor,semantic,-0.05187499999999998
semantic,glass,0.09111111111111111
semantic,mem,0.006249999999999985
semantic,motor,0.129375
glass,mem,0.08083333333333333
glass,motor,0.04229166666666669
glass,semantic,0.04763888888888889
mem,glass,0.032222222222222194
mem,motor,-0.09125
mem,semantic,0.059375000000000004
motor,glass,0.09437499999999999
motor,mem,-0.013125000000000012
motor,semantic,-0.03687499999999996
semantic,glass,0.07666666666666669
semantic,mem,0.006249999999999978
semantic,motor,-0.0037500000000000033
glass,mem,-0.02034722222222224
glass,motor,-0.008819444444444414
glass,semantic,-0.00979166666666665
mem,glass,0.040138888888888884
mem,motor,0.08187499999999998
mem,semantic,0.047499999999999994
motor,glass,-0.05069444444444445
motor,mem,0.004999999999999949
motor,semantic,-0.12937499999999996
semantic,glass,-0.07090277777777777
semantic,mem,0.07437500000000005
semantic,motor,0.09187500000000001
glass,mem,-0.009861111111111112
glass,motor,0.07395833333333332
glass,semantic,0.009861111111111098
mem,glass,-0.0720833333333333
mem,motor,0.08062499999999997
mem,semantic,-0.03937499999999999
motor,glass,0.028402777777777735
motor,mem,0.035
motor,semantic,-0.08312499999999996
semantic,glass,0.057361111111111064
semantic,mem,0.022500000000000006
semantic,motor,-0.03187500000000002
glass,mem,0.10104166666666664
glass,motor,-0.06430555555555556
glass,semantic,-0.01979166666666662
mem,glass,-0.061527777777777765
mem,motor,0.05562500000000001
mem,semantic,-0.08937499999999997
motor,glass,-0.062222222222222213
motor,mem,0.020624999999999984
motor,semantic,-0.01625000000000003
semantic,glass,-0.02118055555555559
semantic,mem,0.0006249999999999693
semantic,motor,-0.018750000000000003
glass,mem,0.023888888888888918
glass,motor,0.019652777777777797
glass,semantic,-0.0030555555555555336
mem,glass,0.062291666666666655
mem,motor,0.004374999999999997
mem,semantic,0.03000000000000002
motor,glass,0.003541666666666665
motor,mem,-0.09812500000000006
motor,semantic,-0.08374999999999999
semantic,glass,0.024861111111111077
semantic,mem,-0.06562500000000002
semantic,motor,0.039375
glass,mem,-0.00576388888888886
glass,motor,-0.11312500000000002
glass,semantic,0.01902777777777776
mem,glass,0.05979166666666669
mem,motor,0.07750000000000003
mem,semantic,0.00499999999999997
motor,glass,-0.02319444444444442
motor,mem,-0.128125
motor,semantic,0.02437500000000003
semantic,glass,-0.010277777777777795
semantic,mem,0.05062499999999997
semantic,motor,-0.0006250000000000352
glass,mem,0.00979166666666667
glass,motor,0.12263888888888885
glass,semantic,-0.01395833333333333
mem,glass,-0.04097222222222224
mem,motor,-0.012500000000000011
mem,semantic,0.02062499999999999
motor,glass,-0.039791666666666684
motor,mem,0.11875000000000002
motor,semantic,0.07124999999999998
semantic,glass,0.09736111111111105
semantic,mem,-0.03687499999999998
semantic,motor,0.08249999999999993
glass,mem,-0.023333333333333303
glass,motor,0.05930555555555553
glass,semantic,-0.043194444444444445
mem,glass,0.054236111111111096
mem,motor,0.034374999999999996
mem,semantic,-0.06562500000000002
motor,glass,-0.07555555555555553
motor,mem,-0.01875000000000005
motor,semantic,-0.041249999999999995
semantic,glass,-0.03749999999999997
semantic,mem,-0.0975
semantic,motor,0.03000000000000002
glass,mem,0.08236111111111112
glass,motor,0.03937499999999998
glass,semantic,0.0445138888888889
mem,glass,0.012013888888888852
mem,motor,0.016875
mem,semantic,0.013125000000000012
motor,glass,0.1133333333333333
motor,mem,0.04187500000000004
motor,semantic,0.001874999999999967
semantic,glass,0.0472222222222222
semantic,mem,-0.05874999999999994
semantic,motor,0.007500000000000014
glass,mem,-0.06229166666666666
glass,motor,-0.006180555555555543
glass,semantic,-0.09319444444444444
mem,glass,-0.11847222222222223
mem,motor,-0.01437499999999995
mem,semantic,0.007499999999999993
motor,glass,0.024861111111111077
motor,mem,0.012500000000000004
motor,semantic,-0.005625000000000012
semantic,glass,-0.030972222222222213
semantic,mem,-0.017499999999999988
semantic,motor,0.05187499999999998
glass,mem,0.03673611111111113
glass,motor,-0.016736111111111097
glass,semantic,-0.0006250000000000006
mem,glass,-0.0037500000000000103
mem,motor,-0.02374999999999997
mem,semantic,-0.0625
motor,glass,-0.08069444444444446
motor,mem,0.08937500000000004
motor,semantic,0.034999999999999976
semantic,glass,-0.011805555555555559
semantic,mem,-0.02812500000000002
semantic,motor,0.04687499999999998
glass,mem,-0.12069444444444444
glass,motor,0.0784027777777778
glass,semantic,-0.006875000000000013
mem,glass,0.0045138888888889075
mem,motor,0.015
mem,semantic,0.017499999999999974
motor,glass,-0.006666666666666647
motor,mem,0.016250000000000035
motor,semantic,-0.026250000000000023
semantic,glass,-0.001736111111111105
semantic,mem,0.06812500000000002
semantic,motor,-0.10624999999999997
glass,mem,-0.051388888888888894
glass,motor,-0.014444444444444447
glass,semantic,0.05541666666666666
mem,glass,0.029305555555555564
mem,motor,0.07250000000000001
mem,semantic,-0.0006250000000000006
motor,glass,-0.06347222222222224
motor,mem,0.017499999999999974
motor,semantic,-0.04937499999999999
semantic,glass,0.037777777777777764
semantic,mem,-0.04999999999999995
semantic,motor,0.01812499999999996
glass,mem,-0.10909722222222225
glass,motor,-0.004930555555555591
glass,semantic,0.009583333333333312
mem,glass,0.03256944444444445
mem,motor,0.06687499999999999
mem,semantic,0.05312500000000002
motor,glass,0.026249999999999954
motor,mem,-0.026250000000000002
motor,semantic,0.03249999999999999
semantic,glass,0.038541666666666675
semantic,mem,0.05187499999999999
semantic,motor,0.11312499999999999
glass,mem,0.08125000000000002
glass,motor,-0.05756944444444446
glass,semantic,-0.023611111111111145
mem,glass,-0.05104166666666665
mem,motor,0.041250000000000016
mem,semantic,0.09500000000000003
motor,glass,-0.09402777777777775
motor,mem,0.014374999999999992
motor,semantic,-0.04562500000000001
semantic,glass,-0.0015277777777778327
semantic,mem,0.02562500000000001
semantic,motor,0.051875000000000004
glass,mem,0.002291666666666671
glass,motor,0.01784722222222225
glass,semantic,-0.00451388888888888
mem,glass,-0.007777777777777786
mem,motor,0.07312499999999997
mem,semantic,-0.07437500000000002
motor,glass,-0.07465277777777778
motor,mem,0.01062500000000001
motor,semantic,0.040625000000000015
semantic,glass,-0.05958333333333332
semantic,mem,0.07312499999999997
semantic,motor,-0.005625000000000033
glass,mem,0.06986111111111108
glass,motor,-0.01750000000000003
glass,semantic,0.0833333333333333
mem,glass,-0.08847222222222222
mem,motor,0.043125
mem,semantic,-0.017499999999999967
motor,glass,0.024097222222222235
motor,mem,0.0675
motor,semantic,0.048125000000000015
semantic,glass,0.012430555555555556
semantic,mem,0.11062499999999999
semantic,motor,-0.0037499999999999756
glass,mem,-0.00993055555555556
glass,motor,0.0420138888888889
glass,semantic,0.00479166666666668
mem,glass,-0.034999999999999996
mem,motor,-0.06312499999999996
mem,semantic,0.0775
motor,glass,-0.0017361111111110841
motor,mem,0.03625000000000001
motor,semantic,0.08062500000000002
semantic,glass,-0.004930555555555542
semantic,mem,-0.015
semantic,motor,-0.00562500000000004
glass,mem,0.02548611111111109
glass,motor,-0.07451388888888888
glass,semantic,0.06416666666666668
mem,glass,-0.056666666666666685
mem,motor,-0.0825
mem,semantic,0.07812499999999999
motor,glass,-0.12062500000000001
motor,mem,0.09624999999999997
motor,semantic,0.02749999999999999
semantic,glass,-0.02277777777777775
semantic,mem,-0.00437499999999998
semantic,motor,0.030625000000000027
glass,mem,-0.023472222222222214
glass,motor,-0.09999999999999998
glass,semantic,0.02340277777777775
mem,glass,-0.0034722222222222238
mem,motor,0.01187499999999999
mem,semantic,0.011875000000000017
motor,glass,-0.05701388888888889
motor,mem,0.02375
motor,semantic,-0.06937499999999999
semantic,glass,-0.009305555555555567
semantic,mem,-0.010000000000000002
semantic,motor,-0.10437500000000004
glass,mem,-0.057291666666666706
glass,motor,0.02916666666666668
glass,semantic,0.09229166666666666
mem,glass,0.0025000000000000057
mem,motor,0.02750000000000001
mem,semantic,0.015625000000000014
motor,glass,0.05805555555555554
motor,mem,-0.07125
motor,semantic,-0.09562500000000002
semantic,glass,-0.06486111111111106
semantic,mem,-0.07999999999999997
semantic,motor,-0.0425
glass,mem,-0.04388888888888887
glass,motor,-0.038125000000000006
glass,semantic,-0.04479166666666669
mem,glass,-0.05555555555555553
mem,motor,-0.09374999999999999
mem,semantic,-0.04687500000000006
motor,glass,-0.07993055555555557
motor,mem,0.007499999999999996
motor,semantic,-0.05624999999999995
semantic,glass,0.09756944444444443
semantic,mem,-0.009999999999999995
semantic,motor,0.016874999999999994
glass,mem,-0.0008333333333333734
glass,motor,0.11243055555555558
glass,semantic,0.0576388888888889
mem,glass,-0.019305555555555545
mem,motor,-0.024374999999999994
mem,semantic,-0.016249999999999987
motor,glass,0.010416666666666644
motor,mem,0.058124999999999996
motor,semantic,0.046249999999999986
semantic,glass,-0.05423611111111109
semantic,mem,-0.08750000000000004
semantic,motor,0.025625000000000002
glass,mem,-0.15208333333333335
glass,motor,-0.039513888888888925
glass,semantic,-0.08034722222222221
mem,glass,-0.010972222222222196
mem,motor,0.04312499999999999
mem,semantic,-0.021875000000000012
motor,glass,-0.09881944444444443
motor,mem,0.04562500000000003
motor,semantic,0.051874999999999984
semantic,glass,-0.016805555555555546
semantic,mem,0.028124999999999997
semantic,motor,0.050625
glass,mem,0.1347916666666667
glass,motor,0.011666666666666686
glass,semantic,0.03979166666666661
mem,glass,-0.017152777777777795
mem,motor,-0.060625
mem,semantic,0.0024999999999999953
motor,glass,0.06993055555555558
motor,mem,-0.02749999999999994
motor,semantic,0.04937499999999998
semantic,glass,0.0027083333333333404
semantic,mem,-0.03312500000000001
semantic,motor,0.046250000000000006
glass,mem,-0.019791666666666666
glass,motor,-0.02923611111111111
glass,semantic,-0.01951388888888888
mem,glass,-0.016875000000000036
mem,motor,-0.11062500000000006
mem,semantic,0.05374999999999999
motor,glass,0.04166666666666667
motor,mem,-0.09625000000000004
motor,semantic,-0.023124999999999986
semantic,glass,-0.04923611111111112
semantic,mem,0.01874999999999999
semantic,motor,0.04562500000000001
glass,mem,0.026736111111111134
glass,motor,0.009583333333333333
glass,semantic,-0.0044444444444444245
mem,glass,0.022291666666666647
mem,motor,0.02249999999999998
mem,semantic,0.07625
motor,glass,0.032291666666666684
motor,mem,0.03812499999999993
motor,semantic,0.03125000000000002
semantic,glass,-0.006180555555555557
semantic,mem,-0.021249999999999977
semantic,motor,-0.01375000000000002
glass,mem,-0.07847222222222223
glass,motor,0.07958333333333333
glass,semantic,-0.0448611111111111
mem,glass,0.01611111111111114
mem,motor,0.0925
mem,semantic,-0.006249999999999999
motor,glass,-0.06354166666666669
motor,mem,-0.005624999999999998
motor,semantic,-0.04312499999999998
semantic,glass,-0.0518055555555556
semantic,mem,0.038749999999999986
semantic,motor,0.029999999999999995
glass,mem,-0.025763888888888906
glass,motor,-0.012499999999999994
glass,semantic,0.07784722222222219
mem,glass,-0.04347222222222223
mem,motor,0.04124999999999998
mem,semantic,-0.09000000000000001
motor,glass,-0.01368055555555555
motor,mem,-0.032499999999999994
motor,semantic,-0.07750000000000003
semantic,glass,-0.009027777777777794
semantic,mem,-0.06500000000000003
semantic,motor,-0.0475
glass,mem,-0.02444444444444447
glass,motor,-0.10124999999999997
glass,semantic,-0.06118055555555557
mem,glass,0.013819444444444422
mem,motor,0.109375
mem,semantic,0.07875000000000001
motor,glass,-0.040000000000000015
motor,mem,0.03874999999999999
motor,semantic,-0.013750000000000016
semantic,glass,-0.04083333333333335
semantic,mem,0.03249999999999998
semantic,motor,-0.009375000000000001
glass,mem,0.03430555555555553
glass,motor,0.027013888888888914
glass,semantic,-0.06090277777777778
mem,glass,0.07951388888888888
mem,motor,-0.02812499999999999
mem,semantic,-0.09624999999999997
motor,glass,-0.03229166666666669
motor,mem,0.01125000000000001
motor,semantic,0.00562500000000004
semantic,glass,-0.044236111111111115
semantic,mem,0.02749999999999999
semantic,motor,-0.06687500000000002
glass,mem,0.021527777777777764
glass,motor,0.01152777777777779
glass,semantic,0.01861111111111108
mem,glass,0.04652777777777778
mem,motor,0.07250000000000002
mem,semantic,0.04937499999999998
motor,glass,0.05645833333333334
motor,mem,0.03937500000000001
motor,semantic,0.105625
semantic,glass,0.017847222222222195
semantic,mem,-0.00937499999999998
semantic,motor,0.1025
glass,mem,-0.04652777777777779
glass,motor,0.019236111111111107
glass,semantic,-0.08277777777777778
mem,glass,-0.04868055555555559
mem,motor,0.071875
mem,semantic,0.014374999999999957
motor,glass,-0.06888888888888886
motor,mem,0.04750000000000002
motor,semantic,0.020624999999999994
semantic,glass,-0.12430555555555557
semantic,mem,-0.015625
semantic,motor,-0.013750000000000005
glass,mem,0.04833333333333334
glass,motor,0.0020833333333333363
glass,semantic,-0.0003472222222222175
mem,glass,0.10256944444444444
mem,motor,0.12437499999999999
mem,semantic,-0.06375
motor,glass,0.004166666666666652
motor,mem,0.109375
motor,semantic,0.009375000000000057
semantic,glass,-0.0811111111111111
semantic,mem,-0.10499999999999998
semantic,motor,0.05312499999999999
glass,mem,-0.09631944444444444
glass,motor,0.05500000000000002
glass,semantic,0.027361111111111093
mem,glass,0.009513888888888919
mem,motor,0.11625
mem,semantic,0.02625000000000001
motor,glass,0.05687499999999999
motor,mem,-0.11875000000000002
motor,semantic,0.024375000000000008
semantic,glass,0.029027777777777784
semantic,mem,-0.03812499999999998
semantic,motor,0.009999999999999981
glass,mem,-0.050208333333333306
glass,motor,0.08576388888888888
glass,semantic,-0.010972222222222223
mem,glass,0.015
mem,motor,0.007500000000000034
mem,semantic,-0.05375
motor,glass,0.1741666666666667
motor,mem,-0.07625
motor,semantic,0.022500000000000027
semantic,glass,-0.03402777777777777
semantic,mem,0.0018749999999999878
semantic,motor,-0.013125000000000012
glass,mem,-0.07673611111111114
glass,motor,0.046736111111111124
glass,semantic,0.017916666666666678
mem,glass,-0.00916666666666665
mem,motor,-0.0012499999999999838
mem,semantic,0.046249999999999965
motor,glass,-0.001944444444444443
motor,mem,0.015625000000000007
motor,semantic,0.01750000000000003
semantic,glass,-0.030902777777777786
semantic,mem,-0.026875000000000003
semantic,motor,-0.14937499999999998
glass,mem,-0.035902777777777756
glass,motor,0.08847222222222222
glass,semantic,-0.0022916666666667022
mem,glass,-0.03673611111111106
mem,motor,-0.0006250000000000006
mem,semantic,0.018125000000000016
motor,glass,0.13750000000000004
motor,mem,-0.04812500000000001
motor,semantic,0.039374999999999966
semantic,glass,0.08458333333333333
semantic,mem,0.08624999999999998
semantic,motor,0.003124999999999982
glass,mem,0.06027777777777777
glass,motor,0.08506944444444445
glass,semantic,0.05375000000000003
mem,glass,-0.025833333333333347
mem,motor,0.05625
mem,semantic,0.06500000000000003
motor,glass,-0.06937500000000002
motor,mem,0.013124999999999998
motor,semantic,0.015
semantic,glass,-0.046666666666666655
semantic,mem,0.058750000000000024
semantic,motor,-0.0006250000000000144
glass,mem,-0.07555555555555554
glass,motor,0.00465277777777777
glass,semantic,0.10506944444444444
mem,glass,0.006597222222222213
mem,motor,0.06249999999999998
mem,semantic,0.026249999999999996
motor,glass,0.12215277777777775
motor,mem,-0.04187500000000002
motor,semantic,-0.14
semantic,glass,0.0031250000000000375
semantic,mem,-0.02749999999999999
semantic,motor,0.04062499999999999
glass,mem,0.01673611111111112
glass,motor,0.053611111111111116
glass,semantic,0.08347222222222223
mem,glass,-0.05125000000000001
mem,motor,-0.036250000000000004
mem,semantic,-0.03624999999999998
motor,glass,0.04493055555555553
motor,mem,0.07625000000000001
motor,semantic,-0.045625
semantic,glass,-0.05499999999999999
semantic,mem,0.15562499999999999
semantic,motor,-0.004374999999999976
glass,mem,-0.06256944444444443
glass,motor,0.04888888888888894
glass,semantic,-0.09284722222222222
mem,glass,0.04458333333333336
mem,motor,0.03249999999999997
mem,semantic,0.05812499999999999
motor,glass,-0.08402777777777781
motor,mem,-0.06249999999999997
motor,semantic,-0.04124999999999999
semantic,glass,0.019861111111111135
semantic,mem,0.01625000000000001
semantic,motor,0.007499999999999972
glass,mem,0.045277777777777764
glass,motor,-0.08611111111111108
