task,diff
glass,0.023650793650793655
mem,0.02
motor,-0.009732142857142854
semantic,-0.020089285714285705
glass,-0.025664682539682546
mem,-0.010357142857142855
motor,0.011607142857142866
semantic,-0.020357142857142876
glass,-0.010545634920634915
mem,0.005446428571428579
motor,-0.009464285714285703
semantic,0.01607142857142858
glass,0.0034920634920635007
mem,0.008750000000000004
motor,-0.016339285714285706
semantic,-0.01071428571428572
glass,-0.007361111111111104
mem,-0.01633928571428572
motor,-0.0076785714285714304
semantic,-0.017410714285714276
glass,0.022519841269841252
mem,-0.030535714285714284
motor,0.04116071428571429
semantic,-0.016071428571428577
glass,-0.017162698412698414
mem,0.00892857142857143
motor,0.0080357142857143
semantic,-0.01812500000000001
glass,0.016448412698412684
mem,0.03410714285714288
motor,0.017321428571428564
semantic,0.005000000000000002
glass,0.02573412698412697
mem,-0.01714285714285715
motor,-0.02758928571428573
semantic,0.019285714285714295
glass,0.02448412698412699
mem,-0.013303571428571418
motor,-0.011071428571428569
semantic,-0.01276785714285716
glass,-0.05046626984126983
mem,0.007678571428571419
motor,0.008660714285714289
semantic,0.041249999999999995
glass,0.011795634920634929
mem,-0.014999999999999998
motor,0.009642857142857142
semantic,-0.0004464285714285728
glass,0.025386904761904756
mem,0.001428571428571433
motor,0.02169642857142857
semantic,0.023660714285714302
glass,0.014513888888888887
mem,-0.023571428571428573
motor,-0.03580357142857144
semantic,-0.02616071428571428
glass,0.022886904761904782
mem,-0.044285714285714275
motor,-0.001160714285714275
semantic,-0.0033035714285714274
glass,0.006438492063492069
mem,-0.039464285714285695
motor,-0.010178571428571431
semantic,-0.023839285714285712
glass,0.03357142857142858
mem,0.00758928571428572
motor,-0.023571428571428577
semantic,-0.0008035714285714224
glass,0.0007242063492063425
mem,-0.008124999999999995
motor,0.06008928571428571
semantic,-0.029821428571428586
glass,-0.015357142857142852
mem,-0.006160714285714297
motor,0.0307142857142857
semantic,-0.020357142857142827
glass,-0.0130952380952381
mem,0.01991071428571428
motor,-0.000714285714285714
semantic,-0.013928571428571426
glass,-0.00445436507936508
mem,0.00035714285714286836
motor,0.015803571428571427
semantic,0.029732142857142853
glass,0.01720238095238096
mem,-0.0029464285714285612
motor,-0.021696428571428568
semantic,0.02142857142857142
glass,0.00042658730158730187
mem,0.006607142857142853
motor,-0.011160714285714293
semantic,-0.006160714285714278
glass,0.00889880952380952
mem,0.0045535714285714285
motor,0.004642857142857158
semantic,0.019285714285714285
glass,0.017261904761904746
mem,-0.01196428571428572
motor,-0.023392857142857156
semantic,-0.012321428571428558
glass,0.024087301587301598
mem,-0.0010714285714285665
motor,0.01991071428571428
semantic,-0.0072321428571428615
glass,0.0028174603174603197
mem,-0.006696428571428571
motor,0.009553571428571429
semantic,-0.005000000000000006
glass,0.06692460317460316
mem,-0.007946428571428566
motor,0.0027678571428571405
semantic,-0.025267857142857165
glass,-0.020734126984126983
mem,-0.000267857142857151
motor,-0.013035714285714298
semantic,0.02169642857142856
glass,-0.00022817460317460118
mem,0.028839285714285734
motor,0.04348214285714288
semantic,-0.011160714285714293
glass,-0.013115079365079373
mem,-0.011428571428571432
motor,0.025446428571428568
semantic,8.928571428570644e-05
glass,0.030942460317460316
mem,-0.009553571428571436
motor,0.02642857142857145
semantic,0.0027678571428571505
glass,-0.04134920634920635
mem,0.007857142857142856
motor,0.04142857142857142
semantic,0.023125000000000014
glass,0.012043650793650777
mem,-0.00491071428571429
motor,-0.04455357142857142
semantic,0.003928571428571437
glass,0.0005952380952380971
mem,0.005178571428571417
motor,0.01642857142857142
semantic,0.02044642857142857
glass,0.021210317460317457
mem,-0.044285714285714275
motor,0.030178571428571437
semantic,0.012499999999999999
glass,0.010803571428571431
mem,0.0017857142857142713
motor,0.02901785714285718
semantic,0.018482142857142853
glass,0.009444444444444448
mem,-0.04294642857142859
motor,0.004464285714285714
semantic,0.022053571428571422
glass,-0.04145833333333332
mem,0.027053571428571437
motor,0.02732142857142858
semantic,0.01651785714285713
glass,-0.029722222222222226
mem,0.010625000000000004
motor,-0.013392857142857128
semantic,0.023660714285714278
glass,-0.05313492063492064
mem,-0.023660714285714278
motor,-0.01223214285714285
semantic,-0.005000000000000003
glass,-0.027837301587301588
mem,-0.014910714285714286
motor,0.010446428571428568
semantic,-0.013214285714285715
glass,-0.007271825396825396
mem,0.021875000000000006
motor,-0.017946428571428568
semantic,0.018928571428571433
glass,0.007450396825396833
mem,-0.006250000000000004
motor,-0.014375000000000013
semantic,-0.03473214285714284
glass,0.029305555555555547
mem,-0.01892857142857143
motor,-0.02982142857142859
semantic,-0.0008928571428571437
glass,0.011160714285714284
mem,0.023392857142857153
motor,0.03294642857142856
semantic,0.011785714285714307
glass,0.019246031746031733
mem,0.01294642857142857
motor,0.033928571428571454
semantic,-0.011339285714285718
glass,-0.0017261904761904784
mem,0.0035714285714285835
motor,-0.015178571428571439
semantic,0.026428571428571402
glass,-0.014682539682539696
mem,-0.011964285714285709
motor,0.03044642857142857
semantic,-0.021696428571428568
glass,0.04478174603174602
mem,-0.008392857142857141
motor,-0.005714285714285711
semantic,0.021964285714285717
glass,0.005565476190476183
mem,-0.006607142857142872
motor,0.029017857142857154
semantic,0.03732142857142858
glass,-0.004970238095238094
mem,-0.005982142857142871
motor,-0.01232142857142857
semantic,-0.027499999999999986
glass,-0.03299603174603174
mem,-0.006964285714285719
motor,-0.015714285714285712
semantic,0.033928571428571426
glass,-0.02271825396825396
mem,0.021785714285714273
motor,0.013035714285714291
semantic,-0.007767857142857152
glass,0.01276785714285714
mem,-0.014107142857142855
motor,-0.00044642857142858074
semantic,0.010267857142857153
glass,-0.03443452380952381
mem,-0.025446428571428575
motor,0.024821428571428557
semantic,-0.03526785714285714
glass,-0.018878968253968256
mem,0.003214285714285719
motor,0.000714285714285698
semantic,0.0015178571428571322
glass,-0.01364087301587302
mem,0.040000000000000015
motor,0.04303571428571428
semantic,-0.013571428571428564
glass,0.05259920634920634
mem,-0.03482142857142858
motor,0.039107142857142854
semantic,-0.011875000000000012
glass,0.002638888888888881
mem,0.03508928571428572
motor,0.015892857142857146
semantic,0.00633928571428571
glass,0.0028769841269841237
mem,-0.00044642857142856984
motor,-0.006160714285714281
semantic,-0.032410714285714286
glass,0.0020337301587301723
mem,-0.017410714285714293
motor,-0.032321428571428584
semantic,-0.02928571428571427
glass,0.0021527777777777765
mem,0.03374999999999999
motor,-0.017946428571428585
semantic,-0.016249999999999994
glass,0.023571428571428577
mem,0.004821428571428574
motor,0.01633928571428573
semantic,0.029999999999999995
glass,-0.02969246031746032
mem,0.020089285714285702
motor,0.01901785714285715
semantic,-0.009642857142857147
glass,-0.0011805555555555586
mem,0.020089285714285716
motor,-0.00973214285714286
semantic,0.00741071428571429
glass,0.0051190476190476055
mem,0.0018749999999999967
motor,0.03669642857142856
semantic,-0.01803571428571429
glass,-0.01117063492063491
mem,0.029553571428571436
motor,-0.01196428571428572
semantic,-0.009374999999999994
glass,0.008035714285714294
mem,-0.00812500000000001
motor,0.023035714285714288
semantic,-0.011874999999999997
glass,0.015763888888888886
mem,-0.014464285714285702
motor,0.001339285714285714
semantic,-0.0011607142857142868
glass,-0.00823412698412698
mem,0.03089285714285715
motor,0.03008928571428569
semantic,0.010357142857142851
glass,0.03638888888888888
mem,0.01517857142857143
motor,0.0003571428571428644
semantic,0.012232142857142858
glass,-0.03892857142857143
mem,0.010624999999999983
motor,0.03928571428571428
semantic,0.03419642857142858
glass,-0.023293650793650804
mem,0.00553571428571428
motor,0.025357142857142863
semantic,0.041339285714285696
glass,0.01690476190476192
mem,-0.024464285714285706
motor,0.029196428571428568
semantic,-0.00044642857142858274
glass,0.013015873015873017
mem,-0.010803571428571421
motor,0.0065178571428571325
semantic,0.012053571428571426
glass,-0.01473214285714286
mem,-0.01812500000000001
motor,0.017857142857142846
semantic,-0.020446428571428556
glass,-0.01700396825396826
mem,0.03214285714285715
motor,-0.00598214285714285
semantic,0.015446428571428568
glass,0.022063492063492056
mem,-0.015535714285714288
motor,0.014732142857142862
semantic,-0.011249999999999996
glass,-0.015644841269841277
mem,0.007589285714285717
motor,0.02071428571428571
semantic,-0.0025000000000000083
glass,0.026329365079365098
mem,0.023392857142857135
motor,-0.010000000000000009
semantic,-0.02294642857142857
glass,0.04487103174603176
mem,-0.024821428571428574
motor,0.027053571428571448
semantic,0.04392857142857142
glass,0.015595238095238087
mem,-0.006607142857142849
motor,0.008214285714285707
semantic,-0.004107142857142849
glass,-0.03586309523809523
mem,-0.028660714285714293
motor,0.01044642857142856
semantic,0.008035714285714285
glass,-0.0012103174603174652
mem,0.022589285714285718
motor,-0.010803571428571435
semantic,0.03160714285714286
glass,-0.044424603174603186
mem,0.04223214285714284
motor,0.024374999999999997
semantic,0.013839285714285717
glass,-0.006537698412698413
mem,0.03446428571428572
motor,0.01241071428571429
semantic,0.043839285714285685
glass,-0.005079365079365058
mem,0.0038392857142857187
motor,-0.0049107142857142865
semantic,0.020267857142857136
glass,-0.0221031746031746
mem,-0.016785714285714293
motor,0.04794642857142856
semantic,0.010535714285714306
glass,0.004950396825396816
mem,0.012946428571428577
motor,0.01017857142857142
semantic,-0.030535714285714284
glass,0.011111111111111122
mem,-0.013124999999999989
motor,-0.03607142857142859
semantic,-0.018303571428571436
glass,0.01752976190476191
mem,-0.0017857142857142922
motor,0.04357142857142856
semantic,-0.027500000000000004
glass,-0.015585317460317457
mem,-0.01151785714285715
motor,0.008571428571428586
semantic,0.010357142857142862
glass,0.027767857142857146
mem,0.0025892857142857033
motor,-0.018482142857142846
semantic,0.023303571428571444
glass,0.019226190476190477
mem,0.022410714285714284
motor,-0.04491071428571431
semantic,0.06999999999999999
glass,0.0018452380952380977
mem,-0.045803571428571443
motor,-0.01687499999999999
semantic,-0.007589285714285714
glass,0.0384424603174603
mem,0.0015178571428571496
motor,0.012678571428571426
semantic,0.02178571428571429
glass,0.005704365079365085
mem,0.010892857142857135
motor,0.0063392857142857
semantic,-0.038125
glass,0.008501984126984132
mem,-0.03249999999999998
motor,0.020178571428571417
semantic,-0.02660714285714286
glass,0.016517857142857143
mem,0.003125000000000002
motor,-0.021160714285714283
semantic,0.016517857142857143
glass,0.014781746031746047
mem,0.006517857142857151
motor,-0.0008928571428571397
semantic,-8.928571428573022e-05
glass,0.037728174603174604
mem,0.02669642857142856
motor,-0.02
semantic,-0.0062500000000000056
glass,0.02976190476190476
mem,0.005714285714285725
motor,0.03982142857142857
semantic,-0.01839285714285716
glass,0.015079365079365081
mem,-0.013214285714285711
motor,-0.02776785714285714
semantic,-0.04785714285714287
glass,0.04838293650793651
mem,0.013571428571428573
motor,0.01785714285714287
semantic,0.015535714285714276
glass,0.027470238095238075
mem,0.04249999999999999
motor,-0.026339285714285725
semantic,-0.017946428571428575
glass,-0.0031448412698412767
mem,-0.014821428571428569
motor,0.026250000000000013
semantic,0.0034821428571428573
glass,0.023501984126984114
mem,-0.01526785714285715
motor,-0.012678571428571431
semantic,-0.015446428571428559
glass,-0.015277777777777788
mem,0.004285714285714275
motor,0.035267857142857136
semantic,0.05107142857142858
glass,-0.020525793650793656
mem,0.02410714285714286
motor,0.018035714285714273
semantic,0.04562499999999999
glass,0.01819444444444445
mem,0.05473214285714283
motor,0.04812500000000001
semantic,0.0010714285714285693
glass,0.025793650793650792
mem,0.003928571428571432
motor,-0.01044642857142856
semantic,0.002767857142857149
glass,0.0047420634920634945
mem,0.0060714285714285705
motor,0.03241071428571429
semantic,0.000714285714285704
glass,-0.018888888888888882
mem,0.04857142857142858
motor,-0.001428571428571416
semantic,-0.03964285714285714
glass,-0.02350198412698412
mem,-0.008214285714285726
motor,-0.022321428571428565
semantic,-0.00098214285714286
glass,0.004365079365079369
mem,-0.015089285714285697
motor,-0.02982142857142856
semantic,0.015000000000000001
glass,-0.011825396825396822
mem,0.029464285714285728
motor,0.00937500000000001
semantic,0.009375
glass,-0.0012797619047619036
mem,-0.012321428571428565
motor,0.023571428571428583
semantic,0.04741071428571427
glass,-0.03010912698412698
mem,-0.007857142857142856
motor,0.022946428571428583
semantic,0.03785714285714281
glass,-0.000426587301587291
mem,0.021160714285714307
motor,0.006964285714285719
semantic,0.003660714285714281
glass,0.006676587301587314
mem,-0.03660714285714287
motor,0.016517857142857143
semantic,0.010714285714285737
glass,0.004900793650793649
mem,-0.03848214285714286
motor,-0.011517857142857146
semantic,0.035535714285714295
glass,0.004365079365079366
mem,0.017857142857142853
motor,-0.02035714285714286
semantic,0.023571428571428566
glass,0.056230158730158734
mem,0.02089285714285714
motor,0.010267857142857138
semantic,-0.049017857142857134
glass,0.005505952380952384
mem,-0.025625000000000002
motor,0.005982142857142867
semantic,0.008660714285714294
glass,-0.021259920634920628
mem,0.012142857142857141
motor,-0.025178571428571432
semantic,-0.04080357142857143
glass,0.004375000000000015
mem,-0.013303571428571434
motor,-0.01705357142857143
semantic,-0.0034821428571428672
glass,-0.011061507936507925
mem,-0.0074107142857142904
motor,0.020803571428571414
semantic,-0.026517857142857176
glass,0.01972222222222222
mem,-0.023839285714285723
motor,0.0367857142857143
semantic,0.022053571428571426
glass,-0.008611111111111104
mem,0.005535714285714292
motor,-0.007499999999999999
semantic,-0.00419642857142856
glass,0.007033730158730161
mem,0.018482142857142853
motor,0.016607142857142855
semantic,0.012767857142857162
glass,-0.00028769841269841903
mem,0.016249999999999997
motor,-0.012232142857142867
semantic,0.027678571428571424
glass,0.021230158730158728
mem,0.010625000000000006
motor,0.010625000000000018
semantic,-0.04633928571428575
glass,0.02751984126984128
mem,0.022321428571428572
motor,0.009642857142857158
semantic,-0.008125
glass,-0.0028968253968254076
mem,-0.006875000000000006
motor,0.018035714285714283
semantic,0.039107142857142854
glass,-0.006339285714285727
mem,0.016249999999999997
motor,-0.02473214285714287
semantic,-0.02062500000000001
glass,-0.013402777777777772
mem,0.07687499999999994
motor,0.030535714285714288
semantic,-0.031160714285714264
glass,0.006964285714285703
mem,-0.03687500000000001
motor,0.05205357142857144
semantic,-0.0605357142857143
glass,0.015287698412698407
mem,-0.0023214285714285568
motor,-0.020089285714285705
semantic,-0.042410714285714246
glass,-0.03301587301587301
mem,0.02
motor,0.009642857142857128
semantic,-0.02982142857142857
glass,-0.0026587301587301737
mem,-0.004285714285714288
motor,-0.019910714285714285
semantic,0.027321428571428576
glass,-0.0011111111111111263
mem,0.01767857142857143
motor,0.01776785714285713
semantic,-8.928571428571832e-05
glass,-0.011607142857142858
mem,-0.02883928571428573
motor,-0.0016071428571428586
semantic,-0.002232142857142869
glass,-0.007549603174603184
mem,0.02303571428571428
motor,0.010535714285714292
semantic,0.003928571428571428
glass,-0.009484126984126989
mem,0.014285714285714275
motor,-0.0016071428571428602
semantic,0.007857142857142863
glass,0.00442460317460316
mem,0.006071428571428568
motor,-0.0006250000000000025
semantic,-0.030267857142857155
glass,0.03788690476190477
mem,-0.008124999999999997
motor,0.04312500000000001
semantic,0.060714285714285714
glass,-0.024890873015873012
mem,-0.022053571428571443
motor,0.04991071428571429
semantic,0.05660714285714289
glass,-0.015744047619047623
mem,-0.012410714285714277
motor,-0.00955357142857143
semantic,0.009107142857142866
glass,0.00727182539682539
mem,-0.023928571428571434
motor,-0.02776785714285712
semantic,0.01580357142857142
glass,0.0017757936507936517
mem,0.020982142857142855
motor,-0.03250000000000001
semantic,0.010625000000000013
glass,0.02313492063492063
mem,0.011607142857142866
motor,-0.013928571428571433
semantic,-0.014999999999999982
glass,0.031041666666666672
mem,0.010803571428571416
motor,0.0030357142857142853
semantic,0.00982142857142858
glass,-0.02361111111111111
mem,0.019375000000000007
motor,-0.0006249999999999907
semantic,0.002946428571428572
glass,0.01444444444444444
mem,0.04205357142857143
motor,-0.0010714285714285715
semantic,0.03633928571428573
glass,0.005515873015873008
mem,0.0041964285714285714
motor,0.0037500000000000025
semantic,-0.007589285714285703
glass,-0.03297619047619049
mem,-0.030178571428571426
motor,-0.044553571428571435
semantic,0.0003571428571428679
glass,0.03181547619047619
mem,-0.011785714285714285
motor,0.014464285714285695
semantic,-0.03178571428571429
glass,0.03539682539682541
mem,0.0099107142857143
motor,-0.01785714285714285
semantic,0.004821428571428571
glass,-0.01316468253968255
mem,0.00428571428571428
motor,-0.010624999999999999
semantic,-0.006249999999999991
glass,-0.00265873015873016
mem,-0.01017857142857143
motor,-0.019642857142857132
semantic,0.015178571428571418
glass,-0.0038690476190476253
mem,-0.007767857142857138
motor,0.0050000000000000105
semantic,0.034285714285714294
glass,0.007926587301587294
mem,0.0001785714285714322
motor,0.011696428571428568
semantic,0.013035714285714312
glass,-0.021874999999999995
mem,-0.010089285714285728
motor,0.038571428571428576
semantic,-0.011785714285714292
glass,-0.012698412698412717
mem,-0.011250000000000019
motor,-0.006339285714285712
semantic,0.005089285714285712
glass,-0.011646825396825397
mem,-0.029732142857142856
motor,0.006517857142857131
semantic,0.02223214285714286
glass,0.028531746031746016
mem,-0.02660714285714286
motor,0.013660714285714278
semantic,0.002410714285714284
glass,0.0001686507936508081
mem,0.019642857142857146
motor,-0.01276785714285714
semantic,-0.0014285714285714268
glass,0.0074206349206349265
mem,0.004285714285714293
motor,0.03160714285714284
semantic,0.018303571428571426
glass,-0.0007440476190476193
mem,-0.015267857142857139
motor,-0.0008035714285714342
semantic,0.010178571428571436
glass,0.02099206349206347
mem,0.009732142857142856
motor,0.010178571428571414
semantic,-0.0007142857142857159
glass,0.002738095238095236
mem,-0.009910714285714299
motor,-0.02303571428571428
semantic,0.03401785714285716
glass,0.006914682539682546
mem,-0.04169642857142858
motor,-0.0020535714285714324
semantic,-0.000267857142857151
glass,0.016061507936507926
mem,-0.024375000000000008
motor,-0.0008035714285714224
semantic,0.019464285714285705
glass,-0.03966269841269842
mem,0.011875000000000002
motor,0.043750000000000025
semantic,0.015357142857142845
glass,-0.00424603174603174
mem,-0.011339285714285722
motor,-0.024642857142857154
semantic,-0.00044642857142856784
glass,-0.0008630952380952471
mem,0.007589285714285716
motor,-0.01589285714285713
semantic,-0.01875000000000001
glass,0.04856150793650797
mem,0.017053571428571442
motor,0.025535714285714273
semantic,0.02767857142857142
glass,0.01960317460317459
mem,-0.0025000000000000014
motor,-0.02089285714285713
semantic,0.0020535714285714384
glass,-0.009732142857142856
mem,-0.015982142857142854
motor,-0.013125000000000003
semantic,0.008124999999999995
glass,0.012956349206349208
mem,-0.024910714285714286
motor,0.027410714285714313
semantic,-0.022767857142857145
glass,-0.008025793650793657
mem,-0.01642857142857143
motor,-0.02642857142857142
semantic,-0.024999999999999994
glass,0.002906746031746054
mem,0.054017857142857166
motor,-0.0045535714285714225
semantic,-0.023124999999999996
glass,0.02876984126984126
mem,-0.0060714285714285835
motor,-0.02964285714285714
semantic,0.03142857142857143
glass,-0.011527777777777776
mem,-0.030000000000000002
motor,0.015267857142857163
semantic,-0.023571428571428566
glass,-0.008978174603174596
mem,-0.03455357142857141
motor,-0.0255357142857143
semantic,0.0008928571428571476
glass,0.02337301587301586
mem,0.010089285714285726
motor,-0.011785714285714274
semantic,0.0007142857142857065
glass,0.006874999999999995
mem,0.022857142857142857
motor,-0.012946428571428572
semantic,-0.001428571428571423
glass,0.02079365079365078
mem,0.017142857142857137
motor,-0.012946428571428572
semantic,-0.007946428571428573
glass,0.023134920634920612
mem,0.012857142857142864
motor,-0.01955357142857141
semantic,-0.0031250000000000067
glass,-0.04060515873015872
mem,0.013392857142857132
motor,-0.01982142857142857
semantic,-0.005178571428571441
glass,0.00790674603174604
mem,-0.03642857142857144
motor,0.052053571428571435
semantic,0.018482142857142853
glass,-0.02928571428571428
mem,0.006160714285714277
motor,-0.010089285714285698
semantic,0.02491071428571427
glass,0.0041369047619047635
mem,-0.029196428571428575
motor,-0.020267857142857146
semantic,-0.005535714285714277
glass,-0.022658730158730173
mem,-0.020267857142857146
motor,-0.03312500000000002
semantic,0.021607142857142842
glass,0.02801587301587303
mem,0.03223214285714286
motor,0.006874999999999997
semantic,0.004821428571428569
glass,0.011061507936507934
mem,-0.025624999999999978
motor,-0.004553571428571423
semantic,-0.0018750000000000017
glass,0.000714285714285708
mem,-0.03321428571428571
motor,0.021875000000000002
semantic,-0.03794642857142856
glass,0.009503968253968249
mem,0.004553571428571422
motor,0.00607142857142857
semantic,-0.006696428571428577
glass,0.04256944444444447
mem,-0.021428571428571443
motor,-0.0017857142857142913
semantic,0.006250000000000004
glass,-0.026210317460317458
mem,-0.012053571428571422
motor,-0.04883928571428573
semantic,0.004196428571428578
glass,0.02821428571428572
mem,0.005178571428571441
motor,-0.028303571428571428
semantic,-0.005446428571428577
glass,-0.0031448412698412706
mem,-0.011607142857142854
motor,0.007678571428571422
semantic,0.039196428571428577
glass,-0.010357142857142862
mem,0.008035714285714275
motor,0.017946428571428568
semantic,-0.009374999999999986
glass,0.01774801587301588
mem,0.008035714285714287
motor,-0.024999999999999998
semantic,0.028214285714285692
glass,-0.003908730158730159
mem,0.0062499999999999995
motor,0.041696428571428586
semantic,0.04848214285714285
glass,0.004484126984126979
mem,-0.02875
motor,-0.021428571428571425
semantic,-0.04071428571428572
glass,0.004990079365079357
mem,0.006785714285714303
motor,0.006160714285714278
semantic,-0.028571428571428557
glass,-0.03691468253968253
mem,-0.039017857142857125
motor,0.019196428571428583
semantic,0.03437500000000001
glass,0.0017857142857142883
mem,-0.003571428571428575
motor,-0.04392857142857144
semantic,0.036875000000000005
glass,-0.027232142857142868
mem,0.039196428571428577
motor,0.006071428571428561
semantic,-0.008303571428571433
glass,6.944444444445728e-05
mem,0.0025
motor,0.003482142857142848
semantic,-0.023303571428571423
glass,0.03896825396825395
mem,0.02214285714285713
motor,-0.005178571428571437
semantic,0.031071428571428587
glass,-0.0005357142857142852
mem,-0.01410714285714284
motor,0.029374999999999995
semantic,0.028571428571428588
glass,-0.01224206349206349
mem,0.005446428571428588
motor,0.005267857142857132
semantic,-0.023839285714285712
glass,0.004375000000000003
mem,0.01678571428571429
motor,-0.02321428571428571
semantic,-0.013392857142857137
glass,0.024404761904761905
mem,-0.028660714285714272
motor,-0.027857142857142858
semantic,-0.014642857142857133
glass,-0.0007242063492063425
mem,0.016339285714285716
motor,0.021607142857142856
semantic,0.017946428571428565
glass,-0.02200396825396826
mem,-0.015892857142857143
motor,0.04973214285714286
semantic,-0.005357142857142854
glass,-0.006071428571428574
mem,-0.06991071428571428
motor,-0.020178571428571417
semantic,-0.020089285714285716
glass,0.01312500000000001
mem,0.022142857142857148
motor,-0.012589285714285704
semantic,0.0311607142857143
glass,0.0025496031746031775
mem,-0.01946428571428571
motor,-0.006696428571428569
semantic,-0.010357142857142853
glass,-0.005624999999999993
mem,0.00758928571428571
motor,0.02267857142857143
semantic,-0.010089285714285693
glass,0.010099206349206344
mem,0.004999999999999992
motor,-0.025535714285714283
semantic,0.011071428571428578
glass,-0.009970238095238088
mem,-0.004732142857142844
motor,-0.03151785714285712
semantic,0.0006250000000000015
glass,-0.04410714285714285
mem,0.005714285714285716
motor,-0.0107142857142857
semantic,-0.05107142857142855
glass,-0.0013392857142857254
mem,0.03133928571428572
motor,-0.019017857142857135
semantic,0.00017857142857143467
glass,-0.010892857142857136
mem,0.012232142857142874
motor,-0.01625
semantic,-0.005357142857142864
glass,0.011289682539682556
mem,0.014374999999999999
motor,0.025178571428571418
semantic,0.02839285714285714
glass,0.010396825396825396
mem,0.0041071428571428726
motor,-0.01767857142857144
semantic,0.036785714285714276
glass,-0.0014186507936508072
mem,-0.0008928571428571308
motor,-0.01794642857142858
semantic,0.04366071428571428
glass,-0.005347222222222221
mem,-0.025803571428571433
motor,0.033125
semantic,-0.004642857142857145
glass,0.004345238095238099
mem,-0.009285714285714269
motor,-0.002410714285714272
semantic,0.003750000000000008
glass,-0.016438492063492065
mem,-0.002499999999999998
motor,0.003928571428571425
semantic,0.0013392857142857106
glass,0.009871031746031735
mem,-0.007232142857142859
motor,-0.009196428571428572
semantic,-0.001696428571428569
glass,-0.012648809523809534
mem,0.0023214285714285654
motor,0.018660714285714298
semantic,0.01660714285714286
glass,-0.031398809523809516
mem,-0.007589285714285723
motor,0.058125
semantic,0.021696428571428585
glass,-0.010019841269841262
mem,0.03276785714285714
motor,0.04053571428571427
semantic,0.026339285714285694
glass,-0.022321428571428565
mem,-0.03446428571428569
motor,0.027857142857142882
semantic,0.007767857142857134
glass,0.010049603174603168
mem,0.04249999999999998
motor,-0.03258928571428571
semantic,0.0002678571428571421
glass,-0.012281746031746019
mem,0.010982142857142876
motor,0.027678571428571434
semantic,-0.018482142857142853
glass,-0.014384920634920655
mem,-0.046696428571428576
motor,-0.01071428571428572
semantic,0.006339285714285726
glass,0.020099206349206367
mem,0.01919642857142857
motor,0.003660714285714287
semantic,-0.022321428571428558
glass,-0.013710317460317447
mem,0.018928571428571423
motor,0.030178571428571412
semantic,0.007589285714285717
glass,-0.011666666666666664
mem,0.0014285714285714249
motor,-0.055625000000000036
semantic,0.017767857142857144
glass,-0.03474206349206352
mem,0.01160714285714287
motor,0.021874999999999995
semantic,0.03303571428571428
glass,0.01308531746031748
mem,-0.024374999999999997
motor,-0.030714285714285725
semantic,-0.020446428571428563
glass,0.00219246031746032
mem,0.03839285714285715
motor,0.013571428571428573
semantic,-0.00812500000000001
glass,0.026240079365079376
mem,0.04937499999999999
motor,0.0031249999999999755
semantic,0.006339285714285714
glass,-0.006914682539682534
mem,-0.017232142857142866
motor,-0.053571428571428555
semantic,0.01669642857142858
glass,0.01154761904761904
mem,-0.020625000000000008
motor,0.010714285714285714
semantic,-1.982541115402065e-18
glass,0.003392857142857142
mem,-0.000714285714285704
motor,0.006339285714285712
semantic,0.05758928571428572
glass,0.020069444444444452
mem,-0.044375000000000005
motor,0.031249999999999993
semantic,-0.0020535714285714163
glass,-0.0032638888888888956
mem,-0.0031250000000000067
motor,-0.02473214285714288
semantic,0.044732142857142866
glass,0.044841269841269855
mem,-0.03517857142857141
motor,0.018839285714285718
semantic,-0.04339285714285716
glass,0.03597222222222223
mem,-0.03071428571428572
motor,-0.01455357142857142
semantic,0.0449107142857143
glass,0.01576388888888889
mem,0.009464285714285718
motor,-0.012410714285714271
semantic,-0.0005357142857142842
glass,0.017787698412698404
mem,0.013750000000000012
motor,-0.028928571428571432
semantic,-0.015714285714285715
glass,-0.0237202380952381
mem,0.01544642857142857
motor,-0.008482142857142853
semantic,-0.03410714285714286
glass,0.02856150793650793
mem,0.006428571428571441
motor,0.020624999999999998
semantic,0.020267857142857143
glass,0.00885912698412698
mem,-0.013839285714285719
motor,-0.0033035714285714296
semantic,0.005357142857142866
glass,0.033184523809523796
mem,0.024464285714285734
motor,-0.02848214285714285
semantic,0.022857142857142857
glass,-0.03446428571428572
mem,-0.0030357142857142874
motor,-0.0338392857142857
semantic,0.009642857142857144
glass,0.004662698412698426
mem,0.009821428571428566
motor,0.010089285714285709
semantic,0.009285714285714286
glass,0.006279761904761894
mem,-0.014285714285714296
motor,-0.009910714285714295
semantic,0.01205357142857143
glass,0.00712301587301587
mem,-0.01312500000000001
motor,0.013571428571428566
semantic,-0.022321428571428582
glass,-0.004841269841269842
mem,0.0025892857142857154
motor,0.01660714285714287
semantic,-0.03696428571428572
glass,0.01275793650793649
mem,0.016160714285714278
motor,0.029285714285714273
semantic,-0.029285714285714286
glass,-0.006775793650793657
mem,0.051964285714285734
motor,0.04383928571428571
semantic,0.011517857142857127
glass,0.012251984126984123
mem,-0.006250000000000005
motor,-0.008303571428571415
semantic,0.027410714285714295
glass,0.011220238095238103
mem,-0.01348214285714286
motor,-0.03973214285714286
semantic,0.021339285714285706
glass,-0.00517857142857143
mem,-0.020624999999999998
motor,0.038214285714285715
semantic,0.03562499999999998
glass,-0.01734126984126984
mem,-0.0021428571428571486
motor,0.04482142857142857
semantic,-0.006428571428571421
glass,-0.012906746031746024
mem,-0.011607142857142856
