train,task,same_sub,diff_sub,feature,Null_Network
MSC01,glass,0.75,0.5525179856115108,316,sm-lat
MSC02,glass,0.75,0.6035971223021582,316,sm-lat
MSC03,glass,0.85,0.5115107913669065,316,sm-lat
MSC04,glass,0.95,0.641726618705036,316,sm-lat
MSC05,glass,0.8,0.5625899280575539,316,sm-lat
MSC06,glass,0.7777777777777778,0.5349206349206349,316,sm-lat
MSC07,glass,0.9,0.5381294964028777,316,sm-lat
MSC10,glass,0.85,0.5942446043165468,316,sm-lat
MSC01,motor,0.95,0.7934782608695652,316,sm-lat
MSC02,motor,0.9,0.7840579710144927,316,sm-lat
MSC03,motor,1.0,0.7543478260869565,316,sm-lat
MSC04,motor,0.95,0.7891304347826087,316,sm-lat
MSC05,motor,0.95,0.6347826086956522,316,sm-lat
MSC06,motor,0.9444444444444444,0.6282973621103117,316,sm-lat
MSC07,motor,0.8888888888888888,0.6610711430855316,316,sm-lat
MSC10,motor,0.9,0.6644927536231884,316,sm-lat
MSC01,mem,1.0,0.8166666666666667,316,sm-lat
MSC02,mem,0.95,0.6217391304347826,316,sm-lat
MSC03,mem,0.9375,0.7178571428571429,316,sm-lat
MSC04,mem,1.0,0.7152173913043478,316,sm-lat
MSC05,mem,1.0,0.6224637681159421,316,sm-lat
MSC06,mem,1.0,0.7340579710144928,316,sm-lat
MSC07,mem,0.95,0.7811594202898551,316,sm-lat
MSC10,mem,0.95,0.768840579710145,316,sm-lat
MSC01,semantic,0.95,0.7185714285714285,316,sm-lat
MSC02,semantic,0.95,0.5192857142857142,316,sm-lat
MSC03,semantic,0.85,0.5485714285714286,316,sm-lat
MSC04,semantic,0.9,0.7821428571428571,316,sm-lat
MSC05,semantic,0.9,0.6857142857142857,316,sm-lat
MSC06,semantic,0.85,0.735,316,sm-lat
MSC07,semantic,1.0,0.655,316,sm-lat
MSC10,semantic,0.9,0.6242857142857143,316,sm-lat
MSC01,glass,0.8,0.620863309352518,316,sm-lat
MSC02,glass,0.8,0.5762589928057554,316,sm-lat
MSC03,glass,0.75,0.5187050359712231,316,sm-lat
MSC04,glass,0.95,0.7633093525179856,316,sm-lat
MSC05,glass,1.0,0.6287769784172662,316,sm-lat
MSC06,glass,0.7777777777777778,0.6253968253968254,316,sm-lat
MSC07,glass,0.9,0.5705035971223021,316,sm-lat
MSC10,glass,0.85,0.564748201438849,316,sm-lat
MSC01,motor,1.0,0.7717391304347826,316,sm-lat
MSC02,motor,0.85,0.7731884057971015,316,sm-lat
MSC03,motor,0.95,0.7260869565217392,316,sm-lat
MSC04,motor,1.0,0.8681159420289856,316,sm-lat
MSC05,motor,0.95,0.7456521739130435,316,sm-lat
MSC06,motor,0.9444444444444444,0.7945643485211831,316,sm-lat
MSC07,motor,1.0,0.7865707434052758,316,sm-lat
MSC10,motor,0.95,0.6739130434782609,316,sm-lat
MSC01,mem,1.0,0.6601449275362319,316,sm-lat
MSC02,mem,0.95,0.7695652173913043,316,sm-lat
MSC03,mem,0.9375,0.7205357142857143,316,sm-lat
MSC04,mem,1.0,0.6239130434782609,316,sm-lat
MSC05,mem,1.0,0.6260869565217391,316,sm-lat
MSC06,mem,0.95,0.7623188405797101,316,sm-lat
MSC07,mem,0.95,0.5905797101449275,316,sm-lat
MSC10,mem,1.0,0.817391304347826,316,sm-lat
MSC01,semantic,0.95,0.7007142857142857,316,sm-lat
MSC02,semantic,0.9,0.5535714285714286,316,sm-lat
MSC03,semantic,0.9,0.5142857142857142,316,sm-lat
MSC04,semantic,0.95,0.7042857142857143,316,sm-lat
MSC05,semantic,0.9,0.6035714285714285,316,sm-lat
MSC06,semantic,0.85,0.605,316,sm-lat
MSC07,semantic,0.9,0.5635714285714286,316,sm-lat
MSC10,semantic,0.85,0.7192857142857143,316,sm-lat
MSC01,glass,0.85,0.6755395683453237,316,sm-lat
MSC02,glass,0.75,0.5568345323741007,316,sm-lat
MSC03,glass,0.75,0.5280575539568345,316,sm-lat
MSC04,glass,0.95,0.660431654676259,316,sm-lat
MSC05,glass,0.9,0.6525179856115108,316,sm-lat
MSC06,glass,0.9444444444444444,0.5650793650793651,316,sm-lat
MSC07,glass,0.8,0.5453237410071943,316,sm-lat
MSC10,glass,0.75,0.6525179856115108,316,sm-lat
MSC01,motor,0.95,0.7934782608695652,316,sm-lat
MSC02,motor,0.95,0.5971014492753624,316,sm-lat
MSC03,motor,0.9,0.8108695652173913,316,sm-lat
MSC04,motor,1.0,0.8427536231884059,316,sm-lat
MSC05,motor,1.0,0.6695652173913044,316,sm-lat
MSC06,motor,1.0,0.7242206235011991,316,sm-lat
MSC07,motor,0.9444444444444444,0.8305355715427658,316,sm-lat
MSC10,motor,0.95,0.8144927536231884,316,sm-lat
MSC01,mem,1.0,0.7565217391304347,316,sm-lat
MSC02,mem,1.0,0.8420289855072464,316,sm-lat
MSC03,mem,1.0,0.6446428571428571,316,sm-lat
MSC04,mem,0.95,0.6623188405797101,316,sm-lat
MSC05,mem,1.0,0.7275362318840579,316,sm-lat
MSC06,mem,1.0,0.7072463768115942,316,sm-lat
MSC07,mem,0.9,0.7065217391304348,316,sm-lat
MSC10,mem,0.95,0.7442028985507246,316,sm-lat
MSC01,semantic,0.95,0.6428571428571428,316,sm-lat
MSC02,semantic,0.9,0.5614285714285714,316,sm-lat
MSC03,semantic,0.95,0.5435714285714286,316,sm-lat
MSC04,semantic,0.85,0.7285714285714285,316,sm-lat
MSC05,semantic,1.0,0.6921428571428572,316,sm-lat
MSC06,semantic,0.95,0.7192857142857143,316,sm-lat
MSC07,semantic,0.95,0.6607142857142857,316,sm-lat
MSC10,semantic,0.8,0.7014285714285714,316,sm-lat
MSC01,glass,0.95,0.6280575539568345,316,sm-lat
MSC02,glass,0.8,0.6719424460431654,316,sm-lat
MSC03,glass,0.9,0.5971223021582734,316,sm-lat
MSC04,glass,0.9,0.6589928057553956,316,sm-lat
MSC05,glass,0.9,0.5352517985611511,316,sm-lat
MSC06,glass,0.8333333333333334,0.55,316,sm-lat
MSC07,glass,0.85,0.5920863309352518,316,sm-lat
MSC10,glass,0.8,0.6158273381294964,316,sm-lat
MSC01,motor,1.0,0.8101449275362319,316,sm-lat
MSC02,motor,0.95,0.677536231884058,316,sm-lat
MSC03,motor,0.9,0.8434782608695652,316,sm-lat
MSC04,motor,0.95,0.8797101449275362,316,sm-lat
MSC05,motor,1.0,0.6927536231884058,316,sm-lat
MSC06,motor,1.0,0.7553956834532374,316,sm-lat
MSC07,motor,1.0,0.7402078337330136,316,sm-lat
MSC10,motor,0.95,0.7681159420289855,316,sm-lat
MSC01,mem,1.0,0.7876811594202898,316,sm-lat
MSC02,mem,0.95,0.7557971014492754,316,sm-lat
MSC03,mem,0.9375,0.74375,316,sm-lat
MSC04,mem,1.0,0.7456521739130435,316,sm-lat
MSC05,mem,1.0,0.7304347826086957,316,sm-lat
MSC06,mem,1.0,0.7565217391304347,316,sm-lat
MSC07,mem,0.9,0.7876811594202898,316,sm-lat
MSC10,mem,1.0,0.6869565217391305,316,sm-lat
MSC01,semantic,0.95,0.6714285714285715,316,sm-lat
MSC02,semantic,0.9,0.5800000000000001,316,sm-lat
MSC03,semantic,0.85,0.5292857142857142,316,sm-lat
MSC04,semantic,0.95,0.7078571428571429,316,sm-lat
MSC05,semantic,1.0,0.6442857142857144,316,sm-lat
MSC06,semantic,0.95,0.7378571428571429,316,sm-lat
MSC07,semantic,0.95,0.52,316,sm-lat
MSC10,semantic,0.85,0.6771428571428572,316,sm-lat
MSC01,glass,0.8,0.6251798561151078,316,sm-lat
MSC02,glass,0.85,0.6007194244604317,316,sm-lat
MSC03,glass,0.8,0.5431654676258992,316,sm-lat
MSC04,glass,0.9,0.6669064748201439,316,sm-lat
MSC05,glass,0.9,0.5323741007194245,316,sm-lat
MSC06,glass,0.7777777777777778,0.5341269841269841,316,sm-lat
MSC07,glass,0.9,0.5179856115107914,316,sm-lat
MSC10,glass,1.0,0.6079136690647482,316,sm-lat
MSC01,motor,1.0,0.8644927536231884,316,sm-lat
MSC02,motor,1.0,0.6376811594202898,316,sm-lat
MSC03,motor,0.95,0.8485507246376811,316,sm-lat
MSC04,motor,1.0,0.8507246376811595,316,sm-lat
MSC05,motor,1.0,0.8123188405797102,316,sm-lat
MSC06,motor,1.0,0.7809752198241406,316,sm-lat
MSC07,motor,0.8333333333333334,0.7977617905675459,316,sm-lat
MSC10,motor,0.95,0.8746376811594203,316,sm-lat
MSC01,mem,1.0,0.7572463768115942,316,sm-lat
MSC02,mem,1.0,0.7528985507246377,316,sm-lat
MSC03,mem,0.9375,0.65625,316,sm-lat
MSC04,mem,0.85,0.6289855072463768,316,sm-lat
MSC05,mem,1.0,0.7681159420289855,316,sm-lat
MSC06,mem,0.95,0.7855072463768116,316,sm-lat
MSC07,mem,0.9,0.7420289855072464,316,sm-lat
MSC10,mem,0.95,0.8347826086956521,316,sm-lat
MSC01,semantic,0.95,0.7214285714285714,316,sm-lat
MSC02,semantic,0.9,0.5392857142857143,316,sm-lat
MSC03,semantic,0.8,0.5278571428571428,316,sm-lat
MSC04,semantic,0.95,0.7242857142857143,316,sm-lat
MSC05,semantic,0.95,0.6864285714285714,316,sm-lat
MSC06,semantic,0.8,0.7742857142857142,316,sm-lat
MSC07,semantic,1.0,0.5585714285714286,316,sm-lat
MSC10,semantic,0.75,0.6621428571428571,316,sm-lat
MSC01,glass,0.85,0.7223021582733813,316,sm-lat
MSC02,glass,0.75,0.5553956834532374,316,sm-lat
MSC03,glass,0.9,0.5122302158273382,316,sm-lat
MSC04,glass,0.95,0.7338129496402878,316,sm-lat
MSC05,glass,0.9,0.5158273381294964,316,sm-lat
MSC06,glass,0.7222222222222222,0.6444444444444445,316,sm-lat
MSC07,glass,0.9,0.5258992805755396,316,sm-lat
MSC10,glass,0.7,0.616546762589928,316,sm-lat
MSC01,motor,1.0,0.6847826086956522,316,sm-lat
MSC02,motor,0.9,0.5673913043478261,316,sm-lat
MSC03,motor,0.95,0.7282608695652174,316,sm-lat
MSC04,motor,0.9,0.7391304347826086,316,sm-lat
MSC05,motor,0.95,0.7789855072463768,316,sm-lat
MSC06,motor,1.0,0.7585931254996003,316,sm-lat
MSC07,motor,0.8888888888888888,0.8345323741007195,316,sm-lat
MSC10,motor,0.9,0.7543478260869565,316,sm-lat
MSC01,mem,1.0,0.5434782608695652,316,sm-lat
MSC02,mem,1.0,0.8753623188405797,316,sm-lat
MSC03,mem,0.875,0.6678571428571428,316,sm-lat
MSC04,mem,0.95,0.7065217391304348,316,sm-lat
MSC05,mem,1.0,0.7282608695652174,316,sm-lat
MSC06,mem,1.0,0.8775362318840579,316,sm-lat
MSC07,mem,0.9,0.8557971014492753,316,sm-lat
MSC10,mem,0.85,0.817391304347826,316,sm-lat
MSC01,semantic,0.95,0.6992857142857143,316,sm-lat
MSC02,semantic,0.8,0.5542857142857143,316,sm-lat
MSC03,semantic,0.8,0.5257142857142857,316,sm-lat
MSC04,semantic,0.95,0.7671428571428571,316,sm-lat
MSC05,semantic,1.0,0.7392857142857143,316,sm-lat
MSC06,semantic,0.9,0.7185714285714285,316,sm-lat
MSC07,semantic,1.0,0.5657142857142857,316,sm-lat
MSC10,semantic,0.85,0.6778571428571428,316,sm-lat
MSC01,glass,0.95,0.6597122302158274,316,sm-lat
MSC02,glass,0.8,0.6697841726618705,316,sm-lat
MSC03,glass,0.85,0.5446043165467626,316,sm-lat
MSC04,glass,1.0,0.7438848920863309,316,sm-lat
MSC05,glass,0.85,0.5302158273381294,316,sm-lat
MSC06,glass,0.8888888888888888,0.6126984126984127,316,sm-lat
MSC07,glass,0.9,0.5172661870503598,316,sm-lat
MSC10,glass,0.85,0.6920863309352518,316,sm-lat
MSC01,motor,1.0,0.7971014492753623,316,sm-lat
MSC02,motor,0.95,0.6920289855072463,316,sm-lat
MSC03,motor,0.95,0.8036231884057972,316,sm-lat
MSC04,motor,1.0,0.8673913043478261,316,sm-lat
MSC05,motor,1.0,0.8304347826086956,316,sm-lat
MSC06,motor,1.0,0.8009592326139089,316,sm-lat
MSC07,motor,0.9444444444444444,0.8081534772182254,316,sm-lat
MSC10,motor,0.9,0.8231884057971015,316,sm-lat
MSC01,mem,1.0,0.7847826086956522,316,sm-lat
MSC02,mem,0.85,0.8492753623188406,316,sm-lat
MSC03,mem,1.0,0.68125,316,sm-lat
MSC04,mem,1.0,0.8340579710144927,316,sm-lat
MSC05,mem,1.0,0.8340579710144927,316,sm-lat
MSC06,mem,1.0,0.8514492753623188,316,sm-lat
MSC07,mem,0.95,0.768840579710145,316,sm-lat
MSC10,mem,0.85,0.8166666666666667,316,sm-lat
MSC01,semantic,0.9,0.7964285714285715,316,sm-lat
MSC02,semantic,0.9,0.5471428571428572,316,sm-lat
MSC03,semantic,0.8,0.6699999999999999,316,sm-lat
MSC04,semantic,0.95,0.8057142857142857,316,sm-lat
MSC05,semantic,0.95,0.5764285714285714,316,sm-lat
MSC06,semantic,0.95,0.6292857142857142,316,sm-lat
MSC07,semantic,1.0,0.5607142857142857,316,sm-lat
MSC10,semantic,0.85,0.6157142857142857,316,sm-lat
MSC01,glass,0.85,0.6251798561151078,316,sm-lat
MSC02,glass,0.75,0.5877697841726619,316,sm-lat
MSC03,glass,0.9,0.516546762589928,316,sm-lat
MSC04,glass,0.95,0.7597122302158273,316,sm-lat
MSC05,glass,0.85,0.5906474820143885,316,sm-lat
MSC06,glass,0.8888888888888888,0.5373015873015873,316,sm-lat
MSC07,glass,0.9,0.5388489208633094,316,sm-lat
MSC10,glass,0.85,0.656115107913669,316,sm-lat
MSC01,motor,1.0,0.8340579710144927,316,sm-lat
MSC02,motor,0.95,0.7536231884057971,316,sm-lat
MSC03,motor,0.95,0.8514492753623188,316,sm-lat
MSC04,motor,1.0,0.9007246376811594,316,sm-lat
MSC05,motor,0.95,0.7826086956521738,316,sm-lat
MSC06,motor,1.0,0.7777777777777778,316,sm-lat
MSC07,motor,0.9444444444444444,0.7953637090327738,316,sm-lat
MSC10,motor,0.95,0.8724637681159421,316,sm-lat
MSC01,mem,1.0,0.7036231884057971,316,sm-lat
MSC02,mem,1.0,0.7942028985507247,316,sm-lat
MSC03,mem,1.0,0.7553571428571428,316,sm-lat
MSC04,mem,1.0,0.8485507246376811,316,sm-lat
MSC05,mem,1.0,0.7724637681159421,316,sm-lat
MSC06,mem,0.95,0.7985507246376812,316,sm-lat
MSC07,mem,0.9,0.7492753623188406,316,sm-lat
MSC10,mem,0.95,0.7565217391304347,316,sm-lat
MSC01,semantic,0.95,0.6885714285714286,316,sm-lat
MSC02,semantic,0.85,0.5171428571428571,316,sm-lat
MSC03,semantic,0.95,0.5114285714285715,316,sm-lat
MSC04,semantic,0.95,0.5921428571428571,316,sm-lat
MSC05,semantic,0.9,0.7307142857142858,316,sm-lat
MSC06,semantic,0.95,0.7857142857142857,316,sm-lat
MSC07,semantic,1.0,0.5857142857142857,316,sm-lat
MSC10,semantic,0.95,0.7378571428571429,316,sm-lat
MSC01,glass,0.95,0.6179856115107913,316,sm-lat
MSC02,glass,0.85,0.5194244604316547,316,sm-lat
MSC03,glass,0.9,0.5122302158273382,316,sm-lat
MSC04,glass,0.95,0.7661870503597122,316,sm-lat
MSC05,glass,0.8,0.6410071942446043,316,sm-lat
MSC06,glass,0.8888888888888888,0.5404761904761904,316,sm-lat
MSC07,glass,0.95,0.5266187050359712,316,sm-lat
MSC10,glass,0.85,0.639568345323741,316,sm-lat
MSC01,motor,1.0,0.7072463768115942,316,sm-lat
MSC02,motor,0.9,0.6028985507246377,316,sm-lat
MSC03,motor,0.95,0.7253623188405797,316,sm-lat
MSC04,motor,1.0,0.8673913043478261,316,sm-lat
MSC05,motor,1.0,0.8304347826086956,316,sm-lat
MSC06,motor,1.0,0.7977617905675459,316,sm-lat
MSC07,motor,1.0,0.8145483613109513,316,sm-lat
MSC10,motor,0.95,0.7992753623188406,316,sm-lat
MSC01,mem,1.0,0.6014492753623188,316,sm-lat
MSC02,mem,0.95,0.7297101449275363,316,sm-lat
MSC03,mem,0.75,0.6794642857142857,316,sm-lat
MSC04,mem,0.95,0.8239130434782609,316,sm-lat
MSC05,mem,1.0,0.8166666666666667,316,sm-lat
MSC06,mem,1.0,0.8101449275362319,316,sm-lat
MSC07,mem,0.95,0.8130434782608695,316,sm-lat
MSC10,mem,1.0,0.7521739130434782,316,sm-lat
MSC01,semantic,0.95,0.6950000000000001,316,sm-lat
MSC02,semantic,0.9,0.5514285714285714,316,sm-lat
MSC03,semantic,0.8,0.5,316,sm-lat
MSC04,semantic,0.9,0.625,316,sm-lat
MSC05,semantic,0.95,0.7678571428571428,316,sm-lat
MSC06,semantic,0.85,0.6721428571428572,316,sm-lat
MSC07,semantic,1.0,0.6414285714285715,316,sm-lat
MSC10,semantic,0.75,0.6857142857142857,316,sm-lat
MSC01,glass,0.9,0.6690647482014388,316,sm-lat
MSC02,glass,0.8,0.6172661870503597,316,sm-lat
MSC03,glass,0.85,0.5043165467625899,316,sm-lat
MSC04,glass,0.8,0.5841726618705037,316,sm-lat
MSC05,glass,1.0,0.6100719424460431,316,sm-lat
MSC06,glass,0.6666666666666666,0.5666666666666667,316,sm-lat
MSC07,glass,0.9,0.5654676258992806,316,sm-lat
MSC10,glass,0.85,0.5755395683453237,316,sm-lat
MSC01,motor,1.0,0.7246376811594203,316,sm-lat
MSC02,motor,0.9,0.5644927536231884,316,sm-lat
MSC03,motor,0.95,0.6956521739130435,316,sm-lat
MSC04,motor,1.0,0.7260869565217392,316,sm-lat
MSC05,motor,0.95,0.7507246376811594,316,sm-lat
MSC06,motor,1.0,0.6834532374100719,316,sm-lat
MSC07,motor,1.0,0.7649880095923262,316,sm-lat
MSC10,motor,0.85,0.6217391304347826,316,sm-lat
MSC01,mem,1.0,0.8311594202898551,316,sm-lat
MSC02,mem,0.95,0.6405797101449275,316,sm-lat
MSC03,mem,0.9375,0.65,316,sm-lat
MSC04,mem,1.0,0.7152173913043478,316,sm-lat
MSC05,mem,1.0,0.686231884057971,316,sm-lat
MSC06,mem,0.95,0.7695652173913043,316,sm-lat
MSC07,mem,0.95,0.5768115942028985,316,sm-lat
MSC10,mem,0.95,0.777536231884058,316,sm-lat
MSC01,semantic,0.95,0.61,316,sm-lat
MSC02,semantic,0.9,0.5457142857142857,316,sm-lat
MSC03,semantic,0.95,0.5771428571428572,316,sm-lat
MSC04,semantic,0.9,0.6128571428571429,316,sm-lat
MSC05,semantic,0.95,0.7071428571428572,316,sm-lat
MSC06,semantic,0.85,0.7571428571428571,316,sm-lat
MSC07,semantic,0.95,0.6035714285714285,316,sm-lat
MSC10,semantic,0.75,0.6335714285714286,316,sm-lat
MSC01,glass,0.8,0.6100719424460431,316,sm-lat
MSC02,glass,0.75,0.5611510791366906,316,sm-lat
MSC03,glass,0.85,0.5525179856115108,316,sm-lat
MSC04,glass,0.85,0.5762589928057553,316,sm-lat
MSC05,glass,0.95,0.6223021582733813,316,sm-lat
MSC06,glass,0.7777777777777778,0.6468253968253969,316,sm-lat
MSC07,glass,0.95,0.5230215827338129,316,sm-lat
MSC10,glass,0.8,0.576978417266187,316,sm-lat
MSC01,motor,0.95,0.8268115942028985,316,sm-lat
MSC02,motor,0.95,0.5434782608695652,316,sm-lat
MSC03,motor,1.0,0.7463768115942029,316,sm-lat
MSC04,motor,0.95,0.681159420289855,316,sm-lat
MSC05,motor,1.0,0.6804347826086956,316,sm-lat
MSC06,motor,1.0,0.8041566746602717,316,sm-lat
MSC07,motor,0.8888888888888888,0.7617905675459632,316,sm-lat
MSC10,motor,1.0,0.7717391304347826,316,sm-lat
MSC01,mem,1.0,0.8318840579710145,316,sm-lat
MSC02,mem,0.9,0.8239130434782609,316,sm-lat
MSC03,mem,0.8125,0.6723214285714285,316,sm-lat
MSC04,mem,1.0,0.8608695652173913,316,sm-lat
MSC05,mem,1.0,0.6811594202898551,316,sm-lat
MSC06,mem,1.0,0.8384057971014492,316,sm-lat
MSC07,mem,0.9,0.7630434782608696,316,sm-lat
MSC10,mem,0.9,0.7420289855072464,316,sm-lat
MSC01,semantic,0.95,0.7007142857142857,316,sm-lat
MSC02,semantic,0.95,0.5271428571428571,316,sm-lat
MSC03,semantic,0.9,0.5271428571428571,316,sm-lat
MSC04,semantic,0.9,0.76,316,sm-lat
MSC05,semantic,0.9,0.75,316,sm-lat
MSC06,semantic,0.9,0.6578571428571428,316,sm-lat
MSC07,semantic,1.0,0.5628571428571428,316,sm-lat
MSC10,semantic,0.8,0.6764285714285714,316,sm-lat
MSC01,glass,0.8,0.5935251798561151,316,sm-lat
MSC02,glass,0.9,0.5453237410071943,316,sm-lat
MSC03,glass,0.9,0.5201438848920863,316,sm-lat
MSC04,glass,0.85,0.6100719424460431,316,sm-lat
MSC05,glass,0.85,0.6172661870503597,316,sm-lat
MSC06,glass,0.6666666666666666,0.5261904761904762,316,sm-lat
MSC07,glass,0.95,0.5244604316546763,316,sm-lat
MSC10,glass,0.9,0.6179856115107913,316,sm-lat
MSC01,motor,0.95,0.7456521739130435,316,sm-lat
MSC02,motor,0.9,0.6108695652173913,316,sm-lat
MSC03,motor,0.95,0.686231884057971,316,sm-lat
MSC04,motor,0.95,0.8318840579710145,316,sm-lat
MSC05,motor,1.0,0.6536231884057971,316,sm-lat
MSC06,motor,1.0,0.7274180655475619,316,sm-lat
MSC07,motor,0.9444444444444444,0.8265387689848122,316,sm-lat
MSC10,motor,1.0,0.7760869565217391,316,sm-lat
MSC01,mem,1.0,0.8557971014492753,316,sm-lat
MSC02,mem,0.95,0.813768115942029,316,sm-lat
MSC03,mem,0.875,0.6928571428571428,316,sm-lat
MSC04,mem,1.0,0.8681159420289855,316,sm-lat
MSC05,mem,1.0,0.8,316,sm-lat
MSC06,mem,1.0,0.8818840579710145,316,sm-lat
MSC07,mem,1.0,0.7768115942028986,316,sm-lat
MSC10,mem,1.0,0.846376811594203,316,sm-lat
MSC01,semantic,0.95,0.7942857142857143,316,sm-lat
MSC02,semantic,0.95,0.6435714285714286,316,sm-lat
MSC03,semantic,0.8,0.5457142857142857,316,sm-lat
MSC04,semantic,0.95,0.655,316,sm-lat
MSC05,semantic,1.0,0.8342857142857143,316,sm-lat
MSC06,semantic,0.9,0.7764285714285715,316,sm-lat
MSC07,semantic,1.0,0.5264285714285715,316,sm-lat
MSC10,semantic,0.9,0.6285714285714286,316,sm-lat
MSC01,glass,0.85,0.6928057553956835,316,sm-lat
MSC02,glass,0.75,0.5884892086330935,316,sm-lat
MSC03,glass,0.85,0.5410071942446043,316,sm-lat
MSC04,glass,0.9,0.6201438848920864,316,sm-lat
MSC05,glass,0.95,0.6661870503597123,316,sm-lat
MSC06,glass,0.7777777777777778,0.6547619047619048,316,sm-lat
MSC07,glass,0.9,0.5129496402877698,316,sm-lat
MSC10,glass,0.85,0.6489208633093525,316,sm-lat
MSC01,motor,1.0,0.7753623188405797,316,sm-lat
MSC02,motor,0.9,0.7789855072463768,316,sm-lat
MSC03,motor,1.0,0.855072463768116,316,sm-lat
MSC04,motor,1.0,0.903623188405797,316,sm-lat
MSC05,motor,1.0,0.8789855072463768,316,sm-lat
MSC06,motor,0.9444444444444444,0.8041566746602717,316,sm-lat
MSC07,motor,0.8333333333333334,0.8449240607513989,316,sm-lat
MSC10,motor,1.0,0.7695652173913043,316,sm-lat
MSC01,mem,0.95,0.8724637681159421,316,sm-lat
MSC02,mem,1.0,0.8565217391304348,316,sm-lat
MSC03,mem,0.9375,0.7919642857142857,316,sm-lat
MSC04,mem,1.0,0.8297101449275363,316,sm-lat
MSC05,mem,1.0,0.8101449275362319,316,sm-lat
MSC06,mem,1.0,0.7521739130434782,316,sm-lat
MSC07,mem,1.0,0.8557971014492753,316,sm-lat
MSC10,mem,1.0,0.868840579710145,316,sm-lat
MSC01,semantic,0.95,0.7328571428571429,316,sm-lat
MSC02,semantic,0.95,0.5328571428571428,316,sm-lat
MSC03,semantic,0.85,0.5421428571428571,316,sm-lat
MSC04,semantic,0.95,0.64,316,sm-lat
MSC05,semantic,1.0,0.7185714285714286,316,sm-lat
MSC06,semantic,0.9,0.6842857142857143,316,sm-lat
MSC07,semantic,1.0,0.5478571428571428,316,sm-lat
MSC10,semantic,0.8,0.74,316,sm-lat
MSC01,glass,0.85,0.7381294964028777,316,sm-lat
MSC02,glass,0.85,0.5863309352517986,316,sm-lat
MSC03,glass,0.85,0.5215827338129496,316,sm-lat
MSC04,glass,0.95,0.539568345323741,316,sm-lat
MSC05,glass,1.0,0.543884892086331,316,sm-lat
MSC06,glass,0.7777777777777778,0.569047619047619,316,sm-lat
MSC07,glass,0.85,0.5273381294964029,316,sm-lat
MSC10,glass,0.8,0.6467625899280576,316,sm-lat
MSC01,motor,1.0,0.8210144927536231,316,sm-lat
MSC02,motor,0.95,0.6260869565217392,316,sm-lat
MSC03,motor,1.0,0.7695652173913043,316,sm-lat
MSC04,motor,1.0,0.8442028985507246,316,sm-lat
MSC05,motor,1.0,0.6695652173913044,316,sm-lat
MSC06,motor,1.0,0.5523581135091926,316,sm-lat
MSC07,motor,0.9444444444444444,0.7314148681055156,316,sm-lat
MSC10,motor,1.0,0.8253623188405796,316,sm-lat
MSC01,mem,0.9,0.8007246376811594,316,sm-lat
MSC02,mem,0.9,0.8543478260869566,316,sm-lat
MSC03,mem,0.9375,0.6491071428571429,316,sm-lat
MSC04,mem,1.0,0.8311594202898551,316,sm-lat
MSC05,mem,1.0,0.768840579710145,316,sm-lat
MSC06,mem,1.0,0.7702898550724637,316,sm-lat
MSC07,mem,1.0,0.7231884057971014,316,sm-lat
MSC10,mem,0.95,0.8188405797101449,316,sm-lat
MSC01,semantic,0.9,0.7342857142857143,316,sm-lat
MSC02,semantic,0.95,0.6107142857142858,316,sm-lat
MSC03,semantic,0.85,0.5385714285714286,316,sm-lat
MSC04,semantic,0.9,0.775,316,sm-lat
MSC05,semantic,1.0,0.7171428571428572,316,sm-lat
MSC06,semantic,0.95,0.65,316,sm-lat
MSC07,semantic,0.95,0.5507142857142857,316,sm-lat
MSC10,semantic,0.8,0.6914285714285714,316,sm-lat
MSC01,glass,0.9,0.5431654676258992,316,sm-lat
MSC02,glass,0.8,0.5431654676258992,316,sm-lat
MSC03,glass,0.85,0.5323741007194245,316,sm-lat
MSC04,glass,0.95,0.6309352517985611,316,sm-lat
MSC05,glass,0.95,0.6532374100719425,316,sm-lat
MSC06,glass,0.7777777777777778,0.6174603174603175,316,sm-lat
MSC07,glass,0.85,0.5402877697841727,316,sm-lat
MSC10,glass,0.95,0.6021582733812949,316,sm-lat
MSC01,motor,1.0,0.8289855072463768,316,sm-lat
MSC02,motor,0.95,0.5231884057971015,316,sm-lat
MSC03,motor,0.95,0.7355072463768115,316,sm-lat
MSC04,motor,0.95,0.8847826086956522,316,sm-lat
MSC05,motor,1.0,0.7876811594202898,316,sm-lat
MSC06,motor,0.9444444444444444,0.6946442845723421,316,sm-lat
MSC07,motor,0.8888888888888888,0.8705035971223022,316,sm-lat
MSC10,motor,0.95,0.6811594202898551,316,sm-lat
MSC01,mem,1.0,0.8079710144927537,316,sm-lat
MSC02,mem,1.0,0.6992753623188406,316,sm-lat
MSC03,mem,0.9375,0.6848214285714286,316,sm-lat
MSC04,mem,0.95,0.8108695652173913,316,sm-lat
MSC05,mem,1.0,0.6456521739130434,316,sm-lat
MSC06,mem,0.9,0.7478260869565218,316,sm-lat
MSC07,mem,0.95,0.7115942028985507,316,sm-lat
MSC10,mem,0.95,0.7789855072463768,316,sm-lat
MSC01,semantic,0.9,0.6628571428571428,316,sm-lat
MSC02,semantic,0.8,0.5335714285714286,316,sm-lat
MSC03,semantic,0.85,0.5335714285714286,316,sm-lat
MSC04,semantic,0.95,0.7528571428571429,316,sm-lat
