,train_task,test_task,train_sub,test_sub,acc
351,semantic,glass,MSC05,MSC02,0.525
352,semantic,motor,MSC05,MSC02,0.5
353,semantic,mem,MSC05,MSC02,0.5349999999999999
354,motor,glass,MSC05,MSC02,0.5449999999999999
355,motor,semantic,MSC05,MSC02,0.5449999999999999
356,motor,mem,MSC05,MSC02,0.5
357,mem,glass,MSC05,MSC02,0.6600000000000001
358,mem,semantic,MSC05,MSC02,0.6900000000000001
359,mem,motor,MSC05,MSC02,0.5
360,glass,semantic,MSC05,MSC03,0.5
361,glass,motor,MSC05,MSC03,0.5
362,glass,mem,MSC05,MSC03,0.5
363,semantic,glass,MSC05,MSC03,0.5849999999999999
364,semantic,motor,MSC05,MSC03,0.605
365,semantic,mem,MSC05,MSC03,0.515
366,motor,glass,MSC05,MSC03,0.525
367,motor,semantic,MSC05,MSC03,0.5
368,motor,mem,MSC05,MSC03,0.5
369,mem,glass,MSC05,MSC03,0.765
370,mem,semantic,MSC05,MSC03,0.78
371,mem,motor,MSC05,MSC03,0.8750000000000002
372,glass,semantic,MSC05,MSC04,0.5
373,glass,motor,MSC05,MSC04,0.5
374,glass,mem,MSC05,MSC04,0.5
375,semantic,glass,MSC05,MSC04,0.51
376,semantic,motor,MSC05,MSC04,0.59
377,semantic,mem,MSC05,MSC04,0.52
378,motor,glass,MSC05,MSC04,0.53
379,motor,semantic,MSC05,MSC04,0.5
380,motor,mem,MSC05,MSC04,0.5
381,mem,glass,MSC05,MSC04,0.835
382,mem,semantic,MSC05,MSC04,0.6950000000000001
383,mem,motor,MSC05,MSC04,0.735
384,glass,semantic,MSC05,MSC06,0.5
385,glass,motor,MSC05,MSC06,0.5
386,glass,mem,MSC05,MSC06,0.5
387,semantic,glass,MSC05,MSC06,0.5888888888888889
388,semantic,motor,MSC05,MSC06,0.66
389,semantic,mem,MSC05,MSC06,0.5650000000000001
390,motor,glass,MSC05,MSC06,0.5888888888888889
391,motor,semantic,MSC05,MSC06,0.5349999999999999
392,motor,mem,MSC05,MSC06,0.5
393,mem,glass,MSC05,MSC06,0.8222222222222222
394,mem,semantic,MSC05,MSC06,0.6799999999999999
395,mem,motor,MSC05,MSC06,0.7999999999999999
396,glass,semantic,MSC05,MSC07,0.5
397,glass,motor,MSC05,MSC07,0.5
398,glass,mem,MSC05,MSC07,0.5
399,semantic,glass,MSC05,MSC07,0.595
400,semantic,motor,MSC05,MSC07,0.595
401,semantic,mem,MSC05,MSC07,0.505
402,motor,glass,MSC05,MSC07,0.525
403,motor,semantic,MSC05,MSC07,0.58
404,motor,mem,MSC05,MSC07,0.53
405,mem,glass,MSC05,MSC07,0.6749999999999999
406,mem,semantic,MSC05,MSC07,0.68
407,mem,motor,MSC05,MSC07,0.675
408,glass,semantic,MSC05,MSC10,0.5
409,glass,motor,MSC05,MSC10,0.5
410,glass,mem,MSC05,MSC10,0.5
411,semantic,glass,MSC05,MSC10,0.5549999999999999
412,semantic,motor,MSC05,MSC10,0.5999999999999999
413,semantic,mem,MSC05,MSC10,0.5499999999999999
414,motor,glass,MSC05,MSC10,0.505
415,motor,semantic,MSC05,MSC10,0.5
416,motor,mem,MSC05,MSC10,0.5
417,mem,glass,MSC05,MSC10,0.5549999999999999
418,mem,semantic,MSC05,MSC10,0.6000000000000001
419,mem,motor,MSC05,MSC10,0.565
420,glass,semantic,MSC06,MSC01,0.5277777777777778
421,glass,motor,MSC06,MSC01,0.538888888888889
422,glass,mem,MSC06,MSC01,0.5111111111111111
423,semantic,glass,MSC06,MSC01,0.635
424,semantic,motor,MSC06,MSC01,0.565
425,semantic,mem,MSC06,MSC01,0.5549999999999999
426,motor,glass,MSC06,MSC01,0.505
427,motor,semantic,MSC06,MSC01,0.5449999999999999
428,motor,mem,MSC06,MSC01,0.5399999999999999
429,mem,glass,MSC06,MSC01,0.6699999999999999
430,mem,semantic,MSC06,MSC01,0.55
431,mem,motor,MSC06,MSC01,0.595
432,glass,semantic,MSC06,MSC02,0.5111111111111111
433,glass,motor,MSC06,MSC02,0.5055555555555555
434,glass,mem,MSC06,MSC02,0.5
435,semantic,glass,MSC06,MSC02,0.54
436,semantic,motor,MSC06,MSC02,0.54
437,semantic,mem,MSC06,MSC02,0.535
438,motor,glass,MSC06,MSC02,0.48
439,motor,semantic,MSC06,MSC02,0.515
440,motor,mem,MSC06,MSC02,0.495
441,mem,glass,MSC06,MSC02,0.5849999999999999
442,mem,semantic,MSC06,MSC02,0.5649999999999998
443,mem,motor,MSC06,MSC02,0.5900000000000001
444,glass,semantic,MSC06,MSC03,0.5444444444444445
445,glass,motor,MSC06,MSC03,0.5111111111111111
446,glass,mem,MSC06,MSC03,0.5166666666666667
447,semantic,glass,MSC06,MSC03,0.53
448,semantic,motor,MSC06,MSC03,0.57
449,semantic,mem,MSC06,MSC03,0.6100000000000001
450,motor,glass,MSC06,MSC03,0.5399999999999999
451,motor,semantic,MSC06,MSC03,0.515
452,motor,mem,MSC06,MSC03,0.525
453,mem,glass,MSC06,MSC03,0.53
454,mem,semantic,MSC06,MSC03,0.74
