,train_task,test_task,train_sub,test_sub,acc
315,motor,mem,MSC10,MSC04,0.845
316,mem,mixed,MSC10,MSC04,0.7999999999999999
317,mem,motor,MSC10,MSC04,0.7999999999999999
318,mixed,motor,MSC10,MSC05,0.6450000000000001
319,mixed,mem,MSC10,MSC05,0.72
320,motor,mixed,MSC10,MSC05,0.86
321,motor,mem,MSC10,MSC05,0.8399999999999999
322,mem,mixed,MSC10,MSC05,0.7799999999999999
323,mem,motor,MSC10,MSC05,0.76
324,mixed,motor,MSC10,MSC06,0.6611111111111112
325,mixed,mem,MSC10,MSC06,0.765
326,motor,mixed,MSC10,MSC06,0.51
327,motor,mem,MSC10,MSC06,0.5
328,mem,mixed,MSC10,MSC06,0.5899999999999999
329,mem,motor,MSC10,MSC06,0.7055555555555556
330,mixed,motor,MSC10,MSC07,0.7166666666666667
331,mixed,mem,MSC10,MSC07,0.69
332,motor,mixed,MSC10,MSC07,0.5
333,motor,mem,MSC10,MSC07,0.5499999999999999
334,mem,mixed,MSC10,MSC07,0.43500000000000005
335,mem,motor,MSC10,MSC07,0.7055555555555556
