,train_sub,test_sub,task,acc
86,MSC05,MSC01,mem,0.5149999999999999
87,MSC05,MSC02,mixed,0.5499999999999999
88,MSC05,MSC02,motor,0.985
89,MSC05,MSC02,mem,0.5349999999999999
90,MSC05,MSC03,mixed,0.7150000000000001
91,MSC05,MSC03,motor,0.95
92,MSC05,MSC03,mem,0.7699999999999999
93,MSC05,MSC04,mixed,0.5850000000000001
94,MSC05,MSC04,motor,0.845
95,MSC05,MSC04,mem,0.7550000000000001
96,MSC05,MSC06,mixed,0.7550000000000001
97,MSC05,MSC06,motor,0.865
98,MSC05,MSC06,mem,0.905
99,MSC05,MSC07,mixed,0.61
100,MSC05,MSC07,motor,0.835
101,MSC05,MSC07,mem,0.5149999999999999
102,MSC05,MSC10,mixed,0.615
103,MSC05,MSC10,motor,0.915
104,MSC05,MSC10,mem,0.8950000000000001
105,MSC06,MSC01,mixed,0.835
106,MSC06,MSC01,motor,0.55
107,MSC06,MSC01,mem,0.9649999999999999
108,MSC06,MSC02,mixed,0.8149999999999998
109,MSC06,MSC02,motor,0.8799999999999999
110,MSC06,MSC02,mem,0.6799999999999999
111,MSC06,MSC03,mixed,0.565
112,MSC06,MSC03,motor,0.8049999999999999
113,MSC06,MSC03,mem,0.5
114,MSC06,MSC04,mixed,0.6449999999999999
115,MSC06,MSC04,motor,0.77
116,MSC06,MSC04,mem,0.7050000000000001
117,MSC06,MSC05,mixed,0.7100000000000001
118,MSC06,MSC05,motor,0.8649999999999999
119,MSC06,MSC05,mem,0.8699999999999999
120,MSC06,MSC07,mixed,0.8150000000000001
121,MSC06,MSC07,motor,0.85
122,MSC06,MSC07,mem,0.735
123,MSC06,MSC10,mixed,0.7649999999999999
124,MSC06,MSC10,motor,0.9
125,MSC06,MSC10,mem,0.905
126,MSC07,MSC01,mixed,0.795
127,MSC07,MSC01,motor,0.5
128,MSC07,MSC01,mem,0.5349999999999999
129,MSC07,MSC02,mixed,0.58
130,MSC07,MSC02,motor,0.5499999999999999
131,MSC07,MSC02,mem,0.73
132,MSC07,MSC03,mixed,0.505
133,MSC07,MSC03,motor,0.8099999999999999
134,MSC07,MSC03,mem,0.635
135,MSC07,MSC04,mixed,0.5249999999999999
136,MSC07,MSC04,motor,0.605
137,MSC07,MSC04,mem,0.595
138,MSC07,MSC05,mixed,0.575
139,MSC07,MSC05,motor,0.605
140,MSC07,MSC05,mem,0.75
141,MSC07,MSC06,mixed,0.505
142,MSC07,MSC06,motor,0.5349999999999999
143,MSC07,MSC06,mem,0.8700000000000001
144,MSC07,MSC10,mixed,0.5299999999999999
145,MSC07,MSC10,motor,0.7150000000000001
146,MSC07,MSC10,mem,0.6100000000000001
147,MSC10,MSC01,mixed,0.47000000000000003
148,MSC10,MSC01,motor,0.495
149,MSC10,MSC01,mem,0.615
150,MSC10,MSC02,mixed,0.505
151,MSC10,MSC02,motor,0.64
152,MSC10,MSC02,mem,0.7150000000000001
153,MSC10,MSC03,mixed,0.575
154,MSC10,MSC03,motor,0.755
155,MSC10,MSC03,mem,0.6900000000000001
156,MSC10,MSC04,mixed,0.565
157,MSC10,MSC04,motor,0.7150000000000001
158,MSC10,MSC04,mem,0.735
159,MSC10,MSC05,mixed,0.75
160,MSC10,MSC05,motor,0.725
161,MSC10,MSC05,mem,0.8549999999999999
162,MSC10,MSC06,mixed,0.765
163,MSC10,MSC06,motor,0.685
164,MSC10,MSC06,mem,0.8249999999999998
165,MSC10,MSC07,mixed,0.495
166,MSC10,MSC07,motor,0.73
167,MSC10,MSC07,mem,0.5
