train,test,task,acc
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
MSC10,MSC01,Mixed,0.5
