,train_task,test_task,sub,acc,Features
4,mem,mixed,MSC01,0.9350000000000002,500
5,mem,motor,MSC01,0.825,500
6,mixed,motor,MSC02,0.635,500
7,mixed,mem,MSC02,0.7699999999999999,500
8,motor,mixed,MSC02,0.665,500
9,motor,mem,MSC02,0.7799999999999999,500
10,mem,mixed,MSC02,0.6100000000000001,500
11,mem,motor,MSC02,0.5399999999999999,500
12,mixed,motor,MSC03,0.85,500
13,mixed,mem,MSC03,0.71875,500
14,motor,mixed,MSC03,0.8300000000000001,500
15,motor,mem,MSC03,0.5625,500
16,mem,mixed,MSC03,0.5125000000000001,500
17,mem,motor,MSC03,0.6625,500
18,mixed,motor,MSC04,0.7499999999999999,500
19,mixed,mem,MSC04,0.65,500
20,motor,mixed,MSC04,0.8550000000000001,500
21,motor,mem,MSC04,0.82,500
22,mem,mixed,MSC04,0.64,500
23,mem,motor,MSC04,0.6650000000000001,500
24,mixed,motor,MSC05,0.7349999999999999,500
25,mixed,mem,MSC05,0.8699999999999999,500
26,motor,mixed,MSC05,0.5299999999999999,500
27,motor,mem,MSC05,0.7549999999999999,500
28,mem,mixed,MSC05,0.7449999999999999,500
29,mem,motor,MSC05,0.695,500
30,mixed,motor,MSC06,0.5944444444444444,500
31,mixed,mem,MSC06,0.71,500
32,motor,mixed,MSC06,0.5555555555555556,500
33,motor,mem,MSC06,0.65,500
34,mem,mixed,MSC06,0.63,500
35,mem,motor,MSC06,0.4722222222222223,500
36,mixed,motor,MSC07,0.7000000000000001,500
37,mixed,mem,MSC07,0.7500000000000001,500
38,motor,mixed,MSC07,0.7055555555555555,500
39,motor,mem,MSC07,0.6944444444444444,500
40,mem,mixed,MSC07,0.705,500
41,mem,motor,MSC07,0.7055555555555555,500
42,mixed,motor,MSC10,0.8099999999999999,500
43,mixed,mem,MSC10,0.73,500
44,motor,mixed,MSC10,0.8399999999999999,500
45,motor,mem,MSC10,0.8,500
46,mem,mixed,MSC10,0.8299999999999998,500
47,mem,motor,MSC10,0.91,500
0,mixed,motor,MSC01,0.94,1000
1,mixed,mem,MSC01,0.945,1000
2,motor,mixed,MSC01,0.95,1000
3,motor,mem,MSC01,0.8099999999999999,1000
4,mem,mixed,MSC01,0.95,1000
5,mem,motor,MSC01,0.8549999999999999,1000
6,mixed,motor,MSC02,0.5549999999999999,1000
7,mixed,mem,MSC02,0.77,1000
8,motor,mixed,MSC02,0.5499999999999999,1000
9,motor,mem,MSC02,0.595,1000
10,mem,mixed,MSC02,0.59,1000
11,mem,motor,MSC02,0.525,1000
12,mixed,motor,MSC03,0.76,1000
13,mixed,mem,MSC03,0.7375,1000
14,motor,mixed,MSC03,0.7350000000000001,1000
15,motor,mem,MSC03,0.7,1000
16,mem,mixed,MSC03,0.6125,1000
17,mem,motor,MSC03,0.69375,1000
18,mixed,motor,MSC04,0.7299999999999998,1000
19,mixed,mem,MSC04,0.655,1000
20,motor,mixed,MSC04,0.69,1000
21,motor,mem,MSC04,0.675,1000
22,mem,mixed,MSC04,0.7,1000
23,mem,motor,MSC04,0.655,1000
24,mixed,motor,MSC05,0.7,1000
25,mixed,mem,MSC05,0.915,1000
26,motor,mixed,MSC05,0.625,1000
27,motor,mem,MSC05,0.79,1000
28,mem,mixed,MSC05,0.8099999999999999,1000
29,mem,motor,MSC05,0.655,1000
30,mixed,motor,MSC06,0.7833333333333334,1000
31,mixed,mem,MSC06,0.725,1000
32,motor,mixed,MSC06,0.7222222222222222,1000
33,motor,mem,MSC06,0.6666666666666666,1000
34,mem,mixed,MSC06,0.6100000000000001,1000
35,mem,motor,MSC06,0.6444444444444445,1000
36,mixed,motor,MSC07,0.6722222222222223,1000
37,mixed,mem,MSC07,0.8099999999999998,1000
38,motor,mixed,MSC07,0.6388888888888888,1000
39,motor,mem,MSC07,0.7111111111111111,1000
40,mem,mixed,MSC07,0.655,1000
41,mem,motor,MSC07,0.5611111111111111,1000
42,mixed,motor,MSC10,0.7650000000000002,1000
43,mixed,mem,MSC10,0.6799999999999999,1000
44,motor,mixed,MSC10,0.75,1000
45,motor,mem,MSC10,0.755,1000
46,mem,mixed,MSC10,0.5750000000000001,1000
47,mem,motor,MSC10,0.8,1000
0,mixed,motor,MSC01,0.945,1500
1,mixed,mem,MSC01,0.8850000000000001,1500
2,motor,mixed,MSC01,0.95,1500
3,motor,mem,MSC01,0.7499999999999999,1500
4,mem,mixed,MSC01,0.945,1500
5,mem,motor,MSC01,0.8550000000000001,1500
6,mixed,motor,MSC02,0.605,1500
7,mixed,mem,MSC02,0.7249999999999999,1500
8,motor,mixed,MSC02,0.5999999999999999,1500
9,motor,mem,MSC02,0.5700000000000001,1500
10,mem,mixed,MSC02,0.5599999999999999,1500
11,mem,motor,MSC02,0.495,1500
12,mixed,motor,MSC03,0.89,1500
13,mixed,mem,MSC03,0.8375,1500
14,motor,mixed,MSC03,0.665,1500
15,motor,mem,MSC03,0.63125,1500
16,mem,mixed,MSC03,0.55,1500
17,mem,motor,MSC03,0.75,1500
18,mixed,motor,MSC04,0.6399999999999999,1500
19,mixed,mem,MSC04,0.48,1500
20,motor,mixed,MSC04,0.705,1500
21,motor,mem,MSC04,0.66,1500
22,mem,mixed,MSC04,0.6350000000000001,1500
23,mem,motor,MSC04,0.6450000000000001,1500
24,mixed,motor,MSC05,0.655,1500
25,mixed,mem,MSC05,0.8700000000000001,1500
26,motor,mixed,MSC05,0.5700000000000001,1500
27,motor,mem,MSC05,0.8400000000000001,1500
28,mem,mixed,MSC05,0.7349999999999999,1500
29,mem,motor,MSC05,0.6200000000000001,1500
30,mixed,motor,MSC06,0.7,1500
31,mixed,mem,MSC06,0.71,1500
32,motor,mixed,MSC06,0.6666666666666665,1500
33,motor,mem,MSC06,0.7388888888888889,1500
34,mem,mixed,MSC06,0.7000000000000001,1500
35,mem,motor,MSC06,0.6666666666666666,1500
36,mixed,motor,MSC07,0.85,1500
37,mixed,mem,MSC07,0.7699999999999999,1500
38,motor,mixed,MSC07,0.6944444444444444,1500
39,motor,mem,MSC07,0.6000000000000001,1500
40,mem,mixed,MSC07,0.6500000000000001,1500
41,mem,motor,MSC07,0.6333333333333332,1500
42,mixed,motor,MSC10,0.7649999999999999,1500
43,mixed,mem,MSC10,0.7599999999999999,1500
44,motor,mixed,MSC10,0.665,1500
45,motor,mem,MSC10,0.7699999999999999,1500
46,mem,mixed,MSC10,0.6200000000000001,1500
47,mem,motor,MSC10,0.7749999999999999,1500
0,mixed,motor,MSC01,0.94,2000
1,mixed,mem,MSC01,0.8850000000000001,2000
2,motor,mixed,MSC01,0.92,2000
3,motor,mem,MSC01,0.675,2000
4,mem,mixed,MSC01,0.9399999999999998,2000
5,mem,motor,MSC01,0.8099999999999999,2000
6,mixed,motor,MSC02,0.6000000000000001,2000
7,mixed,mem,MSC02,0.7300000000000001,2000
8,motor,mixed,MSC02,0.52,2000
9,motor,mem,MSC02,0.48,2000
10,mem,mixed,MSC02,0.5750000000000001,2000
11,mem,motor,MSC02,0.4550000000000001,2000
12,mixed,motor,MSC03,0.8550000000000001,2000
13,mixed,mem,MSC03,0.81875,2000
14,motor,mixed,MSC03,0.6950000000000001,2000
15,motor,mem,MSC03,0.6875,2000
16,mem,mixed,MSC03,0.6125,2000
17,mem,motor,MSC03,0.8,2000
18,mixed,motor,MSC04,0.7149999999999999,2000
19,mixed,mem,MSC04,0.635,2000
20,motor,mixed,MSC04,0.745,2000
21,motor,mem,MSC04,0.8249999999999998,2000
22,mem,mixed,MSC04,0.6300000000000001,2000
23,mem,motor,MSC04,0.6950000000000001,2000
24,mixed,motor,MSC05,0.74,2000
25,mixed,mem,MSC05,0.8200000000000001,2000
26,motor,mixed,MSC05,0.635,2000
27,motor,mem,MSC05,0.925,2000
28,mem,mixed,MSC05,0.7899999999999998,2000
29,mem,motor,MSC05,0.8549999999999999,2000
30,mixed,motor,MSC06,0.7,2000
31,mixed,mem,MSC06,0.6849999999999999,2000
32,motor,mixed,MSC06,0.7388888888888889,2000
33,motor,mem,MSC06,0.7999999999999999,2000
34,mem,mixed,MSC06,0.7000000000000001,2000
35,mem,motor,MSC06,0.6944444444444444,2000
36,mixed,motor,MSC07,0.8555555555555557,2000
37,mixed,mem,MSC07,0.8150000000000001,2000
38,motor,mixed,MSC07,0.6777777777777778,2000
39,motor,mem,MSC07,0.6555555555555557,2000
40,mem,mixed,MSC07,0.64,2000
41,mem,motor,MSC07,0.65,2000
42,mixed,motor,MSC10,0.7949999999999998,2000
43,mixed,mem,MSC10,0.825,2000
44,motor,mixed,MSC10,0.645,2000
45,motor,mem,MSC10,0.725,2000
46,mem,mixed,MSC10,0.7749999999999999,2000
47,mem,motor,MSC10,0.7899999999999999,2000
0,mixed,motor,MSC01,0.9,2500
1,mixed,mem,MSC01,0.89,2500
2,motor,mixed,MSC01,0.925,2500
3,motor,mem,MSC01,0.8300000000000001,2500
4,mem,mixed,MSC01,0.94,2500
5,mem,motor,MSC01,0.905,2500
6,mixed,motor,MSC02,0.5750000000000002,2500
7,mixed,mem,MSC02,0.7850000000000001,2500
8,motor,mixed,MSC02,0.6,2500
9,motor,mem,MSC02,0.5700000000000001,2500
10,mem,mixed,MSC02,0.635,2500
11,mem,motor,MSC02,0.505,2500
12,mixed,motor,MSC03,0.885,2500
13,mixed,mem,MSC03,0.8375,2500
14,motor,mixed,MSC03,0.8150000000000001,2500
15,motor,mem,MSC03,0.75,2500
16,mem,mixed,MSC03,0.6,2500
17,mem,motor,MSC03,0.64375,2500
18,mixed,motor,MSC04,0.67,2500
19,mixed,mem,MSC04,0.6050000000000001,2500
20,motor,mixed,MSC04,0.8150000000000001,2500
21,motor,mem,MSC04,0.7949999999999998,2500
22,mem,mixed,MSC04,0.66,2500
23,mem,motor,MSC04,0.6900000000000001,2500
24,mixed,motor,MSC05,0.755,2500
25,mixed,mem,MSC05,0.9,2500
26,motor,mixed,MSC05,0.6399999999999999,2500
27,motor,mem,MSC05,0.7449999999999999,2500
28,mem,mixed,MSC05,0.8149999999999998,2500
29,mem,motor,MSC05,0.665,2500
30,mixed,motor,MSC06,0.6722222222222222,2500
31,mixed,mem,MSC06,0.705,2500
32,motor,mixed,MSC06,0.7000000000000001,2500
33,motor,mem,MSC06,0.7888888888888889,2500
34,mem,mixed,MSC06,0.6500000000000001,2500
35,mem,motor,MSC06,0.6277777777777779,2500
36,mixed,motor,MSC07,0.8111111111111112,2500
37,mixed,mem,MSC07,0.865,2500
38,motor,mixed,MSC07,0.6611111111111112,2500
39,motor,mem,MSC07,0.6166666666666667,2500
40,mem,mixed,MSC07,0.685,2500
41,mem,motor,MSC07,0.6833333333333333,2500
42,mixed,motor,MSC10,0.79,2500
43,mixed,mem,MSC10,0.7799999999999999,2500
44,motor,mixed,MSC10,0.7250000000000001,2500
45,motor,mem,MSC10,0.8150000000000001,2500
46,mem,mixed,MSC10,0.7849999999999999,2500
47,mem,motor,MSC10,0.85,2500
0,mixed,motor,MSC01,0.8850000000000001,3000
1,mixed,mem,MSC01,0.8099999999999999,3000
2,motor,mixed,MSC01,0.93,3000
3,motor,mem,MSC01,0.7849999999999999,3000
4,mem,mixed,MSC01,0.925,3000
5,mem,motor,MSC01,0.86,3000
6,mixed,motor,MSC02,0.52,3000
7,mixed,mem,MSC02,0.69,3000
8,motor,mixed,MSC02,0.54,3000
9,motor,mem,MSC02,0.5849999999999999,3000
10,mem,mixed,MSC02,0.5900000000000001,3000
11,mem,motor,MSC02,0.47,3000
12,mixed,motor,MSC03,0.8350000000000002,3000
13,mixed,mem,MSC03,0.7625,3000
14,motor,mixed,MSC03,0.705,3000
15,motor,mem,MSC03,0.5375,3000
16,mem,mixed,MSC03,0.625,3000
17,mem,motor,MSC03,0.6125,3000
18,mixed,motor,MSC04,0.7549999999999999,3000
19,mixed,mem,MSC04,0.685,3000
20,motor,mixed,MSC04,0.7799999999999999,3000
21,motor,mem,MSC04,0.78,3000
22,mem,mixed,MSC04,0.72,3000
23,mem,motor,MSC04,0.6700000000000002,3000
24,mixed,motor,MSC05,0.78,3000
25,mixed,mem,MSC05,0.8949999999999999,3000
26,motor,mixed,MSC05,0.575,3000
27,motor,mem,MSC05,0.6950000000000001,3000
28,mem,mixed,MSC05,0.82,3000
29,mem,motor,MSC05,0.72,3000
30,mixed,motor,MSC06,0.7444444444444444,3000
31,mixed,mem,MSC06,0.8100000000000002,3000
32,motor,mixed,MSC06,0.7111111111111109,3000
33,motor,mem,MSC06,0.7,3000
34,mem,mixed,MSC06,0.735,3000
35,mem,motor,MSC06,0.6888888888888889,3000
36,mixed,motor,MSC07,0.7444444444444444,3000
37,mixed,mem,MSC07,0.775,3000
38,motor,mixed,MSC07,0.65,3000
39,motor,mem,MSC07,0.6166666666666667,3000
40,mem,mixed,MSC07,0.5700000000000001,3000
41,mem,motor,MSC07,0.5111111111111112,3000
42,mixed,motor,MSC10,0.7950000000000002,3000
43,mixed,mem,MSC10,0.7849999999999999,3000
44,motor,mixed,MSC10,0.7000000000000001,3000
45,motor,mem,MSC10,0.76,3000
46,mem,mixed,MSC10,0.7049999999999998,3000
47,mem,motor,MSC10,0.8,3000
0,mixed,motor,MSC01,0.95,4000
1,mixed,mem,MSC01,0.925,4000
2,motor,mixed,MSC01,0.93,4000
3,motor,mem,MSC01,0.7799999999999999,4000
4,mem,mixed,MSC01,0.945,4000
5,mem,motor,MSC01,0.875,4000
6,mixed,motor,MSC02,0.5650000000000002,4000
7,mixed,mem,MSC02,0.745,4000
8,motor,mixed,MSC02,0.5049999999999999,4000
9,motor,mem,MSC02,0.5399999999999998,4000
10,mem,mixed,MSC02,0.5,4000
11,mem,motor,MSC02,0.415,4000
12,mixed,motor,MSC03,0.8400000000000001,4000
13,mixed,mem,MSC03,0.7875,4000
14,motor,mixed,MSC03,0.615,4000
15,motor,mem,MSC03,0.5875,4000
16,mem,mixed,MSC03,0.5812499999999999,4000
17,mem,motor,MSC03,0.69375,4000
18,mixed,motor,MSC04,0.7449999999999999,4000
19,mixed,mem,MSC04,0.74,4000
20,motor,mixed,MSC04,0.7649999999999999,4000
21,motor,mem,MSC04,0.76,4000
22,mem,mixed,MSC04,0.74,4000
23,mem,motor,MSC04,0.655,4000
24,mixed,motor,MSC05,0.7649999999999999,4000
25,mixed,mem,MSC05,0.915,4000
26,motor,mixed,MSC05,0.5700000000000001,4000
27,motor,mem,MSC05,0.8000000000000002,4000
28,mem,mixed,MSC05,0.8049999999999999,4000
29,mem,motor,MSC05,0.7050000000000001,4000
30,mixed,motor,MSC06,0.6388888888888891,4000
31,mixed,mem,MSC06,0.785,4000
32,motor,mixed,MSC06,0.6777777777777778,4000
33,motor,mem,MSC06,0.7444444444444445,4000
34,mem,mixed,MSC06,0.68,4000
35,mem,motor,MSC06,0.65,4000
36,mixed,motor,MSC07,0.7555555555555556,4000
37,mixed,mem,MSC07,0.8300000000000001,4000
38,motor,mixed,MSC07,0.6555555555555556,4000
39,motor,mem,MSC07,0.6333333333333333,4000
40,mem,mixed,MSC07,0.66,4000
41,mem,motor,MSC07,0.6055555555555555,4000
42,mixed,motor,MSC10,0.8150000000000001,4000
43,mixed,mem,MSC10,0.7649999999999999,4000
44,motor,mixed,MSC10,0.7050000000000001,4000
45,motor,mem,MSC10,0.725,4000
46,mem,mixed,MSC10,0.735,4000
47,mem,motor,MSC10,0.8549999999999999,4000
0,mixed,motor,MSC01,0.995,5000
1,mixed,mem,MSC01,0.905,5000
2,motor,mixed,MSC01,0.9399999999999998,5000
3,motor,mem,MSC01,0.7350000000000001,5000
4,mem,mixed,MSC01,0.95,5000
5,mem,motor,MSC01,0.89,5000
6,mixed,motor,MSC02,0.5900000000000001,5000
7,mixed,mem,MSC02,0.74,5000
8,motor,mixed,MSC02,0.5399999999999999,5000
9,motor,mem,MSC02,0.635,5000
10,mem,mixed,MSC02,0.55,5000
11,mem,motor,MSC02,0.475,5000
12,mixed,motor,MSC03,0.85,5000
13,mixed,mem,MSC03,0.775,5000
14,motor,mixed,MSC03,0.72,5000
15,motor,mem,MSC03,0.575,5000
16,mem,mixed,MSC03,0.6125000000000002,5000
17,mem,motor,MSC03,0.6625,5000
18,mixed,motor,MSC04,0.6699999999999999,5000
19,mixed,mem,MSC04,0.645,5000
20,motor,mixed,MSC04,0.7649999999999999,5000
21,motor,mem,MSC04,0.74,5000
22,mem,mixed,MSC04,0.665,5000
23,mem,motor,MSC04,0.615,5000
24,mixed,motor,MSC05,0.79,5000
25,mixed,mem,MSC05,0.8700000000000001,5000
26,motor,mixed,MSC05,0.575,5000
27,motor,mem,MSC05,0.835,5000
28,mem,mixed,MSC05,0.7699999999999999,5000
29,mem,motor,MSC05,0.8300000000000001,5000
30,mixed,motor,MSC06,0.6944444444444444,5000
31,mixed,mem,MSC06,0.74,5000
32,motor,mixed,MSC06,0.7555555555555555,5000
33,motor,mem,MSC06,0.7055555555555556,5000
34,mem,mixed,MSC06,0.6950000000000001,5000
35,mem,motor,MSC06,0.6888888888888889,5000
36,mixed,motor,MSC07,0.8166666666666668,5000
37,mixed,mem,MSC07,0.7949999999999998,5000
38,motor,mixed,MSC07,0.7000000000000001,5000
39,motor,mem,MSC07,0.65,5000
40,mem,mixed,MSC07,0.655,5000
41,mem,motor,MSC07,0.6611111111111112,5000
42,mixed,motor,MSC10,0.75,5000
43,mixed,mem,MSC10,0.7550000000000001,5000
44,motor,mixed,MSC10,0.6900000000000002,5000
45,motor,mem,MSC10,0.775,5000
46,mem,mixed,MSC10,0.7150000000000001,5000
47,mem,motor,MSC10,0.835,5000
0,mixed,motor,MSC01,0.98,10000
1,mixed,mem,MSC01,0.925,10000
2,motor,mixed,MSC01,1.0,10000
3,motor,mem,MSC01,0.8400000000000001,10000
4,mem,mixed,MSC01,0.95,10000
5,mem,motor,MSC01,0.865,10000
6,mixed,motor,MSC02,0.5950000000000001,10000
7,mixed,mem,MSC02,0.745,10000
8,motor,mixed,MSC02,0.585,10000
9,motor,mem,MSC02,0.5999999999999999,10000
10,mem,mixed,MSC02,0.585,10000
11,mem,motor,MSC02,0.465,10000
12,mixed,motor,MSC03,0.835,10000
13,mixed,mem,MSC03,0.7875,10000
14,motor,mixed,MSC03,0.6950000000000001,10000
15,motor,mem,MSC03,0.575,10000
16,mem,mixed,MSC03,0.60625,10000
17,mem,motor,MSC03,0.66875,10000
18,mixed,motor,MSC04,0.7049999999999998,10000
19,mixed,mem,MSC04,0.6849999999999999,10000
20,motor,mixed,MSC04,0.735,10000
21,motor,mem,MSC04,0.735,10000
22,mem,mixed,MSC04,0.6599999999999999,10000
23,mem,motor,MSC04,0.6550000000000001,10000
24,mixed,motor,MSC05,0.75,10000
25,mixed,mem,MSC05,0.92,10000
26,motor,mixed,MSC05,0.5399999999999999,10000
27,motor,mem,MSC05,0.7700000000000001,10000
28,mem,mixed,MSC05,0.7899999999999999,10000
29,mem,motor,MSC05,0.7300000000000001,10000
30,mixed,motor,MSC06,0.6833333333333332,10000
31,mixed,mem,MSC06,0.795,10000
32,motor,mixed,MSC06,0.6722222222222222,10000
33,motor,mem,MSC06,0.7000000000000002,10000
34,mem,mixed,MSC06,0.6900000000000001,10000
35,mem,motor,MSC06,0.5611111111111111,10000
36,mixed,motor,MSC07,0.8555555555555557,10000
37,mixed,mem,MSC07,0.8200000000000001,10000
38,motor,mixed,MSC07,0.6555555555555556,10000
39,motor,mem,MSC07,0.65,10000
40,mem,mixed,MSC07,0.6500000000000001,10000
41,mem,motor,MSC07,0.6500000000000001,10000
42,mixed,motor,MSC10,0.7899999999999999,10000
43,mixed,mem,MSC10,0.78,10000
44,motor,mixed,MSC10,0.7000000000000002,10000
45,motor,mem,MSC10,0.745,10000
46,mem,mixed,MSC10,0.7049999999999998,10000
47,mem,motor,MSC10,0.8149999999999998,10000
0,mixed,motor,MSC01,0.98,15000
1,mixed,mem,MSC01,0.91,15000
2,motor,mixed,MSC01,0.95,15000
3,motor,mem,MSC01,0.7699999999999999,15000
4,mem,mixed,MSC01,0.95,15000
5,mem,motor,MSC01,0.885,15000
6,mixed,motor,MSC02,0.535,15000
7,mixed,mem,MSC02,0.6900000000000001,15000
8,motor,mixed,MSC02,0.55,15000
9,motor,mem,MSC02,0.5899999999999999,15000
10,mem,mixed,MSC02,0.51,15000
11,mem,motor,MSC02,0.45,15000
12,mixed,motor,MSC03,0.8400000000000001,15000
13,mixed,mem,MSC03,0.7875,15000
14,motor,mixed,MSC03,0.7,15000
15,motor,mem,MSC03,0.64375,15000
16,mem,mixed,MSC03,0.6312500000000001,15000
17,mem,motor,MSC03,0.6625,15000
18,mixed,motor,MSC04,0.7449999999999999,15000
19,mixed,mem,MSC04,0.6799999999999999,15000
20,motor,mixed,MSC04,0.7449999999999999,15000
21,motor,mem,MSC04,0.76,15000
22,mem,mixed,MSC04,0.675,15000
23,mem,motor,MSC04,0.6650000000000001,15000
24,mixed,motor,MSC05,0.8099999999999999,15000
25,mixed,mem,MSC05,0.8949999999999999,15000
26,motor,mixed,MSC05,0.605,15000
27,motor,mem,MSC05,0.79,15000
28,mem,mixed,MSC05,0.78,15000
29,mem,motor,MSC05,0.7100000000000001,15000
30,mixed,motor,MSC06,0.7388888888888888,15000
31,mixed,mem,MSC06,0.78,15000
32,motor,mixed,MSC06,0.7277777777777777,15000
33,motor,mem,MSC06,0.7833333333333333,15000
34,mem,mixed,MSC06,0.735,15000
35,mem,motor,MSC06,0.6444444444444445,15000
36,mixed,motor,MSC07,0.8444444444444444,15000
37,mixed,mem,MSC07,0.8099999999999999,15000
38,motor,mixed,MSC07,0.6777777777777778,15000
39,motor,mem,MSC07,0.6555555555555556,15000
40,mem,mixed,MSC07,0.5900000000000001,15000
41,mem,motor,MSC07,0.5944444444444444,15000
42,mixed,motor,MSC10,0.7600000000000001,15000
43,mixed,mem,MSC10,0.7450000000000001,15000
44,motor,mixed,MSC10,0.6900000000000002,15000
45,motor,mem,MSC10,0.77,15000
46,mem,mixed,MSC10,0.72,15000
47,mem,motor,MSC10,0.8700000000000001,15000
0,mixed,motor,MSC01,0.99,20000
1,mixed,mem,MSC01,0.9000000000000001,20000
2,motor,mixed,MSC01,0.95,20000
3,motor,mem,MSC01,0.7300000000000001,20000
4,mem,mixed,MSC01,0.95,20000
5,mem,motor,MSC01,0.8800000000000001,20000
6,mixed,motor,MSC02,0.5800000000000002,20000
7,mixed,mem,MSC02,0.735,20000
8,motor,mixed,MSC02,0.5199999999999999,20000
9,motor,mem,MSC02,0.595,20000
10,mem,mixed,MSC02,0.55,20000
11,mem,motor,MSC02,0.495,20000
12,mixed,motor,MSC03,0.89,20000
13,mixed,mem,MSC03,0.83125,20000
14,motor,mixed,MSC03,0.685,20000
15,motor,mem,MSC03,0.58125,20000
16,mem,mixed,MSC03,0.5875,20000
17,mem,motor,MSC03,0.66875,20000
18,mixed,motor,MSC04,0.7049999999999998,20000
19,mixed,mem,MSC04,0.675,20000
20,motor,mixed,MSC04,0.7599999999999999,20000
21,motor,mem,MSC04,0.7499999999999999,20000
22,mem,mixed,MSC04,0.6850000000000002,20000
23,mem,motor,MSC04,0.655,20000
24,mixed,motor,MSC05,0.7899999999999999,20000
25,mixed,mem,MSC05,0.915,20000
26,motor,mixed,MSC05,0.615,20000
27,motor,mem,MSC05,0.8400000000000001,20000
28,mem,mixed,MSC05,0.8099999999999999,20000
29,mem,motor,MSC05,0.7200000000000001,20000
30,mixed,motor,MSC06,0.6888888888888889,20000
31,mixed,mem,MSC06,0.7649999999999999,20000
32,motor,mixed,MSC06,0.7166666666666667,20000
33,motor,mem,MSC06,0.7388888888888889,20000
34,mem,mixed,MSC06,0.67,20000
35,mem,motor,MSC06,0.6055555555555555,20000
36,mixed,motor,MSC07,0.8333333333333333,20000
37,mixed,mem,MSC07,0.825,20000
38,motor,mixed,MSC07,0.6611111111111112,20000
39,motor,mem,MSC07,0.6388888888888891,20000
40,mem,mixed,MSC07,0.6450000000000001,20000
41,mem,motor,MSC07,0.6111111111111109,20000
42,mixed,motor,MSC10,0.75,20000
43,mixed,mem,MSC10,0.74,20000
44,motor,mixed,MSC10,0.7000000000000001,20000
45,motor,mem,MSC10,0.75,20000
46,mem,mixed,MSC10,0.6849999999999999,20000
47,mem,motor,MSC10,0.8550000000000001,20000
0,mixed,motor,MSC01,0.985,30000
1,mixed,mem,MSC01,0.905,30000
2,motor,mixed,MSC01,0.95,30000
3,motor,mem,MSC01,0.6950000000000001,30000
4,mem,mixed,MSC01,0.95,30000
5,mem,motor,MSC01,0.865,30000
6,mixed,motor,MSC02,0.5600000000000002,30000
7,mixed,mem,MSC02,0.745,30000
8,motor,mixed,MSC02,0.525,30000
9,motor,mem,MSC02,0.565,30000
10,mem,mixed,MSC02,0.5399999999999999,30000
11,mem,motor,MSC02,0.485,30000
12,mixed,motor,MSC03,0.8400000000000001,30000
13,mixed,mem,MSC03,0.7875,30000
14,motor,mixed,MSC03,0.7249999999999999,30000
15,motor,mem,MSC03,0.6125,30000
16,mem,mixed,MSC03,0.60625,30000
17,mem,motor,MSC03,0.65,30000
18,mixed,motor,MSC04,0.72,30000
19,mixed,mem,MSC04,0.6799999999999999,30000
20,motor,mixed,MSC04,0.8049999999999999,30000
21,motor,mem,MSC04,0.8149999999999998,30000
22,mem,mixed,MSC04,0.68,30000
23,mem,motor,MSC04,0.6450000000000001,30000
24,mixed,motor,MSC05,0.8099999999999999,30000
25,mixed,mem,MSC05,0.9,30000
26,motor,mixed,MSC05,0.62,30000
27,motor,mem,MSC05,0.8400000000000001,30000
28,mem,mixed,MSC05,0.7899999999999999,30000
29,mem,motor,MSC05,0.7150000000000001,30000
30,mixed,motor,MSC06,0.6777777777777778,30000
31,mixed,mem,MSC06,0.7499999999999999,30000
32,motor,mixed,MSC06,0.7055555555555556,30000
33,motor,mem,MSC06,0.7388888888888889,30000
34,mem,mixed,MSC06,0.66,30000
35,mem,motor,MSC06,0.5888888888888889,30000
36,mixed,motor,MSC07,0.8333333333333334,30000
37,mixed,mem,MSC07,0.8200000000000001,30000
38,motor,mixed,MSC07,0.6722222222222223,30000
39,motor,mem,MSC07,0.6611111111111111,30000
40,mem,mixed,MSC07,0.6450000000000001,30000
41,mem,motor,MSC07,0.6111111111111109,30000
42,mixed,motor,MSC10,0.7100000000000002,30000
43,mixed,mem,MSC10,0.6900000000000001,30000
44,motor,mixed,MSC10,0.6950000000000001,30000
45,motor,mem,MSC10,0.76,30000
46,mem,mixed,MSC10,0.705,30000
47,mem,motor,MSC10,0.8800000000000001,30000
0,mixed,motor,MSC01,0.96,40000
1,mixed,mem,MSC01,0.905,40000
2,motor,mixed,MSC01,0.95,40000
3,motor,mem,MSC01,0.735,40000
4,mem,mixed,MSC01,0.95,40000
5,mem,motor,MSC01,0.8800000000000001,40000
6,mixed,motor,MSC02,0.5800000000000002,40000
7,mixed,mem,MSC02,0.75,40000
8,motor,mixed,MSC02,0.5199999999999999,40000
9,motor,mem,MSC02,0.57,40000
10,mem,mixed,MSC02,0.565,40000
11,mem,motor,MSC02,0.495,40000
12,mixed,motor,MSC03,0.8400000000000001,40000
13,mixed,mem,MSC03,0.79375,40000
14,motor,mixed,MSC03,0.71,40000
15,motor,mem,MSC03,0.6125,40000
16,mem,mixed,MSC03,0.6,40000
17,mem,motor,MSC03,0.65625,40000
18,mixed,motor,MSC04,0.7,40000
19,mixed,mem,MSC04,0.65,40000
20,motor,mixed,MSC04,0.755,40000
21,motor,mem,MSC04,0.7449999999999999,40000
22,mem,mixed,MSC04,0.66,40000
23,mem,motor,MSC04,0.6450000000000001,40000
24,mixed,motor,MSC05,0.82,40000
25,mixed,mem,MSC05,0.905,40000
26,motor,mixed,MSC05,0.6100000000000001,40000
27,motor,mem,MSC05,0.8400000000000001,40000
28,mem,mixed,MSC05,0.8,40000
