train_sub,test_sub,train_task,test_task,acc,frames
MSC02,MSC06,mem,mem,0.8,91
MSC02,MSC07,mem,mem,0.6900000000000001,91
MSC05,MSC02,mem,mem,0.7249999999999999,91
MSC05,MSC06,mem,mem,0.7849999999999999,91
MSC05,MSC07,mem,mem,0.675,91
MSC06,MSC02,mem,mem,0.89,91
MSC06,MSC05,mem,mem,0.73,91
MSC06,MSC07,mem,mem,0.605,91
MSC07,MSC02,mem,mem,0.5549999999999999,91
MSC07,MSC05,mem,mem,0.67,91
MSC07,MSC06,mem,mem,0.595,91
MSC02,MSC05,mem,mem,0.7150000000000001,91
MSC02,MSC06,mem,mem,0.8,91
MSC02,MSC07,mem,mem,0.6900000000000001,91
MSC05,MSC02,mem,mem,0.7249999999999999,91
MSC05,MSC06,mem,mem,0.7849999999999999,91
MSC05,MSC07,mem,mem,0.675,91
MSC06,MSC02,mem,mem,0.89,91
MSC06,MSC05,mem,mem,0.73,91
MSC06,MSC07,mem,mem,0.605,91
MSC07,MSC02,mem,mem,0.5549999999999999,91
MSC07,MSC05,mem,mem,0.67,91
MSC07,MSC06,mem,mem,0.595,91
MSC02,MSC05,mem,mem,0.7050000000000002,92
MSC02,MSC06,mem,mem,0.8099999999999999,92
MSC02,MSC07,mem,mem,0.685,92
MSC05,MSC02,mem,mem,0.73,92
MSC05,MSC06,mem,mem,0.7899999999999999,92
MSC05,MSC07,mem,mem,0.6799999999999999,92
MSC06,MSC02,mem,mem,0.885,92
MSC06,MSC05,mem,mem,0.735,92
MSC06,MSC07,mem,mem,0.605,92
MSC07,MSC02,mem,mem,0.5499999999999999,92
MSC07,MSC05,mem,mem,0.675,92
MSC07,MSC06,mem,mem,0.59,92
MSC02,MSC05,mem,mem,0.7050000000000002,92
MSC02,MSC06,mem,mem,0.8099999999999999,92
MSC02,MSC07,mem,mem,0.685,92
MSC05,MSC02,mem,mem,0.73,92
MSC05,MSC06,mem,mem,0.7899999999999999,92
MSC05,MSC07,mem,mem,0.6799999999999999,92
MSC06,MSC02,mem,mem,0.885,92
MSC06,MSC05,mem,mem,0.735,92
MSC06,MSC07,mem,mem,0.605,92
MSC07,MSC02,mem,mem,0.5499999999999999,92
MSC07,MSC05,mem,mem,0.675,92
MSC07,MSC06,mem,mem,0.59,92
MSC02,MSC05,mem,mem,0.7050000000000002,92
MSC02,MSC06,mem,mem,0.8099999999999999,92
MSC02,MSC07,mem,mem,0.685,92
MSC05,MSC02,mem,mem,0.73,92
MSC05,MSC06,mem,mem,0.7899999999999999,92
MSC05,MSC07,mem,mem,0.6799999999999999,92
MSC06,MSC02,mem,mem,0.885,92
MSC06,MSC05,mem,mem,0.735,92
MSC06,MSC07,mem,mem,0.605,92
MSC07,MSC02,mem,mem,0.5499999999999999,92
MSC07,MSC05,mem,mem,0.675,92
MSC07,MSC06,mem,mem,0.59,92
MSC02,MSC05,mem,mem,0.7050000000000002,92
MSC02,MSC06,mem,mem,0.8099999999999999,92
MSC02,MSC07,mem,mem,0.685,92
MSC05,MSC02,mem,mem,0.73,92
MSC05,MSC06,mem,mem,0.7899999999999999,92
MSC05,MSC07,mem,mem,0.6799999999999999,92
MSC06,MSC02,mem,mem,0.885,92
MSC06,MSC05,mem,mem,0.735,92
MSC06,MSC07,mem,mem,0.605,92
MSC07,MSC02,mem,mem,0.5499999999999999,92
MSC07,MSC05,mem,mem,0.675,92
MSC07,MSC06,mem,mem,0.59,92
MSC02,MSC05,mem,mem,0.7050000000000002,92
MSC02,MSC06,mem,mem,0.8099999999999999,92
MSC02,MSC07,mem,mem,0.685,92
MSC05,MSC02,mem,mem,0.73,92
MSC05,MSC06,mem,mem,0.7899999999999999,92
MSC05,MSC07,mem,mem,0.6799999999999999,92
MSC06,MSC02,mem,mem,0.885,92
MSC06,MSC05,mem,mem,0.735,92
MSC06,MSC07,mem,mem,0.605,92
MSC07,MSC02,mem,mem,0.5499999999999999,92
MSC07,MSC05,mem,mem,0.675,92
MSC07,MSC06,mem,mem,0.59,92
MSC02,MSC05,mem,mem,0.7050000000000002,92
MSC02,MSC06,mem,mem,0.8099999999999999,92
MSC02,MSC07,mem,mem,0.685,92
MSC05,MSC02,mem,mem,0.73,92
MSC05,MSC06,mem,mem,0.7899999999999999,92
MSC05,MSC07,mem,mem,0.6799999999999999,92
MSC06,MSC02,mem,mem,0.885,92
MSC06,MSC05,mem,mem,0.735,92
MSC06,MSC07,mem,mem,0.605,92
MSC07,MSC02,mem,mem,0.5499999999999999,92
MSC07,MSC05,mem,mem,0.675,92
MSC07,MSC06,mem,mem,0.59,92
MSC02,MSC05,mem,mem,0.7000000000000001,93
MSC02,MSC06,mem,mem,0.82,93
MSC02,MSC07,mem,mem,0.7,93
MSC05,MSC02,mem,mem,0.73,93
MSC05,MSC06,mem,mem,0.7899999999999999,93
MSC05,MSC07,mem,mem,0.6900000000000001,93
MSC06,MSC02,mem,mem,0.8800000000000001,93
MSC06,MSC05,mem,mem,0.735,93
MSC06,MSC07,mem,mem,0.61,93
MSC07,MSC02,mem,mem,0.5499999999999999,93
MSC07,MSC05,mem,mem,0.675,93
MSC07,MSC06,mem,mem,0.5999999999999999,93
MSC02,MSC05,mem,mem,0.7000000000000001,93
MSC02,MSC06,mem,mem,0.82,93
MSC02,MSC07,mem,mem,0.7,93
MSC05,MSC02,mem,mem,0.73,93
MSC05,MSC06,mem,mem,0.7899999999999999,93
MSC05,MSC07,mem,mem,0.6900000000000001,93
MSC06,MSC02,mem,mem,0.8800000000000001,93
MSC06,MSC05,mem,mem,0.735,93
MSC06,MSC07,mem,mem,0.61,93
MSC07,MSC02,mem,mem,0.5499999999999999,93
MSC07,MSC05,mem,mem,0.675,93
MSC07,MSC06,mem,mem,0.5999999999999999,93
MSC02,MSC05,mem,mem,0.7000000000000001,93
MSC02,MSC06,mem,mem,0.82,93
MSC02,MSC07,mem,mem,0.7,93
MSC05,MSC02,mem,mem,0.73,93
MSC05,MSC06,mem,mem,0.7899999999999999,93
MSC05,MSC07,mem,mem,0.6900000000000001,93
MSC06,MSC02,mem,mem,0.8800000000000001,93
MSC06,MSC05,mem,mem,0.735,93
MSC06,MSC07,mem,mem,0.61,93
MSC07,MSC02,mem,mem,0.5499999999999999,93
MSC07,MSC05,mem,mem,0.675,93
MSC07,MSC06,mem,mem,0.5999999999999999,93
MSC02,MSC05,mem,mem,0.7000000000000001,93
MSC02,MSC06,mem,mem,0.82,93
MSC02,MSC07,mem,mem,0.7,93
MSC05,MSC02,mem,mem,0.73,93
MSC05,MSC06,mem,mem,0.7899999999999999,93
MSC05,MSC07,mem,mem,0.6900000000000001,93
MSC06,MSC02,mem,mem,0.8800000000000001,93
MSC06,MSC05,mem,mem,0.735,93
MSC06,MSC07,mem,mem,0.61,93
MSC07,MSC02,mem,mem,0.5499999999999999,93
MSC07,MSC05,mem,mem,0.675,93
MSC07,MSC06,mem,mem,0.5999999999999999,93
MSC02,MSC05,mem,mem,0.7000000000000001,93
MSC02,MSC06,mem,mem,0.82,93
MSC02,MSC07,mem,mem,0.7,93
MSC05,MSC02,mem,mem,0.73,93
MSC05,MSC06,mem,mem,0.7899999999999999,93
MSC05,MSC07,mem,mem,0.6900000000000001,93
MSC06,MSC02,mem,mem,0.8800000000000001,93
MSC06,MSC05,mem,mem,0.735,93
MSC06,MSC07,mem,mem,0.61,93
MSC07,MSC02,mem,mem,0.5499999999999999,93
MSC07,MSC05,mem,mem,0.675,93
MSC07,MSC06,mem,mem,0.5999999999999999,93
MSC02,MSC05,mem,mem,0.7050000000000001,94
MSC02,MSC06,mem,mem,0.825,94
MSC02,MSC07,mem,mem,0.7150000000000001,94
MSC05,MSC02,mem,mem,0.725,94
MSC05,MSC06,mem,mem,0.7899999999999999,94
MSC05,MSC07,mem,mem,0.685,94
MSC06,MSC02,mem,mem,0.89,94
MSC06,MSC05,mem,mem,0.7350000000000001,94
MSC06,MSC07,mem,mem,0.61,94
MSC07,MSC02,mem,mem,0.5499999999999999,94
MSC07,MSC05,mem,mem,0.675,94
MSC07,MSC06,mem,mem,0.6049999999999999,94
MSC02,MSC05,mem,mem,0.7050000000000001,94
MSC02,MSC06,mem,mem,0.825,94
MSC02,MSC07,mem,mem,0.7150000000000001,94
MSC05,MSC02,mem,mem,0.725,94
MSC05,MSC06,mem,mem,0.7899999999999999,94
MSC05,MSC07,mem,mem,0.685,94
MSC06,MSC02,mem,mem,0.89,94
MSC06,MSC05,mem,mem,0.7350000000000001,94
MSC06,MSC07,mem,mem,0.61,94
MSC07,MSC02,mem,mem,0.5499999999999999,94
MSC07,MSC05,mem,mem,0.675,94
MSC07,MSC06,mem,mem,0.6049999999999999,94
MSC02,MSC05,mem,mem,0.7050000000000001,94
MSC02,MSC06,mem,mem,0.825,94
MSC02,MSC07,mem,mem,0.7150000000000001,94
MSC05,MSC02,mem,mem,0.725,94
MSC05,MSC06,mem,mem,0.7899999999999999,94
MSC05,MSC07,mem,mem,0.685,94
MSC06,MSC02,mem,mem,0.89,94
MSC06,MSC05,mem,mem,0.7350000000000001,94
MSC06,MSC07,mem,mem,0.61,94
MSC07,MSC02,mem,mem,0.5499999999999999,94
MSC07,MSC05,mem,mem,0.675,94
MSC07,MSC06,mem,mem,0.6049999999999999,94
MSC02,MSC05,mem,mem,0.7050000000000001,94
MSC02,MSC06,mem,mem,0.825,94
MSC02,MSC07,mem,mem,0.7150000000000001,94
MSC05,MSC02,mem,mem,0.725,94
MSC05,MSC06,mem,mem,0.7899999999999999,94
MSC05,MSC07,mem,mem,0.685,94
MSC06,MSC02,mem,mem,0.89,94
MSC06,MSC05,mem,mem,0.7350000000000001,94
MSC06,MSC07,mem,mem,0.61,94
MSC07,MSC02,mem,mem,0.5499999999999999,94
MSC07,MSC05,mem,mem,0.675,94
MSC07,MSC06,mem,mem,0.6049999999999999,94
MSC02,MSC05,mem,mem,0.7050000000000001,94
MSC02,MSC06,mem,mem,0.825,94
MSC02,MSC07,mem,mem,0.7150000000000001,94
MSC05,MSC02,mem,mem,0.725,94
MSC05,MSC06,mem,mem,0.7899999999999999,94
MSC05,MSC07,mem,mem,0.685,94
MSC06,MSC02,mem,mem,0.89,94
MSC06,MSC05,mem,mem,0.7350000000000001,94
MSC06,MSC07,mem,mem,0.61,94
MSC07,MSC02,mem,mem,0.5499999999999999,94
MSC07,MSC05,mem,mem,0.675,94
MSC07,MSC06,mem,mem,0.6049999999999999,94
MSC02,MSC05,mem,mem,0.7050000000000001,94
MSC02,MSC06,mem,mem,0.825,94
MSC02,MSC07,mem,mem,0.7150000000000001,94
MSC05,MSC02,mem,mem,0.725,94
MSC05,MSC06,mem,mem,0.7899999999999999,94
MSC05,MSC07,mem,mem,0.685,94
MSC06,MSC02,mem,mem,0.89,94
MSC06,MSC05,mem,mem,0.7350000000000001,94
MSC06,MSC07,mem,mem,0.61,94
MSC07,MSC02,mem,mem,0.5499999999999999,94
MSC07,MSC05,mem,mem,0.675,94
MSC07,MSC06,mem,mem,0.6049999999999999,94
MSC02,MSC05,mem,mem,0.7150000000000001,95
MSC02,MSC06,mem,mem,0.8299999999999998,95
MSC02,MSC07,mem,mem,0.72,95
MSC05,MSC02,mem,mem,0.725,95
MSC05,MSC06,mem,mem,0.7849999999999999,95
MSC05,MSC07,mem,mem,0.7000000000000001,95
MSC06,MSC02,mem,mem,0.89,95
MSC06,MSC05,mem,mem,0.7350000000000001,95
MSC06,MSC07,mem,mem,0.615,95
MSC07,MSC02,mem,mem,0.5499999999999999,95
MSC07,MSC05,mem,mem,0.675,95
MSC07,MSC06,mem,mem,0.63,95
MSC02,MSC05,mem,mem,0.7150000000000001,95
MSC02,MSC06,mem,mem,0.8299999999999998,95
MSC02,MSC07,mem,mem,0.72,95
MSC05,MSC02,mem,mem,0.725,95
MSC05,MSC06,mem,mem,0.7849999999999999,95
MSC05,MSC07,mem,mem,0.7000000000000001,95
MSC06,MSC02,mem,mem,0.89,95
MSC06,MSC05,mem,mem,0.7350000000000001,95
MSC06,MSC07,mem,mem,0.615,95
MSC07,MSC02,mem,mem,0.5499999999999999,95
MSC07,MSC05,mem,mem,0.675,95
MSC07,MSC06,mem,mem,0.63,95
MSC02,MSC05,mem,mem,0.7150000000000001,95
MSC02,MSC06,mem,mem,0.8299999999999998,95
MSC02,MSC07,mem,mem,0.72,95
MSC05,MSC02,mem,mem,0.725,95
MSC05,MSC06,mem,mem,0.7849999999999999,95
MSC05,MSC07,mem,mem,0.7000000000000001,95
MSC06,MSC02,mem,mem,0.89,95
MSC06,MSC05,mem,mem,0.7350000000000001,95
MSC06,MSC07,mem,mem,0.615,95
MSC07,MSC02,mem,mem,0.5499999999999999,95
MSC07,MSC05,mem,mem,0.675,95
MSC07,MSC06,mem,mem,0.63,95
MSC02,MSC05,mem,mem,0.7150000000000001,95
MSC02,MSC06,mem,mem,0.8299999999999998,95
MSC02,MSC07,mem,mem,0.72,95
MSC05,MSC02,mem,mem,0.725,95
MSC05,MSC06,mem,mem,0.7849999999999999,95
MSC05,MSC07,mem,mem,0.7000000000000001,95
MSC06,MSC02,mem,mem,0.89,95
MSC06,MSC05,mem,mem,0.7350000000000001,95
MSC06,MSC07,mem,mem,0.615,95
MSC07,MSC02,mem,mem,0.5499999999999999,95
MSC07,MSC05,mem,mem,0.675,95
MSC07,MSC06,mem,mem,0.63,95
MSC02,MSC05,mem,mem,0.7150000000000001,95
MSC02,MSC06,mem,mem,0.8299999999999998,95
MSC02,MSC07,mem,mem,0.72,95
MSC05,MSC02,mem,mem,0.725,95
MSC05,MSC06,mem,mem,0.7849999999999999,95
MSC05,MSC07,mem,mem,0.7000000000000001,95
MSC06,MSC02,mem,mem,0.89,95
MSC06,MSC05,mem,mem,0.7350000000000001,95
MSC06,MSC07,mem,mem,0.615,95
MSC07,MSC02,mem,mem,0.5499999999999999,95
MSC07,MSC05,mem,mem,0.675,95
MSC07,MSC06,mem,mem,0.63,95
MSC02,MSC05,mem,mem,0.7200000000000001,96
MSC02,MSC06,mem,mem,0.835,96
MSC02,MSC07,mem,mem,0.735,96
MSC05,MSC02,mem,mem,0.7249999999999999,96
MSC05,MSC06,mem,mem,0.7849999999999999,96
MSC05,MSC07,mem,mem,0.685,96
MSC06,MSC02,mem,mem,0.89,96
MSC06,MSC05,mem,mem,0.755,96
MSC06,MSC07,mem,mem,0.6199999999999999,96
MSC07,MSC02,mem,mem,0.5499999999999999,96
MSC07,MSC05,mem,mem,0.6799999999999999,96
MSC07,MSC06,mem,mem,0.635,96
MSC02,MSC05,mem,mem,0.7200000000000001,96
MSC02,MSC06,mem,mem,0.835,96
MSC02,MSC07,mem,mem,0.735,96
MSC05,MSC02,mem,mem,0.7249999999999999,96
MSC05,MSC06,mem,mem,0.7849999999999999,96
MSC05,MSC07,mem,mem,0.685,96
MSC06,MSC02,mem,mem,0.89,96
MSC06,MSC05,mem,mem,0.755,96
MSC06,MSC07,mem,mem,0.6199999999999999,96
MSC07,MSC02,mem,mem,0.5499999999999999,96
MSC07,MSC05,mem,mem,0.6799999999999999,96
MSC07,MSC06,mem,mem,0.635,96
MSC02,MSC05,mem,mem,0.7200000000000001,96
MSC02,MSC06,mem,mem,0.835,96
MSC02,MSC07,mem,mem,0.735,96
MSC05,MSC02,mem,mem,0.7249999999999999,96
MSC05,MSC06,mem,mem,0.7849999999999999,96
MSC05,MSC07,mem,mem,0.685,96
MSC06,MSC02,mem,mem,0.89,96
MSC06,MSC05,mem,mem,0.755,96
MSC06,MSC07,mem,mem,0.6199999999999999,96
MSC07,MSC02,mem,mem,0.5499999999999999,96
MSC07,MSC05,mem,mem,0.6799999999999999,96
MSC07,MSC06,mem,mem,0.635,96
MSC02,MSC05,mem,mem,0.7200000000000001,96
MSC02,MSC06,mem,mem,0.835,96
MSC02,MSC07,mem,mem,0.735,96
MSC05,MSC02,mem,mem,0.7249999999999999,96
MSC05,MSC06,mem,mem,0.7849999999999999,96
MSC05,MSC07,mem,mem,0.685,96
MSC06,MSC02,mem,mem,0.89,96
MSC06,MSC05,mem,mem,0.755,96
MSC06,MSC07,mem,mem,0.6199999999999999,96
MSC07,MSC02,mem,mem,0.5499999999999999,96
MSC07,MSC05,mem,mem,0.6799999999999999,96
MSC07,MSC06,mem,mem,0.635,96
MSC02,MSC05,mem,mem,0.7200000000000001,96
MSC02,MSC06,mem,mem,0.835,96
MSC02,MSC07,mem,mem,0.735,96
MSC05,MSC02,mem,mem,0.7249999999999999,96
MSC05,MSC06,mem,mem,0.7849999999999999,96
MSC05,MSC07,mem,mem,0.685,96
MSC06,MSC02,mem,mem,0.89,96
MSC06,MSC05,mem,mem,0.755,96
MSC06,MSC07,mem,mem,0.6199999999999999,96
MSC07,MSC02,mem,mem,0.5499999999999999,96
MSC07,MSC05,mem,mem,0.6799999999999999,96
MSC07,MSC06,mem,mem,0.635,96
MSC02,MSC05,mem,mem,0.7200000000000001,96
MSC02,MSC06,mem,mem,0.835,96
MSC02,MSC07,mem,mem,0.735,96
MSC05,MSC02,mem,mem,0.7249999999999999,96
MSC05,MSC06,mem,mem,0.7849999999999999,96
MSC05,MSC07,mem,mem,0.685,96
MSC06,MSC02,mem,mem,0.89,96
MSC06,MSC05,mem,mem,0.755,96
MSC06,MSC07,mem,mem,0.6199999999999999,96
MSC07,MSC02,mem,mem,0.5499999999999999,96
MSC07,MSC05,mem,mem,0.6799999999999999,96
MSC07,MSC06,mem,mem,0.635,96
MSC02,MSC05,mem,mem,0.725,97
MSC02,MSC06,mem,mem,0.8549999999999999,97
MSC02,MSC07,mem,mem,0.74,97
MSC05,MSC02,mem,mem,0.7249999999999999,97
MSC05,MSC06,mem,mem,0.7849999999999999,97
MSC05,MSC07,mem,mem,0.6950000000000001,97
MSC06,MSC02,mem,mem,0.89,97
MSC06,MSC05,mem,mem,0.7649999999999999,97
MSC06,MSC07,mem,mem,0.63,97
MSC07,MSC02,mem,mem,0.5499999999999999,97
MSC07,MSC05,mem,mem,0.6849999999999999,97
MSC07,MSC06,mem,mem,0.6449999999999999,97
MSC02,MSC05,mem,mem,0.725,97
MSC02,MSC06,mem,mem,0.8549999999999999,97
MSC02,MSC07,mem,mem,0.74,97
MSC05,MSC02,mem,mem,0.7249999999999999,97
MSC05,MSC06,mem,mem,0.7849999999999999,97
MSC05,MSC07,mem,mem,0.6950000000000001,97
MSC06,MSC02,mem,mem,0.89,97
MSC06,MSC05,mem,mem,0.7649999999999999,97
MSC06,MSC07,mem,mem,0.63,97
MSC07,MSC02,mem,mem,0.5499999999999999,97
MSC07,MSC05,mem,mem,0.6849999999999999,97
MSC07,MSC06,mem,mem,0.6449999999999999,97
MSC02,MSC05,mem,mem,0.725,97
MSC02,MSC06,mem,mem,0.8549999999999999,97
MSC02,MSC07,mem,mem,0.74,97
MSC05,MSC02,mem,mem,0.7249999999999999,97
MSC05,MSC06,mem,mem,0.7849999999999999,97
MSC05,MSC07,mem,mem,0.6950000000000001,97
MSC06,MSC02,mem,mem,0.89,97
MSC06,MSC05,mem,mem,0.7649999999999999,97
MSC06,MSC07,mem,mem,0.63,97
MSC07,MSC02,mem,mem,0.5499999999999999,97
MSC07,MSC05,mem,mem,0.6849999999999999,97
MSC07,MSC06,mem,mem,0.6449999999999999,97
MSC02,MSC05,mem,mem,0.725,97
MSC02,MSC06,mem,mem,0.8549999999999999,97
MSC02,MSC07,mem,mem,0.74,97
MSC05,MSC02,mem,mem,0.7249999999999999,97
MSC05,MSC06,mem,mem,0.7849999999999999,97
MSC05,MSC07,mem,mem,0.6950000000000001,97
MSC06,MSC02,mem,mem,0.89,97
MSC06,MSC05,mem,mem,0.7649999999999999,97
MSC06,MSC07,mem,mem,0.63,97
MSC07,MSC02,mem,mem,0.5499999999999999,97
MSC07,MSC05,mem,mem,0.6849999999999999,97
MSC07,MSC06,mem,mem,0.6449999999999999,97
MSC02,MSC05,mem,mem,0.725,97
MSC02,MSC06,mem,mem,0.8549999999999999,97
MSC02,MSC07,mem,mem,0.74,97
MSC05,MSC02,mem,mem,0.7249999999999999,97
MSC05,MSC06,mem,mem,0.7849999999999999,97
MSC05,MSC07,mem,mem,0.6950000000000001,97
MSC06,MSC02,mem,mem,0.89,97
MSC06,MSC05,mem,mem,0.7649999999999999,97
MSC06,MSC07,mem,mem,0.63,97
MSC07,MSC02,mem,mem,0.5499999999999999,97
MSC07,MSC05,mem,mem,0.6849999999999999,97
MSC07,MSC06,mem,mem,0.6449999999999999,97
MSC02,MSC05,mem,mem,0.73,98
MSC02,MSC06,mem,mem,0.86,98
MSC02,MSC07,mem,mem,0.7449999999999999,98
MSC05,MSC02,mem,mem,0.7249999999999999,98
MSC05,MSC06,mem,mem,0.775,98
MSC05,MSC07,mem,mem,0.715,98
MSC06,MSC02,mem,mem,0.8949999999999999,98
MSC06,MSC05,mem,mem,0.7649999999999999,98
MSC06,MSC07,mem,mem,0.63,98
MSC07,MSC02,mem,mem,0.5499999999999999,98
MSC07,MSC05,mem,mem,0.6900000000000001,98
MSC07,MSC06,mem,mem,0.6599999999999999,98
MSC02,MSC05,mem,mem,0.73,98
MSC02,MSC06,mem,mem,0.86,98
MSC02,MSC07,mem,mem,0.7449999999999999,98
MSC05,MSC02,mem,mem,0.7249999999999999,98
MSC05,MSC06,mem,mem,0.775,98
MSC05,MSC07,mem,mem,0.715,98
MSC06,MSC02,mem,mem,0.8949999999999999,98
MSC06,MSC05,mem,mem,0.7649999999999999,98
MSC06,MSC07,mem,mem,0.63,98
MSC07,MSC02,mem,mem,0.5499999999999999,98
MSC07,MSC05,mem,mem,0.6900000000000001,98
MSC07,MSC06,mem,mem,0.6599999999999999,98
MSC02,MSC05,mem,mem,0.73,98
MSC02,MSC06,mem,mem,0.86,98
MSC02,MSC07,mem,mem,0.7449999999999999,98
MSC05,MSC02,mem,mem,0.7249999999999999,98
MSC05,MSC06,mem,mem,0.775,98
MSC05,MSC07,mem,mem,0.715,98
MSC06,MSC02,mem,mem,0.8949999999999999,98
MSC06,MSC05,mem,mem,0.7649999999999999,98
MSC06,MSC07,mem,mem,0.63,98
MSC07,MSC02,mem,mem,0.5499999999999999,98
MSC07,MSC05,mem,mem,0.6900000000000001,98
MSC07,MSC06,mem,mem,0.6599999999999999,98
MSC02,MSC05,mem,mem,0.73,98
MSC02,MSC06,mem,mem,0.86,98
MSC02,MSC07,mem,mem,0.7449999999999999,98
MSC05,MSC02,mem,mem,0.7249999999999999,98
MSC05,MSC06,mem,mem,0.775,98
MSC05,MSC07,mem,mem,0.715,98
MSC06,MSC02,mem,mem,0.8949999999999999,98
MSC06,MSC05,mem,mem,0.7649999999999999,98
MSC06,MSC07,mem,mem,0.63,98
MSC07,MSC02,mem,mem,0.5499999999999999,98
MSC07,MSC05,mem,mem,0.6900000000000001,98
MSC07,MSC06,mem,mem,0.6599999999999999,98
MSC02,MSC05,mem,mem,0.73,98
MSC02,MSC06,mem,mem,0.86,98
MSC02,MSC07,mem,mem,0.7449999999999999,98
MSC05,MSC02,mem,mem,0.7249999999999999,98
MSC05,MSC06,mem,mem,0.775,98
MSC05,MSC07,mem,mem,0.715,98
MSC06,MSC02,mem,mem,0.8949999999999999,98
MSC06,MSC05,mem,mem,0.7649999999999999,98
MSC06,MSC07,mem,mem,0.63,98
MSC07,MSC02,mem,mem,0.5499999999999999,98
MSC07,MSC05,mem,mem,0.6900000000000001,98
MSC07,MSC06,mem,mem,0.6599999999999999,98
MSC02,MSC05,mem,mem,0.725,99
MSC02,MSC06,mem,mem,0.8550000000000001,99
MSC02,MSC07,mem,mem,0.73,99
MSC05,MSC02,mem,mem,0.76,99
MSC05,MSC06,mem,mem,0.77,99
MSC05,MSC07,mem,mem,0.715,99
MSC06,MSC02,mem,mem,0.9,99
MSC06,MSC05,mem,mem,0.7699999999999999,99
MSC06,MSC07,mem,mem,0.635,99
MSC07,MSC02,mem,mem,0.5499999999999999,99
MSC07,MSC05,mem,mem,0.7,99
MSC07,MSC06,mem,mem,0.665,99
MSC02,MSC05,mem,mem,0.725,99
MSC02,MSC06,mem,mem,0.8550000000000001,99
MSC02,MSC07,mem,mem,0.73,99
MSC05,MSC02,mem,mem,0.76,99
MSC05,MSC06,mem,mem,0.77,99
MSC05,MSC07,mem,mem,0.715,99
MSC06,MSC02,mem,mem,0.9,99
MSC06,MSC05,mem,mem,0.7699999999999999,99
MSC06,MSC07,mem,mem,0.635,99
MSC07,MSC02,mem,mem,0.5499999999999999,99
MSC07,MSC05,mem,mem,0.7,99
MSC07,MSC06,mem,mem,0.665,99
MSC02,MSC05,mem,mem,0.725,99
MSC02,MSC06,mem,mem,0.8550000000000001,99
MSC02,MSC07,mem,mem,0.73,99
MSC05,MSC02,mem,mem,0.76,99
MSC05,MSC06,mem,mem,0.77,99
MSC05,MSC07,mem,mem,0.715,99
MSC06,MSC02,mem,mem,0.9,99
MSC06,MSC05,mem,mem,0.7699999999999999,99
MSC06,MSC07,mem,mem,0.635,99
MSC07,MSC02,mem,mem,0.5499999999999999,99
MSC07,MSC05,mem,mem,0.7,99
MSC07,MSC06,mem,mem,0.665,99
MSC02,MSC05,mem,mem,0.725,99
MSC02,MSC06,mem,mem,0.8550000000000001,99
MSC02,MSC07,mem,mem,0.73,99
MSC05,MSC02,mem,mem,0.76,99
MSC05,MSC06,mem,mem,0.77,99
MSC05,MSC07,mem,mem,0.715,99
MSC06,MSC02,mem,mem,0.9,99
MSC06,MSC05,mem,mem,0.7699999999999999,99
MSC06,MSC07,mem,mem,0.635,99
MSC07,MSC02,mem,mem,0.5499999999999999,99
MSC07,MSC05,mem,mem,0.7,99
MSC07,MSC06,mem,mem,0.665,99
MSC02,MSC05,mem,mem,0.725,99
MSC02,MSC06,mem,mem,0.8550000000000001,99
MSC02,MSC07,mem,mem,0.73,99
MSC05,MSC02,mem,mem,0.76,99
MSC05,MSC06,mem,mem,0.77,99
MSC05,MSC07,mem,mem,0.715,99
MSC06,MSC02,mem,mem,0.9,99
MSC06,MSC05,mem,mem,0.7699999999999999,99
MSC06,MSC07,mem,mem,0.635,99
MSC07,MSC02,mem,mem,0.5499999999999999,99
MSC07,MSC05,mem,mem,0.7,99
MSC07,MSC06,mem,mem,0.665,99
MSC02,MSC05,mem,mem,0.73,100
MSC02,MSC06,mem,mem,0.8400000000000001,100
MSC02,MSC07,mem,mem,0.7150000000000001,100
MSC05,MSC02,mem,mem,0.77,100
MSC05,MSC06,mem,mem,0.7750000000000001,100
MSC05,MSC07,mem,mem,0.725,100
MSC06,MSC02,mem,mem,0.8949999999999999,100
MSC06,MSC05,mem,mem,0.7849999999999999,100
MSC06,MSC07,mem,mem,0.645,100
MSC07,MSC02,mem,mem,0.5499999999999999,100
MSC07,MSC05,mem,mem,0.7,100
MSC07,MSC06,mem,mem,0.6599999999999999,100
MSC02,MSC05,mem,mem,0.73,100
MSC02,MSC06,mem,mem,0.8400000000000001,100
MSC02,MSC07,mem,mem,0.7150000000000001,100
MSC05,MSC02,mem,mem,0.77,100
MSC05,MSC06,mem,mem,0.7750000000000001,100
MSC05,MSC07,mem,mem,0.725,100
MSC06,MSC02,mem,mem,0.8949999999999999,100
MSC06,MSC05,mem,mem,0.7849999999999999,100
MSC06,MSC07,mem,mem,0.645,100
MSC07,MSC02,mem,mem,0.5499999999999999,100
MSC07,MSC05,mem,mem,0.7,100
MSC07,MSC06,mem,mem,0.6599999999999999,100
MSC02,MSC05,mem,mem,0.73,100
MSC02,MSC06,mem,mem,0.8400000000000001,100
MSC02,MSC07,mem,mem,0.7150000000000001,100
MSC05,MSC02,mem,mem,0.77,100
MSC05,MSC06,mem,mem,0.7750000000000001,100
MSC05,MSC07,mem,mem,0.725,100
MSC06,MSC02,mem,mem,0.8949999999999999,100
MSC06,MSC05,mem,mem,0.7849999999999999,100
