train,task,same_sub,diff_sub
MSC05,motor,0.5536231884057972,0.5536231884057972
MSC06,motor,0.5099920063948841,0.5099920063948841
MSC07,motor,0.5011990407673861,0.5011990407673861
MSC10,motor,0.48043478260869565,0.48043478260869565
MSC01,mem,0.44855072463768114,0.44855072463768114
MSC02,mem,0.4826086956521739,0.4826086956521739
MSC03,mem,0.6026785714285714,0.6026785714285714
MSC04,mem,0.5086956521739131,0.5086956521739131
MSC05,mem,0.5543478260869565,0.5543478260869565
MSC06,mem,0.5507246376811594,0.5507246376811594
MSC07,mem,0.5623188405797102,0.5623188405797102
MSC10,mem,0.4956521739130435,0.4956521739130435
MSC01,glass,0.4920863309352518,0.4920863309352518
MSC02,glass,0.47338129496402875,0.47338129496402875
MSC03,glass,0.4805755395683453,0.4805755395683453
MSC04,glass,0.5294964028776978,0.5294964028776978
MSC05,glass,0.5050359712230216,0.5050359712230216
MSC06,glass,0.5198412698412699,0.5198412698412699
MSC07,glass,0.5028776978417266,0.5028776978417266
MSC10,glass,0.520863309352518,0.520863309352518
MSC01,semantic,0.53,0.53
MSC02,semantic,0.47428571428571425,0.47428571428571425
MSC03,semantic,0.5492857142857143,0.5492857142857143
MSC04,semantic,0.4942857142857143,0.4942857142857143
MSC05,semantic,0.46499999999999997,0.46499999999999997
MSC06,semantic,0.5178571428571428,0.5178571428571428
MSC07,semantic,0.5185714285714286,0.5185714285714286
MSC10,semantic,0.4757142857142857,0.4757142857142857
MSC01,motor,0.5398550724637681,0.5398550724637681
MSC02,motor,0.5123188405797101,0.5123188405797101
MSC03,motor,0.5043478260869565,0.5043478260869565
MSC04,motor,0.5195652173913043,0.5195652173913043
MSC05,motor,0.5398550724637681,0.5398550724637681
MSC06,motor,0.5035971223021583,0.5035971223021583
MSC07,motor,0.48041566746602715,0.48041566746602715
MSC10,motor,0.4478260869565217,0.4478260869565217
MSC01,mem,0.5079710144927536,0.5079710144927536
MSC02,mem,0.4985507246376812,0.4985507246376812
MSC03,mem,0.4875,0.4875
MSC04,mem,0.5021739130434782,0.5021739130434782
MSC05,mem,0.5217391304347826,0.5217391304347826
MSC06,mem,0.5108695652173914,0.5108695652173914
MSC07,mem,0.43478260869565216,0.43478260869565216
MSC10,mem,0.513768115942029,0.513768115942029
MSC01,glass,0.497841726618705,0.497841726618705
MSC02,glass,0.4827338129496403,0.4827338129496403
MSC03,glass,0.49712230215827335,0.49712230215827335
MSC04,glass,0.4913669064748201,0.4913669064748201
MSC05,glass,0.4741007194244604,0.4741007194244604
MSC06,glass,0.5261904761904762,0.5261904761904762
MSC07,glass,0.4920863309352518,0.4920863309352518
MSC10,glass,0.46618705035971225,0.46618705035971225
MSC01,semantic,0.5235714285714286,0.5235714285714286
MSC02,semantic,0.485,0.485
MSC03,semantic,0.49,0.49
MSC04,semantic,0.4714285714285714,0.4714285714285714
MSC05,semantic,0.5228571428571429,0.5228571428571429
MSC06,semantic,0.46785714285714286,0.46785714285714286
MSC07,semantic,0.4942857142857143,0.4942857142857143
MSC10,semantic,0.5221428571428571,0.5221428571428571
MSC01,motor,0.4826086956521739,0.4826086956521739
MSC02,motor,0.5289855072463768,0.5289855072463768
MSC03,motor,0.5333333333333333,0.5333333333333333
MSC04,motor,0.4231884057971015,0.4231884057971015
MSC05,motor,0.5007246376811594,0.5007246376811594
MSC06,motor,0.5547561950439648,0.5547561950439648
MSC07,motor,0.4508393285371703,0.4508393285371703
MSC10,motor,0.5224637681159421,0.5224637681159421
MSC01,mem,0.48695652173913045,0.48695652173913045
MSC02,mem,0.5318840579710145,0.5318840579710145
MSC03,mem,0.4973214285714286,0.4973214285714286
MSC04,mem,0.4528985507246377,0.4528985507246377
MSC05,mem,0.49130434782608695,0.49130434782608695
MSC06,mem,0.5007246376811594,0.5007246376811594
MSC07,mem,0.5333333333333333,0.5333333333333333
MSC10,mem,0.42681159420289855,0.42681159420289855
MSC01,glass,0.4762589928057554,0.4762589928057554
MSC02,glass,0.5014388489208633,0.5014388489208633
MSC03,glass,0.5035971223021583,0.5035971223021583
MSC04,glass,0.4956834532374101,0.4956834532374101
MSC05,glass,0.5237410071942445,0.5237410071942445
MSC06,glass,0.4984126984126984,0.4984126984126984
MSC07,glass,0.5553956834532374,0.5553956834532374
MSC10,glass,0.5093525179856115,0.5093525179856115
MSC01,semantic,0.5171428571428571,0.5171428571428571
MSC02,semantic,0.5035714285714286,0.5035714285714286
MSC03,semantic,0.45785714285714285,0.45785714285714285
MSC04,semantic,0.47714285714285715,0.47714285714285715
MSC05,semantic,0.49357142857142855,0.49357142857142855
MSC06,semantic,0.4942857142857143,0.4942857142857143
MSC07,semantic,0.4792857142857143,0.4792857142857143
MSC10,semantic,0.48357142857142854,0.48357142857142854
MSC01,motor,0.5463768115942029,0.5463768115942029
MSC02,motor,0.4543478260869565,0.4543478260869565
MSC03,motor,0.5405797101449276,0.5405797101449276
MSC04,motor,0.4681159420289855,0.4681159420289855
MSC05,motor,0.48695652173913045,0.48695652173913045
MSC06,motor,0.5515587529976019,0.5515587529976019
MSC07,motor,0.5323741007194245,0.5323741007194245
MSC10,motor,0.5108695652173914,0.5108695652173914
MSC01,mem,0.5101449275362319,0.5101449275362319
MSC02,mem,0.5014492753623189,0.5014492753623189
MSC03,mem,0.48482142857142857,0.48482142857142857
MSC04,mem,0.4565217391304348,0.4565217391304348
MSC05,mem,0.5195652173913043,0.5195652173913043
MSC06,mem,0.5014492753623189,0.5014492753623189
MSC07,mem,0.5065217391304347,0.5065217391304347
MSC10,mem,0.5297101449275362,0.5297101449275362
MSC01,glass,0.49928057553956834,0.49928057553956834
MSC02,glass,0.5071942446043165,0.5071942446043165
MSC03,glass,0.4525179856115108,0.4525179856115108
MSC04,glass,0.4971223021582734,0.4971223021582734
MSC05,glass,0.5014388489208633,0.5014388489208633
MSC06,glass,0.4984126984126984,0.4984126984126984
MSC07,glass,0.46258992805755395,0.46258992805755395
MSC10,glass,0.5093525179856115,0.5093525179856115
MSC01,semantic,0.5214285714285715,0.5214285714285715
MSC02,semantic,0.4807142857142857,0.4807142857142857
MSC03,semantic,0.46714285714285714,0.46714285714285714
MSC04,semantic,0.525,0.525
MSC05,semantic,0.5078571428571429,0.5078571428571429
MSC06,semantic,0.5292857142857142,0.5292857142857142
MSC07,semantic,0.5507142857142857,0.5507142857142857
MSC10,semantic,0.44357142857142856,0.44357142857142856
MSC01,motor,0.45,0.45
MSC02,motor,0.4797101449275362,0.4797101449275362
MSC03,motor,0.5181159420289855,0.5181159420289855
MSC04,motor,0.5485507246376812,0.5485507246376812
MSC05,motor,0.4855072463768116,0.4855072463768116
MSC06,motor,0.5371702637889688,0.5371702637889688
MSC07,motor,0.4460431654676259,0.4460431654676259
MSC10,motor,0.5007246376811594,0.5007246376811594
MSC01,mem,0.43478260869565216,0.43478260869565216
MSC02,mem,0.5579710144927537,0.5579710144927537
MSC03,mem,0.5160714285714285,0.5160714285714285
MSC04,mem,0.5094202898550725,0.5094202898550725
MSC05,mem,0.4572463768115942,0.4572463768115942
MSC06,mem,0.5217391304347826,0.5217391304347826
MSC07,mem,0.463768115942029,0.463768115942029
MSC10,mem,0.49420289855072463,0.49420289855072463
MSC01,glass,0.5021582733812949,0.5021582733812949
MSC02,glass,0.47985611510791365,0.47985611510791365
MSC03,glass,0.5,0.5
MSC04,glass,0.4827338129496403,0.4827338129496403
MSC05,glass,0.4956834532374101,0.4956834532374101
MSC06,glass,0.5103174603174603,0.5103174603174603
MSC07,glass,0.5050359712230216,0.5050359712230216
MSC10,glass,0.5028776978417266,0.5028776978417266
MSC01,semantic,0.4907142857142857,0.4907142857142857
MSC02,semantic,0.5057142857142857,0.5057142857142857
MSC03,semantic,0.47000000000000003,0.47000000000000003
MSC04,semantic,0.5042857142857142,0.5042857142857142
MSC05,semantic,0.5242857142857142,0.5242857142857142
MSC06,semantic,0.4828571428571429,0.4828571428571429
MSC07,semantic,0.5021428571428571,0.5021428571428571
MSC10,semantic,0.4971428571428571,0.4971428571428571
MSC01,motor,0.4318840579710145,0.4318840579710145
MSC02,motor,0.5007246376811594,0.5007246376811594
MSC03,motor,0.48695652173913045,0.48695652173913045
MSC04,motor,0.4920289855072464,0.4920289855072464
MSC05,motor,0.5362318840579711,0.5362318840579711
MSC06,motor,0.504396482813749,0.504396482813749
MSC07,motor,0.48041566746602715,0.48041566746602715
MSC10,motor,0.5173913043478261,0.5173913043478261
MSC01,mem,0.48695652173913045,0.48695652173913045
MSC02,mem,0.49347826086956526,0.49347826086956526
MSC03,mem,0.4767857142857143,0.4767857142857143
MSC04,mem,0.5094202898550725,0.5094202898550725
MSC05,mem,0.49492753623188407,0.49492753623188407
MSC06,mem,0.5130434782608696,0.5130434782608696
MSC07,mem,0.47681159420289854,0.47681159420289854
MSC10,mem,0.42318840579710143,0.42318840579710143
MSC01,glass,0.48848920863309353,0.48848920863309353
MSC02,glass,0.5158273381294964,0.5158273381294964
MSC03,glass,0.5064748201438849,0.5064748201438849
MSC04,glass,0.4920863309352518,0.4920863309352518
MSC05,glass,0.5143884892086331,0.5143884892086331
MSC06,glass,0.4928571428571429,0.4928571428571429
MSC07,glass,0.47338129496402875,0.47338129496402875
MSC10,glass,0.5014388489208633,0.5014388489208633
MSC01,semantic,0.5014285714285714,0.5014285714285714
MSC02,semantic,0.5328571428571429,0.5328571428571429
MSC03,semantic,0.4685714285714286,0.4685714285714286
MSC04,semantic,0.49714285714285716,0.49714285714285716
MSC05,semantic,0.48357142857142854,0.48357142857142854
MSC06,semantic,0.5085714285714286,0.5085714285714286
MSC07,semantic,0.48214285714285715,0.48214285714285715
MSC10,semantic,0.5128571428571429,0.5128571428571429
MSC01,motor,0.505072463768116,0.505072463768116
MSC02,motor,0.5,0.5
MSC03,motor,0.5065217391304347,0.5065217391304347
MSC04,motor,0.5014492753623189,0.5014492753623189
MSC05,motor,0.46811594202898554,0.46811594202898554
MSC06,motor,0.49640287769784175,0.49640287769784175
MSC07,motor,0.5299760191846523,0.5299760191846523
MSC10,motor,0.5594202898550724,0.5594202898550724
MSC01,mem,0.45652173913043476,0.45652173913043476
MSC02,mem,0.5021739130434782,0.5021739130434782
MSC03,mem,0.5133928571428571,0.5133928571428571
MSC04,mem,0.4572463768115942,0.4572463768115942
MSC05,mem,0.5,0.5
MSC06,mem,0.49130434782608695,0.49130434782608695
MSC07,mem,0.49782608695652175,0.49782608695652175
MSC10,mem,0.47391304347826085,0.47391304347826085
MSC01,glass,0.4913669064748202,0.4913669064748202
MSC02,glass,0.48848920863309353,0.48848920863309353
MSC03,glass,0.48345323741007196,0.48345323741007196
MSC04,glass,0.49928057553956834,0.49928057553956834
MSC05,glass,0.4589928057553957,0.4589928057553957
MSC06,glass,0.45555555555555555,0.45555555555555555
MSC07,glass,0.49640287769784175,0.49640287769784175
MSC10,glass,0.4748201438848921,0.4748201438848921
MSC01,semantic,0.5057142857142857,0.5057142857142857
MSC02,semantic,0.4878571428571429,0.4878571428571429
MSC03,semantic,0.5071428571428571,0.5071428571428571
MSC04,semantic,0.47785714285714287,0.47785714285714287
MSC05,semantic,0.48928571428571427,0.48928571428571427
MSC06,semantic,0.465,0.465
MSC07,semantic,0.49142857142857144,0.49142857142857144
MSC10,semantic,0.5171428571428571,0.5171428571428571
MSC01,motor,0.5014492753623189,0.5014492753623189
MSC02,motor,0.5543478260869565,0.5543478260869565
MSC03,motor,0.49347826086956526,0.49347826086956526
MSC04,motor,0.5079710144927536,0.5079710144927536
MSC05,motor,0.5304347826086957,0.5304347826086957
MSC06,motor,0.5107913669064749,0.5107913669064749
MSC07,motor,0.5547561950439648,0.5547561950439648
MSC10,motor,0.5398550724637681,0.5398550724637681
MSC01,mem,0.4666666666666667,0.4666666666666667
MSC02,mem,0.5413043478260869,0.5413043478260869
MSC03,mem,0.4401785714285714,0.4401785714285714
MSC04,mem,0.4927536231884058,0.4927536231884058
MSC05,mem,0.4731884057971014,0.4731884057971014
MSC06,mem,0.5086956521739131,0.5086956521739131
MSC07,mem,0.49275362318840576,0.49275362318840576
MSC10,mem,0.5065217391304347,0.5065217391304347
MSC01,glass,0.47913669064748204,0.47913669064748204
MSC02,glass,0.5028776978417266,0.5028776978417266
MSC03,glass,0.5316546762589928,0.5316546762589928
MSC04,glass,0.4892086330935252,0.4892086330935252
MSC05,glass,0.5258992805755396,0.5258992805755396
MSC06,glass,0.5293650793650794,0.5293650793650794
MSC07,glass,0.47553956834532374,0.47553956834532374
MSC10,glass,0.5309352517985612,0.5309352517985612
MSC01,semantic,0.47714285714285715,0.47714285714285715
MSC02,semantic,0.5257142857142857,0.5257142857142857
MSC03,semantic,0.485,0.485
MSC04,semantic,0.48,0.48
MSC05,semantic,0.4707142857142857,0.4707142857142857
MSC06,semantic,0.495,0.495
MSC07,semantic,0.5392857142857143,0.5392857142857143
MSC10,semantic,0.5528571428571428,0.5528571428571428
MSC01,motor,0.5246376811594203,0.5246376811594203
MSC02,motor,0.48478260869565215,0.48478260869565215
MSC03,motor,0.5166666666666667,0.5166666666666667
MSC04,motor,0.47898550724637684,0.47898550724637684
MSC05,motor,0.5007246376811594,0.5007246376811594
MSC06,motor,0.48201438848920863,0.48201438848920863
MSC07,motor,0.45883293365307753,0.45883293365307753
MSC10,motor,0.5123188405797101,0.5123188405797101
MSC01,mem,0.5239130434782608,0.5239130434782608
MSC02,mem,0.5521739130434783,0.5521739130434783
MSC03,mem,0.4892857142857143,0.4892857142857143
MSC04,mem,0.4891304347826087,0.4891304347826087
MSC05,mem,0.5340579710144927,0.5340579710144927
MSC06,mem,0.5173913043478261,0.5173913043478261
MSC07,mem,0.4927536231884058,0.4927536231884058
MSC10,mem,0.4905797101449275,0.4905797101449275
MSC01,glass,0.5172661870503596,0.5172661870503596
MSC02,glass,0.49424460431654677,0.49424460431654677
MSC03,glass,0.5302158273381294,0.5302158273381294
MSC04,glass,0.4920863309352518,0.4920863309352518
MSC05,glass,0.5424460431654676,0.5424460431654676
MSC06,glass,0.5158730158730159,0.5158730158730159
MSC07,glass,0.4733812949640288,0.4733812949640288
MSC10,glass,0.4920863309352518,0.4920863309352518
MSC01,semantic,0.5135714285714286,0.5135714285714286
MSC02,semantic,0.4878571428571429,0.4878571428571429
MSC03,semantic,0.4957142857142857,0.4957142857142857
MSC04,semantic,0.5035714285714286,0.5035714285714286
MSC05,semantic,0.47428571428571425,0.47428571428571425
MSC06,semantic,0.5192857142857142,0.5192857142857142
MSC07,semantic,0.5307142857142857,0.5307142857142857
MSC10,semantic,0.45785714285714285,0.45785714285714285
MSC01,motor,0.5253623188405797,0.5253623188405797
MSC02,motor,0.5456521739130434,0.5456521739130434
MSC03,motor,0.4449275362318841,0.4449275362318841
MSC04,motor,0.4746376811594203,0.4746376811594203
MSC05,motor,0.49782608695652175,0.49782608695652175
MSC06,motor,0.5147881694644285,0.5147881694644285
MSC07,motor,0.42366107114308554,0.42366107114308554
MSC10,motor,0.48333333333333334,0.48333333333333334
MSC01,mem,0.5108695652173914,0.5108695652173914
MSC02,mem,0.4855072463768116,0.4855072463768116
MSC03,mem,0.4517857142857143,0.4517857142857143
MSC04,mem,0.5224637681159421,0.5224637681159421
MSC05,mem,0.4782608695652174,0.4782608695652174
MSC06,mem,0.5057971014492754,0.5057971014492754
MSC07,mem,0.5268115942028986,0.5268115942028986
MSC10,mem,0.5,0.5
MSC01,glass,0.4956834532374101,0.4956834532374101
MSC02,glass,0.5107913669064749,0.5107913669064749
MSC03,glass,0.5158273381294964,0.5158273381294964
MSC04,glass,0.5151079136690647,0.5151079136690647
MSC05,glass,0.5316546762589928,0.5316546762589928
MSC06,glass,0.5206349206349207,0.5206349206349207
MSC07,glass,0.5230215827338129,0.5230215827338129
MSC10,glass,0.4920863309352518,0.4920863309352518
MSC01,semantic,0.46,0.46
MSC02,semantic,0.465,0.465
MSC03,semantic,0.5064285714285715,0.5064285714285715
MSC04,semantic,0.5014285714285714,0.5014285714285714
MSC05,semantic,0.4542857142857143,0.4542857142857143
MSC06,semantic,0.4607142857142857,0.4607142857142857
MSC07,semantic,0.46714285714285714,0.46714285714285714
MSC10,semantic,0.4828571428571429,0.4828571428571429
MSC01,motor,0.42536231884057973,0.42536231884057973
MSC02,motor,0.4702898550724638,0.4702898550724638
MSC03,motor,0.5007246376811594,0.5007246376811594
MSC04,motor,0.463768115942029,0.463768115942029
MSC05,motor,0.5282608695652173,0.5282608695652173
MSC06,motor,0.48041566746602715,0.48041566746602715
MSC07,motor,0.460431654676259,0.460431654676259
MSC10,motor,0.5659420289855073,0.5659420289855073
MSC01,mem,0.5384057971014493,0.5384057971014493
MSC02,mem,0.5036231884057971,0.5036231884057971
MSC03,mem,0.4732142857142857,0.4732142857142857
MSC04,mem,0.5115942028985507,0.5115942028985507
MSC05,mem,0.5057971014492754,0.5057971014492754
MSC06,mem,0.5710144927536231,0.5710144927536231
MSC07,mem,0.5079710144927536,0.5079710144927536
MSC10,mem,0.5384057971014493,0.5384057971014493
MSC01,glass,0.48345323741007196,0.48345323741007196
MSC02,glass,0.5122302158273382,0.5122302158273382
MSC03,glass,0.4841726618705036,0.4841726618705036
MSC04,glass,0.5107913669064749,0.5107913669064749
MSC05,glass,0.48992805755395685,0.48992805755395685
MSC06,glass,0.5095238095238095,0.5095238095238095
MSC07,glass,0.5388489208633094,0.5388489208633094
MSC10,glass,0.5251798561151079,0.5251798561151079
MSC01,semantic,0.5021428571428571,0.5021428571428571
MSC02,semantic,0.4942857142857143,0.4942857142857143
MSC03,semantic,0.5257142857142857,0.5257142857142857
MSC04,semantic,0.5171428571428571,0.5171428571428571
MSC05,semantic,0.5257142857142857,0.5257142857142857
MSC06,semantic,0.4792857142857143,0.4792857142857143
MSC07,semantic,0.5221428571428571,0.5221428571428571
MSC10,semantic,0.48428571428571426,0.48428571428571426
MSC01,motor,0.4934782608695652,0.4934782608695652
MSC02,motor,0.46594202898550724,0.46594202898550724
MSC03,motor,0.4210144927536232,0.4210144927536232
MSC04,motor,0.47608695652173916,0.47608695652173916
MSC05,motor,0.5702898550724638,0.5702898550724638
MSC06,motor,0.49960031974420466,0.49960031974420466
MSC07,motor,0.4844124700239808,0.4844124700239808
MSC10,motor,0.55,0.55
MSC01,mem,0.4217391304347826,0.4217391304347826
MSC02,mem,0.5369565217391304,0.5369565217391304
MSC03,mem,0.48482142857142857,0.48482142857142857
MSC04,mem,0.5043478260869565,0.5043478260869565
MSC05,mem,0.5072463768115942,0.5072463768115942
MSC06,mem,0.5079710144927536,0.5079710144927536
MSC07,mem,0.5731884057971015,0.5731884057971015
MSC10,mem,0.46956521739130436,0.46956521739130436
MSC01,glass,0.46258992805755395,0.46258992805755395
MSC02,glass,0.45755395683453237,0.45755395683453237
MSC03,glass,0.4748201438848921,0.4748201438848921
MSC04,glass,0.5237410071942447,0.5237410071942447
MSC05,glass,0.5115107913669065,0.5115107913669065
MSC06,glass,0.5253968253968254,0.5253968253968254
MSC07,glass,0.5338129496402878,0.5338129496402878
MSC10,glass,0.541726618705036,0.541726618705036
MSC01,semantic,0.5007142857142857,0.5007142857142857
MSC02,semantic,0.4892857142857143,0.4892857142857143
MSC03,semantic,0.5164285714285715,0.5164285714285715
MSC04,semantic,0.5071428571428571,0.5071428571428571
MSC05,semantic,0.5085714285714286,0.5085714285714286
MSC06,semantic,0.5085714285714286,0.5085714285714286
MSC07,semantic,0.5042857142857142,0.5042857142857142
MSC10,semantic,0.505,0.505
MSC01,motor,0.42971014492753623,0.42971014492753623
MSC02,motor,0.4811594202898551,0.4811594202898551
MSC03,motor,0.46956521739130436,0.46956521739130436
MSC04,motor,0.5391304347826087,0.5391304347826087
MSC05,motor,0.4601449275362319,0.4601449275362319
MSC06,motor,0.5011990407673861,0.5011990407673861
MSC07,motor,0.495603517186251,0.495603517186251
MSC10,motor,0.572463768115942,0.572463768115942
MSC01,mem,0.4963768115942029,0.4963768115942029
MSC02,mem,0.4652173913043478,0.4652173913043478
MSC03,mem,0.55625,0.55625
MSC04,mem,0.5021739130434782,0.5021739130434782
MSC05,mem,0.48333333333333334,0.48333333333333334
MSC06,mem,0.5072463768115942,0.5072463768115942
MSC07,mem,0.5057971014492754,0.5057971014492754
MSC10,mem,0.5224637681159421,0.5224637681159421
MSC01,glass,0.49712230215827335,0.49712230215827335
MSC02,glass,0.49928057553956834,0.49928057553956834
MSC03,glass,0.4956834532374101,0.4956834532374101
MSC04,glass,0.535251798561151,0.535251798561151
MSC05,glass,0.4654676258992806,0.4654676258992806
MSC06,glass,0.5166666666666667,0.5166666666666667
MSC07,glass,0.4920863309352518,0.4920863309352518
MSC10,glass,0.481294964028777,0.481294964028777
MSC01,semantic,0.5142857142857142,0.5142857142857142
MSC02,semantic,0.5035714285714286,0.5035714285714286
MSC03,semantic,0.5285714285714286,0.5285714285714286
MSC04,semantic,0.4757142857142857,0.4757142857142857
MSC05,semantic,0.5264285714285715,0.5264285714285715
MSC06,semantic,0.5728571428571428,0.5728571428571428
MSC07,semantic,0.48928571428571427,0.48928571428571427
MSC10,semantic,0.47285714285714286,0.47285714285714286
MSC01,motor,0.5702898550724638,0.5702898550724638
MSC02,motor,0.4876811594202899,0.4876811594202899
MSC03,motor,0.4985507246376812,0.4985507246376812
MSC04,motor,0.4369565217391304,0.4369565217391304
MSC05,motor,0.4782608695652174,0.4782608695652174
MSC06,motor,0.47961630695443647,0.47961630695443647
MSC07,motor,0.5091926458832934,0.5091926458832934
MSC10,motor,0.4601449275362319,0.4601449275362319
MSC01,mem,0.4463768115942029,0.4463768115942029
MSC02,mem,0.4492753623188406,0.4492753623188406
MSC03,mem,0.5294642857142857,0.5294642857142857
MSC04,mem,0.5021739130434782,0.5021739130434782
MSC05,mem,0.5217391304347826,0.5217391304347826
MSC06,mem,0.4797101449275362,0.4797101449275362
MSC07,mem,0.5173913043478261,0.5173913043478261
MSC10,mem,0.4688405797101449,0.4688405797101449
MSC01,glass,0.4762589928057554,0.4762589928057554
MSC02,glass,0.49712230215827335,0.49712230215827335
MSC03,glass,0.4697841726618705,0.4697841726618705
MSC04,glass,0.4438848920863309,0.4438848920863309
MSC05,glass,0.4892086330935252,0.4892086330935252
MSC06,glass,0.4880952380952381,0.4880952380952381
MSC07,glass,0.481294964028777,0.481294964028777
MSC10,glass,0.4776978417266187,0.4776978417266187
MSC01,semantic,0.4942857142857143,0.4942857142857143
MSC02,semantic,0.5014285714285714,0.5014285714285714
MSC03,semantic,0.4942857142857143,0.4942857142857143
MSC04,semantic,0.48,0.48
MSC05,semantic,0.5364285714285715,0.5364285714285715
MSC06,semantic,0.49785714285714283,0.49785714285714283
MSC07,semantic,0.4907142857142857,0.4907142857142857
MSC10,semantic,0.49785714285714283,0.49785714285714283
MSC01,motor,0.5398550724637681,0.5398550724637681
MSC02,motor,0.47246376811594204,0.47246376811594204
MSC03,motor,0.5202898550724637,0.5202898550724637
MSC04,motor,0.5413043478260869,0.5413043478260869
MSC05,motor,0.5210144927536232,0.5210144927536232
MSC06,motor,0.47162270183852917,0.47162270183852917
MSC07,motor,0.48201438848920863,0.48201438848920863
MSC10,motor,0.5492753623188406,0.5492753623188406
MSC01,mem,0.48333333333333334,0.48333333333333334
MSC02,mem,0.5224637681159421,0.5224637681159421
MSC03,mem,0.4973214285714286,0.4973214285714286
MSC04,mem,0.5065217391304347,0.5065217391304347
MSC05,mem,0.47246376811594204,0.47246376811594204
MSC06,mem,0.5,0.5
MSC07,mem,0.5021739130434782,0.5021739130434782
MSC10,mem,0.44855072463768114,0.44855072463768114
MSC01,glass,0.5050359712230216,0.5050359712230216
MSC02,glass,0.4892086330935252,0.4892086330935252
MSC03,glass,0.5280575539568345,0.5280575539568345
MSC04,glass,0.46258992805755395,0.46258992805755395
MSC05,glass,0.4913669064748201,0.4913669064748201
MSC06,glass,0.4626984126984127,0.4626984126984127
MSC07,glass,0.5129496402877698,0.5129496402877698
MSC10,glass,0.49784172661870507,0.49784172661870507
MSC01,semantic,0.5042857142857142,0.5042857142857142
MSC02,semantic,0.5107142857142857,0.5107142857142857
MSC03,semantic,0.5092857142857142,0.5092857142857142
MSC04,semantic,0.4807142857142857,0.4807142857142857
MSC05,semantic,0.5057142857142857,0.5057142857142857
MSC06,semantic,0.5414285714285714,0.5414285714285714
MSC07,semantic,0.5064285714285715,0.5064285714285715
MSC10,semantic,0.4878571428571429,0.4878571428571429
MSC01,motor,0.5398550724637681,0.5398550724637681
MSC02,motor,0.4934782608695652,0.4934782608695652
MSC03,motor,0.5246376811594203,0.5246376811594203
MSC04,motor,0.4557971014492754,0.4557971014492754
MSC05,motor,0.5289855072463768,0.5289855072463768
MSC06,motor,0.5635491606714629,0.5635491606714629
MSC07,motor,0.4812150279776179,0.4812150279776179
MSC10,motor,0.4746376811594203,0.4746376811594203
MSC01,mem,0.4688405797101449,0.4688405797101449
MSC02,mem,0.5152173913043478,0.5152173913043478
MSC03,mem,0.4973214285714286,0.4973214285714286
MSC04,mem,0.4652173913043478,0.4652173913043478
MSC05,mem,0.4927536231884058,0.4927536231884058
MSC06,mem,0.44130434782608696,0.44130434782608696
MSC07,mem,0.5282608695652173,0.5282608695652173
MSC10,mem,0.49782608695652175,0.49782608695652175
MSC01,glass,0.4741007194244604,0.4741007194244604
MSC02,glass,0.5597122302158273,0.5597122302158273
MSC03,glass,0.5071942446043165,0.5071942446043165
MSC04,glass,0.5050359712230216,0.5050359712230216
MSC05,glass,0.5035971223021583,0.5035971223021583
MSC06,glass,0.4880952380952381,0.4880952380952381
MSC07,glass,0.5093525179856115,0.5093525179856115
MSC10,glass,0.5086330935251798,0.5086330935251798
MSC01,semantic,0.5164285714285715,0.5164285714285715
MSC02,semantic,0.4692857142857143,0.4692857142857143
MSC03,semantic,0.5064285714285715,0.5064285714285715
MSC04,semantic,0.5085714285714286,0.5085714285714286
MSC05,semantic,0.47714285714285715,0.47714285714285715
MSC06,semantic,0.46785714285714286,0.46785714285714286
MSC07,semantic,0.48142857142857143,0.48142857142857143
MSC10,semantic,0.4692857142857143,0.4692857142857143
MSC01,motor,0.4985507246376812,0.4985507246376812
MSC02,motor,0.47391304347826085,0.47391304347826085
MSC03,motor,0.5760869565217391,0.5760869565217391
MSC04,motor,0.5021739130434782,0.5021739130434782
MSC05,motor,0.48695652173913045,0.48695652173913045
MSC06,motor,0.5051958433253397,0.5051958433253397
MSC07,motor,0.4644284572342126,0.4644284572342126
MSC10,motor,0.5246376811594203,0.5246376811594203
MSC01,mem,0.48405797101449277,0.48405797101449277
MSC02,mem,0.4688405797101449,0.4688405797101449
MSC03,mem,0.5053571428571428,0.5053571428571428
MSC04,mem,0.49130434782608695,0.49130434782608695
MSC05,mem,0.4927536231884058,0.4927536231884058
MSC06,mem,0.5297101449275362,0.5297101449275362
MSC07,mem,0.5108695652173914,0.5108695652173914
MSC10,mem,0.4956521739130435,0.4956521739130435
MSC01,glass,0.48201438848920863,0.48201438848920863
MSC02,glass,0.49928057553956834,0.49928057553956834
MSC03,glass,0.525179856115108,0.525179856115108
MSC04,glass,0.5,0.5
MSC05,glass,0.4776978417266187,0.4776978417266187
MSC06,glass,0.4746031746031746,0.4746031746031746
MSC07,glass,0.5381294964028777,0.5381294964028777
MSC10,glass,0.49928057553956834,0.49928057553956834
MSC01,semantic,0.5085714285714286,0.5085714285714286
MSC02,semantic,0.5085714285714286,0.5085714285714286
MSC03,semantic,0.5071428571428571,0.5071428571428571
MSC04,semantic,0.4764285714285714,0.4764285714285714
MSC05,semantic,0.54,0.54
MSC06,semantic,0.5535714285714286,0.5535714285714286
MSC07,semantic,0.48714285714285716,0.48714285714285716
MSC10,semantic,0.5814285714285714,0.5814285714285714
MSC01,motor,0.5181159420289855,0.5181159420289855
MSC02,motor,0.5014492753623189,0.5014492753623189
