train,same_sub,diff_sub
MSC02,0.4375,0.5002898550724637
MSC03,0.59375,0.6397694524495677
MSC04,0.4875,0.4527536231884058
MSC05,0.575,0.5544927536231884
MSC06,0.4722222222222222,0.5273775216138329
MSC07,0.4583333333333333,0.4332048811817598
MSC10,0.5375,0.45072463768115945
MSC01,0.525,0.621159420289855
MSC02,0.475,0.4246376811594203
MSC03,0.453125,0.46469740634005763
MSC04,0.525,0.5556521739130434
MSC05,0.6125,0.5159420289855072
MSC06,0.4861111111111111,0.5837335894972783
MSC07,0.4861111111111111,0.4110468850353243
MSC10,0.55,0.503768115942029
MSC01,0.4125,0.5408695652173913
MSC02,0.4875,0.527536231884058
MSC03,0.5,0.489193083573487
MSC04,0.55,0.4736231884057971
MSC05,0.5125,0.36927536231884056
MSC06,0.4305555555555556,0.4281139929554915
MSC07,0.5277777777777778,0.615606936416185
MSC10,0.4875,0.5472463768115943
MSC01,0.425,0.5228985507246376
MSC02,0.45,0.47681159420289854
MSC03,0.578125,0.5515129682997119
MSC04,0.45,0.5927536231884059
MSC05,0.55,0.5739130434782609
MSC06,0.5138888888888888,0.4793467819404419
MSC07,0.4583333333333333,0.46274887604367376
MSC10,0.5,0.5646376811594203
MSC01,0.45,0.47449275362318843
MSC02,0.5,0.47391304347826085
MSC03,0.546875,0.5187319884726225
MSC04,0.525,0.47855072463768117
MSC05,0.5625,0.48347826086956525
MSC06,0.625,0.5862952289465257
MSC07,0.4444444444444444,0.518946692357097
MSC10,0.4875,0.5391304347826087
MSC01,0.6,0.532463768115942
MSC02,0.4375,0.44869565217391305
MSC03,0.5,0.4128242074927954
MSC04,0.5375,0.5246376811594202
MSC05,0.5125,0.5179710144927536
MSC06,0.4722222222222222,0.4601344860710855
MSC07,0.4444444444444444,0.5317919075144508
MSC10,0.425,0.508695652173913
MSC01,0.45,0.48289855072463767
MSC02,0.5875,0.5388405797101449
MSC03,0.40625,0.4909942363112392
MSC04,0.4375,0.5179710144927536
MSC05,0.45,0.524927536231884
MSC06,0.4722222222222222,0.5200128081972463
MSC07,0.4027777777777778,0.5289017341040463
MSC10,0.5,0.5727536231884058
MSC01,0.3625,0.4414492753623188
MSC02,0.475,0.5515942028985508
MSC03,0.5,0.388328530259366
MSC04,0.4125,0.556231884057971
MSC05,0.5375,0.48666666666666664
MSC06,0.5555555555555556,0.569004162664105
MSC07,0.5277777777777778,0.6075786769428388
MSC10,0.525,0.5063768115942029
MSC01,0.5375,0.5544927536231884
MSC02,0.4375,0.49565217391304345
MSC03,0.53125,0.49171469740634005
MSC04,0.4875,0.4753623188405797
MSC05,0.5375,0.5443478260869565
MSC06,0.5555555555555556,0.569324367595261
MSC07,0.5,0.5006422607578677
MSC10,0.5,0.48376811594202895
MSC01,0.5,0.5434782608695652
MSC02,0.4375,0.43623188405797103
MSC03,0.453125,0.5007204610951008
MSC04,0.5,0.48579710144927535
MSC05,0.6,0.43043478260869567
MSC06,0.5694444444444444,0.47870637207813
MSC07,0.4166666666666667,0.422286448298009
MSC10,0.3875,0.45304347826086955
MSC01,0.5625,0.5156521739130435
MSC02,0.475,0.41130434782608694
MSC03,0.546875,0.590778097982709
MSC04,0.425,0.46753623188405796
MSC05,0.5,0.6356521739130434
MSC06,0.5555555555555556,0.5017611271213577
MSC07,0.3888888888888889,0.5468850353243416
MSC10,0.425,0.5368115942028986
MSC01,0.425,0.49391304347826087
MSC02,0.4875,0.5602898550724638
MSC03,0.4375,0.5893371757925072
MSC04,0.6125,0.4944927536231884
MSC05,0.45,0.48231884057971014
MSC06,0.4305555555555556,0.4261927633685559
MSC07,0.4444444444444444,0.36480411046885036
MSC10,0.5,0.47159420289855075
MSC01,0.55,0.3518840579710145
MSC02,0.5625,0.5959420289855072
MSC03,0.515625,0.531700288184438
MSC04,0.525,0.4852173913043478
MSC05,0.625,0.577391304347826
MSC06,0.3888888888888889,0.4687800192122959
MSC07,0.4861111111111111,0.441233140655106
MSC10,0.625,0.5223188405797101
MSC01,0.5125,0.5466666666666666
MSC02,0.6,0.47507246376811596
MSC03,0.53125,0.4827089337175792
MSC04,0.5,0.5278260869565218
MSC05,0.6125,0.4173913043478261
MSC06,0.6111111111111112,0.5014409221902018
MSC07,0.6111111111111112,0.5019267822736031
MSC10,0.5375,0.443768115942029
MSC01,0.4375,0.42782608695652175
MSC02,0.475,0.52
MSC03,0.390625,0.49027377521613835
MSC04,0.575,0.49565217391304345
MSC05,0.45,0.5744927536231884
MSC06,0.5138888888888888,0.4463656740313801
MSC07,0.5833333333333334,0.44380218368657676
MSC10,0.6375,0.41391304347826086
MSC01,0.4625,0.41855072463768117
MSC02,0.4625,0.4591304347826087
MSC03,0.5625,0.46938040345821325
MSC04,0.4625,0.39043478260869563
MSC05,0.5875,0.5968115942028985
MSC06,0.5555555555555556,0.4287544028178034
MSC07,0.4166666666666667,0.584136159280668
MSC10,0.45,0.5417391304347826
MSC01,0.5125,0.4455072463768116
MSC02,0.55,0.5365217391304348
MSC03,0.59375,0.42939481268011526
MSC04,0.425,0.476231884057971
MSC05,0.625,0.4385507246376812
MSC06,0.5555555555555556,0.4322766570605187
MSC07,0.5,0.44701348747591524
MSC10,0.6,0.5953623188405797
MSC01,0.5375,0.4791304347826087
MSC02,0.45,0.5507246376811594
MSC03,0.515625,0.5652017291066282
MSC04,0.5125,0.48695652173913045
MSC05,0.4625,0.543768115942029
MSC06,0.5138888888888888,0.5437079731027858
MSC07,0.4583333333333333,0.4479768786127168
MSC10,0.5375,0.5185507246376811
MSC01,0.525,0.5889855072463768
MSC02,0.5125,0.5173913043478261
MSC03,0.59375,0.4823487031700288
MSC04,0.375,0.4336231884057971
MSC05,0.5375,0.3655072463768116
MSC06,0.5416666666666666,0.5350624399615754
MSC07,0.5833333333333334,0.4441233140655106
MSC10,0.55,0.4463768115942029
MSC01,0.475,0.5321739130434783
MSC02,0.55,0.5069565217391304
MSC03,0.5,0.5612391930835735
MSC04,0.575,0.5715942028985507
MSC05,0.5875,0.46608695652173915
MSC06,0.5833333333333334,0.4899135446685879
MSC07,0.5138888888888888,0.4393063583815029
MSC10,0.525,0.4579710144927536
MSC01,0.4375,0.43536231884057974
MSC02,0.4875,0.6069565217391304
MSC03,0.40625,0.5403458213256485
MSC04,0.55,0.48405797101449277
MSC05,0.4625,0.4852173913043478
MSC06,0.5833333333333334,0.4562920268972142
MSC07,0.4027777777777778,0.43095696852922283
MSC10,0.5625,0.5008695652173913
MSC01,0.4625,0.47391304347826085
MSC02,0.6,0.49130434782608695
MSC03,0.53125,0.5392651296829971
MSC04,0.5375,0.4153623188405797
MSC05,0.5625,0.5185507246376811
MSC06,0.6388888888888888,0.48222862632084534
MSC07,0.4583333333333333,0.37443802183686575
MSC10,0.45,0.4591304347826087
MSC01,0.5375,0.44666666666666666
MSC02,0.525,0.5150724637681159
MSC03,0.46875,0.4812680115273775
MSC04,0.375,0.47942028985507246
MSC05,0.4625,0.4889855072463768
MSC06,0.5694444444444444,0.4438040345821326
MSC07,0.4583333333333333,0.4926140012845215
MSC10,0.55,0.43594202898550727
MSC01,0.475,0.4936231884057971
MSC02,0.475,0.4753623188405797
MSC03,0.578125,0.5482708933717579
MSC04,0.475,0.5066666666666667
MSC05,0.5625,0.4365217391304348
MSC06,0.5416666666666666,0.5408261287223823
MSC07,0.6111111111111112,0.46210661528580604
MSC10,0.5375,0.5573913043478261
MSC01,0.5,0.6069565217391304
MSC02,0.475,0.4872463768115942
MSC03,0.4375,0.4495677233429395
MSC04,0.5125,0.5985507246376811
MSC05,0.4875,0.3849275362318841
MSC06,0.5972222222222222,0.5766890810118476
MSC07,0.5,0.5475272960822094
MSC10,0.4625,0.5507246376811594
MSC01,0.4875,0.5144927536231884
MSC02,0.4875,0.44579710144927537
MSC03,0.609375,0.45605187319884727
MSC04,0.4625,0.4684057971014493
MSC05,0.475,0.5547826086956522
MSC06,0.5138888888888888,0.48222862632084534
MSC07,0.4305555555555556,0.5038535645472062
MSC10,0.525,0.508695652173913
MSC01,0.525,0.5521739130434783
MSC02,0.675,0.43681159420289856
MSC03,0.46875,0.4607348703170029
MSC04,0.525,0.44956521739130434
MSC05,0.6625,0.5559420289855073
MSC06,0.4166666666666667,0.48222862632084534
MSC07,0.4722222222222222,0.4242132305716121
MSC10,0.5,0.5402898550724637
MSC01,0.6125,0.5939130434782609
MSC02,0.4875,0.5576811594202898
MSC03,0.515625,0.5500720461095101
MSC04,0.6375,0.49391304347826087
MSC05,0.4625,0.5423188405797101
MSC06,0.625,0.5667627281460135
MSC07,0.4166666666666667,0.5427103403982017
MSC10,0.425,0.4472463768115942
MSC01,0.4375,0.4652173913043478
MSC02,0.5625,0.5376811594202898
MSC03,0.625,0.5360230547550432
MSC04,0.475,0.483768115942029
MSC05,0.525,0.48869565217391303
MSC06,0.5416666666666666,0.47678514249119436
MSC07,0.5138888888888888,0.5561978163134232
MSC10,0.5625,0.5857971014492753
MSC01,0.55,0.5831884057971014
MSC02,0.5375,0.5365217391304348
MSC03,0.453125,0.4542507204610951
MSC04,0.5,0.49971014492753624
MSC05,0.45,0.5379710144927536
MSC06,0.4166666666666667,0.5299391610630804
MSC07,0.5138888888888888,0.5491329479768786
MSC10,0.5625,0.5202898550724637
MSC01,0.5375,0.4142028985507246
MSC02,0.5125,0.571304347826087
MSC03,0.5,0.3915706051873199
MSC04,0.3625,0.56
MSC05,0.45,0.4657971014492754
MSC06,0.4722222222222222,0.5171309638168428
MSC07,0.6111111111111112,0.5247270391779062
MSC10,0.5375,0.4956521739130435
MSC01,0.475,0.4994202898550725
MSC02,0.45,0.612463768115942
MSC03,0.4375,0.531700288184438
MSC04,0.4125,0.5440579710144927
MSC05,0.6125,0.5608695652173913
MSC06,0.5555555555555556,0.4915145693243676
MSC07,0.4861111111111111,0.3461785484906872
MSC10,0.475,0.5660869565217391
MSC01,0.45,0.38521739130434784
MSC02,0.5125,0.6226086956521739
MSC03,0.421875,0.534221902017291
MSC04,0.4875,0.49217391304347824
MSC05,0.4125,0.46
MSC06,0.375,0.5049631764329171
MSC07,0.4305555555555556,0.5144508670520231
MSC10,0.5,0.46260869565217394
MSC01,0.475,0.42985507246376814
MSC02,0.525,0.5168115942028986
MSC03,0.453125,0.6120317002881844
MSC04,0.425,0.4698550724637681
MSC05,0.5625,0.5495652173913044
MSC06,0.5138888888888888,0.4569324367595261
MSC07,0.5416666666666666,0.4377007064868337
MSC10,0.3875,0.5220289855072464
MSC01,0.525,0.49043478260869566
MSC02,0.575,0.504927536231884
MSC03,0.484375,0.49063400576368876
MSC04,0.45,0.4510144927536232
MSC05,0.45,0.4744927536231884
MSC06,0.5138888888888888,0.4633365353826449
MSC07,0.4583333333333333,0.4126525369299936
MSC10,0.45,0.4623188405797102
MSC01,0.45,0.4115942028985507
MSC02,0.525,0.5060869565217392
MSC03,0.375,0.4585734870317003
MSC04,0.5125,0.5362318840579711
MSC05,0.4875,0.547536231884058
MSC06,0.4444444444444444,0.5734870317002881
MSC07,0.4583333333333333,0.5838150289017341
MSC10,0.4375,0.47681159420289854
MSC01,0.475,0.46695652173913044
MSC02,0.4875,0.4385507246376812
MSC03,0.4375,0.5151296829971181
MSC04,0.475,0.56
MSC05,0.5375,0.476231884057971
MSC06,0.5138888888888888,0.5331412103746398
MSC07,0.4722222222222222,0.5147719974309569
MSC10,0.525,0.4936231884057971
MSC01,0.5,0.5678260869565217
MSC02,0.5125,0.45130434782608697
MSC03,0.5,0.5749279538904899
MSC04,0.525,0.4782608695652174
MSC05,0.4625,0.5220289855072464
MSC06,0.4861111111111111,0.5497918667947487
MSC07,0.4722222222222222,0.5738599871547848
MSC10,0.375,0.49275362318840576
MSC01,0.5625,0.4652173913043478
MSC02,0.6125,0.5420289855072464
MSC03,0.53125,0.5385446685878963
MSC04,0.45,0.4681159420289855
MSC05,0.3625,0.5591304347826087
MSC06,0.4166666666666667,0.43003522254242715
MSC07,0.5694444444444444,0.4633911368015414
MSC10,0.6,0.44608695652173913
MSC01,0.5625,0.6191304347826087
MSC02,0.5,0.5089855072463768
MSC03,0.515625,0.44020172910662825
MSC04,0.5625,0.5443478260869565
MSC05,0.5125,0.4797101449275362
MSC06,0.5138888888888888,0.5244956772334294
MSC07,0.3888888888888889,0.40366088631984587
MSC10,0.5625,0.5336231884057971
MSC01,0.5375,0.5852173913043478
MSC02,0.4875,0.501159420289855
MSC03,0.53125,0.5515129682997117
MSC04,0.5625,0.5255072463768116
MSC05,0.5125,0.5776811594202899
MSC06,0.5277777777777778,0.42203009926352864
MSC07,0.4583333333333333,0.5022479126525369
MSC10,0.4625,0.503768115942029
MSC01,0.45,0.4715942028985507
MSC02,0.3625,0.47130434782608693
MSC03,0.625,0.6304034582132565
MSC04,0.5375,0.48405797101449277
MSC05,0.5,0.548695652173913
MSC06,0.5277777777777778,0.4303554274735831
MSC07,0.5972222222222222,0.5786769428387926
MSC10,0.55,0.4646376811594203
MSC01,0.4375,0.42231884057971014
MSC02,0.5125,0.4446376811594203
MSC03,0.53125,0.6300432276657061
MSC04,0.6,0.5420289855072464
MSC05,0.5625,0.6084057971014493
MSC06,0.4166666666666667,0.4015369836695485
MSC07,0.5,0.5077071290944123
MSC10,0.3625,0.5156521739130435
MSC01,0.475,0.5794202898550724
MSC02,0.5125,0.5255072463768116
MSC03,0.484375,0.4589337175792507
MSC04,0.375,0.4678260869565217
MSC05,0.525,0.5269565217391304
MSC06,0.5277777777777778,0.5802113352545629
MSC07,0.625,0.49261400128452154
MSC10,0.525,0.49971014492753624
MSC01,0.4375,0.4881159420289855
MSC02,0.525,0.41304347826086957
MSC03,0.546875,0.42471181556195964
MSC04,0.525,0.5927536231884059
MSC05,0.65,0.4910144927536232
MSC06,0.5277777777777778,0.5081652257444764
MSC07,0.5277777777777778,0.5629415542710341
MSC10,0.6125,0.45565217391304347
MSC01,0.475,0.46840579710144925
MSC02,0.5875,0.4350724637681159
MSC03,0.4375,0.5511527377521613
MSC04,0.4875,0.6028985507246377
MSC05,0.5875,0.4971014492753623
MSC06,0.4583333333333333,0.42523214857508806
MSC07,0.5277777777777778,0.4813744380218369
MSC10,0.45,0.47130434782608693
MSC01,0.4375,0.5118840579710145
MSC02,0.525,0.4107246376811594
MSC03,0.46875,0.4899135446685879
MSC04,0.5875,0.42869565217391303
MSC05,0.5125,0.5350724637681159
MSC06,0.5555555555555556,0.5228946525776497
MSC07,0.625,0.5510597302504817
MSC10,0.575,0.4226086956521739
MSC01,0.4375,0.5385507246376812
MSC02,0.5875,0.4721739130434783
MSC03,0.390625,0.5270172910662824
MSC04,0.6125,0.528695652173913
MSC05,0.575,0.5768115942028985
MSC06,0.4583333333333333,0.5914185078450208
MSC07,0.4722222222222222,0.45407835581245987
MSC10,0.5125,0.5344927536231884
MSC01,0.475,0.5397101449275362
MSC02,0.5125,0.5060869565217392
MSC03,0.53125,0.4229106628242075
MSC04,0.4375,0.4579710144927536
MSC05,0.5125,0.5710144927536231
MSC06,0.5833333333333334,0.46525776496958055
MSC07,0.5138888888888888,0.5019267822736031
MSC10,0.6125,0.5623188405797102
MSC01,0.475,0.5168115942028986
MSC02,0.55,0.5620289855072463
MSC03,0.3125,0.36203170028818443
MSC04,0.4875,0.5211594202898551
MSC05,0.5,0.5498550724637681
MSC06,0.4861111111111111,0.5081652257444764
MSC07,0.5,0.5372511239563262
MSC10,0.5,0.48289855072463767
MSC01,0.4125,0.44231884057971016
MSC02,0.5625,0.41333333333333333
MSC03,0.53125,0.4643371757925072
MSC04,0.45,0.5608695652173913
MSC05,0.5375,0.5257971014492754
MSC06,0.4861111111111111,0.43900096061479343
MSC07,0.5555555555555556,0.5667951188182402
MSC10,0.5,0.5060869565217392
MSC01,0.4625,0.5046376811594203
MSC02,0.4875,0.5130434782608696
MSC03,0.421875,0.5540345821325648
MSC04,0.5625,0.4718840579710145
MSC05,0.5125,0.42492753623188406
MSC06,0.4027777777777778,0.48767211015049633
MSC07,0.4583333333333333,0.49775208734746307
MSC10,0.45,0.5298550724637682
MSC01,0.4625,0.4643478260869565
MSC02,0.55,0.5910144927536232
MSC03,0.53125,0.46685878962536026
MSC04,0.5125,0.40695652173913044
MSC05,0.375,0.5605797101449276
MSC06,0.5972222222222222,0.6474543707973103
MSC07,0.4583333333333333,0.5256904303147077
MSC10,0.4375,0.47101449275362317
MSC01,0.5625,0.44521739130434784
MSC02,0.45,0.5565217391304348
MSC03,0.625,0.4214697406340058
MSC04,0.5,0.592463768115942
MSC05,0.5125,0.44405797101449274
MSC06,0.4722222222222222,0.5622798591098302
MSC07,0.5138888888888888,0.5517019910083494
MSC10,0.55,0.456231884057971
MSC01,0.375,0.4211594202898551
MSC02,0.4625,0.4539130434782609
MSC03,0.4375,0.5684438040345822
MSC04,0.45,0.45768115942028986
MSC05,0.5875,0.4420289855072464
MSC06,0.4722222222222222,0.5437079731027857
MSC07,0.6527777777777778,0.4123314065510597
MSC10,0.5,0.4727536231884058
MSC01,0.4,0.4826086956521739
MSC02,0.5875,0.4944927536231884
MSC03,0.453125,0.5237752161383286
MSC04,0.4625,0.4991304347826087
MSC05,0.4375,0.5078260869565218
MSC06,0.5833333333333334,0.5094460454691002
MSC07,0.4166666666666667,0.46178548490687216
MSC10,0.45,0.518840579710145
MSC01,0.6125,0.42434782608695654
MSC02,0.55,0.46405797101449275
MSC03,0.484375,0.5832132564841498
MSC04,0.475,0.45130434782608697
MSC05,0.575,0.568695652173913
MSC06,0.5,0.4156260006404099
MSC07,0.4861111111111111,0.518946692357097
MSC10,0.475,0.483768115942029
MSC01,0.625,0.4327536231884058
MSC02,0.525,0.5139130434782608
MSC03,0.59375,0.46469740634005763
MSC04,0.5,0.4518840579710145
MSC05,0.475,0.48115942028985503
MSC06,0.5416666666666666,0.5517130963816843
MSC07,0.4305555555555556,0.4595375722543353
MSC10,0.425,0.483768115942029
MSC01,0.5625,0.5272463768115943
MSC02,0.5375,0.543768115942029
MSC03,0.546875,0.3404178674351585
MSC04,0.4375,0.5588405797101449
MSC05,0.4375,0.5069565217391304
MSC06,0.4583333333333333,0.4617355107268652
MSC07,0.3888888888888889,0.4380218368657675
MSC10,0.525,0.4971014492753623
MSC01,0.525,0.48579710144927535
MSC02,0.5875,0.5362318840579711
MSC03,0.53125,0.520893371757925
MSC04,0.5375,0.6086956521739131
MSC05,0.4625,0.48985507246376814
MSC06,0.3333333333333333,0.5590778097982709
MSC07,0.3888888888888889,0.3834296724470135
MSC10,0.575,0.5376811594202898
MSC01,0.5625,0.5498550724637681
MSC02,0.4375,0.556231884057971
MSC03,0.53125,0.4384005763688761
MSC04,0.5125,0.44231884057971016
MSC05,0.4375,0.42318840579710143
MSC06,0.5694444444444444,0.5504322766570605
MSC07,0.5277777777777778,0.5472061657032755
MSC10,0.45,0.5365217391304348
MSC01,0.4625,0.45594202898550723
MSC02,0.4875,0.5194202898550725
MSC03,0.640625,0.5064841498559077
MSC04,0.45,0.5550724637681159
MSC05,0.475,0.4692753623188406
MSC06,0.4444444444444444,0.5526737111751521
MSC07,0.5138888888888888,0.4527938342967245
MSC10,0.5375,0.44463768115942026
MSC01,0.475,0.487536231884058
MSC02,0.6,0.5182608695652174
MSC03,0.515625,0.5381844380403459
MSC04,0.5,0.47507246376811596
MSC05,0.4375,0.49478260869565216
MSC06,0.5555555555555556,0.505603586295229
MSC07,0.4444444444444444,0.43673731535003213
MSC10,0.35,0.4046376811594203
MSC01,0.5,0.4927536231884058
MSC02,0.5375,0.4011594202898551
MSC03,0.453125,0.4564121037463977
MSC04,0.625,0.4518840579710145
MSC05,0.6,0.5510144927536231
MSC06,0.5138888888888888,0.47006083893691963
MSC07,0.5416666666666666,0.371868978805395
MSC10,0.6125,0.4365217391304348
MSC01,0.5,0.6191304347826087
MSC02,0.6125,0.4681159420289855
MSC03,0.5625,0.542507204610951
MSC04,0.5875,0.5614492753623188
MSC05,0.4375,0.5547826086956522
MSC06,0.4583333333333333,0.5004803073967339
MSC07,0.4722222222222222,0.4409120102761721
MSC10,0.5125,0.5597101449275362
MSC01,0.5375,0.5150724637681159
MSC02,0.4875,0.5544927536231884
MSC03,0.4375,0.5043227665706052
MSC04,0.45,0.45420289855072465
MSC05,0.5125,0.36289855072463767
MSC06,0.5277777777777778,0.4274735830931796
MSC07,0.4722222222222222,0.5565189466923571
MSC10,0.5625,0.5492753623188406
MSC01,0.6125,0.5121739130434783
MSC02,0.4625,0.538840579710145
MSC03,0.46875,0.4214697406340058
MSC04,0.525,0.49043478260869566
MSC05,0.475,0.5921739130434782
MSC06,0.5138888888888888,0.6051873198847262
MSC07,0.5277777777777778,0.47238278741168915
MSC10,0.5625,0.487536231884058
MSC01,0.5625,0.5373913043478261
MSC02,0.4625,0.45159420289855073
MSC03,0.484375,0.5003602305475504
MSC04,0.4875,0.552463768115942
MSC05,0.475,0.5081159420289855
MSC06,0.3888888888888889,0.4409221902017291
MSC07,0.5138888888888888,0.5362877328195247
MSC10,0.575,0.4498550724637681
MSC01,0.5125,0.4747826086956522
MSC02,0.4875,0.5046376811594203
MSC03,0.59375,0.46938040345821325
MSC04,0.525,0.45420289855072465
MSC05,0.4875,0.5028985507246377
MSC06,0.5138888888888888,0.5472302273455011
MSC07,0.5138888888888888,0.4714193962748876
MSC10,0.5375,0.5405797101449276
MSC01,0.5375,0.5518840579710145
MSC02,0.3875,0.4327536231884058
MSC03,0.546875,0.3984149855907781
MSC04,0.4,0.45971014492753626
MSC05,0.5125,0.576231884057971
MSC06,0.3888888888888889,0.4783861671469741
MSC07,0.5555555555555556,0.5279383429672447
MSC10,0.55,0.5246376811594203
MSC01,0.55,0.3626086956521739
MSC02,0.5,0.4898550724637681
MSC03,0.4375,0.4196685878962536
MSC04,0.525,0.4072463768115942
MSC05,0.5,0.5501449275362319
MSC06,0.5416666666666666,0.6336855587576049
MSC07,0.5,0.5905587668593449
MSC10,0.375,0.49391304347826087
MSC01,0.3875,0.4356521739130435
MSC02,0.5625,0.5121739130434783
MSC03,0.609375,0.5543948126801153
MSC04,0.4375,0.5031884057971014
MSC05,0.6125,0.6182608695652174
MSC06,0.5277777777777778,0.4697406340057637
MSC07,0.375,0.5109184328837508
MSC10,0.5875,0.5617391304347826
MSC01,0.5,0.49623188405797103
MSC02,0.5,0.4681159420289855
MSC03,0.46875,0.6048270893371758
MSC04,0.425,0.4782608695652174
MSC05,0.3875,0.5194202898550725
MSC06,0.5555555555555556,0.5011207172590458
MSC07,0.4861111111111111,0.4325626204238921
MSC10,0.5125,0.5568115942028985
MSC01,0.475,0.5165217391304348
MSC02,0.4625,0.5747826086956522
MSC03,0.4375,0.5298991354466859
MSC04,0.425,0.5417391304347826
MSC05,0.4875,0.5113043478260869
MSC06,0.4305555555555556,0.46589817483189244
MSC07,0.5138888888888888,0.48330122029544
MSC10,0.4625,0.42289855072463767
MSC01,0.475,0.5953623188405797
MSC02,0.55,0.5069565217391304
MSC03,0.53125,0.3865273775216138
MSC04,0.5,0.4617391304347826
MSC05,0.575,0.47246376811594204
MSC06,0.4444444444444444,0.4966378482228626
MSC07,0.4166666666666667,0.588310854206808
MSC10,0.625,0.5092753623188406
MSC01,0.4875,0.3472463768115942
MSC02,0.45,0.5710144927536231
MSC03,0.515625,0.555835734870317
MSC04,0.375,0.47043478260869565
MSC05,0.55,0.4715942028985507
MSC06,0.5277777777777778,0.44284341978866476
MSC07,0.5277777777777778,0.5517019910083494
MSC10,0.5375,0.5243478260869565
MSC01,0.475,0.4855072463768116
MSC02,0.5375,0.4973913043478261
MSC03,0.546875,0.45965417867435154
MSC04,0.5,0.5802898550724638
MSC05,0.575,0.5107246376811594
MSC06,0.4722222222222222,0.515529939161063
MSC07,0.5,0.5382145150931278
MSC10,0.525,0.47478260869565214
MSC01,0.525,0.6063768115942029
MSC02,0.6,0.42318840579710143
MSC03,0.375,0.5259365994236311
MSC04,0.5375,0.5231884057971015
MSC05,0.5125,0.4718840579710145
MSC06,0.5138888888888888,0.5292987512007685
MSC07,0.4861111111111111,0.3432883750802826
MSC10,0.5625,0.49855072463768113
MSC01,0.575,0.4756521739130435
MSC02,0.5375,0.4544927536231884
MSC03,0.421875,0.4484870317002882
MSC04,0.5875,0.42086956521739133
MSC05,0.375,0.5052173913043478
MSC06,0.6111111111111112,0.4380403458213256
MSC07,0.5694444444444444,0.5099550417469493
MSC10,0.5,0.456231884057971
MSC01,0.55,0.5478260869565218
MSC02,0.4875,0.5420289855072463
MSC03,0.546875,0.5154899135446686
MSC04,0.5625,0.5498550724637681
MSC05,0.475,0.48028985507246374
MSC06,0.375,0.5997438360550752
MSC07,0.4861111111111111,0.6037251123956326
MSC10,0.3125,0.42086956521739133
MSC01,0.5,0.4591304347826087
MSC02,0.575,0.5385507246376812
MSC03,0.4375,0.5489913544668588
MSC04,0.575,0.471304347826087
MSC05,0.5375,0.6005797101449275
MSC06,0.6111111111111112,0.4249119436439321
MSC07,0.4583333333333333,0.49967886962106617
MSC10,0.4875,0.5588405797101449
MSC01,0.5375,0.47159420289855075
MSC02,0.45,0.5408695652173913
MSC03,0.609375,0.5590778097982709
MSC04,0.4875,0.5266666666666666
MSC05,0.45,0.4365217391304348
MSC06,0.4305555555555556,0.4562920268972142
MSC07,0.6111111111111112,0.46210661528580604
MSC10,0.425,0.4950724637681159
MSC01,0.5375,0.5362318840579711
MSC02,0.5625,0.4518840579710145
MSC03,0.46875,0.5270172910662825
MSC04,0.4625,0.4718840579710145
MSC05,0.525,0.367536231884058
MSC06,0.4861111111111111,0.4101825168107589
MSC07,0.6111111111111112,0.4829800899165061
MSC10,0.575,0.568695652173913
MSC01,0.4875,0.46579710144927533
MSC02,0.425,0.5060869565217392
MSC03,0.484375,0.5043227665706052
MSC04,0.5,0.4628985507246377
MSC05,0.475,0.6034782608695652
MSC06,0.5416666666666666,0.4159462055715658
MSC07,0.5138888888888888,0.53339755940912
MSC10,0.475,0.4747826086956522
MSC01,0.6125,0.5542028985507246
MSC02,0.4375,0.4089855072463768
MSC03,0.453125,0.5806916426512968
MSC04,0.525,0.4197101449275362
MSC05,0.4,0.5547826086956522
MSC06,0.4305555555555556,0.47582452769772654
MSC07,0.6388888888888888,0.5157353885677585
MSC10,0.475,0.3982608695652174
MSC01,0.4875,0.44028985507246376
MSC02,0.45,0.47304347826086957
MSC03,0.546875,0.48703170028818443
MSC04,0.5125,0.4504347826086956
MSC05,0.45,0.4394202898550725
MSC06,0.5416666666666666,0.5747678514249119
MSC07,0.5,0.5475272960822094
MSC10,0.575,0.492463768115942
MSC01,0.525,0.5759420289855073
MSC02,0.5,0.47304347826086957
MSC03,0.421875,0.5057636887608069
MSC04,0.4375,0.4727536231884058
MSC05,0.5125,0.5031884057971014
MSC06,0.4305555555555556,0.47742555235350626
MSC07,0.4027777777777778,0.4364161849710983
MSC10,0.4625,0.595072463768116
MSC01,0.6,0.5359420289855072
MSC02,0.5375,0.471304347826087
MSC03,0.53125,0.5046829971181556
MSC04,0.5625,0.5075362318840579
MSC05,0.525,0.463768115942029
MSC06,0.5416666666666666,0.5020813320525136
MSC07,0.3888888888888889,0.619781631342325
MSC10,0.4875,0.592463768115942
MSC01,0.575,0.5434782608695652
MSC02,0.5,0.49217391304347824
MSC03,0.484375,0.4434438040345821
MSC04,0.5,0.5831884057971014
MSC05,0.625,0.443768115942029
MSC06,0.4027777777777778,0.4341978866474544
MSC07,0.5,0.45022479126525367
MSC10,0.525,0.5313043478260869
MSC01,0.5,0.4910144927536232
MSC02,0.5125,0.5449275362318841
MSC03,0.40625,0.5522334293948127
MSC04,0.575,0.43333333333333335
MSC05,0.4375,0.37217391304347824
MSC06,0.4861111111111111,0.48767211015049633
MSC07,0.5277777777777778,0.4226075786769428
MSC10,0.4875,0.5463768115942029
MSC01,0.55,0.518840579710145
