train,diff
MSC10,0.1365217391304348
MSC01,-0.06144927536231881
MSC02,0.06956521739130439
MSC03,-0.0729106628242075
MSC04,0.055072463768115976
MSC05,0.02028985507246378
MSC06,0.07934678194044187
MSC07,-0.04450867052023122
MSC10,-0.0017391304347826042
MSC01,-0.009565217391304337
MSC02,0.055942028985507264
MSC03,-0.0006484149855907617
MSC04,-0.0617391304347826
MSC05,-0.008985507246376784
MSC06,0.08107588856868397
MSC07,0.21278098908156715
MSC10,0.03275362318840583
MSC01,0.0730434782608696
MSC02,0.0518840579710145
MSC03,0.0892651296829971
MSC04,-0.05913043478260868
MSC05,0.04782608695652174
MSC06,0.012359910342619296
MSC07,0.008349389852280037
MSC10,-0.01507246376811594
MSC01,-0.01884057971014494
MSC02,-0.07913043478260869
MSC03,0.062319884726224795
MSC04,-0.019420289855072465
MSC05,-0.0017391304347826042
MSC06,-0.03368555875760487
MSC07,0.10687219010918433
MSC10,-0.004637681159420287
MSC01,0.04144927536231885
MSC02,-0.023188405797101436
MSC03,-0.0734870317002882
MSC04,0.07391304347826089
MSC05,0.006666666666666682
MSC06,-0.06743515850144094
MSC07,-0.04804110468850353
MSC10,-0.00028985507246376274
MSC01,-0.0289855072463768
MSC02,0.09362318840579709
MSC03,0.0015129682997118143
MSC04,-0.001159420289855051
MSC05,-0.06318840579710143
MSC06,-0.049503682356708295
MSC07,0.15645472061657034
MSC10,-0.039420289855072455
MSC01,0.019420289855072465
MSC02,0.013913043478260861
MSC03,0.07831412103746399
MSC04,-0.0034782608695652084
MSC05,-0.0014492753623188415
MSC06,-0.070188920909382
MSC07,-0.06159280667951189
MSC10,0.034492753623188405
MSC01,-0.08086956521739128
MSC02,0.049565217391304345
MSC03,-0.09726224783861673
MSC04,-0.04376811594202898
MSC05,0.050724637681159424
MSC06,0.018892090938200462
MSC07,0.08529222864482983
MSC10,0.020869565217391306
MSC01,0.007246376811594207
MSC02,-0.06550724637681157
MSC03,0.0004322766570605263
MSC04,-0.01478260869565215
MSC05,-0.056231884057971
MSC06,-0.00025616394492475325
MSC07,0.01824020552344252
MSC10,0.04376811594202901
MSC01,-0.048115942028985476
MSC02,0.019710144927536227
MSC03,0.0004322766570605263
MSC04,0.04782608695652177
MSC05,-0.000289855072463735
MSC06,0.007877041306436128
MSC07,0.08567758509955042
MSC10,0.09362318840579714
MSC01,-0.1
MSC02,-0.030724637681159433
MSC03,-0.08717579250720461
MSC04,0.09043478260869567
MSC05,0.019710144927536227
MSC06,0.054242715337816216
MSC07,-0.01586384071933203
MSC10,0.03043478260869567
MSC01,-0.03217391304347825
MSC02,-0.0197101449275362
MSC03,0.022910662824207506
MSC04,-0.0289855072463768
MSC05,0.06695652173913044
MSC06,0.0331091898815242
MSC07,0.13969171483622347
MSC10,-0.0426086956521739
MSC01,0.04811594202898553
MSC02,0.05768115942028987
MSC03,-0.040561959654178664
MSC04,-0.007536231884057942
MSC05,0.017391304347826098
MSC06,0.016522574447646515
MSC07,-0.054527938342967236
MSC10,-0.01884057971014494
MSC01,-0.024347826086956542
MSC02,-0.04057971014492753
MSC03,0.0095821325648415
MSC04,-0.028405797101449276
MSC05,0.024927536231884068
MSC06,-0.0010886967659301805
MSC07,-0.08991650610147718
MSC10,-0.013913043478260861
MSC01,0.029855072463768145
MSC02,-0.055942028985507236
MSC03,0.10439481268011527
MSC04,0.004927536231884078
MSC05,-0.0017391304347825765
MSC06,0.06461735510726865
MSC07,-0.07347463070006424
MSC10,-0.07420289855072464
MSC01,0.04318840579710148
MSC02,-0.10869565217391305
MSC03,-0.11448126801152736
MSC04,0.008695652173913049
MSC05,-0.0026086956521738924
MSC06,0.00691642651296831
MSC07,-0.03031470777135517
MSC10,0.02869565217391304
MSC01,0.01652173913043481
MSC02,-0.033333333333333326
MSC03,0.07867435158501443
MSC04,-0.08318840579710143
MSC05,0.042318840579710165
MSC06,0.04047390329811082
MSC07,0.028259473346178565
MSC10,-0.12115942028985507
MSC01,0.03246376811594204
MSC02,-0.04231884057971014
MSC03,-0.025072046109510082
MSC04,0.025507246376811593
MSC05,0.07710144927536233
MSC06,0.08479026577009285
MSC07,-0.010661528580603707
MSC10,0.01652173913043481
MSC01,-0.013043478260869573
MSC02,0.017391304347826098
MSC03,-0.01426512968299709
MSC04,-0.09478260869565217
MSC05,0.019130434782608702
MSC06,0.007556836375280179
MSC07,0.05915221579961466
MSC10,0.01246376811594202
MSC01,-0.04115942028985506
MSC02,-0.02376811594202899
MSC03,0.012824207492795392
MSC04,-0.06376811594202898
MSC05,0.13681159420289857
MSC06,0.017931476144732644
MSC07,-0.010083493898522783
MSC10,0.07710144927536233
MSC01,0.034782608695652195
MSC02,0.014202898550724652
MSC03,-0.1132564841498559
MSC04,-0.046086956521739136
MSC05,-0.05768115942028984
MSC06,-0.032404739032981106
MSC07,0.05279383429672446
MSC10,0.002028985507246367
MSC01,0.053623188405797134
MSC02,0.11942028985507247
MSC03,-0.00893371757925071
MSC04,0.12028985507246376
MSC05,-0.045797101449275346
MSC06,-0.019020172910662825
MSC07,0.02280025690430318
MSC10,-0.041739130434782584
MSC01,0.03449275362318843
MSC02,-0.0634782608695652
MSC03,-0.07600864553314121
MSC04,-0.0681159420289855
MSC05,0.09652173913043477
MSC06,-0.0010886967659301805
MSC07,0.042774566473988446
MSC10,0.03362318840579709
MSC01,-0.03971014492753622
MSC02,-0.03855072463768114
MSC03,-0.05929394812680114
MSC04,-0.034492753623188405
MSC05,0.038260869565217404
MSC06,0.0363112391930836
MSC07,-0.010340398201669876
MSC10,-0.02637681159420288
MSC01,-0.05275362318840579
MSC02,0.03536231884057972
MSC03,-0.024567723342939468
MSC04,0.0005797101449275532
MSC05,-0.07826086956521737
MSC06,0.1012487992315082
MSC07,-0.008413615928066775
MSC10,0.027536231884057988
MSC01,-0.0481159420289855
MSC02,-0.0023188405797101297
MSC03,0.08587896253602309
MSC04,-0.059999999999999984
MSC05,-0.009275362318840574
MSC06,-0.014217098943323708
MSC07,-0.047719974309569674
MSC10,-0.08521739130434781
MSC01,-0.0808695652173913
MSC02,-0.06289855072463768
MSC03,-0.03948126801152735
MSC04,0.03913043478260872
MSC05,-0.05391304347826087
MSC06,0.018892090938200462
MSC07,-0.08895311496467566
MSC10,0.04869565217391306
MSC01,-0.03101449275362317
MSC02,0.06666666666666668
MSC03,0.04466858789625361
MSC04,0.005797101449275366
MSC05,0.008405797101449286
MSC06,0.04527697726544991
MSC07,-0.05606936416184971
MSC10,-0.043478260869565216
MSC01,-0.005217391304347813
MSC02,0.03188405797101451
MSC03,-0.08105187319884727
MSC04,-0.06782608695652173
MSC05,-0.03913043478260869
MSC06,0.04847902657700931
MSC07,0.019267822736030837
MSC10,0.047246376811594215
MSC01,0.1026086956521739
MSC02,-0.003768115942028971
MSC03,-0.025288184438040318
MSC04,0.026086956521739146
MSC05,0.049855072463768135
MSC06,-0.060518731988472615
MSC07,0.01027617212588311
MSC10,0.11971014492753623
MSC01,0.034782608695652195
MSC02,0.02260869565217391
MSC03,0.0714697406340058
MSC04,0.028115942028985513
MSC05,-0.01855072463768115
MSC06,0.08158821645853345
MSC07,0.01791907514450869
MSC10,-0.1373913043478261
MSC01,-0.05420289855072463
MSC02,-0.04405797101449274
MSC03,-0.043804034582132556
MSC04,0.131304347826087
MSC05,0.019420289855072465
MSC06,-0.029010566762728146
MSC07,-0.010982658959537539
MSC10,-0.0608695652173913
MSC01,-0.0643478260869565
MSC02,0.005217391304347813
MSC03,-0.018443804034582123
MSC04,0.019130434782608674
MSC05,-0.013623188405797099
MSC06,-0.02138968940121677
MSC07,0.04123314065510597
MSC10,-0.05217391304347824
MSC01,-0.06405797101449273
MSC02,-0.03768115942028985
MSC03,-0.002953890489913541
MSC04,0.0017391304347826042
MSC05,0.05217391304347829
MSC06,-0.09682997118155619
MSC07,-0.0033397559409120148
MSC10,0.01507246376811594
MSC01,0.026956521739130462
MSC02,0.00521739130434784
MSC03,0.016066282420749284
MSC04,-0.04376811594202898
MSC05,0.0014492753623188692
MSC06,-0.012552033301312826
MSC07,-0.03391136801541425
MSC10,-0.09333333333333334
MSC01,0.005507246376811603
MSC02,0.03014492753623188
MSC03,-0.04668587896253601
MSC04,0.006376811594202891
MSC05,0.006376811594202891
MSC06,0.021325648414985604
MSC07,0.04527938342967247
MSC10,-0.04173913043478261
MSC01,0.04260869565217393
MSC02,0.13652173913043478
MSC03,0.08746397694524494
MSC04,0.0692753623188406
MSC05,0.06956521739130436
MSC06,-0.12961895613192442
MSC07,0.01991008349389853
MSC10,0.01246376811594202
MSC01,-0.09362318840579709
MSC02,-0.06289855072463768
MSC03,0.0660662824207493
MSC04,0.0002898550724637905
MSC05,0.004927536231884078
MSC06,-0.02235030419468459
MSC07,0.054335260115606965
MSC10,-0.05130434782608695
MSC01,0.01391304347826089
MSC02,-0.09826086956521737
MSC03,-0.008213256484149833
MSC04,0.02637681159420291
MSC05,-0.04898550724637682
MSC06,0.00038424591738714375
MSC07,-0.04386640976236353
MSC10,-0.09420289855072463
MSC01,0.1043478260869565
MSC02,0.06492753623188408
MSC03,0.04164265129682998
MSC04,-0.027826086956521723
MSC05,-0.11101449275362318
MSC06,-0.02619276336855586
MSC07,0.0021194605009633993
MSC10,0.061159420289855104
MSC01,-0.00521739130434784
MSC02,-0.04231884057971014
MSC03,0.07255043227665708
MSC04,-0.014202898550724624
MSC05,-0.03565217391304348
MSC06,-0.021069484470060823
MSC07,0.04919717405266541
MSC10,-0.07623188405797102
MSC01,-0.008985507246376812
MSC02,-0.010724637681159416
MSC03,0.018083573487031712
MSC04,-0.026666666666666644
MSC05,-0.0808695652173913
MSC06,-0.0621197566442523
MSC07,-0.028773281952472696
MSC10,-0.03884057971014493
MSC01,0.019420289855072465
MSC02,-0.04898550724637679
MSC03,-0.09416426512968298
MSC04,0.00028985507246376274
MSC05,-0.05652173913043476
MSC06,-0.12577649695805315
MSC07,-0.006807964033397534
MSC10,0.03478260869565217
MSC01,0.058550724637681156
MSC02,-0.06463768115942028
MSC03,0.07420749279538905
MSC04,-0.12173913043478261
MSC05,0.11478260869565221
MSC06,0.004034582132564857
MSC07,-0.08670520231213873
MSC10,-0.012753623188405783
MSC01,-0.10579710144927536
MSC02,0.003768115942028999
MSC03,-0.012536023054755041
MSC04,0.026956521739130435
MSC05,0.042318840579710165
MSC06,0.01043868075568366
MSC07,-0.01586384071933203
MSC10,-0.015652173913043493
MSC01,0.063768115942029
MSC02,-0.07739130434782608
MSC03,-0.022982708933717566
MSC04,0.01014492753623189
MSC05,-0.03884057971014493
MSC06,0.02753762407941085
MSC07,0.002504816955684025
MSC10,-0.003768115942028971
MSC01,0.002028985507246367
MSC02,0.019710144927536227
MSC03,-0.08263688760806917
MSC04,-0.008405797101449286
MSC05,0.0031884057971014457
MSC06,0.034390009606147964
MSC07,0.0051380860629415825
MSC10,-0.03246376811594204
MSC01,-0.022608695652173882
MSC02,0.04811594202898553
MSC03,-0.05064841498559075
MSC04,-0.0327536231884058
MSC05,-0.056231884057971
MSC06,0.07102145373038746
MSC07,-0.05260115606936416
MSC10,-0.04260869565217393
MSC01,-0.0698550724637681
MSC02,0.04144927536231888
MSC03,-0.029971181556195936
MSC04,0.0753623188405797
MSC05,0.004057971014492762
MSC06,-0.04329170669228305
MSC07,0.07559409120102761
MSC10,-0.01594202898550723
MSC01,0.04521739130434785
MSC02,0.022608695652173938
MSC03,-0.004971181556195942
MSC04,-0.06376811594202897
MSC05,-0.026666666666666672
MSC06,-0.011975664425232124
MSC07,-0.01451509312780988
MSC10,2.7755575615628914e-17
MSC01,-0.06869565217391302
MSC02,0.02260869565217391
MSC03,0.01786743515850145
MSC04,0.011884057971014494
MSC05,0.060869565217391314
MSC06,-0.029843099583733573
MSC07,0.03827874116891461
MSC10,-0.08724637681159418
MSC01,0.014202898550724624
MSC02,-0.0481159420289855
MSC03,0.0914265129682997
MSC04,-0.03681159420289856
MSC05,0.028115942028985513
MSC06,0.0035222542427153503
MSC07,-0.06319845857418113
MSC10,0.06869565217391305
MSC01,0.043478260869565244
MSC02,-0.0634782608695652
MSC03,0.050792507204610954
MSC04,0.02521739130434783
MSC05,-0.014202898550724624
MSC06,-0.10502721741914824
MSC07,0.0958895311496468
MSC10,0.07275362318840581
MSC01,-0.02840579710144925
MSC02,0.05304347826086958
MSC03,-0.028890489913544648
MSC04,-0.07884057971014491
MSC05,0.10260869565217393
MSC06,0.0642971501761127
MSC07,0.02954399486191392
MSC10,-0.05913043478260868
MSC01,-0.0826086956521739
MSC02,0.0866666666666667
MSC03,0.015561959654178698
MSC04,0.043478260869565244
MSC05,0.04521739130434782
MSC06,0.03490233749599744
MSC07,-0.039370584457289665
MSC10,0.008695652173913049
MSC01,0.07884057971014491
MSC02,-0.08869565217391305
MSC03,0.03876080691642653
MSC04,-0.05420289855072463
MSC05,-0.08521739130434783
MSC06,-0.060902977905859745
MSC07,-0.04450867052023122
MSC10,0.05623188405797103
MSC01,-0.04144927536231885
MSC02,0.04492753623188406
MSC03,0.0590778097982709
MSC04,0.014782608695652177
MSC05,0.01623188405797102
MSC06,0.05437079731027858
MSC07,-0.004881181759794462
MSC10,0.053333333333333344
MSC01,-0.009275362318840547
MSC02,0.04666666666666666
MSC03,0.010302593659942377
MSC04,0.004057971014492762
MSC05,-0.03652173913043477
MSC06,-0.08088376560999039
MSC07,0.0006422607578677186
MSC10,-0.11507246376811595
MSC01,0.06173913043478263
MSC02,0.028115942028985486
MSC03,-0.011239193083573462
MSC04,-0.03130434782608693
MSC05,-0.01739130434782607
MSC06,0.017291066282420775
MSC07,-0.0032755298651252485
MSC10,0.022318840579710147
MSC01,0.1063768115942029
MSC02,-0.00521739130434784
MSC03,-0.006628242074927959
MSC04,0.004347826086956524
MSC05,-0.08956521739130435
MSC06,-0.0071725904578930355
MSC07,-0.015221579961464338
MSC10,0.013333333333333336
MSC01,-0.031594202898550694
MSC02,-0.0031884057971014457
MSC03,-0.04365994236311238
MSC04,0.003768115942028999
MSC05,0.04260869565217393
MSC06,-0.032596861991674664
MSC07,0.02215799614643546
MSC10,0.007826086956521733
MSC01,0.013913043478260861
MSC02,0.0011594202898550787
MSC03,0.12543227665706053
MSC04,0.000869565217391316
MSC05,0.03275362318840583
MSC06,-0.014024975984630178
MSC07,0.022864482980089945
MSC10,-0.03391304347826088
MSC01,0.000869565217391316
MSC02,0.04637681159420293
MSC03,0.015201729106628259
MSC04,0.044927536231884085
MSC05,0.00028985507246376274
MSC06,-0.040409862311879596
MSC07,0.0015414258188824748
MSC10,0.01507246376811594
MSC01,0.015652173913043493
MSC02,0.020579710144927543
MSC03,0.04697406340057639
MSC04,-0.024927536231884068
MSC05,0.14
MSC06,0.016330451488952957
MSC07,-0.0506101477199743
MSC10,-0.029565217391304355
MSC01,-0.00260869565217392
MSC02,0.029855072463768118
MSC03,-0.009798270893371736
MSC04,0.005507246376811603
MSC05,0.05159420289855074
MSC06,-0.061031059878322136
MSC07,0.054014129736673105
MSC10,-0.045797101449275346
MSC01,0.08318840579710146
MSC02,-0.006956521739130417
MSC03,-0.08393371757925072
MSC04,0.03391304347826088
MSC05,-0.09449275362318839
MSC06,0.006724303554274724
MSC07,-0.06319845857418113
MSC10,0.04898550724637682
MSC01,-0.0991304347826087
MSC02,0.024637681159420305
MSC03,-0.01325648414985589
MSC04,0.04376811594202898
MSC05,0.01652173913043481
MSC06,0.05091258405379445
MSC07,0.02864482980089919
MSC10,-0.0197101449275362
MSC01,0.013333333333333336
MSC02,0.08579710144927538
MSC03,0.003674351585014418
MSC04,0.03159420289855072
MSC05,0.0594202898550725
MSC06,0.06077489593339738
MSC07,-0.027424534360950548
MSC10,-0.0371014492753623
MSC01,-0.07768115942028986
MSC02,-0.019130434782608674
MSC03,-0.11520172910662824
MSC04,0.07768115942028989
MSC05,-0.046086956521739136
MSC06,0.01953250080051236
MSC07,0.020231213872832388
MSC10,0.045797101449275374
MSC01,-0.010144927536231862
MSC02,0.0365217391304348
MSC03,0.08876080691642654
MSC04,0.028405797101449276
MSC05,0.00521739130434784
MSC06,0.0772334293948127
MSC07,-0.020616570327552985
MSC10,-0.021739130434782594
MSC01,0.031014492753623196
MSC02,0.014782608695652177
MSC03,-0.002953890489913541
MSC04,0.11304347826086958
MSC05,-0.04057971014492753
MSC06,-0.035798911303234066
MSC07,0.01791907514450869
MSC10,-0.007536231884057942
MSC01,-0.0034782608695652084
MSC02,-0.08840579710144927
MSC03,0.09322766570605187
MSC04,0.01507246376811594
MSC05,-0.015362318840579703
MSC06,-0.06871597822606468
MSC07,-0.0061657032755298435
MSC10,-0.02840579710144925
MSC01,-0.06695652173913041
MSC02,-0.05420289855072463
MSC03,-0.07961095100864554
MSC04,-0.004637681159420287
MSC05,-0.009855072463768128
MSC06,-0.045661223182837024
MSC07,-0.015221579961464338
MSC10,0.01623188405797102
MSC01,-0.012753623188405783
MSC02,-0.08579710144927537
MSC03,-0.0022334293948126638
MSC04,-0.010144927536231862
MSC05,0.08144927536231886
MSC06,-0.00877361511367275
MSC07,-0.04643545279383429
MSC10,-0.02115942028985507
MSC01,-0.04318840579710145
MSC02,-0.0289855072463768
MSC03,-0.01894812680115271
MSC04,0.0365217391304348
MSC05,0.014202898550724624
MSC06,-0.013896894012167788
MSC07,-0.009762363519588951
MSC10,-0.014492753623188387
MSC01,0.04000000000000001
MSC02,0.011304347826086969
MSC03,0.05295389048991353
MSC04,-0.008115942028985496
MSC05,0.004927536231884078
MSC06,-0.01370477105347423
MSC07,-0.04900449582530508
MSC10,-0.06927536231884057
MSC01,0.004057971014492762
MSC02,0.09043478260869564
MSC03,0.01786743515850145
MSC04,0.027246376811594225
MSC05,0.06811594202898552
MSC06,-0.012616074287544021
MSC07,-0.01682723185613358
MSC10,0.013913043478260861
MSC01,0.018260869565217386
MSC02,0.04376811594202901
MSC03,-0.06721902017291065
MSC04,0.0420289855072464
MSC05,0.030724637681159433
MSC06,-0.05052833813640731
MSC07,-0.15497752087347463
MSC10,0.058550724637681184
MSC01,0.022028985507246385
MSC02,0.018550724637681176
MSC03,0.010374639769452465
MSC04,-0.011014492753623178
MSC05,0.08608695652173914
MSC06,-0.04745437079731027
MSC07,0.09299935773924217
MSC10,0.07478260869565218
MSC01,-0.03420289855072464
MSC02,-0.020579710144927543
MSC03,-0.05857348703170026
MSC04,-0.042028985507246375
MSC05,-0.010144927536231862
MSC06,0.010118475824527712
MSC07,-0.016506101477199747
MSC10,-0.08927536231884056
MSC01,-0.018550724637681176
MSC02,0.09855072463768116
MSC03,0.030835734870317016
MSC04,0.015652173913043493
MSC05,-0.03768115942028985
MSC06,0.06878001921229587
MSC07,-0.0010276172125882888
MSC10,0.02028985507246378
MSC01,-0.033333333333333326
MSC02,0.024347826086956542
MSC03,0.07413544668587896
MSC04,-0.045797101449275374
MSC05,-0.038550724637681166
MSC06,-0.07319884726224785
MSC07,-0.06313423249839434
MSC10,-0.028115942028985486
MSC01,0.0005797101449275255
MSC02,-0.008115942028985468
MSC03,0.07953890489913548
MSC04,-0.05246376811594203
MSC05,0.03565217391304348
MSC06,-0.01773935318603906
MSC07,0.10166987797045604
MSC10,-0.031594202898550694
MSC01,-0.00028985507246376274
MSC02,0.1255072463768116
MSC03,0.0484870317002882
MSC04,0.020289855072463753
MSC05,0.06637681159420292
MSC06,0.009606147934678205
MSC07,0.006358381502890198
MSC10,0.021739130434782622
MSC01,0.10376811594202903
MSC02,-0.0234782608695652
MSC03,0.030475504322766578
MSC04,0.0026086956521738924
MSC05,0.0014492753623188692
MSC06,-0.05385846942042907
MSC07,-0.0842003853564547
MSC10,0.011304347826086969
MSC01,0.10840579710144926
MSC02,0.05420289855072463
MSC03,0.018083573487031712
MSC04,0.018260869565217386
MSC05,0.05420289855072466
MSC06,-0.035158501440922196
MSC07,0.12973667308927422
MSC10,-0.07768115942028984
MSC01,0.024637681159420305
MSC02,0.0481159420289855
MSC03,-0.006772334293948107
MSC04,0.039420289855072455
MSC05,-0.016811594202898572
MSC06,0.05616394492475185
MSC07,0.05947334617854852
MSC10,-0.09739130434782609
MSC01,0.04057971014492756
MSC02,0.10811594202898556
MSC03,-0.039121037463976965
MSC04,-0.009565217391304337
MSC05,-0.07304347826086954
MSC06,0.03554274735830934
MSC07,0.09428387925497755
MSC10,-0.020289855072463753
MSC01,-0.013623188405797071
MSC02,-0.019420289855072465
MSC03,0.004755043227665706
MSC04,-0.013333333333333308
MSC05,-0.0005797101449275255
MSC06,-0.07780979827089336
MSC07,-0.05195889531149647
MSC10,-0.048405797101449266
MSC01,0.05275362318840582
MSC02,0.04318840579710145
MSC03,0.01484149855907782
MSC04,0.07623188405797102
MSC05,-0.06753623188405795
MSC06,0.04591738712776178
MSC07,0.12003853564547207
MSC10,0.03507246376811593
MSC01,-0.029565217391304327
MSC02,-0.026956521739130407
MSC03,-0.036815561959654186
MSC04,0.08637681159420293
MSC05,0.053623188405797134
MSC06,-0.04790265770092861
MSC07,0.006037251123956339
MSC10,0.02898550724637683
MSC01,0.02144927536231886
MSC02,-0.002898550724637655
MSC03,-0.05727665706051874
MSC04,-0.006376811594202891
MSC05,0.008405797101449286
MSC06,-0.01850784502081332
MSC07,0.033461785484906886
MSC10,-0.05043478260869563
MSC01,-0.05884057971014492
MSC02,0.052173913043478265
MSC03,0.0029538904899135687
MSC04,-0.044347826086956504
MSC05,-0.07072463768115941
MSC06,0.005443483829650986
MSC07,-0.025176621708413616
MSC10,-0.05507246376811592
MSC01,0.07304347826086957
MSC02,-0.007246376811594207
MSC03,-0.03623919308357346
MSC04,-0.000869565217391316
MSC05,0.029275362318840592
MSC06,-0.016458533461415292
MSC07,-0.04290301862556198
MSC10,0.00782608695652176
MSC01,0.04550724637681161
MSC02,0.062318840579710155
MSC03,0.10871757925072051
MSC04,0.048405797101449294
MSC05,-0.09913043478260869
MSC06,0.042395132885046455
MSC07,-0.040976236351958906
MSC10,0.04057971014492753
MSC01,0.016811594202898544
MSC02,0.07159420289855076
MSC03,-0.06664265129682997
MSC04,-0.07246376811594203
MSC05,-0.024057971014492724
MSC06,-0.0468139609349984
MSC07,-0.0416184971098266
MSC10,0.009855072463768128
MSC01,-0.022028985507246385
MSC02,0.022898550724637673
MSC03,-0.020244956772334316
MSC04,-0.04144927536231882
MSC05,0.09652173913043477
MSC06,-0.0786423310918988
MSC07,0.01123956326268466
MSC10,0.03942028985507248
MSC01,-0.057101449275362315
MSC02,0.004637681159420287
MSC03,0.08551873198847265
MSC04,0.04057971014492756
MSC05,0.022318840579710147
MSC06,0.026256804354787083
MSC07,0.027617212588310874
MSC10,-0.017681159420289833
MSC01,0.03130434782608696
MSC02,-0.03391304347826088
MSC03,-0.08378962536023052
MSC04,-0.020289855072463753
MSC05,-0.05159420289855071
MSC06,-0.09157861031059879
MSC07,0.07976878612716762
MSC10,0.020579710144927515
MSC01,-0.09043478260869565
MSC02,-0.11217391304347826
MSC03,-0.04632564841498557
MSC04,0.055942028985507264
MSC05,0.06492753623188408
MSC06,-0.06903618315722063
MSC07,-0.017148362235067438
MSC10,0.007536231884057998
MSC01,-0.061159420289855077
MSC02,-0.10231884057971014
MSC03,-0.06325648414985588
MSC04,0.005507246376811603
MSC05,-0.011884057971014494
MSC06,0.01985270573166828
MSC07,-0.016184971098265888
MSC10,-0.00753623188405797
MSC01,-0.009565217391304337
MSC02,-0.03478260869565217
MSC03,-0.07456772334293948
MSC04,-0.05420289855072463
MSC05,-0.06434782608695652
MSC06,0.03554274735830931
MSC07,0.02915863840719335
MSC10,-0.011884057971014467
MSC01,0.0556521739130435
MSC02,0.01623188405797102
MSC03,-0.024063400576368854
MSC04,0.06956521739130436
MSC05,-0.07043478260869564
MSC06,-0.011975664425232124
MSC07,-0.04611432241490043
MSC10,0.06782608695652176
MSC01,-0.012173913043478257
MSC02,0.047246376811594215
MSC03,-0.04798270893371756
MSC04,0.012173913043478285
MSC05,0.0420289855072464
MSC06,-0.02651296829971181
MSC07,0.054977520873474656
MSC10,0.05971014492753626
MSC01,-0.017971014492753623
MSC02,-0.0681159420289855
MSC03,0.057636887608069176
MSC04,0.18666666666666665
MSC05,0.014492753623188415
MSC06,0.016650656420108878
MSC07,-0.029736673089274246
MSC10,0.029855072463768118
MSC01,-0.005217391304347813
MSC02,0.07942028985507249
MSC03,-0.04077809798270893
MSC04,0.028405797101449276
MSC05,0.03507246376811596
MSC06,-0.03528658341338456
MSC07,-0.127296082209377
MSC10,0.0426086956521739
MSC01,0.01275362318840581
MSC02,-0.001159420289855051
MSC03,-0.05389048991354464
MSC04,0.015652173913043493
MSC05,0.040869565217391324
MSC06,-0.09362792186999679
MSC07,-0.015157353885677571
MSC10,-0.004637681159420287
MSC01,0.01246376811594202
MSC02,-0.04550724637681158
MSC03,0.012824207492795392
MSC04,0.08956521739130438
MSC05,0.009565217391304365
MSC06,-0.006852385526737115
MSC07,-0.015157353885677571
MSC10,-0.1144927536231884
MSC01,-0.06695652173913041
MSC02,-0.025507246376811593
MSC03,0.050792507204610954
MSC04,-0.05565217391304347
MSC05,-0.04753623188405795
MSC06,-0.04713416586615435
MSC07,0.03570969813744382
MSC10,0.010434782608695653
MSC01,0.004057971014492762
MSC02,-0.035942028985507246
MSC03,-0.11109510086455329
MSC04,-0.06724637681159418
MSC05,0.13797101449275365
MSC06,-0.013064361191162333
MSC07,0.06987797045600516
MSC10,0.00028985507246376274
MSC01,0.02637681159420291
MSC02,-0.03246376811594201
MSC03,0.06570605187319886
MSC04,-0.05681159420289855
MSC05,0.0884057971014493
MSC06,-0.045533141210374634
MSC07,-0.0481053307642903
MSC10,0.08753623188405796
MSC01,-0.030724637681159406
MSC02,-0.038260869565217376
MSC03,-0.021685878962536015
MSC04,-0.04463768115942027
MSC05,-0.05043478260869563
MSC06,0.07787383925712457
MSC07,0.027938342967244706
MSC10,-0.009565217391304337
MSC01,0.01014492753623189
MSC02,-0.06463768115942028
MSC03,0.06844380403458214
MSC04,0.03043478260869567
MSC05,0.04144927536231885
MSC06,-0.020429074607748954
MSC07,0.034425176621708437
MSC10,0.04144927536231885
MSC01,0.0594202898550725
MSC02,-0.01507246376811594
MSC03,0.010158501440922202
MSC04,-0.08405797101449275
MSC05,-0.05362318840579708
MSC06,-0.02971501761127121
MSC07,0.1113680154142582
MSC10,-0.05217391304347824
MSC01,-0.022028985507246357
MSC02,0.09942028985507245
MSC03,0.029394812680115262
MSC04,-0.03536231884057972
MSC05,-0.11652173913043477
MSC06,-0.027601665065642017
MSC07,-0.060565189466923575
MSC10,0.0031884057971014457
MSC01,0.00492753623188405
MSC02,0.01507246376811594
MSC03,0.022910662824207506
MSC04,0.04521739130434785
MSC05,-0.07913043478260869
MSC06,-0.013384566122318281
MSC07,0.14200385356454723
MSC10,0.04550724637681161
MSC01,-0.046086956521739136
MSC02,-0.006956521739130417
MSC03,0.02903458213256485
MSC04,0.031014492753623196
MSC05,0.08405797101449278
MSC06,-0.03323727185398656
MSC07,-0.009055876685934466
MSC10,0.011884057971014494
MSC01,-0.010144927536231862
MSC02,0.05797101449275363
MSC03,0.0022334293948126915
MSC04,0.09420289855072467
MSC05,-0.0808695652173913
MSC06,-0.036567403138008325
MSC07,-0.06897880539499038
MSC10,-0.0843478260869565
MSC01,-0.0715942028985507
MSC02,0.041159420289855086
MSC03,0.04863112391930835
MSC04,0.029565217391304383
MSC05,-0.08724637681159418
MSC06,0.011399295549151478
MSC07,-0.013937058445728956
MSC10,0.08550724637681159
MSC01,-0.010434782608695653
MSC02,0.023188405797101463
MSC03,-0.021325648414985576
MSC04,0.004927536231884078
MSC05,0.038550724637681166
MSC06,0.10284982388728789
MSC07,-0.01746949261400127
MSC10,0.008115942028985523
MSC01,0.03507246376811596
MSC02,0.051014492753623186
