,train_sub,test_sub,task,acc
54,MSC02,MSC10,motor,0.5599999999999998
55,MSC02,MSC10,mem,0.6399999999999999
56,MSC03,MSC01,glass,0.5
57,MSC03,MSC01,semantic,0.5
58,MSC03,MSC01,motor,0.51
59,MSC03,MSC01,mem,0.5
60,MSC03,MSC02,glass,0.5
61,MSC03,MSC02,semantic,0.5
62,MSC03,MSC02,motor,0.78
63,MSC03,MSC02,mem,0.5
64,MSC03,MSC04,glass,0.5
65,MSC03,MSC04,semantic,0.5
66,MSC03,MSC04,motor,0.755
67,MSC03,MSC04,mem,0.52
68,MSC03,MSC05,glass,0.5349999999999999
69,MSC03,MSC05,semantic,0.56
70,MSC03,MSC05,motor,0.735
71,MSC03,MSC05,mem,0.5
72,MSC03,MSC06,glass,0.5111111111111111
73,MSC03,MSC06,semantic,0.5
74,MSC03,MSC06,motor,0.6799999999999999
75,MSC03,MSC06,mem,0.6599999999999999
76,MSC03,MSC07,glass,0.505
77,MSC03,MSC07,semantic,0.5
78,MSC03,MSC07,motor,0.86
79,MSC03,MSC07,mem,0.5
80,MSC03,MSC10,glass,0.5
81,MSC03,MSC10,semantic,0.5
82,MSC03,MSC10,motor,0.5
83,MSC03,MSC10,mem,0.5
84,MSC04,MSC01,glass,0.5
85,MSC04,MSC01,semantic,0.5
86,MSC04,MSC01,motor,0.5399999999999999
87,MSC04,MSC01,mem,0.8850000000000001
88,MSC04,MSC02,glass,0.565
89,MSC04,MSC02,semantic,0.595
90,MSC04,MSC02,motor,0.8099999999999999
91,MSC04,MSC02,mem,0.67
92,MSC04,MSC03,glass,0.5
93,MSC04,MSC03,semantic,0.565
94,MSC04,MSC03,motor,0.9
95,MSC04,MSC03,mem,0.705
96,MSC04,MSC05,glass,0.5
97,MSC04,MSC05,semantic,0.53
98,MSC04,MSC05,motor,0.5399999999999999
99,MSC04,MSC05,mem,0.5799999999999998
100,MSC04,MSC06,glass,0.6388888888888891
101,MSC04,MSC06,semantic,0.685
102,MSC04,MSC06,motor,0.9350000000000002
103,MSC04,MSC06,mem,0.8700000000000001
104,MSC04,MSC07,glass,0.5449999999999999
105,MSC04,MSC07,semantic,0.53
106,MSC04,MSC07,motor,0.8299999999999998
107,MSC04,MSC07,mem,0.755
108,MSC04,MSC10,glass,0.6049999999999999
109,MSC04,MSC10,semantic,0.7050000000000001
110,MSC04,MSC10,motor,0.85
111,MSC04,MSC10,mem,0.665
112,MSC05,MSC01,glass,0.5
113,MSC05,MSC01,semantic,0.5449999999999999
114,MSC05,MSC01,motor,0.5
115,MSC05,MSC01,mem,0.73
116,MSC05,MSC02,glass,0.5
117,MSC05,MSC02,semantic,0.655
118,MSC05,MSC02,motor,0.52
119,MSC05,MSC02,mem,0.7899999999999999
120,MSC05,MSC03,glass,0.5
121,MSC05,MSC03,semantic,0.705
122,MSC05,MSC03,motor,0.5800000000000001
123,MSC05,MSC03,mem,0.8850000000000001
124,MSC05,MSC04,glass,0.5
125,MSC05,MSC04,semantic,0.5399999999999999
126,MSC05,MSC04,motor,0.54
127,MSC05,MSC04,mem,0.74
128,MSC05,MSC06,glass,0.5
129,MSC05,MSC06,semantic,0.5950000000000001
130,MSC05,MSC06,motor,0.7000000000000001
131,MSC05,MSC06,mem,0.9349999999999998
132,MSC05,MSC07,glass,0.5
133,MSC05,MSC07,semantic,0.63
134,MSC05,MSC07,motor,0.6850000000000002
135,MSC05,MSC07,mem,0.76
136,MSC05,MSC10,glass,0.5
137,MSC05,MSC10,semantic,0.5149999999999999
138,MSC05,MSC10,motor,0.6950000000000001
139,MSC05,MSC10,mem,0.54
140,MSC06,MSC01,glass,0.5333333333333333
141,MSC06,MSC01,semantic,0.58
142,MSC06,MSC01,motor,0.5449999999999999
143,MSC06,MSC01,mem,0.8650000000000002
144,MSC06,MSC02,glass,0.5111111111111111
145,MSC06,MSC02,semantic,0.655
146,MSC06,MSC02,motor,0.51
147,MSC06,MSC02,mem,0.825
148,MSC06,MSC03,glass,0.5
149,MSC06,MSC03,semantic,0.685
150,MSC06,MSC03,motor,0.5750000000000001
151,MSC06,MSC03,mem,0.925
152,MSC06,MSC04,glass,0.5888888888888889
153,MSC06,MSC04,semantic,0.6799999999999999
154,MSC06,MSC04,motor,0.5349999999999999
155,MSC06,MSC04,mem,0.8449999999999998
156,MSC06,MSC05,glass,0.5444444444444444
157,MSC06,MSC05,semantic,0.5650000000000001
158,MSC06,MSC05,motor,0.8750000000000002
159,MSC06,MSC05,mem,0.6599999999999999
160,MSC06,MSC07,glass,0.5611111111111111
161,MSC06,MSC07,semantic,0.5599999999999998
162,MSC06,MSC07,motor,0.5349999999999999
163,MSC06,MSC07,mem,0.605
164,MSC06,MSC10,glass,0.5611111111111111
165,MSC06,MSC10,semantic,0.66
166,MSC06,MSC10,motor,0.53
167,MSC06,MSC10,mem,0.8399999999999999
168,MSC07,MSC01,glass,0.5
169,MSC07,MSC01,semantic,0.5849999999999999
170,MSC07,MSC01,motor,0.5
171,MSC07,MSC01,mem,0.725
172,MSC07,MSC02,glass,0.5
173,MSC07,MSC02,semantic,0.52
174,MSC07,MSC02,motor,0.505
175,MSC07,MSC02,mem,0.7599999999999999
176,MSC07,MSC03,glass,0.5
177,MSC07,MSC03,semantic,0.505
178,MSC07,MSC03,motor,0.505
179,MSC07,MSC03,mem,0.7350000000000001
180,MSC07,MSC04,glass,0.5
181,MSC07,MSC04,semantic,0.5399999999999999
182,MSC07,MSC04,motor,0.62
183,MSC07,MSC04,mem,0.74
184,MSC07,MSC05,glass,0.5
185,MSC07,MSC05,semantic,0.5
186,MSC07,MSC05,motor,0.5549999999999999
187,MSC07,MSC05,mem,0.5700000000000001
188,MSC07,MSC06,glass,0.5
189,MSC07,MSC06,semantic,0.5499999999999999
190,MSC07,MSC06,motor,0.625
191,MSC07,MSC06,mem,0.6300000000000001
192,MSC07,MSC10,glass,0.495
193,MSC07,MSC10,semantic,0.5499999999999999
194,MSC07,MSC10,motor,0.7899999999999998
195,MSC07,MSC10,mem,0.6650000000000001
196,MSC10,MSC01,glass,0.5
197,MSC10,MSC01,semantic,0.5449999999999999
198,MSC10,MSC01,motor,0.56
199,MSC10,MSC01,mem,0.7699999999999999
200,MSC10,MSC02,glass,0.5
201,MSC10,MSC02,semantic,0.5
202,MSC10,MSC02,motor,0.67
203,MSC10,MSC02,mem,0.705
204,MSC10,MSC03,glass,0.5
205,MSC10,MSC03,semantic,0.5
206,MSC10,MSC03,motor,0.54
207,MSC10,MSC03,mem,0.9400000000000001
208,MSC10,MSC04,glass,0.58
209,MSC10,MSC04,semantic,0.5999999999999999
210,MSC10,MSC04,motor,0.665
211,MSC10,MSC04,mem,0.7300000000000001
212,MSC10,MSC05,glass,0.5
213,MSC10,MSC05,semantic,0.505
214,MSC10,MSC05,motor,0.5549999999999999
215,MSC10,MSC05,mem,0.6350000000000001
216,MSC10,MSC06,glass,0.5055555555555555
217,MSC10,MSC06,semantic,0.505
218,MSC10,MSC06,motor,0.515
219,MSC10,MSC06,mem,0.685
220,MSC10,MSC07,glass,0.5349999999999999
221,MSC10,MSC07,semantic,0.5149999999999999
222,MSC10,MSC07,motor,0.7049999999999998
223,MSC10,MSC07,mem,0.7749999999999999
