train_sub,test_sub,train_task,test_task,acc,frames
MSC06,MSC07,mem,mixed,0.575,142
MSC07,MSC02,mem,mixed,0.5399999999999999,142
MSC07,MSC05,mem,mixed,0.57,142
MSC07,MSC06,mem,mixed,0.5277777777777778,142
MSC02,MSC05,mem,mixed,0.7449999999999999,142
MSC02,MSC06,mem,mixed,0.7833333333333333,142
MSC02,MSC07,mem,mixed,0.73,142
MSC05,MSC02,mem,mixed,0.7949999999999999,142
MSC05,MSC06,mem,mixed,0.8,142
MSC05,MSC07,mem,mixed,0.6149999999999999,142
MSC06,MSC02,mem,mixed,0.6400000000000001,142
MSC06,MSC05,mem,mixed,0.6399999999999999,142
MSC06,MSC07,mem,mixed,0.575,142
MSC07,MSC02,mem,mixed,0.5399999999999999,142
MSC07,MSC05,mem,mixed,0.57,142
MSC07,MSC06,mem,mixed,0.5277777777777778,142
MSC02,MSC05,mem,mixed,0.745,143
MSC02,MSC06,mem,mixed,0.7722222222222223,143
MSC02,MSC07,mem,mixed,0.74,143
MSC05,MSC02,mem,mixed,0.7949999999999999,143
MSC05,MSC06,mem,mixed,0.8,143
MSC05,MSC07,mem,mixed,0.6199999999999999,143
MSC06,MSC02,mem,mixed,0.6450000000000001,143
MSC06,MSC05,mem,mixed,0.6399999999999999,143
MSC06,MSC07,mem,mixed,0.585,143
MSC07,MSC02,mem,mixed,0.5399999999999999,143
MSC07,MSC05,mem,mixed,0.57,143
MSC07,MSC06,mem,mixed,0.5333333333333333,143
MSC02,MSC05,mem,mixed,0.745,143
MSC02,MSC06,mem,mixed,0.7722222222222223,143
MSC02,MSC07,mem,mixed,0.74,143
MSC05,MSC02,mem,mixed,0.7949999999999999,143
MSC05,MSC06,mem,mixed,0.8,143
MSC05,MSC07,mem,mixed,0.6199999999999999,143
MSC06,MSC02,mem,mixed,0.6450000000000001,143
MSC06,MSC05,mem,mixed,0.6399999999999999,143
MSC06,MSC07,mem,mixed,0.585,143
MSC07,MSC02,mem,mixed,0.5399999999999999,143
MSC07,MSC05,mem,mixed,0.57,143
MSC07,MSC06,mem,mixed,0.5333333333333333,143
MSC02,MSC05,mem,mixed,0.745,143
MSC02,MSC06,mem,mixed,0.7722222222222223,143
MSC02,MSC07,mem,mixed,0.74,143
MSC05,MSC02,mem,mixed,0.7949999999999999,143
MSC05,MSC06,mem,mixed,0.8,143
MSC05,MSC07,mem,mixed,0.6199999999999999,143
MSC06,MSC02,mem,mixed,0.6450000000000001,143
MSC06,MSC05,mem,mixed,0.6399999999999999,143
MSC06,MSC07,mem,mixed,0.585,143
MSC07,MSC02,mem,mixed,0.5399999999999999,143
MSC07,MSC05,mem,mixed,0.57,143
MSC07,MSC06,mem,mixed,0.5333333333333333,143
MSC02,MSC05,mem,mixed,0.745,143
MSC02,MSC06,mem,mixed,0.7722222222222223,143
MSC02,MSC07,mem,mixed,0.74,143
MSC05,MSC02,mem,mixed,0.7949999999999999,143
MSC05,MSC06,mem,mixed,0.8,143
MSC05,MSC07,mem,mixed,0.6199999999999999,143
MSC06,MSC02,mem,mixed,0.6450000000000001,143
MSC06,MSC05,mem,mixed,0.6399999999999999,143
MSC06,MSC07,mem,mixed,0.585,143
MSC07,MSC02,mem,mixed,0.5399999999999999,143
MSC07,MSC05,mem,mixed,0.57,143
MSC07,MSC06,mem,mixed,0.5333333333333333,143
MSC02,MSC05,mem,mixed,0.73,144
MSC02,MSC06,mem,mixed,0.7722222222222223,144
MSC02,MSC07,mem,mixed,0.75,144
MSC05,MSC02,mem,mixed,0.7899999999999999,144
MSC05,MSC06,mem,mixed,0.8055555555555556,144
MSC05,MSC07,mem,mixed,0.6149999999999999,144
MSC06,MSC02,mem,mixed,0.6450000000000001,144
MSC06,MSC05,mem,mixed,0.64,144
MSC06,MSC07,mem,mixed,0.595,144
MSC07,MSC02,mem,mixed,0.5399999999999999,144
MSC07,MSC05,mem,mixed,0.5650000000000001,144
MSC07,MSC06,mem,mixed,0.5333333333333333,144
MSC02,MSC05,mem,mixed,0.73,144
MSC02,MSC06,mem,mixed,0.7722222222222223,144
MSC02,MSC07,mem,mixed,0.75,144
MSC05,MSC02,mem,mixed,0.7899999999999999,144
MSC05,MSC06,mem,mixed,0.8055555555555556,144
MSC05,MSC07,mem,mixed,0.6149999999999999,144
MSC06,MSC02,mem,mixed,0.6450000000000001,144
MSC06,MSC05,mem,mixed,0.64,144
MSC06,MSC07,mem,mixed,0.595,144
MSC07,MSC02,mem,mixed,0.5399999999999999,144
MSC07,MSC05,mem,mixed,0.5650000000000001,144
MSC07,MSC06,mem,mixed,0.5333333333333333,144
MSC02,MSC05,mem,mixed,0.73,144
MSC02,MSC06,mem,mixed,0.7722222222222223,144
MSC02,MSC07,mem,mixed,0.75,144
MSC05,MSC02,mem,mixed,0.7899999999999999,144
MSC05,MSC06,mem,mixed,0.8055555555555556,144
MSC05,MSC07,mem,mixed,0.6149999999999999,144
MSC06,MSC02,mem,mixed,0.6450000000000001,144
MSC06,MSC05,mem,mixed,0.64,144
MSC06,MSC07,mem,mixed,0.595,144
MSC07,MSC02,mem,mixed,0.5399999999999999,144
MSC07,MSC05,mem,mixed,0.5650000000000001,144
MSC07,MSC06,mem,mixed,0.5333333333333333,144
MSC02,MSC05,mem,mixed,0.745,145
MSC02,MSC06,mem,mixed,0.7722222222222223,145
MSC02,MSC07,mem,mixed,0.75,145
MSC05,MSC02,mem,mixed,0.8099999999999999,145
MSC05,MSC06,mem,mixed,0.8055555555555556,145
MSC05,MSC07,mem,mixed,0.6099999999999999,145
MSC06,MSC02,mem,mixed,0.6450000000000001,145
MSC06,MSC05,mem,mixed,0.645,145
MSC06,MSC07,mem,mixed,0.5900000000000001,145
MSC07,MSC02,mem,mixed,0.5399999999999999,145
MSC07,MSC05,mem,mixed,0.5650000000000001,145
MSC07,MSC06,mem,mixed,0.5333333333333333,145
MSC02,MSC05,mem,mixed,0.745,145
MSC02,MSC06,mem,mixed,0.7722222222222223,145
MSC02,MSC07,mem,mixed,0.75,145
MSC05,MSC02,mem,mixed,0.8099999999999999,145
MSC05,MSC06,mem,mixed,0.8055555555555556,145
MSC05,MSC07,mem,mixed,0.6099999999999999,145
MSC06,MSC02,mem,mixed,0.6450000000000001,145
MSC06,MSC05,mem,mixed,0.645,145
MSC06,MSC07,mem,mixed,0.5900000000000001,145
MSC07,MSC02,mem,mixed,0.5399999999999999,145
MSC07,MSC05,mem,mixed,0.5650000000000001,145
MSC07,MSC06,mem,mixed,0.5333333333333333,145
MSC02,MSC05,mem,mixed,0.745,145
MSC02,MSC06,mem,mixed,0.7722222222222223,145
MSC02,MSC07,mem,mixed,0.75,145
MSC05,MSC02,mem,mixed,0.8099999999999999,145
MSC05,MSC06,mem,mixed,0.8055555555555556,145
MSC05,MSC07,mem,mixed,0.6099999999999999,145
MSC06,MSC02,mem,mixed,0.6450000000000001,145
MSC06,MSC05,mem,mixed,0.645,145
MSC06,MSC07,mem,mixed,0.5900000000000001,145
MSC07,MSC02,mem,mixed,0.5399999999999999,145
MSC07,MSC05,mem,mixed,0.5650000000000001,145
MSC07,MSC06,mem,mixed,0.5333333333333333,145
MSC02,MSC05,mem,mixed,0.745,145
MSC02,MSC06,mem,mixed,0.7722222222222223,145
MSC02,MSC07,mem,mixed,0.75,145
MSC05,MSC02,mem,mixed,0.8099999999999999,145
MSC05,MSC06,mem,mixed,0.8055555555555556,145
MSC05,MSC07,mem,mixed,0.6099999999999999,145
MSC06,MSC02,mem,mixed,0.6450000000000001,145
MSC06,MSC05,mem,mixed,0.645,145
MSC06,MSC07,mem,mixed,0.5900000000000001,145
MSC07,MSC02,mem,mixed,0.5399999999999999,145
MSC07,MSC05,mem,mixed,0.5650000000000001,145
MSC07,MSC06,mem,mixed,0.5333333333333333,145
MSC02,MSC05,mem,mixed,0.745,146
MSC02,MSC06,mem,mixed,0.7777777777777778,146
MSC02,MSC07,mem,mixed,0.745,146
MSC05,MSC02,mem,mixed,0.8149999999999998,146
MSC05,MSC06,mem,mixed,0.8055555555555556,146
MSC05,MSC07,mem,mixed,0.6149999999999999,146
MSC06,MSC02,mem,mixed,0.6400000000000001,146
MSC06,MSC05,mem,mixed,0.6249999999999999,146
MSC06,MSC07,mem,mixed,0.585,146
MSC07,MSC02,mem,mixed,0.5399999999999999,146
MSC07,MSC05,mem,mixed,0.5700000000000001,146
MSC07,MSC06,mem,mixed,0.5444444444444445,146
MSC02,MSC05,mem,mixed,0.745,146
MSC02,MSC06,mem,mixed,0.7777777777777778,146
MSC02,MSC07,mem,mixed,0.745,146
MSC05,MSC02,mem,mixed,0.8149999999999998,146
MSC05,MSC06,mem,mixed,0.8055555555555556,146
MSC05,MSC07,mem,mixed,0.6149999999999999,146
MSC06,MSC02,mem,mixed,0.6400000000000001,146
MSC06,MSC05,mem,mixed,0.6249999999999999,146
MSC06,MSC07,mem,mixed,0.585,146
MSC07,MSC02,mem,mixed,0.5399999999999999,146
MSC07,MSC05,mem,mixed,0.5700000000000001,146
MSC07,MSC06,mem,mixed,0.5444444444444445,146
MSC02,MSC05,mem,mixed,0.745,146
MSC02,MSC06,mem,mixed,0.7777777777777778,146
MSC02,MSC07,mem,mixed,0.745,146
MSC05,MSC02,mem,mixed,0.8149999999999998,146
MSC05,MSC06,mem,mixed,0.8055555555555556,146
MSC05,MSC07,mem,mixed,0.6149999999999999,146
MSC06,MSC02,mem,mixed,0.6400000000000001,146
MSC06,MSC05,mem,mixed,0.6249999999999999,146
MSC06,MSC07,mem,mixed,0.585,146
MSC07,MSC02,mem,mixed,0.5399999999999999,146
MSC07,MSC05,mem,mixed,0.5700000000000001,146
MSC07,MSC06,mem,mixed,0.5444444444444445,146
MSC02,MSC05,mem,mixed,0.755,147
MSC02,MSC06,mem,mixed,0.7833333333333333,147
MSC02,MSC07,mem,mixed,0.745,147
MSC05,MSC02,mem,mixed,0.805,147
MSC05,MSC06,mem,mixed,0.8166666666666667,147
MSC05,MSC07,mem,mixed,0.6500000000000001,147
MSC06,MSC02,mem,mixed,0.635,147
MSC06,MSC05,mem,mixed,0.6399999999999999,147
MSC06,MSC07,mem,mixed,0.5849999999999999,147
MSC07,MSC02,mem,mixed,0.5399999999999999,147
MSC07,MSC05,mem,mixed,0.5650000000000001,147
MSC07,MSC06,mem,mixed,0.55,147
MSC02,MSC05,mem,mixed,0.755,147
MSC02,MSC06,mem,mixed,0.7833333333333333,147
MSC02,MSC07,mem,mixed,0.745,147
MSC05,MSC02,mem,mixed,0.805,147
MSC05,MSC06,mem,mixed,0.8166666666666667,147
MSC05,MSC07,mem,mixed,0.6500000000000001,147
MSC06,MSC02,mem,mixed,0.635,147
MSC06,MSC05,mem,mixed,0.6399999999999999,147
MSC06,MSC07,mem,mixed,0.5849999999999999,147
MSC07,MSC02,mem,mixed,0.5399999999999999,147
MSC07,MSC05,mem,mixed,0.5650000000000001,147
MSC07,MSC06,mem,mixed,0.55,147
MSC02,MSC05,mem,mixed,0.755,147
MSC02,MSC06,mem,mixed,0.7833333333333333,147
MSC02,MSC07,mem,mixed,0.745,147
MSC05,MSC02,mem,mixed,0.805,147
MSC05,MSC06,mem,mixed,0.8166666666666667,147
MSC05,MSC07,mem,mixed,0.6500000000000001,147
MSC06,MSC02,mem,mixed,0.635,147
MSC06,MSC05,mem,mixed,0.6399999999999999,147
MSC06,MSC07,mem,mixed,0.5849999999999999,147
MSC07,MSC02,mem,mixed,0.5399999999999999,147
MSC07,MSC05,mem,mixed,0.5650000000000001,147
MSC07,MSC06,mem,mixed,0.55,147
MSC02,MSC05,mem,mixed,0.755,147
MSC02,MSC06,mem,mixed,0.7833333333333333,147
MSC02,MSC07,mem,mixed,0.745,147
MSC05,MSC02,mem,mixed,0.805,147
MSC05,MSC06,mem,mixed,0.8166666666666667,147
MSC05,MSC07,mem,mixed,0.6500000000000001,147
MSC06,MSC02,mem,mixed,0.635,147
MSC06,MSC05,mem,mixed,0.6399999999999999,147
MSC06,MSC07,mem,mixed,0.5849999999999999,147
MSC07,MSC02,mem,mixed,0.5399999999999999,147
MSC07,MSC05,mem,mixed,0.5650000000000001,147
MSC07,MSC06,mem,mixed,0.55,147
MSC02,MSC05,mem,mixed,0.7749999999999999,148
MSC02,MSC06,mem,mixed,0.7944444444444444,148
MSC02,MSC07,mem,mixed,0.75,148
MSC05,MSC02,mem,mixed,0.805,148
MSC05,MSC06,mem,mixed,0.8111111111111111,148
MSC05,MSC07,mem,mixed,0.6700000000000002,148
MSC06,MSC02,mem,mixed,0.625,148
MSC06,MSC05,mem,mixed,0.6249999999999999,148
MSC06,MSC07,mem,mixed,0.5899999999999999,148
MSC07,MSC02,mem,mixed,0.5399999999999999,148
MSC07,MSC05,mem,mixed,0.5650000000000001,148
MSC07,MSC06,mem,mixed,0.55,148
MSC02,MSC05,mem,mixed,0.7749999999999999,148
MSC02,MSC06,mem,mixed,0.7944444444444444,148
MSC02,MSC07,mem,mixed,0.75,148
MSC05,MSC02,mem,mixed,0.805,148
MSC05,MSC06,mem,mixed,0.8111111111111111,148
MSC05,MSC07,mem,mixed,0.6700000000000002,148
MSC06,MSC02,mem,mixed,0.625,148
MSC06,MSC05,mem,mixed,0.6249999999999999,148
MSC06,MSC07,mem,mixed,0.5899999999999999,148
MSC07,MSC02,mem,mixed,0.5399999999999999,148
MSC07,MSC05,mem,mixed,0.5650000000000001,148
MSC07,MSC06,mem,mixed,0.55,148
MSC02,MSC05,mem,mixed,0.7749999999999999,148
MSC02,MSC06,mem,mixed,0.7944444444444444,148
MSC02,MSC07,mem,mixed,0.75,148
MSC05,MSC02,mem,mixed,0.805,148
MSC05,MSC06,mem,mixed,0.8111111111111111,148
MSC05,MSC07,mem,mixed,0.6700000000000002,148
MSC06,MSC02,mem,mixed,0.625,148
MSC06,MSC05,mem,mixed,0.6249999999999999,148
MSC06,MSC07,mem,mixed,0.5899999999999999,148
MSC07,MSC02,mem,mixed,0.5399999999999999,148
MSC07,MSC05,mem,mixed,0.5650000000000001,148
MSC07,MSC06,mem,mixed,0.55,148
MSC02,MSC05,mem,mixed,0.7799999999999999,149
MSC02,MSC06,mem,mixed,0.8166666666666668,149
MSC02,MSC07,mem,mixed,0.75,149
MSC05,MSC02,mem,mixed,0.8,149
MSC05,MSC06,mem,mixed,0.8055555555555556,149
MSC05,MSC07,mem,mixed,0.66,149
MSC06,MSC02,mem,mixed,0.6100000000000001,149
MSC06,MSC05,mem,mixed,0.615,149
MSC06,MSC07,mem,mixed,0.595,149
MSC07,MSC02,mem,mixed,0.5399999999999999,149
MSC07,MSC05,mem,mixed,0.5599999999999999,149
MSC07,MSC06,mem,mixed,0.5444444444444445,149
MSC02,MSC05,mem,mixed,0.7799999999999999,149
MSC02,MSC06,mem,mixed,0.8166666666666668,149
MSC02,MSC07,mem,mixed,0.75,149
MSC05,MSC02,mem,mixed,0.8,149
MSC05,MSC06,mem,mixed,0.8055555555555556,149
MSC05,MSC07,mem,mixed,0.66,149
MSC06,MSC02,mem,mixed,0.6100000000000001,149
MSC06,MSC05,mem,mixed,0.615,149
MSC06,MSC07,mem,mixed,0.595,149
MSC07,MSC02,mem,mixed,0.5399999999999999,149
MSC07,MSC05,mem,mixed,0.5599999999999999,149
MSC07,MSC06,mem,mixed,0.5444444444444445,149
MSC02,MSC05,mem,mixed,0.7799999999999999,149
MSC02,MSC06,mem,mixed,0.8166666666666668,149
MSC02,MSC07,mem,mixed,0.75,149
MSC05,MSC02,mem,mixed,0.8,149
MSC05,MSC06,mem,mixed,0.8055555555555556,149
MSC05,MSC07,mem,mixed,0.66,149
MSC06,MSC02,mem,mixed,0.6100000000000001,149
MSC06,MSC05,mem,mixed,0.615,149
MSC06,MSC07,mem,mixed,0.595,149
MSC07,MSC02,mem,mixed,0.5399999999999999,149
MSC07,MSC05,mem,mixed,0.5599999999999999,149
MSC07,MSC06,mem,mixed,0.5444444444444445,149
MSC02,MSC05,mem,mixed,0.7799999999999999,149
MSC02,MSC06,mem,mixed,0.8166666666666668,149
MSC02,MSC07,mem,mixed,0.75,149
MSC05,MSC02,mem,mixed,0.8,149
MSC05,MSC06,mem,mixed,0.8055555555555556,149
MSC05,MSC07,mem,mixed,0.66,149
MSC06,MSC02,mem,mixed,0.6100000000000001,149
MSC06,MSC05,mem,mixed,0.615,149
MSC06,MSC07,mem,mixed,0.595,149
MSC07,MSC02,mem,mixed,0.5399999999999999,149
MSC07,MSC05,mem,mixed,0.5599999999999999,149
MSC07,MSC06,mem,mixed,0.5444444444444445,149
MSC02,MSC05,mem,mixed,0.7899999999999998,150
MSC02,MSC06,mem,mixed,0.8111111111111112,150
MSC02,MSC07,mem,mixed,0.745,150
MSC05,MSC02,mem,mixed,0.8100000000000002,150
MSC05,MSC06,mem,mixed,0.788888888888889,150
MSC05,MSC07,mem,mixed,0.6500000000000001,150
MSC06,MSC02,mem,mixed,0.6050000000000001,150
MSC06,MSC05,mem,mixed,0.61,150
MSC06,MSC07,mem,mixed,0.6049999999999999,150
MSC07,MSC02,mem,mixed,0.5399999999999999,150
MSC07,MSC05,mem,mixed,0.57,150
MSC07,MSC06,mem,mixed,0.55,150
MSC02,MSC05,mem,mixed,0.7899999999999998,150
MSC02,MSC06,mem,mixed,0.8111111111111112,150
MSC02,MSC07,mem,mixed,0.745,150
MSC05,MSC02,mem,mixed,0.8100000000000002,150
MSC05,MSC06,mem,mixed,0.788888888888889,150
MSC05,MSC07,mem,mixed,0.6500000000000001,150
MSC06,MSC02,mem,mixed,0.6050000000000001,150
MSC06,MSC05,mem,mixed,0.61,150
MSC06,MSC07,mem,mixed,0.6049999999999999,150
MSC07,MSC02,mem,mixed,0.5399999999999999,150
MSC07,MSC05,mem,mixed,0.57,150
MSC07,MSC06,mem,mixed,0.55,150
MSC02,MSC05,mem,mixed,0.7899999999999998,150
MSC02,MSC06,mem,mixed,0.8111111111111112,150
MSC02,MSC07,mem,mixed,0.745,150
MSC05,MSC02,mem,mixed,0.8100000000000002,150
MSC05,MSC06,mem,mixed,0.788888888888889,150
MSC05,MSC07,mem,mixed,0.6500000000000001,150
MSC06,MSC02,mem,mixed,0.6050000000000001,150
MSC06,MSC05,mem,mixed,0.61,150
MSC06,MSC07,mem,mixed,0.6049999999999999,150
MSC07,MSC02,mem,mixed,0.5399999999999999,150
MSC07,MSC05,mem,mixed,0.57,150
MSC07,MSC06,mem,mixed,0.55,150
MSC02,MSC05,mem,mixed,0.7999999999999998,151
MSC02,MSC06,mem,mixed,0.8055555555555557,151
MSC02,MSC07,mem,mixed,0.745,151
MSC05,MSC02,mem,mixed,0.785,151
MSC05,MSC06,mem,mixed,0.788888888888889,151
MSC05,MSC07,mem,mixed,0.6500000000000001,151
MSC06,MSC02,mem,mixed,0.595,151
MSC06,MSC05,mem,mixed,0.61,151
MSC06,MSC07,mem,mixed,0.61,151
MSC07,MSC02,mem,mixed,0.5399999999999999,151
MSC07,MSC05,mem,mixed,0.5700000000000001,151
MSC07,MSC06,mem,mixed,0.55,151
MSC02,MSC05,mem,mixed,0.7999999999999998,151
MSC02,MSC06,mem,mixed,0.8055555555555557,151
MSC02,MSC07,mem,mixed,0.745,151
MSC05,MSC02,mem,mixed,0.785,151
MSC05,MSC06,mem,mixed,0.788888888888889,151
MSC05,MSC07,mem,mixed,0.6500000000000001,151
MSC06,MSC02,mem,mixed,0.595,151
MSC06,MSC05,mem,mixed,0.61,151
MSC06,MSC07,mem,mixed,0.61,151
MSC07,MSC02,mem,mixed,0.5399999999999999,151
MSC07,MSC05,mem,mixed,0.5700000000000001,151
MSC07,MSC06,mem,mixed,0.55,151
MSC02,MSC05,mem,mixed,0.7999999999999998,151
MSC02,MSC06,mem,mixed,0.8055555555555557,151
MSC02,MSC07,mem,mixed,0.745,151
MSC05,MSC02,mem,mixed,0.785,151
MSC05,MSC06,mem,mixed,0.788888888888889,151
MSC05,MSC07,mem,mixed,0.6500000000000001,151
MSC06,MSC02,mem,mixed,0.595,151
MSC06,MSC05,mem,mixed,0.61,151
MSC06,MSC07,mem,mixed,0.61,151
MSC07,MSC02,mem,mixed,0.5399999999999999,151
MSC07,MSC05,mem,mixed,0.5700000000000001,151
MSC07,MSC06,mem,mixed,0.55,151
MSC02,MSC05,mem,mixed,0.7999999999999998,151
MSC02,MSC06,mem,mixed,0.8055555555555557,151
MSC02,MSC07,mem,mixed,0.745,151
MSC05,MSC02,mem,mixed,0.785,151
MSC05,MSC06,mem,mixed,0.788888888888889,151
MSC05,MSC07,mem,mixed,0.6500000000000001,151
MSC06,MSC02,mem,mixed,0.595,151
MSC06,MSC05,mem,mixed,0.61,151
MSC06,MSC07,mem,mixed,0.61,151
MSC07,MSC02,mem,mixed,0.5399999999999999,151
MSC07,MSC05,mem,mixed,0.5700000000000001,151
MSC07,MSC06,mem,mixed,0.55,151
MSC02,MSC05,mem,mixed,0.8149999999999998,152
MSC02,MSC06,mem,mixed,0.8166666666666668,152
MSC02,MSC07,mem,mixed,0.75,152
MSC05,MSC02,mem,mixed,0.79,152
MSC05,MSC06,mem,mixed,0.7833333333333333,152
MSC05,MSC07,mem,mixed,0.66,152
MSC06,MSC02,mem,mixed,0.595,152
MSC06,MSC05,mem,mixed,0.595,152
MSC06,MSC07,mem,mixed,0.625,152
MSC07,MSC02,mem,mixed,0.5399999999999999,152
MSC07,MSC05,mem,mixed,0.575,152
MSC07,MSC06,mem,mixed,0.55,152
MSC02,MSC05,mem,mixed,0.8149999999999998,152
MSC02,MSC06,mem,mixed,0.8166666666666668,152
MSC02,MSC07,mem,mixed,0.75,152
MSC05,MSC02,mem,mixed,0.79,152
MSC05,MSC06,mem,mixed,0.7833333333333333,152
MSC05,MSC07,mem,mixed,0.66,152
MSC06,MSC02,mem,mixed,0.595,152
MSC06,MSC05,mem,mixed,0.595,152
MSC06,MSC07,mem,mixed,0.625,152
MSC07,MSC02,mem,mixed,0.5399999999999999,152
MSC07,MSC05,mem,mixed,0.575,152
MSC07,MSC06,mem,mixed,0.55,152
MSC02,MSC05,mem,mixed,0.8149999999999998,152
MSC02,MSC06,mem,mixed,0.8166666666666668,152
MSC02,MSC07,mem,mixed,0.75,152
MSC05,MSC02,mem,mixed,0.79,152
MSC05,MSC06,mem,mixed,0.7833333333333333,152
MSC05,MSC07,mem,mixed,0.66,152
MSC06,MSC02,mem,mixed,0.595,152
MSC06,MSC05,mem,mixed,0.595,152
MSC06,MSC07,mem,mixed,0.625,152
MSC07,MSC02,mem,mixed,0.5399999999999999,152
MSC07,MSC05,mem,mixed,0.575,152
MSC07,MSC06,mem,mixed,0.55,152
MSC02,MSC05,mem,mixed,0.82,153
MSC02,MSC06,mem,mixed,0.8166666666666668,153
MSC02,MSC07,mem,mixed,0.755,153
MSC05,MSC02,mem,mixed,0.79,153
MSC05,MSC06,mem,mixed,0.7777777777777778,153
MSC05,MSC07,mem,mixed,0.675,153
MSC06,MSC02,mem,mixed,0.59,153
MSC06,MSC05,mem,mixed,0.59,153
MSC06,MSC07,mem,mixed,0.63,153
MSC07,MSC02,mem,mixed,0.5399999999999999,153
MSC07,MSC05,mem,mixed,0.5849999999999999,153
MSC07,MSC06,mem,mixed,0.55,153
MSC02,MSC05,mem,mixed,0.82,153
MSC02,MSC06,mem,mixed,0.8166666666666668,153
MSC02,MSC07,mem,mixed,0.755,153
MSC05,MSC02,mem,mixed,0.79,153
MSC05,MSC06,mem,mixed,0.7777777777777778,153
MSC05,MSC07,mem,mixed,0.675,153
MSC06,MSC02,mem,mixed,0.59,153
MSC06,MSC05,mem,mixed,0.59,153
MSC06,MSC07,mem,mixed,0.63,153
MSC07,MSC02,mem,mixed,0.5399999999999999,153
MSC07,MSC05,mem,mixed,0.5849999999999999,153
MSC07,MSC06,mem,mixed,0.55,153
MSC02,MSC05,mem,mixed,0.82,153
MSC02,MSC06,mem,mixed,0.8166666666666668,153
MSC02,MSC07,mem,mixed,0.755,153
MSC05,MSC02,mem,mixed,0.79,153
MSC05,MSC06,mem,mixed,0.7777777777777778,153
MSC05,MSC07,mem,mixed,0.675,153
MSC06,MSC02,mem,mixed,0.59,153
MSC06,MSC05,mem,mixed,0.59,153
MSC06,MSC07,mem,mixed,0.63,153
MSC07,MSC02,mem,mixed,0.5399999999999999,153
MSC07,MSC05,mem,mixed,0.5849999999999999,153
MSC07,MSC06,mem,mixed,0.55,153
MSC02,MSC05,mem,mixed,0.835,154
MSC02,MSC06,mem,mixed,0.8000000000000002,154
MSC02,MSC07,mem,mixed,0.755,154
MSC05,MSC02,mem,mixed,0.79,154
MSC05,MSC06,mem,mixed,0.7833333333333333,154
MSC05,MSC07,mem,mixed,0.68,154
MSC06,MSC02,mem,mixed,0.58,154
MSC06,MSC05,mem,mixed,0.5999999999999999,154
MSC06,MSC07,mem,mixed,0.6399999999999999,154
MSC07,MSC02,mem,mixed,0.5399999999999999,154
MSC07,MSC05,mem,mixed,0.5849999999999999,154
MSC07,MSC06,mem,mixed,0.55,154
MSC02,MSC05,mem,mixed,0.835,154
MSC02,MSC06,mem,mixed,0.8000000000000002,154
MSC02,MSC07,mem,mixed,0.755,154
MSC05,MSC02,mem,mixed,0.79,154
MSC05,MSC06,mem,mixed,0.7833333333333333,154
MSC05,MSC07,mem,mixed,0.68,154
MSC06,MSC02,mem,mixed,0.58,154
MSC06,MSC05,mem,mixed,0.5999999999999999,154
MSC06,MSC07,mem,mixed,0.6399999999999999,154
MSC07,MSC02,mem,mixed,0.5399999999999999,154
MSC07,MSC05,mem,mixed,0.5849999999999999,154
MSC07,MSC06,mem,mixed,0.55,154
MSC02,MSC05,mem,mixed,0.835,154
MSC02,MSC06,mem,mixed,0.8000000000000002,154
MSC02,MSC07,mem,mixed,0.755,154
MSC05,MSC02,mem,mixed,0.79,154
MSC05,MSC06,mem,mixed,0.7833333333333333,154
MSC05,MSC07,mem,mixed,0.68,154
MSC06,MSC02,mem,mixed,0.58,154
MSC06,MSC05,mem,mixed,0.5999999999999999,154
MSC06,MSC07,mem,mixed,0.6399999999999999,154
MSC07,MSC02,mem,mixed,0.5399999999999999,154
MSC07,MSC05,mem,mixed,0.5849999999999999,154
MSC07,MSC06,mem,mixed,0.55,154
MSC02,MSC05,mem,mixed,0.835,154
MSC02,MSC06,mem,mixed,0.8000000000000002,154
MSC02,MSC07,mem,mixed,0.755,154
MSC05,MSC02,mem,mixed,0.79,154
MSC05,MSC06,mem,mixed,0.7833333333333333,154
MSC05,MSC07,mem,mixed,0.68,154
MSC06,MSC02,mem,mixed,0.58,154
MSC06,MSC05,mem,mixed,0.5999999999999999,154
MSC06,MSC07,mem,mixed,0.6399999999999999,154
MSC07,MSC02,mem,mixed,0.5399999999999999,154
MSC07,MSC05,mem,mixed,0.5849999999999999,154
MSC07,MSC06,mem,mixed,0.55,154
MSC02,MSC05,mem,mixed,0.825,155
MSC02,MSC06,mem,mixed,0.8111111111111112,155
MSC02,MSC07,mem,mixed,0.76,155
MSC05,MSC02,mem,mixed,0.795,155
MSC05,MSC06,mem,mixed,0.7888888888888889,155
MSC05,MSC07,mem,mixed,0.7150000000000001,155
MSC06,MSC02,mem,mixed,0.5700000000000001,155
MSC06,MSC05,mem,mixed,0.5999999999999999,155
MSC06,MSC07,mem,mixed,0.6499999999999999,155
MSC07,MSC02,mem,mixed,0.5399999999999999,155
MSC07,MSC05,mem,mixed,0.5799999999999998,155
MSC07,MSC06,mem,mixed,0.55,155
MSC02,MSC05,mem,mixed,0.825,155
MSC02,MSC06,mem,mixed,0.8111111111111112,155
MSC02,MSC07,mem,mixed,0.76,155
MSC05,MSC02,mem,mixed,0.795,155
MSC05,MSC06,mem,mixed,0.7888888888888889,155
MSC05,MSC07,mem,mixed,0.7150000000000001,155
MSC06,MSC02,mem,mixed,0.5700000000000001,155
