,train_sub,test_sub,task,acc,Features
36,MSC02,MSC04,glass,0.89,30
37,MSC02,MSC04,semantic,0.755,30
38,MSC02,MSC04,motor,0.6050000000000001,30
39,MSC02,MSC04,mem,0.505,30
40,MSC02,MSC05,glass,0.835,30
41,MSC02,MSC05,semantic,0.8300000000000001,30
42,MSC02,MSC05,motor,0.705,30
43,MSC02,MSC05,mem,0.7350000000000001,30
44,MSC02,MSC06,glass,0.7055555555555556,30
45,MSC02,MSC06,semantic,0.655,30
46,MSC02,MSC06,motor,0.595,30
47,MSC02,MSC06,mem,0.5200000000000001,30
48,MSC02,MSC07,glass,0.825,30
49,MSC02,MSC07,semantic,0.7899999999999999,30
50,MSC02,MSC07,motor,0.7150000000000001,30
51,MSC02,MSC07,mem,0.505,30
52,MSC02,MSC10,glass,0.7050000000000001,30
53,MSC02,MSC10,semantic,0.535,30
54,MSC02,MSC10,motor,0.575,30
55,MSC02,MSC10,mem,0.6900000000000001,30
56,MSC03,MSC01,glass,0.6950000000000001,30
57,MSC03,MSC01,semantic,0.6199999999999999,30
58,MSC03,MSC01,motor,0.6650000000000001,30
59,MSC03,MSC01,mem,0.5650000000000001,30
60,MSC03,MSC02,glass,0.5799999999999998,30
61,MSC03,MSC02,semantic,0.52,30
62,MSC03,MSC02,motor,0.6599999999999999,30
63,MSC03,MSC02,mem,0.61,30
64,MSC03,MSC04,glass,0.7150000000000001,30
65,MSC03,MSC04,semantic,0.5799999999999998,30
66,MSC03,MSC04,motor,0.6,30
67,MSC03,MSC04,mem,0.5349999999999999,30
68,MSC03,MSC05,glass,0.6799999999999999,30
69,MSC03,MSC05,semantic,0.76,30
70,MSC03,MSC05,motor,0.73,30
71,MSC03,MSC05,mem,0.74,30
72,MSC03,MSC06,glass,0.5888888888888889,30
73,MSC03,MSC06,semantic,0.615,30
74,MSC03,MSC06,motor,0.5599999999999999,30
75,MSC03,MSC06,mem,0.965,30
76,MSC03,MSC07,glass,0.635,30
77,MSC03,MSC07,semantic,0.5499999999999999,30
78,MSC03,MSC07,motor,0.6,30
79,MSC03,MSC07,mem,0.64,30
80,MSC03,MSC10,glass,0.5549999999999999,30
81,MSC03,MSC10,semantic,0.58,30
82,MSC03,MSC10,motor,0.6649999999999999,30
83,MSC03,MSC10,mem,0.8550000000000001,30
84,MSC04,MSC01,glass,0.635,30
85,MSC04,MSC01,semantic,0.7000000000000001,30
86,MSC04,MSC01,motor,0.915,30
87,MSC04,MSC01,mem,0.6950000000000001,30
88,MSC04,MSC02,glass,0.7899999999999999,30
89,MSC04,MSC02,semantic,0.6300000000000001,30
90,MSC04,MSC02,motor,0.6,30
91,MSC04,MSC02,mem,0.82,30
92,MSC04,MSC03,glass,0.5700000000000001,30
93,MSC04,MSC03,semantic,0.6050000000000001,30
94,MSC04,MSC03,motor,0.475,30
95,MSC04,MSC03,mem,0.59,30
96,MSC04,MSC05,glass,0.57,30
97,MSC04,MSC05,semantic,0.66,30
98,MSC04,MSC05,motor,0.5599999999999999,30
99,MSC04,MSC05,mem,0.425,30
100,MSC04,MSC06,glass,0.6611111111111111,30
101,MSC04,MSC06,semantic,0.5599999999999999,30
102,MSC04,MSC06,motor,0.6599999999999999,30
103,MSC04,MSC06,mem,0.5599999999999999,30
104,MSC04,MSC07,glass,0.8949999999999999,30
105,MSC04,MSC07,semantic,0.6099999999999999,30
106,MSC04,MSC07,motor,0.6700000000000002,30
107,MSC04,MSC07,mem,0.5050000000000001,30
108,MSC04,MSC10,glass,0.73,30
109,MSC04,MSC10,semantic,0.53,30
110,MSC04,MSC10,motor,0.655,30
111,MSC04,MSC10,mem,0.7050000000000001,30
112,MSC05,MSC01,glass,0.62,30
113,MSC05,MSC01,semantic,0.6350000000000001,30
114,MSC05,MSC01,motor,0.745,30
115,MSC05,MSC01,mem,0.655,30
116,MSC05,MSC02,glass,0.65,30
117,MSC05,MSC02,semantic,0.575,30
118,MSC05,MSC02,motor,0.595,30
119,MSC05,MSC02,mem,0.5549999999999999,30
120,MSC05,MSC03,glass,0.68,30
121,MSC05,MSC03,semantic,0.61,30
122,MSC05,MSC03,motor,0.73,30
123,MSC05,MSC03,mem,0.6399999999999999,30
124,MSC05,MSC04,glass,0.835,30
125,MSC05,MSC04,semantic,0.6500000000000001,30
126,MSC05,MSC04,motor,0.6700000000000002,30
127,MSC05,MSC04,mem,0.495,30
128,MSC05,MSC06,glass,0.6388888888888888,30
129,MSC05,MSC06,semantic,0.585,30
130,MSC05,MSC06,motor,0.675,30
131,MSC05,MSC06,mem,0.7000000000000001,30
132,MSC05,MSC07,glass,0.525,30
133,MSC05,MSC07,semantic,0.745,30
134,MSC05,MSC07,motor,0.635,30
135,MSC05,MSC07,mem,0.5,30
136,MSC05,MSC10,glass,0.6950000000000001,30
137,MSC05,MSC10,semantic,0.5449999999999999,30
138,MSC05,MSC10,motor,0.5149999999999999,30
139,MSC05,MSC10,mem,0.775,30
140,MSC06,MSC01,glass,0.5,30
141,MSC06,MSC01,semantic,0.4800000000000001,30
142,MSC06,MSC01,motor,0.53,30
143,MSC06,MSC01,mem,0.4550000000000001,30
144,MSC06,MSC02,glass,0.6277777777777778,30
145,MSC06,MSC02,semantic,0.565,30
