train_task,test_task,train_sub,test_sub,acc,spec,sen
mem,semantic,MSC05,MSC06,0.6649999999999999,0.54,0.7899999999999999
mem,motor,MSC05,MSC06,0.6222222222222222,0.5444444444444445,0.7
glass,semantic,MSC05,MSC07,0.5,0.01,0.99
glass,motor,MSC05,MSC07,0.5,0.01111111111111111,0.9888888888888889
glass,mem,MSC05,MSC07,0.43,0.01,0.85
semantic,glass,MSC05,MSC07,0.505,0.01,1.0
semantic,motor,MSC05,MSC07,0.5055555555555555,0.01111111111111111,1.0
semantic,mem,MSC05,MSC07,0.505,0.01,1.0
motor,glass,MSC05,MSC07,0.5,0.04,0.96
motor,semantic,MSC05,MSC07,0.47000000000000003,0.04,0.9
motor,mem,MSC05,MSC07,0.43,0.04,0.82
mem,glass,MSC05,MSC07,0.575,0.15,1.0
mem,semantic,MSC05,MSC07,0.575,0.15,1.0
mem,motor,MSC05,MSC07,0.46111111111111114,0.16666666666666669,0.7555555555555555
glass,semantic,MSC05,MSC10,0.51,0.06999999999999999,0.9500000000000002
glass,motor,MSC05,MSC10,0.5149999999999999,0.06999999999999999,0.96
glass,mem,MSC05,MSC10,0.505,0.06999999999999999,0.9400000000000001
semantic,glass,MSC05,MSC10,0.5499999999999999,0.1,1.0
semantic,motor,MSC05,MSC10,0.5499999999999999,0.1,1.0
semantic,mem,MSC05,MSC10,0.5399999999999999,0.1,0.9800000000000001
motor,glass,MSC05,MSC10,0.655,0.49000000000000005,0.8200000000000001
motor,semantic,MSC05,MSC10,0.5599999999999999,0.49000000000000005,0.63
motor,mem,MSC05,MSC10,0.6250000000000001,0.49000000000000005,0.76
mem,glass,MSC05,MSC10,0.67,0.41999999999999993,0.9200000000000002
mem,semantic,MSC05,MSC10,0.68,0.41999999999999993,0.9400000000000001
mem,motor,MSC05,MSC10,0.66,0.41999999999999993,0.9000000000000001
glass,semantic,MSC06,MSC01,0.5666666666666667,0.15555555555555556,0.9777777777777779
glass,motor,MSC06,MSC01,0.5611111111111111,0.15555555555555556,0.9666666666666666
glass,mem,MSC06,MSC01,0.5166666666666666,0.15555555555555556,0.8777777777777778
semantic,glass,MSC06,MSC01,0.515,0.030000000000000006,1.0
semantic,motor,MSC06,MSC01,0.515,0.030000000000000006,1.0
semantic,mem,MSC06,MSC01,0.4800000000000001,0.030000000000000006,0.93
motor,glass,MSC06,MSC01,0.49444444444444446,0.9888888888888889,0.0
motor,semantic,MSC06,MSC01,0.49444444444444446,0.9888888888888889,0.0
motor,mem,MSC06,MSC01,0.5277777777777778,0.9888888888888889,0.06666666666666667
mem,glass,MSC06,MSC01,0.52,1.0,0.04
mem,semantic,MSC06,MSC01,0.5650000000000001,1.0,0.13
mem,motor,MSC06,MSC01,0.53,1.0,0.06
glass,semantic,MSC06,MSC02,0.7666666666666667,0.5333333333333334,1.0
glass,motor,MSC06,MSC02,0.6666666666666667,0.5333333333333334,0.8
glass,mem,MSC06,MSC02,0.7,0.5333333333333334,0.8666666666666667
semantic,glass,MSC06,MSC02,0.78,0.56,1.0
semantic,motor,MSC06,MSC02,0.6900000000000001,0.56,0.8200000000000001
semantic,mem,MSC06,MSC02,0.7000000000000001,0.56,0.8400000000000001
motor,glass,MSC06,MSC02,0.5166666666666666,1.0,0.03333333333333334
motor,semantic,MSC06,MSC02,0.5222222222222223,1.0,0.044444444444444446
motor,mem,MSC06,MSC02,0.5222222222222221,1.0,0.044444444444444446
mem,glass,MSC06,MSC02,0.5249999999999999,1.0,0.05
mem,semantic,MSC06,MSC02,0.5149999999999999,1.0,0.030000000000000006
mem,motor,MSC06,MSC02,0.5,1.0,0.0
glass,semantic,MSC06,MSC03,0.7277777777777777,0.4666666666666667,0.9888888888888889
glass,motor,MSC06,MSC03,0.6277777777777777,0.4666666666666667,0.7888888888888889
glass,mem,MSC06,MSC03,0.6458333333333334,0.4444444444444444,0.8472222222222222
semantic,glass,MSC06,MSC03,0.53,0.06,1.0
semantic,motor,MSC06,MSC03,0.48,0.06,0.9000000000000001
semantic,mem,MSC06,MSC03,0.5,0.05,0.95
motor,glass,MSC06,MSC03,0.5055555555555555,1.0,0.011111111111111112
motor,semantic,MSC06,MSC03,0.5499999999999999,1.0,0.09999999999999999
motor,mem,MSC06,MSC03,0.5625,1.0,0.125
mem,glass,MSC06,MSC03,0.5399999999999999,0.99,0.09
mem,semantic,MSC06,MSC03,0.525,0.99,0.06000000000000001
mem,motor,MSC06,MSC03,0.495,0.99,0.0
glass,semantic,MSC06,MSC04,0.8777777777777778,0.7555555555555555,1.0
glass,motor,MSC06,MSC04,0.65,0.7555555555555555,0.5444444444444444
glass,mem,MSC06,MSC04,0.7444444444444445,0.7555555555555555,0.7333333333333333
semantic,glass,MSC06,MSC04,0.865,0.7300000000000001,1.0
semantic,motor,MSC06,MSC04,0.825,0.7300000000000001,0.9200000000000002
semantic,mem,MSC06,MSC04,0.6799999999999999,0.7300000000000001,0.63
motor,glass,MSC06,MSC04,0.5055555555555555,1.0,0.011111111111111112
motor,semantic,MSC06,MSC04,0.5,1.0,0.0
motor,mem,MSC06,MSC04,0.6222222222222222,1.0,0.2444444444444444
mem,glass,MSC06,MSC04,0.57,1.0,0.14
mem,semantic,MSC06,MSC04,0.5,1.0,0.0
mem,motor,MSC06,MSC04,0.505,1.0,0.01
glass,semantic,MSC06,MSC05,0.6777777777777778,0.36666666666666664,0.9888888888888889
glass,motor,MSC06,MSC05,0.6722222222222222,0.36666666666666664,0.9777777777777779
glass,mem,MSC06,MSC05,0.6722222222222223,0.36666666666666664,0.9777777777777779
semantic,glass,MSC06,MSC05,0.675,0.35,1.0
semantic,motor,MSC06,MSC05,0.605,0.35,0.8600000000000001
semantic,mem,MSC06,MSC05,0.675,0.35,1.0
motor,glass,MSC06,MSC05,0.5,1.0,0.0
motor,semantic,MSC06,MSC05,0.5166666666666667,1.0,0.03333333333333334
motor,mem,MSC06,MSC05,0.5166666666666667,1.0,0.03333333333333334
mem,glass,MSC06,MSC05,0.5349999999999999,0.99,0.07999999999999999
mem,semantic,MSC06,MSC05,0.5,0.99,0.01
mem,motor,MSC06,MSC05,0.545,0.99,0.09999999999999999
glass,semantic,MSC06,MSC07,0.5166666666666666,0.03333333333333334,1.0
glass,motor,MSC06,MSC07,0.43827160493827155,0.037037037037037035,0.8395061728395061
glass,mem,MSC06,MSC07,0.46111111111111114,0.03333333333333334,0.8888888888888888
semantic,glass,MSC06,MSC07,0.5149999999999999,0.030000000000000006,1.0
semantic,motor,MSC06,MSC07,0.5166666666666666,0.03333333333333333,1.0
semantic,mem,MSC06,MSC07,0.505,0.030000000000000006,0.9800000000000001
motor,glass,MSC06,MSC07,0.5,0.9777777777777779,0.022222222222222223
motor,semantic,MSC06,MSC07,0.48888888888888893,0.9777777777777779,0.0
motor,mem,MSC06,MSC07,0.5166666666666667,0.9777777777777779,0.05555555555555555
mem,glass,MSC06,MSC07,0.565,0.89,0.24000000000000005
mem,semantic,MSC06,MSC07,0.4950000000000001,0.89,0.1
mem,motor,MSC06,MSC07,0.46111111111111114,0.8777777777777777,0.04444444444444444
glass,semantic,MSC06,MSC10,0.5777777777777778,0.16666666666666666,0.9888888888888889
glass,motor,MSC06,MSC10,0.5444444444444445,0.16666666666666666,0.9222222222222223
glass,mem,MSC06,MSC10,0.5555555555555556,0.16666666666666666,0.9444444444444444
semantic,glass,MSC06,MSC10,0.5499999999999999,0.09999999999999999,1.0
semantic,motor,MSC06,MSC10,0.5499999999999999,0.09999999999999999,1.0
semantic,mem,MSC06,MSC10,0.5349999999999999,0.09999999999999999,0.97
motor,glass,MSC06,MSC10,0.5,0.9444444444444444,0.05555555555555555
motor,semantic,MSC06,MSC10,0.5055555555555555,0.9444444444444444,0.06666666666666667
motor,mem,MSC06,MSC10,0.5333333333333333,0.9444444444444444,0.12222222222222223
mem,glass,MSC06,MSC10,0.4800000000000001,0.9100000000000001,0.05
mem,semantic,MSC06,MSC10,0.5,0.9100000000000001,0.09
mem,motor,MSC06,MSC10,0.51,0.9100000000000001,0.11000000000000001
glass,semantic,MSC07,MSC01,0.7050000000000001,0.4299999999999999,0.9800000000000001
glass,motor,MSC07,MSC01,0.6500000000000001,0.4299999999999999,0.8700000000000001
glass,mem,MSC07,MSC01,0.685,0.4299999999999999,0.9400000000000001
semantic,glass,MSC07,MSC01,0.7849999999999999,0.74,0.8300000000000001
semantic,motor,MSC07,MSC01,0.74,0.74,0.74
semantic,mem,MSC07,MSC01,0.69,0.74,0.64
motor,glass,MSC07,MSC01,0.5166666666666667,0.03333333333333334,1.0
motor,semantic,MSC07,MSC01,0.5111111111111112,0.03333333333333334,0.9888888888888889
motor,mem,MSC07,MSC01,0.5166666666666667,0.03333333333333334,1.0
mem,glass,MSC07,MSC01,0.5549999999999999,0.41,0.7
mem,semantic,MSC07,MSC01,0.61,0.41,0.8100000000000002
mem,motor,MSC07,MSC01,0.575,0.41,0.74
glass,semantic,MSC07,MSC02,0.67,0.51,0.8300000000000001
glass,motor,MSC07,MSC02,0.5700000000000001,0.51,0.63
glass,mem,MSC07,MSC02,0.5499999999999999,0.51,0.5900000000000001
semantic,glass,MSC07,MSC02,0.53,0.7500000000000001,0.31000000000000005
semantic,motor,MSC07,MSC02,0.48,0.7500000000000001,0.21000000000000002
semantic,mem,MSC07,MSC02,0.58,0.7500000000000001,0.41
motor,glass,MSC07,MSC02,0.4722222222222222,0.30000000000000004,0.6444444444444444
motor,semantic,MSC07,MSC02,0.4833333333333334,0.30000000000000004,0.6666666666666665
motor,mem,MSC07,MSC02,0.5111111111111112,0.30000000000000004,0.7222222222222222
mem,glass,MSC07,MSC02,0.4700000000000001,0.8,0.14
mem,semantic,MSC07,MSC02,0.495,0.8,0.19
mem,motor,MSC07,MSC02,0.585,0.8,0.37
glass,semantic,MSC07,MSC03,0.6450000000000001,0.41000000000000003,0.8800000000000001
glass,motor,MSC07,MSC03,0.6150000000000001,0.41000000000000003,0.82
glass,mem,MSC07,MSC03,0.60625,0.2875,0.925
semantic,glass,MSC07,MSC03,0.4600000000000001,0.51,0.41
semantic,motor,MSC07,MSC03,0.5549999999999999,0.51,0.6000000000000001
semantic,mem,MSC07,MSC03,0.575,0.4875,0.6625
motor,glass,MSC07,MSC03,0.3777777777777778,0.022222222222222223,0.7333333333333334
motor,semantic,MSC07,MSC03,0.4555555555555556,0.022222222222222223,0.8888888888888891
motor,mem,MSC07,MSC03,0.4930555555555556,0.027777777777777776,0.9583333333333334
mem,glass,MSC07,MSC03,0.45999999999999996,0.69,0.23000000000000004
mem,semantic,MSC07,MSC03,0.59,0.69,0.49000000000000005
mem,motor,MSC07,MSC03,0.605,0.69,0.52
glass,semantic,MSC07,MSC04,0.705,0.59,0.8200000000000001
glass,motor,MSC07,MSC04,0.745,0.59,0.9
glass,mem,MSC07,MSC04,0.5599999999999998,0.59,0.53
semantic,glass,MSC07,MSC04,0.6499999999999999,0.7700000000000001,0.5299999999999999
semantic,motor,MSC07,MSC04,0.6650000000000001,0.7700000000000001,0.5599999999999999
semantic,mem,MSC07,MSC04,0.605,0.7700000000000001,0.44000000000000006
motor,glass,MSC07,MSC04,0.5499999999999999,0.17777777777777778,0.9222222222222223
motor,semantic,MSC07,MSC04,0.35,0.17777777777777778,0.5222222222222223
motor,mem,MSC07,MSC04,0.5,0.17777777777777778,0.8222222222222222
mem,glass,MSC07,MSC04,0.575,0.5,0.6500000000000001
mem,semantic,MSC07,MSC04,0.45499999999999996,0.5,0.41
mem,motor,MSC07,MSC04,0.585,0.5,0.6699999999999999
glass,semantic,MSC07,MSC05,0.66,0.5,0.8200000000000001
glass,motor,MSC07,MSC05,0.465,0.5,0.43000000000000005
glass,mem,MSC07,MSC05,0.6,0.5,0.7
semantic,glass,MSC07,MSC05,0.47000000000000003,0.8400000000000001,0.09999999999999999
semantic,motor,MSC07,MSC05,0.49000000000000005,0.8400000000000001,0.14
semantic,mem,MSC07,MSC05,0.67,0.8400000000000001,0.5
motor,glass,MSC07,MSC05,0.45000000000000007,0.0,0.9000000000000001
motor,semantic,MSC07,MSC05,0.48888888888888893,0.0,0.9777777777777779
motor,mem,MSC07,MSC05,0.4166666666666667,0.0,0.8333333333333334
mem,glass,MSC07,MSC05,0.535,0.51,0.56
mem,semantic,MSC07,MSC05,0.5650000000000002,0.51,0.62
mem,motor,MSC07,MSC05,0.5249999999999999,0.51,0.54
glass,semantic,MSC07,MSC06,0.6100000000000001,0.5799999999999998,0.64
glass,motor,MSC07,MSC06,0.5833333333333334,0.6222222222222222,0.5444444444444445
glass,mem,MSC07,MSC06,0.53,0.5799999999999998,0.4800000000000001
semantic,glass,MSC07,MSC06,0.5111111111111111,0.9555555555555557,0.06666666666666668
semantic,motor,MSC07,MSC06,0.5222222222222223,0.9555555555555557,0.08888888888888888
semantic,mem,MSC07,MSC06,0.525,0.9600000000000002,0.09000000000000001
motor,glass,MSC07,MSC06,0.34567901234567905,0.271604938271605,0.4197530864197532
motor,semantic,MSC07,MSC06,0.4666666666666667,0.3333333333333333,0.6000000000000001
motor,mem,MSC07,MSC06,0.3611111111111111,0.3333333333333333,0.38888888888888884
mem,glass,MSC07,MSC06,0.3666666666666667,0.6111111111111112,0.12222222222222223
mem,semantic,MSC07,MSC06,0.45,0.6199999999999999,0.28
mem,motor,MSC07,MSC06,0.5111111111111111,0.6111111111111112,0.4111111111111111
glass,semantic,MSC07,MSC10,0.825,0.8600000000000001,0.79
glass,motor,MSC07,MSC10,0.64,0.8600000000000001,0.42000000000000004
glass,mem,MSC07,MSC10,0.6849999999999999,0.8600000000000001,0.51
semantic,glass,MSC07,MSC10,0.5549999999999999,0.9400000000000001,0.17
semantic,motor,MSC07,MSC10,0.51,0.9400000000000001,0.07999999999999999
semantic,mem,MSC07,MSC10,0.605,0.9400000000000001,0.27
motor,glass,MSC07,MSC10,0.5055555555555555,0.1222222222222222,0.8888888888888888
motor,semantic,MSC07,MSC10,0.49444444444444446,0.1222222222222222,0.8666666666666667
motor,mem,MSC07,MSC10,0.5111111111111111,0.1222222222222222,0.9000000000000001
mem,glass,MSC07,MSC10,0.5349999999999999,0.85,0.22000000000000003
mem,semantic,MSC07,MSC10,0.5199999999999999,0.85,0.19
mem,motor,MSC07,MSC10,0.47000000000000003,0.85,0.09
glass,semantic,MSC10,MSC01,0.5449999999999999,0.09,1.0
glass,motor,MSC10,MSC01,0.5449999999999999,0.09,1.0
glass,mem,MSC10,MSC01,0.5449999999999999,0.09,1.0
semantic,glass,MSC10,MSC01,0.5499999999999999,0.09999999999999999,1.0
semantic,motor,MSC10,MSC01,0.5499999999999999,0.09999999999999999,1.0
semantic,mem,MSC10,MSC01,0.5499999999999999,0.09999999999999999,1.0
motor,glass,MSC10,MSC01,0.565,0.36,0.7700000000000001
motor,semantic,MSC10,MSC01,0.655,0.36,0.95
motor,mem,MSC10,MSC01,0.645,0.36,0.93
mem,glass,MSC10,MSC01,0.6900000000000002,0.5999999999999999,0.78
mem,semantic,MSC10,MSC01,0.7649999999999999,0.5999999999999999,0.93
mem,motor,MSC10,MSC01,0.725,0.5999999999999999,0.85
glass,semantic,MSC10,MSC02,0.5549999999999999,0.10999999999999999,1.0
glass,motor,MSC10,MSC02,0.5549999999999999,0.10999999999999999,1.0
glass,mem,MSC10,MSC02,0.5549999999999999,0.10999999999999999,1.0
semantic,glass,MSC10,MSC02,0.5850000000000001,0.16999999999999998,1.0
semantic,motor,MSC10,MSC02,0.58,0.16999999999999998,0.99
semantic,mem,MSC10,MSC02,0.5850000000000001,0.16999999999999998,1.0
motor,glass,MSC10,MSC02,0.6950000000000001,0.57,0.8200000000000001
motor,semantic,MSC10,MSC02,0.575,0.57,0.5799999999999998
motor,mem,MSC10,MSC02,0.5999999999999999,0.57,0.63
mem,glass,MSC10,MSC02,0.6049999999999999,0.43,0.78
mem,semantic,MSC10,MSC02,0.47000000000000003,0.43,0.51
mem,motor,MSC10,MSC02,0.645,0.43,0.86
glass,semantic,MSC10,MSC03,0.5,0.0,1.0
glass,motor,MSC10,MSC03,0.5,0.0,1.0
glass,mem,MSC10,MSC03,0.5,0.0,1.0
semantic,glass,MSC10,MSC03,0.5,0.0,1.0
semantic,motor,MSC10,MSC03,0.5,0.0,1.0
semantic,mem,MSC10,MSC03,0.5,0.0,1.0
motor,glass,MSC10,MSC03,0.51,0.16,0.86
motor,semantic,MSC10,MSC03,0.51,0.16,0.8600000000000001
motor,mem,MSC10,MSC03,0.58125,0.1625,1.0
mem,glass,MSC10,MSC03,0.48500000000000004,0.27,0.7
mem,semantic,MSC10,MSC03,0.45499999999999996,0.27,0.6399999999999999
mem,motor,MSC10,MSC03,0.615,0.27,0.9600000000000002
glass,semantic,MSC10,MSC04,0.5499999999999999,0.09999999999999999,1.0
glass,motor,MSC10,MSC04,0.5499999999999999,0.09999999999999999,1.0
glass,mem,MSC10,MSC04,0.5499999999999999,0.09999999999999999,1.0
semantic,glass,MSC10,MSC04,0.5549999999999999,0.10999999999999999,1.0
semantic,motor,MSC10,MSC04,0.5549999999999999,0.10999999999999999,1.0
semantic,mem,MSC10,MSC04,0.5549999999999999,0.10999999999999999,1.0
motor,glass,MSC10,MSC04,0.77,0.69,0.85
motor,semantic,MSC10,MSC04,0.59,0.69,0.48999999999999994
motor,mem,MSC10,MSC04,0.64,0.69,0.59
mem,glass,MSC10,MSC04,0.7999999999999999,0.61,0.99
mem,semantic,MSC10,MSC04,0.63,0.61,0.6500000000000001
mem,motor,MSC10,MSC04,0.7949999999999999,0.61,0.9800000000000001
glass,semantic,MSC10,MSC05,0.595,0.19,1.0
glass,motor,MSC10,MSC05,0.595,0.19,1.0
glass,mem,MSC10,MSC05,0.5549999999999999,0.19,0.9200000000000002
semantic,glass,MSC10,MSC05,0.5399999999999999,0.12999999999999998,0.9500000000000002
semantic,motor,MSC10,MSC05,0.48500000000000015,0.12999999999999998,0.8399999999999999
semantic,mem,MSC10,MSC05,0.5399999999999999,0.12999999999999998,0.9500000000000002
motor,glass,MSC10,MSC05,0.675,0.6599999999999999,0.69
motor,semantic,MSC10,MSC05,0.76,0.6599999999999999,0.8600000000000001
motor,mem,MSC10,MSC05,0.7150000000000001,0.6599999999999999,0.77
mem,glass,MSC10,MSC05,0.59,0.8099999999999999,0.37
mem,semantic,MSC10,MSC05,0.7150000000000001,0.8099999999999999,0.62
mem,motor,MSC10,MSC05,0.6599999999999999,0.8099999999999999,0.51
glass,semantic,MSC10,MSC06,0.5499999999999999,0.09999999999999999,1.0
glass,motor,MSC10,MSC06,0.5555555555555555,0.11111111111111113,1.0
glass,mem,MSC10,MSC06,0.5499999999999999,0.09999999999999999,1.0
semantic,glass,MSC10,MSC06,0.5444444444444445,0.12222222222222223,0.9666666666666668
semantic,motor,MSC10,MSC06,0.5222222222222223,0.12222222222222223,0.9222222222222223
semantic,mem,MSC10,MSC06,0.4950000000000001,0.12,0.8700000000000001
motor,glass,MSC10,MSC06,0.65,0.6555555555555556,0.6444444444444445
motor,semantic,MSC10,MSC06,0.54,0.6300000000000001,0.4499999999999999
motor,mem,MSC10,MSC06,0.65,0.6300000000000001,0.67
mem,glass,MSC10,MSC06,0.4333333333333334,0.5666666666666667,0.30000000000000004
mem,semantic,MSC10,MSC06,0.47000000000000003,0.6099999999999999,0.32999999999999996
mem,motor,MSC10,MSC06,0.5,0.5666666666666667,0.4333333333333333
glass,semantic,MSC10,MSC07,0.5,0.0,1.0
glass,motor,MSC10,MSC07,0.5,0.0,1.0
glass,mem,MSC10,MSC07,0.5,0.0,1.0
semantic,glass,MSC10,MSC07,0.5599999999999999,0.12,1.0
semantic,motor,MSC10,MSC07,0.5333333333333333,0.06666666666666668,1.0
semantic,mem,MSC10,MSC07,0.5599999999999999,0.12,1.0
motor,glass,MSC10,MSC07,0.6100000000000001,0.53,0.6900000000000001
motor,semantic,MSC10,MSC07,0.545,0.53,0.5599999999999999
motor,mem,MSC10,MSC07,0.53,0.53,0.53
mem,glass,MSC10,MSC07,0.7849999999999999,0.7,0.8700000000000001
mem,semantic,MSC10,MSC07,0.665,0.7,0.63
mem,motor,MSC10,MSC07,0.75,0.6666666666666667,0.8333333333333334
