,train_sub,test_sub,task,acc
172,MSC07,MSC02,glass,0.5449999999999999
173,MSC07,MSC02,semantic,0.5
174,MSC07,MSC02,motor,0.53
175,MSC07,MSC02,mem,0.6300000000000001
176,MSC07,MSC03,glass,0.5
177,MSC07,MSC03,semantic,0.4800000000000001
178,MSC07,MSC03,motor,0.42000000000000004
179,MSC07,MSC03,mem,0.43499999999999994
180,MSC07,MSC04,glass,0.5
181,MSC07,MSC04,semantic,0.5
182,MSC07,MSC04,motor,0.58
183,MSC07,MSC04,mem,0.57
184,MSC07,MSC05,glass,0.52
185,MSC07,MSC05,semantic,0.5
186,MSC07,MSC05,motor,0.585
187,MSC07,MSC05,mem,0.5900000000000001
188,MSC07,MSC06,glass,0.5
189,MSC07,MSC06,semantic,0.5
190,MSC07,MSC06,motor,0.5999999999999999
191,MSC07,MSC06,mem,0.55
192,MSC07,MSC10,glass,0.525
193,MSC07,MSC10,semantic,0.5599999999999999
194,MSC07,MSC10,motor,0.8099999999999999
195,MSC07,MSC10,mem,0.5099999999999999
196,MSC10,MSC01,glass,0.685
197,MSC10,MSC01,semantic,0.78
198,MSC10,MSC01,motor,0.7649999999999999
199,MSC10,MSC01,mem,0.5149999999999999
200,MSC10,MSC02,glass,0.5349999999999999
201,MSC10,MSC02,semantic,0.5599999999999999
202,MSC10,MSC02,motor,0.6200000000000001
203,MSC10,MSC02,mem,0.655
204,MSC10,MSC03,glass,0.5149999999999999
205,MSC10,MSC03,semantic,0.505
206,MSC10,MSC03,motor,0.6849999999999999
207,MSC10,MSC03,mem,0.505
208,MSC10,MSC04,glass,0.505
209,MSC10,MSC04,semantic,0.5149999999999999
210,MSC10,MSC04,motor,0.6199999999999999
211,MSC10,MSC04,mem,0.525
212,MSC10,MSC05,glass,0.595
213,MSC10,MSC05,semantic,0.615
214,MSC10,MSC05,motor,0.59
215,MSC10,MSC05,mem,0.675
216,MSC10,MSC06,glass,0.5944444444444446
217,MSC10,MSC06,semantic,0.61
218,MSC10,MSC06,motor,0.705
219,MSC10,MSC06,mem,0.625
220,MSC10,MSC07,glass,0.555
221,MSC10,MSC07,semantic,0.55
222,MSC10,MSC07,motor,0.7050000000000001
223,MSC10,MSC07,mem,0.47000000000000003
