train_task,test_task,sub,acc,features
motor,semantic,MSC04,0.6200000000000001,9059
motor,glass,MSC04,0.9549999999999998,9059
motor,mem,MSC04,0.6699999999999999,9059
mem,semantic,MSC04,0.95,9059
mem,glass,MSC04,0.985,9059
mem,motor,MSC04,0.8049999999999999,9059
semantic,glass,MSC05,0.8649999999999999,9059
semantic,motor,MSC05,0.77,9059
semantic,mem,MSC05,0.8400000000000001,9059
glass,semantic,MSC05,0.9100000000000001,9059
glass,motor,MSC05,0.9,9059
glass,mem,MSC05,0.9350000000000002,9059
motor,semantic,MSC05,0.725,9059
motor,glass,MSC05,0.755,9059
motor,mem,MSC05,1.0,9059
mem,semantic,MSC05,0.9400000000000001,9059
mem,glass,MSC05,0.9,9059
mem,motor,MSC05,1.0,9059
semantic,glass,MSC06,0.7833333333333333,9059
semantic,motor,MSC06,0.695,9059
semantic,mem,MSC06,0.8200000000000001,9059
glass,semantic,MSC06,0.8722222222222222,9059
glass,motor,MSC06,0.7666666666666666,9059
glass,mem,MSC06,0.9277777777777779,9059
motor,semantic,MSC06,0.7250000000000001,9059
motor,glass,MSC06,0.6166666666666668,9059
motor,mem,MSC06,0.8149999999999998,9059
mem,semantic,MSC06,0.9400000000000001,9059
mem,glass,MSC06,0.9222222222222223,9059
mem,motor,MSC06,0.9200000000000002,9059
semantic,glass,MSC07,0.95,9059
semantic,motor,MSC07,0.5499999999999999,9059
semantic,mem,MSC07,0.68,9059
glass,semantic,MSC07,0.9949999999999999,9059
glass,motor,MSC07,0.6000000000000001,9059
glass,mem,MSC07,0.7849999999999999,9059
motor,semantic,MSC07,0.5549999999999999,9059
motor,glass,MSC07,0.515,9059
motor,mem,MSC07,0.5,9059
mem,semantic,MSC07,0.985,9059
mem,glass,MSC07,0.975,9059
mem,motor,MSC07,0.8700000000000001,9059
semantic,glass,MSC10,0.8850000000000001,9059
semantic,motor,MSC10,0.6950000000000001,9059
semantic,mem,MSC10,0.95,9059
glass,semantic,MSC10,0.9299999999999999,9059
glass,motor,MSC10,0.885,9059
glass,mem,MSC10,0.9299999999999999,9059
motor,semantic,MSC10,0.65,9059
motor,glass,MSC10,0.6750000000000002,9059
motor,mem,MSC10,0.6900000000000001,9059
mem,semantic,MSC10,0.8549999999999999,9059
mem,glass,MSC10,0.885,9059
mem,motor,MSC10,0.945,9059
semantic,glass,MSC01,0.85,31364
semantic,motor,MSC01,0.755,31364
semantic,mem,MSC01,0.62,31364
glass,semantic,MSC01,0.945,31364
glass,motor,MSC01,0.945,31364
glass,mem,MSC01,0.8399999999999999,31364
motor,semantic,MSC01,0.95,31364
motor,glass,MSC01,0.915,31364
motor,mem,MSC01,0.6850000000000002,31364
mem,semantic,MSC01,0.9949999999999999,31364
mem,glass,MSC01,0.9650000000000001,31364
mem,motor,MSC01,1.0,31364
semantic,glass,MSC02,0.685,31364
semantic,motor,MSC02,0.51,31364
semantic,mem,MSC02,0.575,31364
glass,semantic,MSC02,0.8750000000000002,31364
glass,motor,MSC02,0.715,31364
glass,mem,MSC02,0.665,31364
motor,semantic,MSC02,0.51,31364
motor,glass,MSC02,0.5449999999999999,31364
motor,mem,MSC02,0.5,31364
mem,semantic,MSC02,0.8299999999999998,31364
mem,glass,MSC02,0.8299999999999998,31364
mem,motor,MSC02,0.76,31364
semantic,glass,MSC03,0.6699999999999998,31364
semantic,motor,MSC03,0.8499999999999999,31364
semantic,mem,MSC03,0.75,31364
glass,semantic,MSC03,0.8099999999999999,31364
glass,motor,MSC03,0.9299999999999999,31364
glass,mem,MSC03,0.7150000000000001,31364
motor,semantic,MSC03,0.5700000000000001,31364
motor,glass,MSC03,0.705,31364
motor,mem,MSC03,0.605,31364
mem,semantic,MSC03,0.7999999999999999,31364
mem,glass,MSC03,0.5599999999999998,31364
mem,motor,MSC03,0.9349999999999999,31364
semantic,glass,MSC04,0.835,31364
semantic,motor,MSC04,0.605,31364
semantic,mem,MSC04,0.8249999999999998,31364
glass,semantic,MSC04,0.99,31364
glass,motor,MSC04,0.925,31364
glass,mem,MSC04,0.9200000000000002,31364
motor,semantic,MSC04,0.6199999999999999,31364
motor,glass,MSC04,0.9549999999999998,31364
motor,mem,MSC04,0.85,31364
mem,semantic,MSC04,0.945,31364
mem,glass,MSC04,0.9549999999999998,31364
mem,motor,MSC04,0.8949999999999999,31364
semantic,glass,MSC05,0.8950000000000001,31364
semantic,motor,MSC05,0.8149999999999998,31364
semantic,mem,MSC05,0.9650000000000001,31364
glass,semantic,MSC05,0.985,31364
glass,motor,MSC05,0.875,31364
glass,mem,MSC05,0.95,31364
motor,semantic,MSC05,0.66,31364
motor,glass,MSC05,0.77,31364
motor,mem,MSC05,0.9550000000000001,31364
mem,semantic,MSC05,0.945,31364
mem,glass,MSC05,0.9400000000000001,31364
mem,motor,MSC05,1.0,31364
semantic,glass,MSC06,0.7722222222222221,31364
semantic,motor,MSC06,0.7500000000000001,31364
semantic,mem,MSC06,0.8699999999999999,31364
glass,semantic,MSC06,0.872222222222222,31364
glass,motor,MSC06,0.9166666666666666,31364
glass,mem,MSC06,0.9000000000000001,31364
motor,semantic,MSC06,0.76,31364
motor,glass,MSC06,0.6444444444444445,31364
motor,mem,MSC06,0.745,31364
mem,semantic,MSC06,0.915,31364
mem,glass,MSC06,0.8111111111111111,31364
mem,motor,MSC06,0.9600000000000002,31364
semantic,glass,MSC07,0.9400000000000001,31364
semantic,motor,MSC07,0.5499999999999999,31364
semantic,mem,MSC07,0.6900000000000002,31364
glass,semantic,MSC07,0.9949999999999999,31364
glass,motor,MSC07,0.6700000000000002,31364
glass,mem,MSC07,0.8049999999999999,31364
motor,semantic,MSC07,0.58,31364
motor,glass,MSC07,0.525,31364
motor,mem,MSC07,0.5,31364
mem,semantic,MSC07,0.985,31364
mem,glass,MSC07,0.9800000000000001,31364
mem,motor,MSC07,0.885,31364
semantic,glass,MSC10,0.8950000000000001,31364
semantic,motor,MSC10,0.6599999999999999,31364
semantic,mem,MSC10,0.825,31364
glass,semantic,MSC10,0.9,31364
glass,motor,MSC10,0.85,31364
glass,mem,MSC10,0.885,31364
motor,semantic,MSC10,0.59,31364
motor,glass,MSC10,0.6599999999999999,31364
motor,mem,MSC10,0.82,31364
mem,semantic,MSC10,0.8699999999999999,31364
mem,glass,MSC10,0.945,31364
mem,motor,MSC10,0.945,31364
semantic,glass,MSC01,0.9000000000000001,12448
semantic,motor,MSC01,0.685,12448
semantic,mem,MSC01,0.635,12448
glass,semantic,MSC01,0.95,12448
glass,motor,MSC01,0.9400000000000001,12448
glass,mem,MSC01,0.845,12448
motor,semantic,MSC01,0.9400000000000001,12448
motor,glass,MSC01,0.9200000000000002,12448
motor,mem,MSC01,0.6049999999999999,12448
mem,semantic,MSC01,1.0,12448
mem,glass,MSC01,0.9349999999999999,12448
mem,motor,MSC01,0.99,12448
semantic,glass,MSC02,0.6600000000000001,12448
semantic,motor,MSC02,0.51,12448
semantic,mem,MSC02,0.5,12448
glass,semantic,MSC02,0.905,12448
glass,motor,MSC02,0.6850000000000002,12448
glass,mem,MSC02,0.7050000000000001,12448
motor,semantic,MSC02,0.5149999999999999,12448
motor,glass,MSC02,0.5349999999999999,12448
motor,mem,MSC02,0.5,12448
mem,semantic,MSC02,0.835,12448
mem,glass,MSC02,0.8099999999999999,12448
mem,motor,MSC02,0.68,12448
semantic,glass,MSC03,0.7449999999999999,12448
semantic,motor,MSC03,0.8300000000000001,12448
semantic,mem,MSC03,0.6950000000000001,12448
glass,semantic,MSC03,0.7749999999999999,12448
glass,motor,MSC03,0.9600000000000002,12448
glass,mem,MSC03,0.72,12448
motor,semantic,MSC03,0.5799999999999998,12448
motor,glass,MSC03,0.8049999999999999,12448
motor,mem,MSC03,0.63,12448
mem,semantic,MSC03,0.7849999999999999,12448
mem,glass,MSC03,0.5899999999999999,12448
mem,motor,MSC03,0.9650000000000001,12448
semantic,glass,MSC04,0.9199999999999999,12448
semantic,motor,MSC04,0.6100000000000001,12448
semantic,mem,MSC04,0.8349999999999997,12448
glass,semantic,MSC04,0.9550000000000001,12448
glass,motor,MSC04,0.95,12448
glass,mem,MSC04,0.9299999999999999,12448
motor,semantic,MSC04,0.76,12448
motor,glass,MSC04,0.8499999999999999,12448
motor,mem,MSC04,0.7350000000000001,12448
mem,semantic,MSC04,0.9000000000000001,12448
mem,glass,MSC04,0.9549999999999998,12448
mem,motor,MSC04,0.8349999999999997,12448
semantic,glass,MSC05,0.89,12448
semantic,motor,MSC05,0.7400000000000001,12448
semantic,mem,MSC05,0.975,12448
glass,semantic,MSC05,0.97,12448
glass,motor,MSC05,0.9000000000000001,12448
glass,mem,MSC05,0.945,12448
motor,semantic,MSC05,0.655,12448
motor,glass,MSC05,0.7999999999999999,12448
motor,mem,MSC05,0.775,12448
mem,semantic,MSC05,0.8799999999999999,12448
mem,glass,MSC05,0.925,12448
mem,motor,MSC05,0.99,12448
semantic,glass,MSC06,0.7444444444444445,12448
semantic,motor,MSC06,0.7849999999999999,12448
semantic,mem,MSC06,0.86,12448
glass,semantic,MSC06,0.8611111111111112,12448
glass,motor,MSC06,0.8833333333333334,12448
glass,mem,MSC06,0.9444444444444444,12448
motor,semantic,MSC06,0.75,12448
motor,glass,MSC06,0.5555555555555555,12448
motor,mem,MSC06,0.8400000000000001,12448
mem,semantic,MSC06,0.925,12448
mem,glass,MSC06,0.877777777777778,12448
mem,motor,MSC06,0.9800000000000001,12448
semantic,glass,MSC07,0.95,12448
semantic,motor,MSC07,0.5499999999999999,12448
semantic,mem,MSC07,0.68,12448
glass,semantic,MSC07,1.0,12448
glass,motor,MSC07,0.5950000000000002,12448
glass,mem,MSC07,0.7749999999999999,12448
motor,semantic,MSC07,0.5549999999999999,12448
motor,glass,MSC07,0.5199999999999999,12448
motor,mem,MSC07,0.5199999999999999,12448
mem,semantic,MSC07,0.945,12448
mem,glass,MSC07,0.9949999999999999,12448
mem,motor,MSC07,0.8099999999999999,12448
semantic,glass,MSC10,0.8799999999999999,12448
semantic,motor,MSC10,0.7050000000000001,12448
semantic,mem,MSC10,0.905,12448
glass,semantic,MSC10,0.89,12448
glass,motor,MSC10,0.8149999999999998,12448
glass,mem,MSC10,0.925,12448
motor,semantic,MSC10,0.6049999999999999,12448
motor,glass,MSC10,0.6649999999999999,12448
motor,mem,MSC10,0.7649999999999999,12448
mem,semantic,MSC10,0.89,12448
mem,glass,MSC10,0.8800000000000001,12448
mem,motor,MSC10,0.9099999999999999,12448
semantic,glass,MSC01,0.85,1937
semantic,motor,MSC01,0.7150000000000001,1937
semantic,mem,MSC01,0.6350000000000001,1937
glass,semantic,MSC01,0.95,1937
glass,motor,MSC01,0.9100000000000001,1937
glass,mem,MSC01,0.85,1937
motor,semantic,MSC01,0.9099999999999999,1937
motor,glass,MSC01,0.76,1937
motor,mem,MSC01,0.6700000000000002,1937
mem,semantic,MSC01,1.0,1937
mem,glass,MSC01,0.99,1937
mem,motor,MSC01,1.0,1937
semantic,glass,MSC02,0.68,1937
semantic,motor,MSC02,0.5,1937
semantic,mem,MSC02,0.5650000000000001,1937
glass,semantic,MSC02,0.9,1937
glass,motor,MSC02,0.6399999999999999,1937
glass,mem,MSC02,0.755,1937
motor,semantic,MSC02,0.53,1937
motor,glass,MSC02,0.5149999999999999,1937
motor,mem,MSC02,0.5,1937
mem,semantic,MSC02,0.845,1937
mem,glass,MSC02,0.86,1937
mem,motor,MSC02,0.645,1937
semantic,glass,MSC03,0.665,1937
semantic,motor,MSC03,0.705,1937
semantic,mem,MSC03,0.75,1937
glass,semantic,MSC03,0.7799999999999999,1937
glass,motor,MSC03,0.8800000000000001,1937
glass,mem,MSC03,0.7100000000000001,1937
motor,semantic,MSC03,0.61,1937
motor,glass,MSC03,0.7000000000000001,1937
motor,mem,MSC03,0.58,1937
mem,semantic,MSC03,0.8149999999999998,1937
mem,glass,MSC03,0.645,1937
mem,motor,MSC03,0.9200000000000002,1937
semantic,glass,MSC04,0.9,1937
semantic,motor,MSC04,0.58,1937
semantic,mem,MSC04,0.8099999999999999,1937
glass,semantic,MSC04,0.9399999999999998,1937
glass,motor,MSC04,0.875,1937
glass,mem,MSC04,0.8499999999999999,1937
motor,semantic,MSC04,0.7100000000000002,1937
motor,glass,MSC04,0.99,1937
motor,mem,MSC04,0.78,1937
mem,semantic,MSC04,0.945,1937
mem,glass,MSC04,1.0,1937
mem,motor,MSC04,0.945,1937
semantic,glass,MSC05,0.8950000000000001,1937
semantic,motor,MSC05,0.8299999999999998,1937
semantic,mem,MSC05,0.9949999999999999,1937
glass,semantic,MSC05,0.9949999999999999,1937
glass,motor,MSC05,0.9100000000000001,1937
glass,mem,MSC05,0.97,1937
motor,semantic,MSC05,0.7350000000000001,1937
motor,glass,MSC05,0.8099999999999999,1937
motor,mem,MSC05,0.9350000000000002,1937
mem,semantic,MSC05,0.975,1937
mem,glass,MSC05,0.97,1937
mem,motor,MSC05,1.0,1937
semantic,glass,MSC06,0.7277777777777779,1937
semantic,motor,MSC06,0.74,1937
semantic,mem,MSC06,0.8750000000000002,1937
glass,semantic,MSC06,0.8888888888888888,1937
glass,motor,MSC06,0.7222222222222222,1937
glass,mem,MSC06,0.9055555555555556,1937
motor,semantic,MSC06,0.685,1937
motor,glass,MSC06,0.5944444444444444,1937
motor,mem,MSC06,0.75,1937
mem,semantic,MSC06,0.96,1937
mem,glass,MSC06,0.8055555555555556,1937
mem,motor,MSC06,0.905,1937
semantic,glass,MSC07,0.9199999999999999,1937
semantic,motor,MSC07,0.5499999999999999,1937
semantic,mem,MSC07,0.605,1937
glass,semantic,MSC07,0.99,1937
glass,motor,MSC07,0.5549999999999999,1937
glass,mem,MSC07,0.755,1937
motor,semantic,MSC07,0.5449999999999999,1937
motor,glass,MSC07,0.5899999999999999,1937
motor,mem,MSC07,0.5349999999999999,1937
mem,semantic,MSC07,0.985,1937
mem,glass,MSC07,0.93,1937
mem,motor,MSC07,0.845,1937
semantic,glass,MSC10,0.8800000000000001,1937
semantic,motor,MSC10,0.675,1937
semantic,mem,MSC10,0.9600000000000002,1937
glass,semantic,MSC10,0.9400000000000001,1937
glass,motor,MSC10,0.885,1937
glass,mem,MSC10,0.93,1937
motor,semantic,MSC10,0.65,1937
motor,glass,MSC10,0.76,1937
motor,mem,MSC10,0.6900000000000002,1937
mem,semantic,MSC10,0.905,1937
mem,glass,MSC10,0.93,1937
mem,motor,MSC10,0.945,1937
semantic,glass,MSC01,0.9000000000000001,28156
semantic,motor,MSC01,0.8400000000000001,28156
semantic,mem,MSC01,0.665,28156
glass,semantic,MSC01,0.95,28156
glass,motor,MSC01,0.915,28156
glass,mem,MSC01,0.8499999999999999,28156
motor,semantic,MSC01,0.9,28156
motor,glass,MSC01,0.875,28156
motor,mem,MSC01,0.6500000000000001,28156
mem,semantic,MSC01,0.9550000000000001,28156
mem,glass,MSC01,0.95,28156
mem,motor,MSC01,1.0,28156
semantic,glass,MSC02,0.6950000000000001,28156
semantic,motor,MSC02,0.5,28156
semantic,mem,MSC02,0.5149999999999999,28156
glass,semantic,MSC02,0.86,28156
glass,motor,MSC02,0.6900000000000002,28156
glass,mem,MSC02,0.735,28156
motor,semantic,MSC02,0.525,28156
motor,glass,MSC02,0.5199999999999999,28156
motor,mem,MSC02,0.505,28156
mem,semantic,MSC02,0.82,28156
mem,glass,MSC02,0.905,28156
mem,motor,MSC02,0.7100000000000002,28156
semantic,glass,MSC03,0.78,28156
semantic,motor,MSC03,0.705,28156
semantic,mem,MSC03,0.6900000000000002,28156
glass,semantic,MSC03,0.7749999999999999,28156
glass,motor,MSC03,0.9949999999999999,28156
glass,mem,MSC03,0.6500000000000001,28156
motor,semantic,MSC03,0.5499999999999999,28156
motor,glass,MSC03,0.7150000000000001,28156
motor,mem,MSC03,0.6900000000000001,28156
mem,semantic,MSC03,0.775,28156
mem,glass,MSC03,0.6650000000000001,28156
mem,motor,MSC03,0.885,28156
semantic,glass,MSC04,0.8099999999999998,28156
semantic,motor,MSC04,0.615,28156
semantic,mem,MSC04,0.685,28156
glass,semantic,MSC04,0.975,28156
glass,motor,MSC04,0.9100000000000001,28156
glass,mem,MSC04,0.9400000000000001,28156
motor,semantic,MSC04,0.6799999999999999,28156
motor,glass,MSC04,0.915,28156
motor,mem,MSC04,0.6749999999999999,28156
mem,semantic,MSC04,0.9200000000000002,28156
mem,glass,MSC04,0.99,28156
mem,motor,MSC04,0.9199999999999999,28156
semantic,glass,MSC05,0.86,28156
semantic,motor,MSC05,0.8349999999999997,28156
semantic,mem,MSC05,0.9800000000000001,28156
glass,semantic,MSC05,0.9899999999999999,28156
glass,motor,MSC05,0.8950000000000001,28156
glass,mem,MSC05,0.9949999999999999,28156
motor,semantic,MSC05,0.6900000000000001,28156
motor,glass,MSC05,0.775,28156
motor,mem,MSC05,0.975,28156
mem,semantic,MSC05,0.985,28156
mem,glass,MSC05,0.9800000000000001,28156
mem,motor,MSC05,0.9949999999999999,28156
semantic,glass,MSC06,0.7833333333333333,28156
semantic,motor,MSC06,0.67,28156
semantic,mem,MSC06,0.825,28156
glass,semantic,MSC06,0.9055555555555556,28156
glass,motor,MSC06,0.8999999999999999,28156
glass,mem,MSC06,0.9166666666666669,28156
motor,semantic,MSC06,0.76,28156
motor,glass,MSC06,0.5777777777777777,28156
motor,mem,MSC06,0.74,28156
mem,semantic,MSC06,0.9400000000000001,28156
mem,glass,MSC06,0.8555555555555555,28156
mem,motor,MSC06,0.9850000000000001,28156
semantic,glass,MSC07,0.93,28156
semantic,motor,MSC07,0.5499999999999999,28156
semantic,mem,MSC07,0.76,28156
glass,semantic,MSC07,1.0,28156
glass,motor,MSC07,0.6150000000000001,28156
glass,mem,MSC07,0.8049999999999999,28156
motor,semantic,MSC07,0.5499999999999999,28156
motor,glass,MSC07,0.5149999999999999,28156
motor,mem,MSC07,0.54,28156
mem,semantic,MSC07,0.9949999999999999,28156
mem,glass,MSC07,0.9099999999999999,28156
mem,motor,MSC07,0.7649999999999999,28156
semantic,glass,MSC10,0.8800000000000001,28156
semantic,motor,MSC10,0.7100000000000001,28156
semantic,mem,MSC10,0.905,28156
glass,semantic,MSC10,0.9349999999999999,28156
glass,motor,MSC10,0.8699999999999999,28156
glass,mem,MSC10,0.8300000000000001,28156
motor,semantic,MSC10,0.74,28156
motor,glass,MSC10,0.8049999999999999,28156
motor,mem,MSC10,0.8950000000000001,28156
mem,semantic,MSC10,0.865,28156
mem,glass,MSC10,0.8800000000000001,28156
mem,motor,MSC10,0.945,28156
semantic,glass,MSC01,0.845,14388
semantic,motor,MSC01,0.755,14388
semantic,mem,MSC01,0.6950000000000001,14388
glass,semantic,MSC01,0.95,14388
glass,motor,MSC01,0.9400000000000001,14388
glass,mem,MSC01,0.74,14388
motor,semantic,MSC01,0.905,14388
motor,glass,MSC01,0.7849999999999999,14388
motor,mem,MSC01,0.6249999999999999,14388
mem,semantic,MSC01,1.0,14388
mem,glass,MSC01,0.9450000000000001,14388
mem,motor,MSC01,1.0,14388
semantic,glass,MSC02,0.685,14388
semantic,motor,MSC02,0.5,14388
semantic,mem,MSC02,0.5149999999999999,14388
glass,semantic,MSC02,0.89,14388
glass,motor,MSC02,0.6950000000000001,14388
glass,mem,MSC02,0.595,14388
motor,semantic,MSC02,0.5,14388
motor,glass,MSC02,0.6050000000000001,14388
motor,mem,MSC02,0.5,14388
mem,semantic,MSC02,0.7999999999999999,14388
mem,glass,MSC02,0.9199999999999999,14388
mem,motor,MSC02,0.7100000000000001,14388
semantic,glass,MSC03,0.7849999999999999,14388
semantic,motor,MSC03,0.8099999999999999,14388
semantic,mem,MSC03,0.645,14388
glass,semantic,MSC03,0.8150000000000001,14388
glass,motor,MSC03,0.975,14388
glass,mem,MSC03,0.685,14388
motor,semantic,MSC03,0.5599999999999999,14388
motor,glass,MSC03,0.765,14388
motor,mem,MSC03,0.58,14388
mem,semantic,MSC03,0.765,14388
mem,glass,MSC03,0.685,14388
mem,motor,MSC03,0.8950000000000001,14388
semantic,glass,MSC04,0.8299999999999998,14388
semantic,motor,MSC04,0.61,14388
semantic,mem,MSC04,0.925,14388
glass,semantic,MSC04,0.9299999999999999,14388
glass,motor,MSC04,0.9199999999999999,14388
glass,mem,MSC04,0.9400000000000001,14388
motor,semantic,MSC04,0.78,14388
motor,glass,MSC04,0.975,14388
motor,mem,MSC04,0.67,14388
mem,semantic,MSC04,0.96,14388
mem,glass,MSC04,0.9949999999999999,14388
mem,motor,MSC04,0.9350000000000002,14388
semantic,glass,MSC05,0.875,14388
semantic,motor,MSC05,0.845,14388
semantic,mem,MSC05,0.9899999999999999,14388
glass,semantic,MSC05,0.9650000000000001,14388
glass,motor,MSC05,0.885,14388
glass,mem,MSC05,1.0,14388
motor,semantic,MSC05,0.755,14388
motor,glass,MSC05,0.73,14388
motor,mem,MSC05,0.96,14388
mem,semantic,MSC05,0.9650000000000001,14388
mem,glass,MSC05,0.9149999999999998,14388
mem,motor,MSC05,1.0,14388
semantic,glass,MSC06,0.7777777777777778,14388
semantic,motor,MSC06,0.7000000000000001,14388
semantic,mem,MSC06,0.85,14388
glass,semantic,MSC06,0.9222222222222223,14388
glass,motor,MSC06,0.8222222222222222,14388
glass,mem,MSC06,0.9000000000000001,14388
motor,semantic,MSC06,0.75,14388
motor,glass,MSC06,0.6944444444444444,14388
motor,mem,MSC06,0.845,14388
mem,semantic,MSC06,0.905,14388
mem,glass,MSC06,0.8611111111111113,14388
mem,motor,MSC06,0.9099999999999999,14388
semantic,glass,MSC07,0.95,14388
semantic,motor,MSC07,0.5499999999999999,14388
semantic,mem,MSC07,0.6100000000000001,14388
glass,semantic,MSC07,0.99,14388
glass,motor,MSC07,0.6450000000000001,14388
glass,mem,MSC07,0.8099999999999999,14388
motor,semantic,MSC07,0.5599999999999999,14388
motor,glass,MSC07,0.5599999999999999,14388
motor,mem,MSC07,0.51,14388
mem,semantic,MSC07,0.9399999999999998,14388
mem,glass,MSC07,0.925,14388
mem,motor,MSC07,0.7699999999999999,14388
semantic,glass,MSC10,0.9100000000000001,14388
semantic,motor,MSC10,0.7200000000000001,14388
semantic,mem,MSC10,0.8400000000000001,14388
glass,semantic,MSC10,0.89,14388
glass,motor,MSC10,0.97,14388
glass,mem,MSC10,0.9200000000000002,14388
motor,semantic,MSC10,0.595,14388
motor,glass,MSC10,0.6500000000000001,14388
motor,mem,MSC10,0.6800000000000002,14388
mem,semantic,MSC10,0.9349999999999999,14388
mem,glass,MSC10,0.8699999999999999,14388
mem,motor,MSC10,0.875,14388
semantic,glass,MSC01,0.86,16430
semantic,motor,MSC01,0.8550000000000001,16430
semantic,mem,MSC01,0.6900000000000002,16430
glass,semantic,MSC01,0.95,16430
glass,motor,MSC01,0.9400000000000001,16430
glass,mem,MSC01,0.8499999999999999,16430
motor,semantic,MSC01,0.9100000000000001,16430
motor,glass,MSC01,0.945,16430
motor,mem,MSC01,0.6500000000000001,16430
mem,semantic,MSC01,1.0,16430
mem,glass,MSC01,0.96,16430
mem,motor,MSC01,1.0,16430
semantic,glass,MSC02,0.6950000000000001,16430
semantic,motor,MSC02,0.5,16430
semantic,mem,MSC02,0.5399999999999999,16430
glass,semantic,MSC02,0.885,16430
glass,motor,MSC02,0.66,16430
glass,mem,MSC02,0.5999999999999999,16430
motor,semantic,MSC02,0.505,16430
motor,glass,MSC02,0.5549999999999999,16430
motor,mem,MSC02,0.5,16430
mem,semantic,MSC02,0.9000000000000001,16430
mem,glass,MSC02,0.8049999999999999,16430
mem,motor,MSC02,0.6850000000000002,16430
semantic,glass,MSC03,0.75,16430
semantic,motor,MSC03,0.7899999999999999,16430
semantic,mem,MSC03,0.7100000000000001,16430
glass,semantic,MSC03,0.9349999999999999,16430
glass,motor,MSC03,0.9600000000000002,16430
glass,mem,MSC03,0.6650000000000001,16430
motor,semantic,MSC03,0.55,16430
motor,glass,MSC03,0.7150000000000001,16430
motor,mem,MSC03,0.6700000000000002,16430
mem,semantic,MSC03,0.8049999999999999,16430
mem,glass,MSC03,0.65,16430
mem,motor,MSC03,0.925,16430
semantic,glass,MSC04,0.8099999999999998,16430
semantic,motor,MSC04,0.5850000000000001,16430
semantic,mem,MSC04,0.7799999999999999,16430
glass,semantic,MSC04,0.9800000000000001,16430
glass,motor,MSC04,0.875,16430
glass,mem,MSC04,0.9049999999999999,16430
motor,semantic,MSC04,0.8150000000000001,16430
motor,glass,MSC04,0.9400000000000001,16430
motor,mem,MSC04,0.8399999999999999,16430
mem,semantic,MSC04,0.945,16430
mem,glass,MSC04,0.8950000000000001,16430
mem,motor,MSC04,0.9,16430
semantic,glass,MSC05,0.8750000000000002,16430
semantic,motor,MSC05,0.8499999999999999,16430
semantic,mem,MSC05,0.9949999999999999,16430
glass,semantic,MSC05,0.985,16430
glass,motor,MSC05,0.8549999999999999,16430
glass,mem,MSC05,0.9850000000000001,16430
motor,semantic,MSC05,0.71,16430
motor,glass,MSC05,0.7899999999999999,16430
motor,mem,MSC05,0.9949999999999999,16430
mem,semantic,MSC05,0.885,16430
mem,glass,MSC05,0.975,16430
mem,motor,MSC05,0.9800000000000001,16430
semantic,glass,MSC06,0.8166666666666667,16430
semantic,motor,MSC06,0.7899999999999998,16430
semantic,mem,MSC06,0.96,16430
glass,semantic,MSC06,0.9166666666666669,16430
glass,motor,MSC06,0.8944444444444445,16430
glass,mem,MSC06,0.9500000000000001,16430
motor,semantic,MSC06,0.7999999999999999,16430
motor,glass,MSC06,0.6444444444444446,16430
motor,mem,MSC06,0.835,16430
mem,semantic,MSC06,0.9799999999999999,16430
mem,glass,MSC06,0.8333333333333334,16430
mem,motor,MSC06,0.9850000000000001,16430
semantic,glass,MSC07,0.9299999999999999,16430
semantic,motor,MSC07,0.5499999999999999,16430
semantic,mem,MSC07,0.6900000000000002,16430
glass,semantic,MSC07,1.0,16430
glass,motor,MSC07,0.655,16430
glass,mem,MSC07,0.775,16430
motor,semantic,MSC07,0.5549999999999999,16430
motor,glass,MSC07,0.565,16430
motor,mem,MSC07,0.51,16430
mem,semantic,MSC07,0.985,16430
mem,glass,MSC07,0.93,16430
mem,motor,MSC07,0.9549999999999998,16430
semantic,glass,MSC10,0.8800000000000002,16430
semantic,motor,MSC10,0.745,16430
semantic,mem,MSC10,0.785,16430
glass,semantic,MSC10,0.945,16430
glass,motor,MSC10,0.905,16430
glass,mem,MSC10,0.9349999999999999,16430
motor,semantic,MSC10,0.575,16430
motor,glass,MSC10,0.635,16430
motor,mem,MSC10,0.8149999999999998,16430
mem,semantic,MSC10,0.875,16430
mem,glass,MSC10,0.9199999999999999,16430
mem,motor,MSC10,0.9400000000000001,16430
semantic,glass,MSC01,0.9000000000000001,34144
semantic,motor,MSC01,0.8900000000000002,34144
semantic,mem,MSC01,0.7100000000000001,34144
glass,semantic,MSC01,0.95,34144
glass,motor,MSC01,0.925,34144
glass,mem,MSC01,0.8399999999999999,34144
motor,semantic,MSC01,0.9400000000000001,34144
motor,glass,MSC01,0.9,34144
motor,mem,MSC01,0.665,34144
mem,semantic,MSC01,0.9949999999999999,34144
mem,glass,MSC01,0.97,34144
mem,motor,MSC01,1.0,34144
semantic,glass,MSC02,0.7050000000000001,34144
semantic,motor,MSC02,0.5,34144
semantic,mem,MSC02,0.53,34144
glass,semantic,MSC02,0.925,34144
glass,motor,MSC02,0.6000000000000001,34144
glass,mem,MSC02,0.615,34144
motor,semantic,MSC02,0.51,34144
motor,glass,MSC02,0.5199999999999999,34144
motor,mem,MSC02,0.5,34144
mem,semantic,MSC02,0.8549999999999999,34144
mem,glass,MSC02,0.8099999999999999,34144
mem,motor,MSC02,0.65,34144
semantic,glass,MSC03,0.7200000000000001,34144
semantic,motor,MSC03,0.7849999999999999,34144
semantic,mem,MSC03,0.8,34144
