,train_task,test_task,sub,acc,Features
23,mem,motor,MSC02,0.7,500
24,semantic,glass,MSC03,0.7350000000000001,500
25,semantic,motor,MSC03,0.7250000000000001,500
26,semantic,mem,MSC03,0.63,500
27,glass,semantic,MSC03,0.6800000000000002,500
28,glass,motor,MSC03,0.93,500
29,glass,mem,MSC03,0.6400000000000001,500
30,motor,semantic,MSC03,0.575,500
31,motor,glass,MSC03,0.62,500
32,motor,mem,MSC03,0.585,500
33,mem,semantic,MSC03,0.7250000000000001,500
34,mem,glass,MSC03,0.6049999999999998,500
35,mem,motor,MSC03,0.91,500
36,semantic,glass,MSC04,0.7699999999999999,500
37,semantic,motor,MSC04,0.5449999999999999,500
38,semantic,mem,MSC04,0.7000000000000001,500
39,glass,semantic,MSC04,0.945,500
40,glass,motor,MSC04,0.7999999999999999,500
41,glass,mem,MSC04,0.76,500
42,motor,semantic,MSC04,0.75,500
43,motor,glass,MSC04,0.89,500
44,motor,mem,MSC04,0.6049999999999999,500
45,mem,semantic,MSC04,0.955,500
46,mem,glass,MSC04,0.8699999999999999,500
47,mem,motor,MSC04,0.8299999999999998,500
48,semantic,glass,MSC05,0.845,500
49,semantic,motor,MSC05,0.685,500
50,semantic,mem,MSC05,0.8700000000000001,500
51,glass,semantic,MSC05,0.995,500
52,glass,motor,MSC05,0.8299999999999998,500
53,glass,mem,MSC05,0.89,500
54,motor,semantic,MSC05,0.5999999999999999,500
55,motor,glass,MSC05,0.645,500
56,motor,mem,MSC05,0.76,500
57,mem,semantic,MSC05,0.99,500
58,mem,glass,MSC05,0.98,500
59,mem,motor,MSC05,0.95,500
60,semantic,glass,MSC06,0.5777777777777777,500
61,semantic,motor,MSC06,0.61,500
62,semantic,mem,MSC06,0.6950000000000001,500
63,glass,semantic,MSC06,0.7666666666666666,500
64,glass,motor,MSC06,0.7333333333333333,500
65,glass,mem,MSC06,0.8833333333333333,500
66,motor,semantic,MSC06,0.63,500
67,motor,glass,MSC06,0.5388888888888889,500
68,motor,mem,MSC06,0.7150000000000001,500
69,mem,semantic,MSC06,0.8049999999999999,500
70,mem,glass,MSC06,0.7777777777777777,500
71,mem,motor,MSC06,0.8049999999999999,500
72,semantic,glass,MSC07,0.9000000000000001,500
73,semantic,motor,MSC07,0.5349999999999999,500
74,semantic,mem,MSC07,0.6199999999999999,500
75,glass,semantic,MSC07,0.97,500
76,glass,motor,MSC07,0.6300000000000001,500
77,glass,mem,MSC07,0.735,500
78,motor,semantic,MSC07,0.5449999999999999,500
79,motor,glass,MSC07,0.6049999999999999,500
80,motor,mem,MSC07,0.51,500
81,mem,semantic,MSC07,0.9200000000000002,500
82,mem,glass,MSC07,0.89,500
83,mem,motor,MSC07,0.9,500
84,semantic,glass,MSC10,0.765,500
85,semantic,motor,MSC10,0.685,500
86,semantic,mem,MSC10,0.75,500
87,glass,semantic,MSC10,0.865,500
88,glass,motor,MSC10,0.8149999999999998,500
89,glass,mem,MSC10,0.7899999999999998,500
90,motor,semantic,MSC10,0.61,500
91,motor,glass,MSC10,0.63,500
92,motor,mem,MSC10,0.66,500
93,mem,semantic,MSC10,0.865,500
94,mem,glass,MSC10,0.875,500
95,mem,motor,MSC10,0.9200000000000002,500
0,semantic,glass,MSC01,0.86,1000
1,semantic,motor,MSC01,0.7150000000000001,1000
2,semantic,mem,MSC01,0.64,1000
3,glass,semantic,MSC01,0.95,1000
4,glass,motor,MSC01,0.875,1000
5,glass,mem,MSC01,0.755,1000
6,motor,semantic,MSC01,0.82,1000
7,motor,glass,MSC01,0.6700000000000002,1000
8,motor,mem,MSC01,0.6049999999999999,1000
9,mem,semantic,MSC01,0.99,1000
10,mem,glass,MSC01,0.91,1000
11,mem,motor,MSC01,0.99,1000
12,semantic,glass,MSC02,0.655,1000
13,semantic,motor,MSC02,0.505,1000
14,semantic,mem,MSC02,0.5149999999999999,1000
15,glass,semantic,MSC02,0.835,1000
16,glass,motor,MSC02,0.595,1000
17,glass,mem,MSC02,0.525,1000
18,motor,semantic,MSC02,0.5,1000
19,motor,glass,MSC02,0.5,1000
20,motor,mem,MSC02,0.5,1000
21,mem,semantic,MSC02,0.7999999999999999,1000
22,mem,glass,MSC02,0.685,1000
23,mem,motor,MSC02,0.625,1000
24,semantic,glass,MSC03,0.6649999999999999,1000
25,semantic,motor,MSC03,0.575,1000
26,semantic,mem,MSC03,0.7000000000000001,1000
27,glass,semantic,MSC03,0.75,1000
28,glass,motor,MSC03,0.82,1000
29,glass,mem,MSC03,0.62,1000
30,motor,semantic,MSC03,0.505,1000
31,motor,glass,MSC03,0.675,1000
32,motor,mem,MSC03,0.5650000000000001,1000
33,mem,semantic,MSC03,0.745,1000
34,mem,glass,MSC03,0.5449999999999999,1000
35,mem,motor,MSC03,0.7849999999999999,1000
36,semantic,glass,MSC04,0.85,1000
37,semantic,motor,MSC04,0.5199999999999999,1000
38,semantic,mem,MSC04,0.8049999999999999,1000
39,glass,semantic,MSC04,0.95,1000
40,glass,motor,MSC04,0.8699999999999999,1000
41,glass,mem,MSC04,0.8,1000
42,motor,semantic,MSC04,0.6150000000000001,1000
43,motor,glass,MSC04,0.94,1000
44,motor,mem,MSC04,0.6399999999999999,1000
45,mem,semantic,MSC04,0.975,1000
46,mem,glass,MSC04,0.99,1000
47,mem,motor,MSC04,0.77,1000
48,semantic,glass,MSC05,0.8499999999999999,1000
49,semantic,motor,MSC05,0.6950000000000001,1000
50,semantic,mem,MSC05,0.8899999999999999,1000
51,glass,semantic,MSC05,0.89,1000
52,glass,motor,MSC05,0.845,1000
53,glass,mem,MSC05,0.8549999999999999,1000
54,motor,semantic,MSC05,0.6149999999999999,1000
55,motor,glass,MSC05,0.7449999999999999,1000
56,motor,mem,MSC05,0.745,1000
57,mem,semantic,MSC05,0.875,1000
58,mem,glass,MSC05,0.8549999999999999,1000
59,mem,motor,MSC05,0.99,1000
60,semantic,glass,MSC06,0.7722222222222221,1000
61,semantic,motor,MSC06,0.5599999999999999,1000
62,semantic,mem,MSC06,0.725,1000
63,glass,semantic,MSC06,0.8055555555555555,1000
64,glass,motor,MSC06,0.6722222222222223,1000
65,glass,mem,MSC06,0.7888888888888888,1000
66,motor,semantic,MSC06,0.6049999999999999,1000
67,motor,glass,MSC06,0.5055555555555555,1000
68,motor,mem,MSC06,0.685,1000
69,mem,semantic,MSC06,0.8249999999999998,1000
70,mem,glass,MSC06,0.8333333333333333,1000
71,mem,motor,MSC06,0.8099999999999999,1000
72,semantic,glass,MSC07,0.905,1000
73,semantic,motor,MSC07,0.5499999999999999,1000
74,semantic,mem,MSC07,0.64,1000
75,glass,semantic,MSC07,1.0,1000
76,glass,motor,MSC07,0.6350000000000001,1000
77,glass,mem,MSC07,0.7749999999999999,1000
78,motor,semantic,MSC07,0.5599999999999999,1000
79,motor,glass,MSC07,0.525,1000
80,motor,mem,MSC07,0.5449999999999999,1000
81,mem,semantic,MSC07,0.8399999999999999,1000
82,mem,glass,MSC07,0.96,1000
83,mem,motor,MSC07,0.8,1000
84,semantic,glass,MSC10,0.7550000000000001,1000
85,semantic,motor,MSC10,0.57,1000
86,semantic,mem,MSC10,0.7050000000000001,1000
87,glass,semantic,MSC10,0.8800000000000001,1000
88,glass,motor,MSC10,0.7699999999999999,1000
89,glass,mem,MSC10,0.7899999999999999,1000
90,motor,semantic,MSC10,0.5499999999999999,1000
91,motor,glass,MSC10,0.6,1000
92,motor,mem,MSC10,0.5799999999999998,1000
93,mem,semantic,MSC10,0.875,1000
94,mem,glass,MSC10,0.7799999999999999,1000
95,mem,motor,MSC10,0.8549999999999999,1000
0,semantic,glass,MSC01,0.9000000000000001,1500
1,semantic,motor,MSC01,0.8049999999999999,1500
2,semantic,mem,MSC01,0.7000000000000001,1500
3,glass,semantic,MSC01,0.95,1500
4,glass,motor,MSC01,0.93,1500
5,glass,mem,MSC01,0.7699999999999999,1500
6,motor,semantic,MSC01,0.93,1500
7,motor,glass,MSC01,0.91,1500
8,motor,mem,MSC01,0.6500000000000001,1500
9,mem,semantic,MSC01,1.0,1500
10,mem,glass,MSC01,0.9399999999999998,1500
11,mem,motor,MSC01,1.0,1500
12,semantic,glass,MSC02,0.635,1500
13,semantic,motor,MSC02,0.51,1500
14,semantic,mem,MSC02,0.5149999999999999,1500
15,glass,semantic,MSC02,0.8699999999999999,1500
16,glass,motor,MSC02,0.6,1500
17,glass,mem,MSC02,0.66,1500
18,motor,semantic,MSC02,0.52,1500
19,motor,glass,MSC02,0.525,1500
20,motor,mem,MSC02,0.5,1500
21,mem,semantic,MSC02,0.865,1500
22,mem,glass,MSC02,0.8049999999999999,1500
23,mem,motor,MSC02,0.76,1500
24,semantic,glass,MSC03,0.7000000000000001,1500
25,semantic,motor,MSC03,0.6299999999999999,1500
26,semantic,mem,MSC03,0.625,1500
27,glass,semantic,MSC03,0.725,1500
28,glass,motor,MSC03,0.7749999999999999,1500
29,glass,mem,MSC03,0.5799999999999998,1500
30,motor,semantic,MSC03,0.5449999999999999,1500
31,motor,glass,MSC03,0.6450000000000001,1500
32,motor,mem,MSC03,0.5449999999999999,1500
33,mem,semantic,MSC03,0.7999999999999999,1500
34,mem,glass,MSC03,0.5849999999999999,1500
35,mem,motor,MSC03,0.78,1500
36,semantic,glass,MSC04,0.82,1500
37,semantic,motor,MSC04,0.5349999999999999,1500
38,semantic,mem,MSC04,0.6300000000000001,1500
39,glass,semantic,MSC04,0.925,1500
40,glass,motor,MSC04,0.915,1500
41,glass,mem,MSC04,0.8499999999999999,1500
42,motor,semantic,MSC04,0.59,1500
43,motor,glass,MSC04,0.9250000000000002,1500
44,motor,mem,MSC04,0.645,1500
45,mem,semantic,MSC04,0.95,1500
46,mem,glass,MSC04,1.0,1500
47,mem,motor,MSC04,0.8899999999999999,1500
48,semantic,glass,MSC05,0.7550000000000001,1500
49,semantic,motor,MSC05,0.6849999999999999,1500
50,semantic,mem,MSC05,0.7200000000000001,1500
51,glass,semantic,MSC05,0.9200000000000002,1500
52,glass,motor,MSC05,0.8099999999999999,1500
53,glass,mem,MSC05,0.885,1500
54,motor,semantic,MSC05,0.6199999999999999,1500
55,motor,glass,MSC05,0.655,1500
56,motor,mem,MSC05,0.6300000000000001,1500
57,mem,semantic,MSC05,0.885,1500
58,mem,glass,MSC05,0.825,1500
59,mem,motor,MSC05,0.9549999999999998,1500
60,semantic,glass,MSC06,0.7611111111111111,1500
61,semantic,motor,MSC06,0.625,1500
62,semantic,mem,MSC06,0.785,1500
63,glass,semantic,MSC06,0.8222222222222221,1500
64,glass,motor,MSC06,0.6944444444444444,1500
65,glass,mem,MSC06,0.8555555555555554,1500
66,motor,semantic,MSC06,0.675,1500
67,motor,glass,MSC06,0.5944444444444444,1500
68,motor,mem,MSC06,0.7,1500
69,mem,semantic,MSC06,0.865,1500
70,mem,glass,MSC06,0.8166666666666667,1500
71,mem,motor,MSC06,0.9,1500
72,semantic,glass,MSC07,0.95,1500
73,semantic,motor,MSC07,0.5499999999999999,1500
74,semantic,mem,MSC07,0.61,1500
75,glass,semantic,MSC07,1.0,1500
76,glass,motor,MSC07,0.66,1500
77,glass,mem,MSC07,0.7899999999999999,1500
78,motor,semantic,MSC07,0.5549999999999999,1500
79,motor,glass,MSC07,0.5399999999999999,1500
80,motor,mem,MSC07,0.5349999999999999,1500
81,mem,semantic,MSC07,0.97,1500
82,mem,glass,MSC07,0.91,1500
83,mem,motor,MSC07,0.7849999999999999,1500
84,semantic,glass,MSC10,0.89,1500
85,semantic,motor,MSC10,0.7000000000000001,1500
86,semantic,mem,MSC10,0.825,1500
87,glass,semantic,MSC10,0.8850000000000001,1500
88,glass,motor,MSC10,0.82,1500
89,glass,mem,MSC10,0.8549999999999999,1500
90,motor,semantic,MSC10,0.595,1500
91,motor,glass,MSC10,0.5949999999999999,1500
92,motor,mem,MSC10,0.64,1500
93,mem,semantic,MSC10,0.8099999999999999,1500
94,mem,glass,MSC10,0.8949999999999999,1500
95,mem,motor,MSC10,0.8549999999999999,1500
0,semantic,glass,MSC01,0.8550000000000001,2000
1,semantic,motor,MSC01,0.7899999999999999,2000
2,semantic,mem,MSC01,0.63,2000
3,glass,semantic,MSC01,0.93,2000
4,glass,motor,MSC01,0.8950000000000001,2000
5,glass,mem,MSC01,0.6650000000000001,2000
6,motor,semantic,MSC01,0.8950000000000001,2000
7,motor,glass,MSC01,0.8249999999999998,2000
8,motor,mem,MSC01,0.6500000000000001,2000
9,mem,semantic,MSC01,0.965,2000
10,mem,glass,MSC01,0.915,2000
11,mem,motor,MSC01,0.945,2000
12,semantic,glass,MSC02,0.6149999999999999,2000
13,semantic,motor,MSC02,0.505,2000
14,semantic,mem,MSC02,0.5,2000
15,glass,semantic,MSC02,0.825,2000
16,glass,motor,MSC02,0.595,2000
17,glass,mem,MSC02,0.525,2000
18,motor,semantic,MSC02,0.5,2000
19,motor,glass,MSC02,0.5,2000
20,motor,mem,MSC02,0.5,2000
21,mem,semantic,MSC02,0.7699999999999999,2000
22,mem,glass,MSC02,0.625,2000
23,mem,motor,MSC02,0.6399999999999999,2000
24,semantic,glass,MSC03,0.605,2000
25,semantic,motor,MSC03,0.6599999999999999,2000
26,semantic,mem,MSC03,0.5999999999999999,2000
27,glass,semantic,MSC03,0.725,2000
28,glass,motor,MSC03,0.89,2000
29,glass,mem,MSC03,0.595,2000
30,motor,semantic,MSC03,0.5,2000
31,motor,glass,MSC03,0.5700000000000001,2000
32,motor,mem,MSC03,0.565,2000
33,mem,semantic,MSC03,0.7999999999999999,2000
34,mem,glass,MSC03,0.575,2000
35,mem,motor,MSC03,0.8149999999999998,2000
36,semantic,glass,MSC04,0.7100000000000001,2000
37,semantic,motor,MSC04,0.5249999999999999,2000
38,semantic,mem,MSC04,0.5800000000000001,2000
39,glass,semantic,MSC04,0.905,2000
40,glass,motor,MSC04,0.905,2000
41,glass,mem,MSC04,0.7649999999999999,2000
42,motor,semantic,MSC04,0.5849999999999999,2000
43,motor,glass,MSC04,0.9,2000
44,motor,mem,MSC04,0.5149999999999999,2000
45,mem,semantic,MSC04,0.95,2000
46,mem,glass,MSC04,0.915,2000
47,mem,motor,MSC04,0.8399999999999999,2000
48,semantic,glass,MSC05,0.79,2000
49,semantic,motor,MSC05,0.7350000000000001,2000
50,semantic,mem,MSC05,0.9149999999999998,2000
51,glass,semantic,MSC05,0.875,2000
52,glass,motor,MSC05,0.8850000000000001,2000
53,glass,mem,MSC05,0.9,2000
54,motor,semantic,MSC05,0.6450000000000001,2000
55,motor,glass,MSC05,0.7050000000000001,2000
56,motor,mem,MSC05,0.655,2000
57,mem,semantic,MSC05,0.94,2000
58,mem,glass,MSC05,0.915,2000
59,mem,motor,MSC05,0.965,2000
60,semantic,glass,MSC06,0.7555555555555555,2000
61,semantic,motor,MSC06,0.63,2000
62,semantic,mem,MSC06,0.7100000000000002,2000
63,glass,semantic,MSC06,0.8444444444444444,2000
64,glass,motor,MSC06,0.7222222222222222,2000
65,glass,mem,MSC06,0.8444444444444443,2000
66,motor,semantic,MSC06,0.7000000000000001,2000
67,motor,glass,MSC06,0.5666666666666667,2000
68,motor,mem,MSC06,0.7000000000000001,2000
69,mem,semantic,MSC06,0.905,2000
70,mem,glass,MSC06,0.8444444444444444,2000
71,mem,motor,MSC06,0.865,2000
72,semantic,glass,MSC07,0.94,2000
73,semantic,motor,MSC07,0.5449999999999999,2000
74,semantic,mem,MSC07,0.565,2000
75,glass,semantic,MSC07,0.995,2000
76,glass,motor,MSC07,0.575,2000
77,glass,mem,MSC07,0.665,2000
78,motor,semantic,MSC07,0.5,2000
79,motor,glass,MSC07,0.5,2000
80,motor,mem,MSC07,0.5,2000
81,mem,semantic,MSC07,0.915,2000
82,mem,glass,MSC07,0.8949999999999999,2000
83,mem,motor,MSC07,0.885,2000
84,semantic,glass,MSC10,0.82,2000
85,semantic,motor,MSC10,0.655,2000
86,semantic,mem,MSC10,0.82,2000
87,glass,semantic,MSC10,0.91,2000
88,glass,motor,MSC10,0.8750000000000002,2000
89,glass,mem,MSC10,0.865,2000
90,motor,semantic,MSC10,0.61,2000
91,motor,glass,MSC10,0.6499999999999998,2000
92,motor,mem,MSC10,0.6599999999999999,2000
93,mem,semantic,MSC10,0.9000000000000001,2000
94,mem,glass,MSC10,0.86,2000
95,mem,motor,MSC10,0.8950000000000001,2000
0,semantic,glass,MSC01,0.845,2500
1,semantic,motor,MSC01,0.745,2500
2,semantic,mem,MSC01,0.6149999999999999,2500
3,glass,semantic,MSC01,0.95,2500
4,glass,motor,MSC01,0.94,2500
5,glass,mem,MSC01,0.705,2500
6,motor,semantic,MSC01,0.945,2500
7,motor,glass,MSC01,0.845,2500
8,motor,mem,MSC01,0.6500000000000001,2500
9,mem,semantic,MSC01,0.995,2500
10,mem,glass,MSC01,0.9150000000000004,2500
11,mem,motor,MSC01,0.985,2500
12,semantic,glass,MSC02,0.645,2500
13,semantic,motor,MSC02,0.5,2500
14,semantic,mem,MSC02,0.505,2500
15,glass,semantic,MSC02,0.925,2500
16,glass,motor,MSC02,0.6300000000000001,2500
17,glass,mem,MSC02,0.66,2500
18,motor,semantic,MSC02,0.5,2500
19,motor,glass,MSC02,0.505,2500
20,motor,mem,MSC02,0.5,2500
21,mem,semantic,MSC02,0.85,2500
22,mem,glass,MSC02,0.6850000000000002,2500
23,mem,motor,MSC02,0.62,2500
24,semantic,glass,MSC03,0.6900000000000001,2500
25,semantic,motor,MSC03,0.82,2500
26,semantic,mem,MSC03,0.6200000000000001,2500
27,glass,semantic,MSC03,0.7649999999999999,2500
28,glass,motor,MSC03,0.92,2500
29,glass,mem,MSC03,0.59,2500
30,motor,semantic,MSC03,0.5199999999999999,2500
31,motor,glass,MSC03,0.615,2500
32,motor,mem,MSC03,0.5899999999999999,2500
33,mem,semantic,MSC03,0.7649999999999999,2500
34,mem,glass,MSC03,0.505,2500
35,mem,motor,MSC03,0.885,2500
36,semantic,glass,MSC04,0.8550000000000001,2500
37,semantic,motor,MSC04,0.5149999999999999,2500
38,semantic,mem,MSC04,0.7699999999999999,2500
39,glass,semantic,MSC04,0.955,2500
40,glass,motor,MSC04,0.82,2500
41,glass,mem,MSC04,0.8700000000000001,2500
42,motor,semantic,MSC04,0.685,2500
43,motor,glass,MSC04,0.905,2500
44,motor,mem,MSC04,0.7649999999999999,2500
45,mem,semantic,MSC04,0.95,2500
46,mem,glass,MSC04,0.98,2500
47,mem,motor,MSC04,0.8749999999999998,2500
48,semantic,glass,MSC05,0.8900000000000002,2500
49,semantic,motor,MSC05,0.7899999999999999,2500
50,semantic,mem,MSC05,0.97,2500
51,glass,semantic,MSC05,0.9200000000000002,2500
52,glass,motor,MSC05,0.8499999999999999,2500
53,glass,mem,MSC05,0.98,2500
54,motor,semantic,MSC05,0.7250000000000001,2500
55,motor,glass,MSC05,0.77,2500
56,motor,mem,MSC05,0.825,2500
57,mem,semantic,MSC05,0.92,2500
58,mem,glass,MSC05,0.91,2500
59,mem,motor,MSC05,0.975,2500
60,semantic,glass,MSC06,0.7666666666666666,2500
61,semantic,motor,MSC06,0.65,2500
62,semantic,mem,MSC06,0.89,2500
63,glass,semantic,MSC06,0.85,2500
64,glass,motor,MSC06,0.6777777777777778,2500
65,glass,mem,MSC06,0.9111111111111112,2500
66,motor,semantic,MSC06,0.755,2500
67,motor,glass,MSC06,0.5222222222222221,2500
68,motor,mem,MSC06,0.82,2500
69,mem,semantic,MSC06,0.915,2500
70,mem,glass,MSC06,0.8666666666666668,2500
71,mem,motor,MSC06,0.93,2500
72,semantic,glass,MSC07,0.9000000000000001,2500
73,semantic,motor,MSC07,0.5499999999999999,2500
74,semantic,mem,MSC07,0.6399999999999999,2500
75,glass,semantic,MSC07,1.0,2500
76,glass,motor,MSC07,0.6,2500
77,glass,mem,MSC07,0.7849999999999999,2500
78,motor,semantic,MSC07,0.5499999999999999,2500
79,motor,glass,MSC07,0.5,2500
80,motor,mem,MSC07,0.5,2500
81,mem,semantic,MSC07,0.94,2500
82,mem,glass,MSC07,0.98,2500
83,mem,motor,MSC07,0.86,2500
84,semantic,glass,MSC10,0.835,2500
85,semantic,motor,MSC10,0.67,2500
86,semantic,mem,MSC10,0.76,2500
87,glass,semantic,MSC10,0.9,2500
88,glass,motor,MSC10,0.8699999999999999,2500
89,glass,mem,MSC10,0.8900000000000002,2500
90,motor,semantic,MSC10,0.62,2500
91,motor,glass,MSC10,0.595,2500
92,motor,mem,MSC10,0.675,2500
93,mem,semantic,MSC10,0.8499999999999999,2500
94,mem,glass,MSC10,0.8699999999999999,2500
95,mem,motor,MSC10,0.8950000000000001,2500
0,semantic,glass,MSC01,0.8699999999999999,3000
1,semantic,motor,MSC01,0.755,3000
2,semantic,mem,MSC01,0.6700000000000002,3000
3,glass,semantic,MSC01,0.95,3000
4,glass,motor,MSC01,0.9200000000000002,3000
5,glass,mem,MSC01,0.7350000000000001,3000
6,motor,semantic,MSC01,0.935,3000
7,motor,glass,MSC01,0.8149999999999998,3000
8,motor,mem,MSC01,0.6500000000000001,3000
9,mem,semantic,MSC01,1.0,3000
10,mem,glass,MSC01,0.93,3000
11,mem,motor,MSC01,1.0,3000
12,semantic,glass,MSC02,0.645,3000
13,semantic,motor,MSC02,0.5,3000
14,semantic,mem,MSC02,0.5349999999999999,3000
15,glass,semantic,MSC02,0.86,3000
16,glass,motor,MSC02,0.5850000000000001,3000
17,glass,mem,MSC02,0.58,3000
18,motor,semantic,MSC02,0.5,3000
19,motor,glass,MSC02,0.5,3000
20,motor,mem,MSC02,0.5,3000
21,mem,semantic,MSC02,0.865,3000
22,mem,glass,MSC02,0.7150000000000001,3000
23,mem,motor,MSC02,0.61,3000
24,semantic,glass,MSC03,0.7000000000000002,3000
25,semantic,motor,MSC03,0.65,3000
26,semantic,mem,MSC03,0.6649999999999999,3000
27,glass,semantic,MSC03,0.7799999999999999,3000
28,glass,motor,MSC03,0.9149999999999998,3000
29,glass,mem,MSC03,0.6300000000000001,3000
30,motor,semantic,MSC03,0.5,3000
31,motor,glass,MSC03,0.665,3000
32,motor,mem,MSC03,0.5849999999999999,3000
33,mem,semantic,MSC03,0.7949999999999999,3000
34,mem,glass,MSC03,0.5299999999999999,3000
35,mem,motor,MSC03,0.8700000000000001,3000
36,semantic,glass,MSC04,0.7999999999999999,3000
37,semantic,motor,MSC04,0.5449999999999999,3000
38,semantic,mem,MSC04,0.7100000000000001,3000
39,glass,semantic,MSC04,0.9399999999999998,3000
40,glass,motor,MSC04,0.945,3000
41,glass,mem,MSC04,0.8549999999999999,3000
42,motor,semantic,MSC04,0.635,3000
43,motor,glass,MSC04,0.94,3000
44,motor,mem,MSC04,0.6699999999999999,3000
45,mem,semantic,MSC04,0.93,3000
46,mem,glass,MSC04,0.98,3000
47,mem,motor,MSC04,0.905,3000
48,semantic,glass,MSC05,0.8700000000000001,3000
49,semantic,motor,MSC05,0.7350000000000001,3000
50,semantic,mem,MSC05,0.89,3000
51,glass,semantic,MSC05,0.94,3000
52,glass,motor,MSC05,0.8499999999999999,3000
53,glass,mem,MSC05,0.97,3000
54,motor,semantic,MSC05,0.655,3000
55,motor,glass,MSC05,0.75,3000
56,motor,mem,MSC05,0.82,3000
57,mem,semantic,MSC05,0.9250000000000002,3000
58,mem,glass,MSC05,0.995,3000
59,mem,motor,MSC05,0.995,3000
60,semantic,glass,MSC06,0.7777777777777778,3000
61,semantic,motor,MSC06,0.63,3000
62,semantic,mem,MSC06,0.945,3000
63,glass,semantic,MSC06,0.8388888888888887,3000
64,glass,motor,MSC06,0.6833333333333333,3000
65,glass,mem,MSC06,0.9055555555555556,3000
66,motor,semantic,MSC06,0.76,3000
67,motor,glass,MSC06,0.5333333333333333,3000
68,motor,mem,MSC06,0.8299999999999998,3000
69,mem,semantic,MSC06,0.9000000000000001,3000
70,mem,glass,MSC06,0.8611111111111109,3000
71,mem,motor,MSC06,0.9,3000
72,semantic,glass,MSC07,0.9150000000000004,3000
73,semantic,motor,MSC07,0.5499999999999999,3000
74,semantic,mem,MSC07,0.635,3000
75,glass,semantic,MSC07,0.995,3000
76,glass,motor,MSC07,0.595,3000
77,glass,mem,MSC07,0.75,3000
78,motor,semantic,MSC07,0.5399999999999999,3000
79,motor,glass,MSC07,0.505,3000
80,motor,mem,MSC07,0.505,3000
81,mem,semantic,MSC07,0.9350000000000002,3000
82,mem,glass,MSC07,0.93,3000
83,mem,motor,MSC07,0.875,3000
84,semantic,glass,MSC10,0.91,3000
85,semantic,motor,MSC10,0.6900000000000001,3000
86,semantic,mem,MSC10,0.8499999999999999,3000
87,glass,semantic,MSC10,0.93,3000
88,glass,motor,MSC10,0.8850000000000001,3000
89,glass,mem,MSC10,0.8299999999999998,3000
90,motor,semantic,MSC10,0.635,3000
91,motor,glass,MSC10,0.67,3000
92,motor,mem,MSC10,0.7000000000000001,3000
93,mem,semantic,MSC10,0.8549999999999999,3000
94,mem,glass,MSC10,0.8499999999999999,3000
95,mem,motor,MSC10,0.935,3000
0,semantic,glass,MSC01,0.86,4000
1,semantic,motor,MSC01,0.7350000000000001,4000
2,semantic,mem,MSC01,0.6500000000000001,4000
3,glass,semantic,MSC01,0.95,4000
4,glass,motor,MSC01,0.8800000000000002,4000
5,glass,mem,MSC01,0.7100000000000001,4000
6,motor,semantic,MSC01,0.8950000000000001,4000
7,motor,glass,MSC01,0.76,4000
8,motor,mem,MSC01,0.6500000000000001,4000
9,mem,semantic,MSC01,1.0,4000
10,mem,glass,MSC01,0.925,4000
11,mem,motor,MSC01,0.98,4000
12,semantic,glass,MSC02,0.665,4000
13,semantic,motor,MSC02,0.5,4000
14,semantic,mem,MSC02,0.51,4000
15,glass,semantic,MSC02,0.8149999999999998,4000
16,glass,motor,MSC02,0.565,4000
17,glass,mem,MSC02,0.6450000000000001,4000
18,motor,semantic,MSC02,0.5,4000
19,motor,glass,MSC02,0.5199999999999999,4000
20,motor,mem,MSC02,0.5,4000
21,mem,semantic,MSC02,0.8099999999999999,4000
22,mem,glass,MSC02,0.85,4000
23,mem,motor,MSC02,0.6900000000000001,4000
24,semantic,glass,MSC03,0.675,4000
25,semantic,motor,MSC03,0.6450000000000001,4000
26,semantic,mem,MSC03,0.6300000000000001,4000
27,glass,semantic,MSC03,0.7549999999999999,4000
28,glass,motor,MSC03,0.875,4000
29,glass,mem,MSC03,0.615,4000
30,motor,semantic,MSC03,0.5449999999999999,4000
31,motor,glass,MSC03,0.605,4000
32,motor,mem,MSC03,0.5599999999999999,4000
33,mem,semantic,MSC03,0.7300000000000001,4000
34,mem,glass,MSC03,0.55,4000
35,mem,motor,MSC03,0.86,4000
36,semantic,glass,MSC04,0.8149999999999998,4000
37,semantic,motor,MSC04,0.505,4000
38,semantic,mem,MSC04,0.725,4000
39,glass,semantic,MSC04,0.975,4000
40,glass,motor,MSC04,0.8149999999999998,4000
41,glass,mem,MSC04,0.89,4000
42,motor,semantic,MSC04,0.5349999999999999,4000
43,motor,glass,MSC04,0.93,4000
44,motor,mem,MSC04,0.6950000000000001,4000
45,mem,semantic,MSC04,0.95,4000
46,mem,glass,MSC04,0.98,4000
47,mem,motor,MSC04,0.86,4000
48,semantic,glass,MSC05,0.89,4000
49,semantic,motor,MSC05,0.7550000000000001,4000
50,semantic,mem,MSC05,0.85,4000
51,glass,semantic,MSC05,0.8800000000000001,4000
52,glass,motor,MSC05,0.825,4000
53,glass,mem,MSC05,0.8950000000000001,4000
54,motor,semantic,MSC05,0.59,4000
55,motor,glass,MSC05,0.7300000000000001,4000
56,motor,mem,MSC05,0.765,4000
57,mem,semantic,MSC05,0.835,4000
58,mem,glass,MSC05,0.8950000000000001,4000
59,mem,motor,MSC05,0.94,4000
60,semantic,glass,MSC06,0.75,4000
61,semantic,motor,MSC06,0.615,4000
