train_sub,test_sub,cv_acc,acc,numComponent
MSC01,MSC07,0.9875,0.5853571428571429,5106
MSC01,MSC10,0.975,0.5825,5106
MSC02,MSC01,0.9875,0.8800000000000001,5106
MSC02,MSC03,0.9875,0.7160714285714286,5106
MSC02,MSC04,0.9875,0.8699999999999999,5106
MSC02,MSC05,0.975,0.8675,5106
MSC02,MSC06,0.9875,0.8553571428571429,5106
MSC02,MSC07,0.9875,0.6932142857142857,5106
MSC02,MSC10,0.975,0.7499999999999999,5106
MSC03,MSC01,0.975,0.665,5106
MSC03,MSC02,0.975,0.7175,5106
MSC03,MSC04,0.975,0.7275,5106
MSC03,MSC05,0.95,0.8550000000000001,5106
MSC03,MSC06,0.975,0.675,5106
MSC03,MSC07,0.9125,0.7057142857142857,5106
MSC03,MSC10,0.9625,0.7775000000000001,5106
MSC04,MSC01,0.9625,0.5875,5106
MSC04,MSC02,0.975,0.5625,5106
MSC04,MSC03,0.95,0.6125,5106
MSC04,MSC05,0.975,0.8800000000000001,5106
MSC04,MSC06,0.9625,0.7707142857142857,5106
MSC04,MSC07,0.975,0.5999999999999999,5106
MSC04,MSC10,0.9625,0.6424999999999998,5106
MSC05,MSC01,0.9875,0.62,5106
MSC05,MSC02,0.9875,0.5149999999999999,5106
MSC05,MSC03,0.9875,0.6403571428571428,5106
MSC05,MSC04,0.9875,0.7299999999999999,5106
MSC05,MSC06,0.9875,0.6725,5106
MSC05,MSC07,0.9875,0.6335714285714286,5106
MSC05,MSC10,0.9875,0.6025,5106
MSC06,MSC01,0.95,0.7775000000000001,5106
MSC06,MSC02,0.9875,0.8225,5106
MSC06,MSC03,0.975,0.7282142857142857,5106
MSC06,MSC04,0.9375,0.8825000000000001,5106
MSC06,MSC05,0.9875,0.9025000000000001,5106
MSC06,MSC07,0.9875,0.5942857142857143,5106
MSC06,MSC10,0.9875,0.6175,5106
MSC07,MSC01,0.9625,0.7625000000000001,5106
MSC07,MSC02,0.9375,0.6799999999999999,5106
MSC07,MSC03,0.95,0.6142857142857142,5106
MSC07,MSC04,0.9625,0.7825,5106
MSC07,MSC05,0.9625,0.8174999999999999,5106
MSC07,MSC06,0.95,0.7725,5106
MSC07,MSC10,0.95,0.72,5106
MSC10,MSC01,0.9,0.5650000000000001,5106
MSC10,MSC02,0.9125,0.5650000000000001,5106
MSC10,MSC03,0.925,0.6164285714285713,5106
MSC10,MSC04,0.9,0.7150000000000001,5106
MSC10,MSC05,0.8875,0.6775,5106
MSC10,MSC06,0.9,0.7821428571428571,5106
MSC10,MSC07,0.9125,0.6589285714285713,5106
MSC01,MSC02,0.9875,0.5675,5797
MSC01,MSC03,0.975,0.5892857142857142,5797
MSC01,MSC04,0.95,0.7250000000000001,5797
MSC01,MSC05,0.9875,0.7500000000000001,5797
MSC01,MSC06,0.9875,0.8221428571428572,5797
MSC01,MSC07,0.95,0.5953571428571428,5797
MSC01,MSC10,0.975,0.5575,5797
MSC02,MSC01,0.9625,0.885,5797
MSC02,MSC03,0.9875,0.7314285714285713,5797
MSC02,MSC04,0.975,0.8625,5797
MSC02,MSC05,0.975,0.8699999999999999,5797
MSC02,MSC06,0.9875,0.8625,5797
MSC02,MSC07,0.9875,0.6799999999999999,5797
MSC02,MSC10,0.975,0.7300000000000001,5797
MSC03,MSC01,0.9875,0.7175,5797
MSC03,MSC02,0.95,0.7100000000000001,5797
MSC03,MSC04,0.9625,0.7275,5797
MSC03,MSC05,0.925,0.8775000000000001,5797
MSC03,MSC06,0.975,0.6885714285714286,5797
MSC03,MSC07,0.9375,0.7064285714285714,5797
MSC03,MSC10,0.95,0.7875,5797
MSC04,MSC01,0.9875,0.6049999999999999,5797
MSC04,MSC02,0.9875,0.5525,5797
MSC04,MSC03,0.975,0.6364285714285713,5797
MSC04,MSC05,0.975,0.865,5797
MSC04,MSC06,0.9625,0.7575,5797
MSC04,MSC07,0.975,0.5896428571428571,5797
MSC04,MSC10,0.9625,0.6275000000000001,5797
MSC05,MSC01,0.9875,0.6275000000000001,5797
MSC05,MSC02,0.9875,0.5125,5797
MSC05,MSC03,0.9875,0.6378571428571428,5797
MSC05,MSC04,0.9875,0.7425,5797
MSC05,MSC06,0.9875,0.6760714285714285,5797
MSC05,MSC07,0.9875,0.6289285714285715,5797
MSC05,MSC10,0.9875,0.6074999999999999,5797
MSC06,MSC01,0.95,0.8025,5797
MSC06,MSC02,0.9625,0.8299999999999998,5797
MSC06,MSC03,0.9625,0.7089285714285714,5797
MSC06,MSC04,0.9625,0.8800000000000001,5797
MSC06,MSC05,0.975,0.8950000000000001,5797
MSC06,MSC07,0.975,0.5871428571428572,5797
MSC06,MSC10,0.975,0.6174999999999999,5797
MSC07,MSC01,0.95,0.76,5797
MSC07,MSC02,0.95,0.6625,5797
MSC07,MSC03,0.9375,0.6146428571428572,5797
MSC07,MSC04,0.9625,0.7775000000000001,5797
MSC07,MSC05,0.95,0.8125,5797
MSC07,MSC06,0.9625,0.7803571428571429,5797
MSC07,MSC10,0.975,0.7,5797
MSC10,MSC01,0.9125,0.5625,5797
MSC10,MSC02,0.9125,0.5625,5797
MSC10,MSC03,0.9125,0.5985714285714285,5797
MSC10,MSC04,0.8875,0.71,5797
MSC10,MSC05,0.9,0.6799999999999999,5797
MSC10,MSC06,0.9125,0.7703571428571429,5797
MSC10,MSC07,0.9,0.6607142857142857,5797
MSC01,MSC02,0.9875,0.5825,6582
MSC01,MSC03,0.9875,0.58,6582
MSC01,MSC04,0.9625,0.7100000000000001,6582
MSC01,MSC05,0.9875,0.7174999999999999,6582
MSC01,MSC06,0.9875,0.7728571428571429,6582
MSC01,MSC07,0.975,0.5700000000000001,6582
MSC01,MSC10,0.95,0.5875,6582
MSC02,MSC01,0.975,0.885,6582
MSC02,MSC03,0.9875,0.7064285714285714,6582
MSC02,MSC04,0.9875,0.8574999999999999,6582
MSC02,MSC05,0.9875,0.8799999999999999,6582
MSC02,MSC06,0.9875,0.8642857142857144,6582
MSC02,MSC07,0.9875,0.6917857142857142,6582
MSC02,MSC10,0.975,0.7274999999999999,6582
MSC03,MSC01,0.95,0.6775,6582
MSC03,MSC02,0.95,0.7125,6582
MSC03,MSC04,0.975,0.7375,6582
MSC03,MSC05,0.9625,0.8724999999999999,6582
MSC03,MSC06,0.95,0.6753571428571429,6582
MSC03,MSC07,0.9625,0.7210714285714286,6582
MSC03,MSC10,0.975,0.7775000000000001,6582
MSC04,MSC01,0.9875,0.6,6582
MSC04,MSC02,0.9875,0.575,6582
MSC04,MSC03,0.975,0.6024999999999999,6582
MSC04,MSC05,0.9875,0.885,6582
MSC04,MSC06,0.975,0.7489285714285715,6582
MSC04,MSC07,0.9875,0.5967857142857143,6582
MSC04,MSC10,0.975,0.625,6582
MSC05,MSC01,0.9875,0.6074999999999999,6582
MSC05,MSC02,0.9875,0.5175000000000001,6582
MSC05,MSC03,0.9875,0.6517857142857142,6582
MSC05,MSC04,0.9875,0.7424999999999999,6582
MSC05,MSC06,0.9875,0.68,6582
MSC05,MSC07,0.9875,0.6307142857142858,6582
MSC05,MSC10,0.9875,0.595,6582
MSC06,MSC01,0.975,0.8024999999999999,6582
MSC06,MSC02,0.975,0.845,6582
MSC06,MSC03,0.975,0.7310714285714286,6582
MSC06,MSC04,0.9375,0.8875,6582
MSC06,MSC05,0.9375,0.9099999999999999,6582
MSC06,MSC07,0.9625,0.5925,6582
MSC06,MSC10,0.9875,0.625,6582
MSC07,MSC01,0.95,0.7474999999999999,6582
MSC07,MSC02,0.975,0.6950000000000001,6582
MSC07,MSC03,0.9625,0.6221428571428571,6582
MSC07,MSC04,0.925,0.7425,6582
MSC07,MSC05,0.9625,0.8125,6582
MSC07,MSC06,0.95,0.765,6582
MSC07,MSC10,0.95,0.6849999999999999,6582
MSC10,MSC01,0.9,0.565,6582
MSC10,MSC02,0.9125,0.57,6582
MSC10,MSC03,0.9125,0.6060714285714285,6582
MSC10,MSC04,0.9125,0.725,6582
MSC10,MSC05,0.8875,0.675,6582
MSC10,MSC06,0.8875,0.7835714285714286,6582
MSC10,MSC07,0.9375,0.6685714285714285,6582
MSC01,MSC02,0.975,0.5824999999999999,7472
MSC01,MSC03,0.9875,0.5742857142857144,7472
MSC01,MSC04,0.9875,0.725,7472
MSC01,MSC05,0.9875,0.7449999999999999,7472
MSC01,MSC06,0.975,0.7671428571428571,7472
MSC01,MSC07,0.9625,0.5971428571428572,7472
MSC01,MSC10,0.975,0.5650000000000001,7472
MSC02,MSC01,0.9875,0.8825,7472
MSC02,MSC03,0.975,0.7064285714285715,7472
MSC02,MSC04,0.975,0.8525,7472
MSC02,MSC05,0.975,0.8550000000000001,7472
MSC02,MSC06,0.9875,0.8632142857142856,7472
MSC02,MSC07,0.9875,0.6892857142857143,7472
MSC02,MSC10,0.975,0.74,7472
MSC03,MSC01,0.9625,0.65,7472
MSC03,MSC02,0.95,0.7224999999999999,7472
MSC03,MSC04,0.975,0.7149999999999999,7472
MSC03,MSC05,0.95,0.8699999999999999,7472
MSC03,MSC06,0.975,0.6728571428571428,7472
MSC03,MSC07,0.975,0.6910714285714287,7472
MSC03,MSC10,0.9125,0.7775000000000001,7472
MSC04,MSC01,0.975,0.57,7472
MSC04,MSC02,0.9875,0.5650000000000001,7472
MSC04,MSC03,0.9625,0.6024999999999999,7472
MSC04,MSC05,0.9875,0.8724999999999999,7472
MSC04,MSC06,0.9625,0.7610714285714286,7472
MSC04,MSC07,0.95,0.5814285714285713,7472
MSC04,MSC10,0.975,0.6375,7472
MSC05,MSC01,0.9875,0.615,7472
MSC05,MSC02,0.9875,0.5125,7472
MSC05,MSC03,0.9875,0.64,7472
MSC05,MSC04,0.9875,0.74,7472
MSC05,MSC06,0.9875,0.6603571428571429,7472
MSC05,MSC07,0.9875,0.6328571428571428,7472
MSC05,MSC10,0.9875,0.6024999999999999,7472
MSC06,MSC01,0.95,0.7949999999999999,7472
MSC06,MSC02,0.975,0.8125,7472
MSC06,MSC03,0.9875,0.7164285714285714,7472
MSC06,MSC04,0.9625,0.8774999999999998,7472
MSC06,MSC05,0.9875,0.925,7472
MSC06,MSC07,0.975,0.5721428571428572,7472
MSC06,MSC10,0.975,0.625,7472
MSC07,MSC01,0.9625,0.745,7472
MSC07,MSC02,0.95,0.6825,7472
MSC07,MSC03,0.9625,0.6178571428571428,7472
MSC07,MSC04,0.95,0.7775000000000001,7472
MSC07,MSC05,0.9625,0.8150000000000001,7472
MSC07,MSC06,0.975,0.7735714285714286,7472
MSC07,MSC10,0.9625,0.6950000000000001,7472
MSC10,MSC01,0.9125,0.5625,7472
MSC10,MSC02,0.925,0.5525,7472
MSC10,MSC03,0.9125,0.5974999999999999,7472
MSC10,MSC04,0.9125,0.7175,7472
MSC10,MSC05,0.9125,0.6975,7472
MSC10,MSC06,0.8875,0.7739285714285714,7472
MSC10,MSC07,0.925,0.6507142857142858,7472
MSC01,MSC02,0.975,0.585,8483
MSC01,MSC03,0.975,0.5571428571428572,8483
MSC01,MSC04,0.9875,0.7250000000000001,8483
MSC01,MSC05,0.975,0.7425,8483
MSC01,MSC06,0.975,0.7714285714285715,8483
MSC01,MSC07,0.975,0.5867857142857142,8483
MSC01,MSC10,0.9875,0.5700000000000001,8483
MSC02,MSC01,0.9875,0.885,8483
MSC02,MSC03,0.9875,0.7267857142857144,8483
MSC02,MSC04,0.9875,0.86,8483
MSC02,MSC05,0.9875,0.865,8483
MSC02,MSC06,0.975,0.8717857142857142,8483
MSC02,MSC07,0.975,0.6957142857142857,8483
MSC02,MSC10,0.975,0.7375,8483
MSC03,MSC01,0.9375,0.6975,8483
MSC03,MSC02,0.95,0.7275,8483
MSC03,MSC04,0.975,0.7325,8483
MSC03,MSC05,0.975,0.86,8483
MSC03,MSC06,0.9,0.6900000000000001,8483
MSC03,MSC07,0.975,0.7025,8483
MSC03,MSC10,0.975,0.7775000000000001,8483
MSC04,MSC01,0.9625,0.615,8483
MSC04,MSC02,0.9875,0.55,8483
MSC04,MSC03,0.9875,0.5953571428571428,8483
MSC04,MSC05,0.9875,0.875,8483
MSC04,MSC06,0.975,0.7332142857142857,8483
MSC04,MSC07,0.9875,0.5675,8483
MSC04,MSC10,0.975,0.6475,8483
MSC05,MSC01,0.9875,0.6074999999999999,8483
MSC05,MSC02,0.9875,0.51,8483
MSC05,MSC03,0.9875,0.6189285714285714,8483
MSC05,MSC04,0.9875,0.735,8483
MSC05,MSC06,0.9875,0.6867857142857142,8483
MSC05,MSC07,0.9875,0.6360714285714286,8483
MSC05,MSC10,0.9875,0.6100000000000001,8483
MSC06,MSC01,0.9625,0.8025,8483
MSC06,MSC02,0.9875,0.8425,8483
MSC06,MSC03,0.95,0.7032142857142857,8483
MSC06,MSC04,0.975,0.8825000000000001,8483
MSC06,MSC05,0.9625,0.9099999999999999,8483
MSC06,MSC07,0.95,0.5899999999999999,8483
MSC06,MSC10,0.95,0.625,8483
MSC07,MSC01,0.975,0.7474999999999999,8483
MSC07,MSC02,0.95,0.6875,8483
MSC07,MSC03,0.9625,0.6028571428571429,8483
MSC07,MSC04,0.95,0.7949999999999999,8483
MSC07,MSC05,0.9375,0.8,8483
MSC07,MSC06,0.95,0.7632142857142856,8483
MSC07,MSC10,0.9625,0.6925000000000001,8483
MSC10,MSC01,0.8875,0.57,8483
MSC10,MSC02,0.925,0.5549999999999999,8483
MSC10,MSC03,0.9,0.6132142857142856,8483
MSC10,MSC04,0.9,0.72,8483
MSC10,MSC05,0.925,0.7,8483
MSC10,MSC06,0.9125,0.7785714285714287,8483
MSC10,MSC07,0.9,0.6564285714285714,8483
MSC01,MSC02,0.9875,0.5574999999999999,9631
MSC01,MSC03,0.9875,0.5939285714285714,9631
MSC01,MSC04,0.975,0.72,9631
MSC01,MSC05,0.975,0.7400000000000001,9631
MSC01,MSC06,0.975,0.8421428571428571,9631
MSC01,MSC07,0.975,0.5971428571428571,9631
MSC01,MSC10,0.975,0.5775,9631
MSC02,MSC01,0.975,0.885,9631
MSC02,MSC03,0.9875,0.7224999999999999,9631
MSC02,MSC04,0.9875,0.8575000000000002,9631
MSC02,MSC05,0.9875,0.8724999999999999,9631
MSC02,MSC06,0.975,0.8721428571428573,9631
MSC02,MSC07,0.925,0.695,9631
MSC02,MSC10,0.975,0.73,9631
MSC03,MSC01,0.95,0.6824999999999999,9631
MSC03,MSC02,0.95,0.7275,9631
MSC03,MSC04,0.975,0.7224999999999999,9631
MSC03,MSC05,0.9,0.8575000000000002,9631
MSC03,MSC06,0.95,0.6696428571428571,9631
MSC03,MSC07,0.9625,0.6892857142857143,9631
MSC03,MSC10,0.95,0.775,9631
MSC04,MSC01,0.9875,0.6050000000000001,9631
MSC04,MSC02,0.9625,0.54,9631
MSC04,MSC03,0.9875,0.624642857142857,9631
MSC04,MSC05,0.9625,0.8674999999999999,9631
MSC04,MSC06,0.9875,0.7378571428571428,9631
MSC04,MSC07,0.9625,0.5925,9631
MSC04,MSC10,0.9875,0.665,9631
MSC05,MSC01,0.9875,0.6074999999999999,9631
MSC05,MSC02,0.9875,0.5125,9631
MSC05,MSC03,0.9875,0.6357142857142858,9631
MSC05,MSC04,0.9875,0.7249999999999999,9631
MSC05,MSC06,0.9875,0.6710714285714287,9631
MSC05,MSC07,0.9875,0.6174999999999999,9631
MSC05,MSC10,0.9875,0.5925,9631
MSC06,MSC01,0.9625,0.7925,9631
MSC06,MSC02,0.975,0.825,9631
MSC06,MSC03,0.9625,0.7078571428571429,9631
MSC06,MSC04,0.9875,0.885,9631
MSC06,MSC05,0.975,0.8975,9631
MSC06,MSC07,0.9625,0.5817857142857144,9631
MSC06,MSC10,0.975,0.6175,9631
MSC07,MSC01,0.95,0.77,9631
MSC07,MSC02,0.95,0.675,9631
MSC07,MSC03,0.9625,0.6174999999999999,9631
MSC07,MSC04,0.9625,0.775,9631
MSC07,MSC05,0.975,0.8324999999999999,9631
MSC07,MSC06,0.925,0.77,9631
MSC07,MSC10,0.95,0.6874999999999999,9631
MSC10,MSC01,0.8875,0.5575,9631
MSC10,MSC02,0.9125,0.54,9631
MSC10,MSC03,0.9,0.6,9631
MSC10,MSC04,0.9,0.74,9631
MSC10,MSC05,0.9,0.6824999999999999,9631
MSC10,MSC06,0.9,0.7867857142857142,9631
MSC10,MSC07,0.8875,0.6617857142857142,9631
MSC01,MSC02,0.9875,0.58,10933
MSC01,MSC03,0.9875,0.5921428571428571,10933
MSC01,MSC04,0.9625,0.7324999999999999,10933
MSC01,MSC05,0.9875,0.7375,10933
MSC01,MSC06,0.975,0.7978571428571428,10933
MSC01,MSC07,0.95,0.6364285714285713,10933
MSC01,MSC10,0.9875,0.5799999999999998,10933
MSC02,MSC01,0.9875,0.8825,10933
MSC02,MSC03,0.9875,0.7317857142857143,10933
MSC02,MSC04,0.975,0.8674999999999999,10933
MSC02,MSC05,0.975,0.8800000000000001,10933
MSC02,MSC06,0.9875,0.8585714285714285,10933
MSC02,MSC07,0.925,0.6896428571428572,10933
MSC02,MSC10,0.975,0.7425,10933
MSC03,MSC01,0.95,0.69,10933
MSC03,MSC02,0.95,0.7224999999999999,10933
MSC03,MSC04,0.9375,0.7474999999999999,10933
MSC03,MSC05,0.9875,0.85,10933
MSC03,MSC06,0.9375,0.6860714285714284,10933
MSC03,MSC07,0.95,0.6892857142857143,10933
MSC03,MSC10,0.95,0.7875,10933
MSC04,MSC01,0.975,0.605,10933
MSC04,MSC02,0.9875,0.5449999999999999,10933
MSC04,MSC03,0.9625,0.6139285714285714,10933
MSC04,MSC05,0.9625,0.8625,10933
MSC04,MSC06,0.9625,0.7346428571428572,10933
MSC04,MSC07,0.9875,0.6275000000000001,10933
MSC04,MSC10,0.9875,0.635,10933
MSC05,MSC01,0.9875,0.615,10933
MSC05,MSC02,0.9875,0.515,10933
MSC05,MSC03,0.9875,0.6367857142857142,10933
MSC05,MSC04,0.9875,0.72,10933
MSC05,MSC06,0.9875,0.6664285714285714,10933
MSC05,MSC07,0.9875,0.6335714285714287,10933
MSC05,MSC10,0.9875,0.61,10933
MSC06,MSC01,0.9875,0.79,10933
MSC06,MSC02,0.9875,0.8299999999999998,10933
MSC06,MSC03,0.9875,0.7135714285714286,10933
MSC06,MSC04,0.9625,0.885,10933
MSC06,MSC05,0.95,0.9225,10933
MSC06,MSC07,0.9625,0.5824999999999999,10933
MSC06,MSC10,0.975,0.6325000000000001,10933
MSC07,MSC01,0.9625,0.7474999999999999,10933
MSC07,MSC02,0.95,0.6599999999999999,10933
MSC07,MSC03,0.9625,0.6125,10933
MSC07,MSC04,0.9625,0.7725,10933
MSC07,MSC05,0.9625,0.8325000000000001,10933
MSC07,MSC06,0.9625,0.805,10933
MSC07,MSC10,0.975,0.6850000000000002,10933
MSC10,MSC01,0.9,0.5525,10933
MSC10,MSC02,0.9125,0.5775,10933
MSC10,MSC03,0.9,0.6,10933
MSC10,MSC04,0.9125,0.7150000000000001,10933
MSC10,MSC05,0.9,0.6725,10933
MSC10,MSC06,0.9125,0.7757142857142858,10933
MSC10,MSC07,0.8875,0.6417857142857143,10933
MSC01,MSC02,0.975,0.58,12413
MSC01,MSC03,0.9375,0.5917857142857141,12413
MSC01,MSC04,0.975,0.7449999999999999,12413
MSC01,MSC05,0.975,0.7100000000000002,12413
MSC01,MSC06,0.95,0.7671428571428571,12413
MSC01,MSC07,0.975,0.5764285714285714,12413
MSC01,MSC10,0.9875,0.5574999999999999,12413
MSC02,MSC01,0.95,0.8674999999999999,12413
MSC02,MSC03,0.975,0.7364285714285714,12413
MSC02,MSC04,0.9875,0.86,12413
MSC02,MSC05,0.925,0.845,12413
MSC02,MSC06,0.9875,0.8707142857142858,12413
MSC02,MSC07,0.9875,0.6817857142857142,12413
MSC02,MSC10,0.9625,0.7575000000000001,12413
MSC03,MSC01,0.975,0.6874999999999999,12413
MSC03,MSC02,0.975,0.7324999999999999,12413
MSC03,MSC04,0.95,0.7274999999999999,12413
MSC03,MSC05,0.9375,0.8699999999999999,12413
MSC03,MSC06,0.975,0.6689285714285715,12413
MSC03,MSC07,0.9375,0.7103571428571429,12413
MSC03,MSC10,0.975,0.75,12413
MSC04,MSC01,0.975,0.595,12413
MSC04,MSC02,0.9875,0.5475000000000001,12413
MSC04,MSC03,0.9875,0.6139285714285714,12413
MSC04,MSC05,0.9625,0.8625,12413
MSC04,MSC06,0.9875,0.7632142857142856,12413
MSC04,MSC07,0.975,0.5800000000000001,12413
MSC04,MSC10,0.975,0.6375,12413
MSC05,MSC01,0.9875,0.62,12413
MSC05,MSC02,0.9875,0.5125,12413
MSC05,MSC03,0.9875,0.6157142857142857,12413
MSC05,MSC04,0.9875,0.7324999999999999,12413
MSC05,MSC06,0.9875,0.67,12413
MSC05,MSC07,0.9875,0.614642857142857,12413
MSC05,MSC10,0.9875,0.5875,12413
MSC06,MSC01,0.975,0.8025,12413
MSC06,MSC02,0.95,0.8200000000000001,12413
MSC06,MSC03,0.9875,0.7310714285714285,12413
MSC06,MSC04,0.975,0.8825,12413
MSC06,MSC05,0.975,0.925,12413
MSC06,MSC07,0.95,0.5917857142857142,12413
MSC06,MSC10,0.9625,0.6124999999999999,12413
MSC07,MSC01,0.925,0.725,12413
MSC07,MSC02,0.9625,0.6775,12413
MSC07,MSC03,0.975,0.6132142857142856,12413
MSC07,MSC04,0.9625,0.77,12413
MSC07,MSC05,0.9625,0.8075000000000001,12413
MSC07,MSC06,0.95,0.7671428571428571,12413
MSC07,MSC10,0.9625,0.69,12413
MSC10,MSC01,0.925,0.5599999999999999,12413
MSC10,MSC02,0.9,0.5449999999999999,12413
MSC10,MSC03,0.8875,0.5939285714285714,12413
MSC10,MSC04,0.9,0.7175,12413
MSC10,MSC05,0.875,0.6849999999999999,12413
MSC10,MSC06,0.9,0.7914285714285715,12413
MSC10,MSC07,0.925,0.6628571428571428,12413
MSC01,MSC02,0.9875,0.5549999999999999,14092
MSC01,MSC03,0.975,0.5642857142857143,14092
MSC01,MSC04,0.95,0.7425,14092
MSC01,MSC05,0.9625,0.7424999999999999,14092
MSC01,MSC06,0.9875,0.8028571428571428,14092
MSC01,MSC07,0.975,0.5871428571428572,14092
MSC01,MSC10,0.95,0.5850000000000001,14092
MSC02,MSC01,0.9625,0.8799999999999999,14092
MSC02,MSC03,0.9875,0.7253571428571428,14092
MSC02,MSC04,0.9875,0.8625,14092
MSC02,MSC05,0.975,0.8574999999999999,14092
MSC02,MSC06,0.975,0.8714285714285713,14092
MSC02,MSC07,0.9875,0.6792857142857143,14092
MSC02,MSC10,0.9875,0.7550000000000001,14092
MSC03,MSC01,0.9375,0.6975,14092
MSC03,MSC02,0.9125,0.725,14092
MSC03,MSC04,0.975,0.7375,14092
MSC03,MSC05,0.975,0.8700000000000001,14092
MSC03,MSC06,0.975,0.6575,14092
MSC03,MSC07,0.9375,0.6910714285714286,14092
MSC03,MSC10,0.9875,0.7675,14092
MSC04,MSC01,0.9625,0.5925,14092
MSC04,MSC02,0.9875,0.5625,14092
MSC04,MSC03,0.975,0.6228571428571428,14092
MSC04,MSC05,0.975,0.875,14092
MSC04,MSC06,0.975,0.7657142857142857,14092
MSC04,MSC07,0.9625,0.5892857142857143,14092
MSC04,MSC10,0.9625,0.64,14092
MSC05,MSC01,0.9875,0.615,14092
MSC05,MSC02,0.9875,0.51,14092
MSC05,MSC03,0.9875,0.6478571428571428,14092
MSC05,MSC04,0.9875,0.7424999999999999,14092
MSC05,MSC06,0.9875,0.6632142857142858,14092
MSC05,MSC07,0.9875,0.6185714285714285,14092
MSC05,MSC10,0.9875,0.5999999999999999,14092
MSC06,MSC01,0.9875,0.8074999999999999,14092
MSC06,MSC02,0.9875,0.8225,14092
MSC06,MSC03,0.9625,0.7074999999999999,14092
MSC06,MSC04,0.9625,0.885,14092
MSC06,MSC05,0.9625,0.9225,14092
MSC06,MSC07,0.9625,0.5821428571428571,14092
MSC06,MSC10,0.975,0.62,14092
MSC07,MSC01,0.95,0.73,14092
MSC07,MSC02,0.9625,0.655,14092
MSC07,MSC03,0.9625,0.6003571428571428,14092
MSC07,MSC04,0.95,0.7899999999999999,14092
MSC07,MSC05,0.9375,0.8074999999999999,14092
MSC07,MSC06,0.9625,0.7914285714285715,14092
MSC07,MSC10,0.9625,0.7075,14092
MSC10,MSC01,0.8875,0.5624999999999999,14092
MSC10,MSC02,0.8875,0.565,14092
MSC10,MSC03,0.9,0.6021428571428571,14092
MSC10,MSC04,0.9,0.7175,14092
MSC10,MSC05,0.9,0.68,14092
MSC10,MSC06,0.9,0.7767857142857142,14092
MSC10,MSC07,0.925,0.6478571428571428,14092
MSC01,MSC02,0.95,0.5825,15998
MSC01,MSC03,0.975,0.5942857142857143,15998
MSC01,MSC04,0.925,0.7224999999999999,15998
MSC01,MSC05,0.9875,0.7474999999999999,15998
MSC01,MSC06,0.975,0.7921428571428573,15998
MSC01,MSC07,0.975,0.5782142857142857,15998
MSC01,MSC10,0.975,0.5850000000000001,15998
MSC02,MSC01,0.9875,0.8875,15998
MSC02,MSC03,0.9875,0.7342857142857143,15998
MSC02,MSC04,0.9875,0.8625,15998
MSC02,MSC05,0.975,0.865,15998
MSC02,MSC06,0.975,0.8592857142857143,15998
MSC02,MSC07,0.9875,0.6896428571428572,15998
MSC02,MSC10,0.9875,0.74,15998
MSC03,MSC01,0.95,0.685,15998
MSC03,MSC02,0.95,0.7225,15998
MSC03,MSC04,0.95,0.7525000000000001,15998
MSC03,MSC05,0.9875,0.85,15998
MSC03,MSC06,0.9875,0.6760714285714285,15998
MSC03,MSC07,0.9375,0.7003571428571429,15998
MSC03,MSC10,0.975,0.7749999999999999,15998
MSC04,MSC01,0.975,0.6174999999999999,15998
MSC04,MSC02,0.975,0.5725,15998
MSC04,MSC03,0.975,0.6228571428571429,15998
MSC04,MSC05,0.9875,0.8700000000000001,15998
MSC04,MSC06,0.95,0.7660714285714285,15998
MSC04,MSC07,0.95,0.5810714285714285,15998
MSC04,MSC10,0.975,0.6375,15998
MSC05,MSC01,0.9875,0.615,15998
MSC05,MSC02,0.9875,0.5125,15998
MSC05,MSC03,0.9875,0.6314285714285715,15998
MSC05,MSC04,0.9875,0.7275,15998
MSC05,MSC06,0.9875,0.6610714285714285,15998
MSC05,MSC07,0.9875,0.6228571428571428,15998
MSC05,MSC10,0.9875,0.5974999999999999,15998
MSC06,MSC01,0.9625,0.7975,15998
MSC06,MSC02,0.9625,0.8300000000000001,15998
MSC06,MSC03,0.975,0.7160714285714286,15998
MSC06,MSC04,0.9625,0.9,15998
MSC06,MSC05,0.9875,0.9225,15998
MSC06,MSC07,0.9375,0.585,15998
MSC06,MSC10,0.9375,0.6175,15998
MSC07,MSC01,0.975,0.7875,15998
MSC07,MSC02,0.95,0.6825,15998
MSC07,MSC03,0.975,0.6192857142857143,15998
MSC07,MSC04,0.9625,0.7625,15998
MSC07,MSC05,0.9625,0.8,15998
MSC07,MSC06,0.95,0.7767857142857142,15998
MSC07,MSC10,0.9625,0.6900000000000001,15998
MSC10,MSC01,0.8875,0.5700000000000001,15998
MSC10,MSC02,0.9,0.5425,15998
MSC10,MSC03,0.8875,0.6039285714285715,15998
MSC10,MSC04,0.9125,0.7325000000000002,15998
MSC10,MSC05,0.925,0.675,15998
MSC10,MSC06,0.9,0.7664285714285715,15998
MSC10,MSC07,0.9,0.6571428571428571,15998
MSC01,MSC02,0.975,0.5825,18162
MSC01,MSC03,0.975,0.5807142857142857,18162
MSC01,MSC04,0.9875,0.7150000000000001,18162
MSC01,MSC05,0.9375,0.7025,18162
MSC01,MSC06,0.95,0.7753571428571429,18162
MSC01,MSC07,0.975,0.5821428571428572,18162
MSC01,MSC10,0.975,0.5774999999999999,18162
MSC02,MSC01,0.9875,0.8775000000000001,18162
MSC02,MSC03,0.975,0.7150000000000001,18162
