,train_sub,test_sub,task,acc,Features
87,MSC05,MSC02,mixed,0.485,40
88,MSC05,MSC02,motor,0.54,40
89,MSC05,MSC02,mem,0.6050000000000001,40
90,MSC05,MSC03,mixed,0.505,40
91,MSC05,MSC03,motor,0.7150000000000001,40
92,MSC05,MSC03,mem,0.5375,40
93,MSC05,MSC04,mixed,0.515,40
94,MSC05,MSC04,motor,0.48,40
95,MSC05,MSC04,mem,0.5,40
96,MSC05,MSC06,mixed,0.485,40
97,MSC05,MSC06,motor,0.6277777777777778,40
98,MSC05,MSC06,mem,0.57,40
99,MSC05,MSC07,mixed,0.57,40
100,MSC05,MSC07,motor,0.4444444444444445,40
101,MSC05,MSC07,mem,0.485,40
102,MSC05,MSC10,mixed,0.5,40
103,MSC05,MSC10,motor,0.485,40
104,MSC05,MSC10,mem,0.5949999999999999,40
105,MSC06,MSC01,mixed,0.52,40
106,MSC06,MSC01,motor,0.4555555555555556,40
107,MSC06,MSC01,mem,0.465,40
108,MSC06,MSC02,mixed,0.5549999999999999,40
109,MSC06,MSC02,motor,0.5499999999999999,40
110,MSC06,MSC02,mem,0.5149999999999999,40
111,MSC06,MSC03,mixed,0.525,40
112,MSC06,MSC03,motor,0.5166666666666666,40
113,MSC06,MSC03,mem,0.48125,40
114,MSC06,MSC04,mixed,0.525,40
115,MSC06,MSC04,motor,0.5111111111111112,40
116,MSC06,MSC04,mem,0.505,40
117,MSC06,MSC05,mixed,0.445,40
118,MSC06,MSC05,motor,0.4111111111111111,40
119,MSC06,MSC05,mem,0.5499999999999999,40
120,MSC06,MSC07,mixed,0.575,40
121,MSC06,MSC07,motor,0.5,40
122,MSC06,MSC07,mem,0.575,40
123,MSC06,MSC10,mixed,0.5449999999999999,40
124,MSC06,MSC10,motor,0.6944444444444445,40
125,MSC06,MSC10,mem,0.365,40
126,MSC07,MSC01,mixed,0.5149999999999999,40
127,MSC07,MSC01,motor,0.4222222222222222,40
128,MSC07,MSC01,mem,0.5,40
129,MSC07,MSC02,mixed,0.595,40
130,MSC07,MSC02,motor,0.4611111111111112,40
131,MSC07,MSC02,mem,0.6200000000000001,40
132,MSC07,MSC03,mixed,0.505,40
133,MSC07,MSC03,motor,0.37777777777777777,40
134,MSC07,MSC03,mem,0.6375,40
135,MSC07,MSC04,mixed,0.4900000000000001,40
136,MSC07,MSC04,motor,0.4722222222222222,40
137,MSC07,MSC04,mem,0.375,40
138,MSC07,MSC05,mixed,0.4900000000000001,40
139,MSC07,MSC05,motor,0.5055555555555555,40
140,MSC07,MSC05,mem,0.5149999999999999,40
141,MSC07,MSC06,mixed,0.57,40
142,MSC07,MSC06,motor,0.537037037037037,40
143,MSC07,MSC06,mem,0.5050000000000001,40
144,MSC07,MSC10,mixed,0.5249999999999999,40
145,MSC07,MSC10,motor,0.34444444444444444,40
146,MSC07,MSC10,mem,0.51,40
147,MSC10,MSC01,mixed,0.4900000000000001,40
148,MSC10,MSC01,motor,0.57,40
149,MSC10,MSC01,mem,0.5599999999999999,40
150,MSC10,MSC02,mixed,0.5750000000000001,40
151,MSC10,MSC02,motor,0.63,40
152,MSC10,MSC02,mem,0.8099999999999999,40
153,MSC10,MSC03,mixed,0.5949999999999999,40
154,MSC10,MSC03,motor,0.655,40
155,MSC10,MSC03,mem,0.46875,40
156,MSC10,MSC04,mixed,0.63,40
157,MSC10,MSC04,motor,0.4400000000000001,40
158,MSC10,MSC04,mem,0.515,40
159,MSC10,MSC05,mixed,0.6300000000000001,40
160,MSC10,MSC05,motor,0.485,40
161,MSC10,MSC05,mem,0.775,40
162,MSC10,MSC06,mixed,0.465,40
163,MSC10,MSC06,motor,0.7111111111111109,40
164,MSC10,MSC06,mem,0.47,40
165,MSC10,MSC07,mixed,0.4550000000000001,40
166,MSC10,MSC07,motor,0.3,40
167,MSC10,MSC07,mem,0.5,40
0,MSC01,MSC02,mixed,0.63,50
1,MSC01,MSC02,motor,0.6199999999999999,50
2,MSC01,MSC02,mem,0.6799999999999999,50
3,MSC01,MSC03,mixed,0.5999999999999999,50
4,MSC01,MSC03,motor,0.565,50
5,MSC01,MSC03,mem,0.60625,50
6,MSC01,MSC04,mixed,0.6049999999999999,50
7,MSC01,MSC04,motor,0.595,50
8,MSC01,MSC04,mem,0.5549999999999999,50
9,MSC01,MSC05,mixed,0.5399999999999999,50
10,MSC01,MSC05,motor,0.6849999999999999,50
11,MSC01,MSC05,mem,0.5899999999999999,50
12,MSC01,MSC06,mixed,0.385,50
13,MSC01,MSC06,motor,0.5666666666666667,50
14,MSC01,MSC06,mem,0.4950000000000001,50
15,MSC01,MSC07,mixed,0.47,50
16,MSC01,MSC07,motor,0.6277777777777777,50
17,MSC01,MSC07,mem,0.7050000000000001,50
18,MSC01,MSC10,mixed,0.4600000000000001,50
19,MSC01,MSC10,motor,0.52,50
20,MSC01,MSC10,mem,0.6850000000000002,50
21,MSC02,MSC01,mixed,0.6899999999999998,50
22,MSC02,MSC01,motor,0.665,50
23,MSC02,MSC01,mem,0.5700000000000001,50
24,MSC02,MSC03,mixed,0.51,50
25,MSC02,MSC03,motor,0.4800000000000001,50
26,MSC02,MSC03,mem,0.64375,50
27,MSC02,MSC04,mixed,0.53,50
28,MSC02,MSC04,motor,0.51,50
29,MSC02,MSC04,mem,0.515,50
30,MSC02,MSC05,mixed,0.505,50
31,MSC02,MSC05,motor,0.63,50
32,MSC02,MSC05,mem,0.53,50
33,MSC02,MSC06,mixed,0.425,50
34,MSC02,MSC06,motor,0.4388888888888888,50
35,MSC02,MSC06,mem,0.395,50
36,MSC02,MSC07,mixed,0.595,50
37,MSC02,MSC07,motor,0.5,50
38,MSC02,MSC07,mem,0.6200000000000001,50
39,MSC02,MSC10,mixed,0.485,50
40,MSC02,MSC10,motor,0.7699999999999999,50
41,MSC02,MSC10,mem,0.6849999999999999,50
42,MSC03,MSC01,mixed,0.58,50
43,MSC03,MSC01,motor,0.595,50
44,MSC03,MSC01,mem,0.6687500000000001,50
45,MSC03,MSC02,mixed,0.605,50
46,MSC03,MSC02,motor,0.4750000000000001,50
47,MSC03,MSC02,mem,0.65625,50
48,MSC03,MSC04,mixed,0.7100000000000001,50
49,MSC03,MSC04,motor,0.5050000000000001,50
50,MSC03,MSC04,mem,0.4312500000000001,50
51,MSC03,MSC05,mixed,0.3150000000000001,50
52,MSC03,MSC05,motor,0.765,50
53,MSC03,MSC05,mem,0.6812500000000001,50
54,MSC03,MSC06,mixed,0.465,50
55,MSC03,MSC06,motor,0.4333333333333334,50
56,MSC03,MSC06,mem,0.625,50
57,MSC03,MSC07,mixed,0.4950000000000001,50
58,MSC03,MSC07,motor,0.6500000000000001,50
59,MSC03,MSC07,mem,0.5937499999999999,50
60,MSC03,MSC10,mixed,0.4800000000000001,50
61,MSC03,MSC10,motor,0.44,50
62,MSC03,MSC10,mem,0.5250000000000001,50
63,MSC04,MSC01,mixed,0.5599999999999999,50
64,MSC04,MSC01,motor,0.545,50
65,MSC04,MSC01,mem,0.77,50
66,MSC04,MSC02,mixed,0.55,50
67,MSC04,MSC02,motor,0.5650000000000001,50
68,MSC04,MSC02,mem,0.5549999999999999,50
69,MSC04,MSC03,mixed,0.69,50
70,MSC04,MSC03,motor,0.5349999999999999,50
71,MSC04,MSC03,mem,0.45625,50
72,MSC04,MSC05,mixed,0.6900000000000002,50
73,MSC04,MSC05,motor,0.625,50
74,MSC04,MSC05,mem,0.48,50
75,MSC04,MSC06,mixed,0.415,50
76,MSC04,MSC06,motor,0.42777777777777787,50
77,MSC04,MSC06,mem,0.45,50
78,MSC04,MSC07,mixed,0.315,50
79,MSC04,MSC07,motor,0.4111111111111111,50
80,MSC04,MSC07,mem,0.585,50
81,MSC04,MSC10,mixed,0.395,50
82,MSC04,MSC10,motor,0.47,50
83,MSC04,MSC10,mem,0.6950000000000001,50
84,MSC05,MSC01,mixed,0.53,50
85,MSC05,MSC01,motor,0.5850000000000001,50
86,MSC05,MSC01,mem,0.6199999999999999,50
87,MSC05,MSC02,mixed,0.5799999999999998,50
88,MSC05,MSC02,motor,0.605,50
89,MSC05,MSC02,mem,0.65,50
90,MSC05,MSC03,mixed,0.42,50
91,MSC05,MSC03,motor,0.6950000000000001,50
92,MSC05,MSC03,mem,0.69375,50
93,MSC05,MSC04,mixed,0.5999999999999999,50
94,MSC05,MSC04,motor,0.6100000000000001,50
95,MSC05,MSC04,mem,0.515,50
96,MSC05,MSC06,mixed,0.485,50
97,MSC05,MSC06,motor,0.42777777777777787,50
98,MSC05,MSC06,mem,0.63,50
99,MSC05,MSC07,mixed,0.495,50
100,MSC05,MSC07,motor,0.6,50
101,MSC05,MSC07,mem,0.55,50
102,MSC05,MSC10,mixed,0.5549999999999999,50
103,MSC05,MSC10,motor,0.605,50
104,MSC05,MSC10,mem,0.525,50
105,MSC06,MSC01,mixed,0.5,50
106,MSC06,MSC01,motor,0.5611111111111111,50
107,MSC06,MSC01,mem,0.415,50
108,MSC06,MSC02,mixed,0.485,50
109,MSC06,MSC02,motor,0.4555555555555556,50
110,MSC06,MSC02,mem,0.435,50
111,MSC06,MSC03,mixed,0.5850000000000001,50
112,MSC06,MSC03,motor,0.43888888888888894,50
113,MSC06,MSC03,mem,0.65625,50
114,MSC06,MSC04,mixed,0.32,50
115,MSC06,MSC04,motor,0.5555555555555556,50
116,MSC06,MSC04,mem,0.4900000000000001,50
117,MSC06,MSC05,mixed,0.53,50
118,MSC06,MSC05,motor,0.4555555555555556,50
119,MSC06,MSC05,mem,0.55,50
120,MSC06,MSC07,mixed,0.47,50
121,MSC06,MSC07,motor,0.54320987654321,50
122,MSC06,MSC07,mem,0.4800000000000001,50
123,MSC06,MSC10,mixed,0.525,50
124,MSC06,MSC10,motor,0.4222222222222223,50
125,MSC06,MSC10,mem,0.4,50
126,MSC07,MSC01,mixed,0.4800000000000001,50
127,MSC07,MSC01,motor,0.5722222222222222,50
128,MSC07,MSC01,mem,0.6950000000000001,50
129,MSC07,MSC02,mixed,0.6049999999999999,50
130,MSC07,MSC02,motor,0.5888888888888888,50
131,MSC07,MSC02,mem,0.5750000000000001,50
132,MSC07,MSC03,mixed,0.37,50
133,MSC07,MSC03,motor,0.4777777777777778,50
134,MSC07,MSC03,mem,0.59375,50
135,MSC07,MSC04,mixed,0.4250000000000001,50
136,MSC07,MSC04,motor,0.45,50
137,MSC07,MSC04,mem,0.51,50
138,MSC07,MSC05,mixed,0.515,50
139,MSC07,MSC05,motor,0.6333333333333333,50
140,MSC07,MSC05,mem,0.65,50
141,MSC07,MSC06,mixed,0.4600000000000001,50
142,MSC07,MSC06,motor,0.5432098765432098,50
143,MSC07,MSC06,mem,0.575,50
144,MSC07,MSC10,mixed,0.4,50
145,MSC07,MSC10,motor,0.5555555555555556,50
146,MSC07,MSC10,mem,0.635,50
147,MSC10,MSC01,mixed,0.32,50
148,MSC10,MSC01,motor,0.42,50
149,MSC10,MSC01,mem,0.6199999999999999,50
150,MSC10,MSC02,mixed,0.5349999999999999,50
151,MSC10,MSC02,motor,0.775,50
152,MSC10,MSC02,mem,0.595,50
153,MSC10,MSC03,mixed,0.545,50
154,MSC10,MSC03,motor,0.575,50
155,MSC10,MSC03,mem,0.5125,50
156,MSC10,MSC04,mixed,0.355,50
157,MSC10,MSC04,motor,0.4400000000000001,50
158,MSC10,MSC04,mem,0.585,50
159,MSC10,MSC05,mixed,0.51,50
160,MSC10,MSC05,motor,0.595,50
161,MSC10,MSC05,mem,0.455,50
162,MSC10,MSC06,mixed,0.39,50
163,MSC10,MSC06,motor,0.3611111111111111,50
164,MSC10,MSC06,mem,0.405,50
165,MSC10,MSC07,mixed,0.4700000000000001,50
166,MSC10,MSC07,motor,0.6555555555555554,50
167,MSC10,MSC07,mem,0.7200000000000001,50
0,MSC01,MSC02,mixed,0.585,60
1,MSC01,MSC02,motor,0.675,60
2,MSC01,MSC02,mem,0.77,60
3,MSC01,MSC03,mixed,0.605,60
4,MSC01,MSC03,motor,0.66,60
5,MSC01,MSC03,mem,0.53125,60
6,MSC01,MSC04,mixed,0.53,60
7,MSC01,MSC04,motor,0.56,60
8,MSC01,MSC04,mem,0.52,60
9,MSC01,MSC05,mixed,0.5700000000000001,60
10,MSC01,MSC05,motor,0.355,60
11,MSC01,MSC05,mem,0.58,60
12,MSC01,MSC06,mixed,0.53,60
13,MSC01,MSC06,motor,0.7166666666666667,60
14,MSC01,MSC06,mem,0.6299999999999999,60
15,MSC01,MSC07,mixed,0.58,60
16,MSC01,MSC07,motor,0.5666666666666667,60
17,MSC01,MSC07,mem,0.62,60
18,MSC01,MSC10,mixed,0.4950000000000001,60
19,MSC01,MSC10,motor,0.38,60
20,MSC01,MSC10,mem,0.6950000000000001,60
21,MSC02,MSC01,mixed,0.745,60
22,MSC02,MSC01,motor,0.6900000000000002,60
23,MSC02,MSC01,mem,0.7749999999999999,60
24,MSC02,MSC03,mixed,0.635,60
25,MSC02,MSC03,motor,0.5,60
26,MSC02,MSC03,mem,0.5875,60
27,MSC02,MSC04,mixed,0.7050000000000001,60
28,MSC02,MSC04,motor,0.5549999999999999,60
29,MSC02,MSC04,mem,0.495,60
30,MSC02,MSC05,mixed,0.5349999999999999,60
31,MSC02,MSC05,motor,0.405,60
32,MSC02,MSC05,mem,0.5999999999999999,60
33,MSC02,MSC06,mixed,0.52,60
34,MSC02,MSC06,motor,0.6222222222222221,60
35,MSC02,MSC06,mem,0.465,60
36,MSC02,MSC07,mixed,0.595,60
37,MSC02,MSC07,motor,0.6333333333333334,60
38,MSC02,MSC07,mem,0.61,60
39,MSC02,MSC10,mixed,0.43,60
40,MSC02,MSC10,motor,0.5449999999999999,60
41,MSC02,MSC10,mem,0.5149999999999999,60
42,MSC03,MSC01,mixed,0.53,60
43,MSC03,MSC01,motor,0.63,60
44,MSC03,MSC01,mem,0.525,60
45,MSC03,MSC02,mixed,0.595,60
46,MSC03,MSC02,motor,0.3950000000000001,60
47,MSC03,MSC02,mem,0.50625,60
48,MSC03,MSC04,mixed,0.515,60
49,MSC03,MSC04,motor,0.61,60
50,MSC03,MSC04,mem,0.4625,60
51,MSC03,MSC05,mixed,0.4750000000000001,60
52,MSC03,MSC05,motor,0.4300000000000001,60
53,MSC03,MSC05,mem,0.4875,60
54,MSC03,MSC06,mixed,0.5349999999999999,60
55,MSC03,MSC06,motor,0.5555555555555556,60
56,MSC03,MSC06,mem,0.43125,60
57,MSC03,MSC07,mixed,0.41,60
58,MSC03,MSC07,motor,0.4555555555555556,60
59,MSC03,MSC07,mem,0.4125,60
60,MSC03,MSC10,mixed,0.32,60
61,MSC03,MSC10,motor,0.365,60
62,MSC03,MSC10,mem,0.68125,60
63,MSC04,MSC01,mixed,0.51,60
64,MSC04,MSC01,motor,0.5,60
65,MSC04,MSC01,mem,0.72,60
66,MSC04,MSC02,mixed,0.6050000000000001,60
67,MSC04,MSC02,motor,0.595,60
68,MSC04,MSC02,mem,0.5149999999999999,60
69,MSC04,MSC03,mixed,0.525,60
70,MSC04,MSC03,motor,0.6000000000000001,60
71,MSC04,MSC03,mem,0.45,60
72,MSC04,MSC05,mixed,0.4600000000000001,60
73,MSC04,MSC05,motor,0.515,60
74,MSC04,MSC05,mem,0.4550000000000001,60
75,MSC04,MSC06,mixed,0.6500000000000001,60
76,MSC04,MSC06,motor,0.5,60
77,MSC04,MSC06,mem,0.485,60
78,MSC04,MSC07,mixed,0.54,60
79,MSC04,MSC07,motor,0.4611111111111112,60
80,MSC04,MSC07,mem,0.5349999999999999,60
81,MSC04,MSC10,mixed,0.4550000000000001,60
82,MSC04,MSC10,motor,0.435,60
83,MSC04,MSC10,mem,0.5,60
84,MSC05,MSC01,mixed,0.5249999999999999,60
85,MSC05,MSC01,motor,0.39,60
86,MSC05,MSC01,mem,0.55,60
87,MSC05,MSC02,mixed,0.54,60
88,MSC05,MSC02,motor,0.41,60
89,MSC05,MSC02,mem,0.525,60
90,MSC05,MSC03,mixed,0.535,60
91,MSC05,MSC03,motor,0.39,60
92,MSC05,MSC03,mem,0.6125,60
93,MSC05,MSC04,mixed,0.4,60
94,MSC05,MSC04,motor,0.6499999999999999,60
95,MSC05,MSC04,mem,0.4350000000000001,60
96,MSC05,MSC06,mixed,0.3650000000000001,60
97,MSC05,MSC06,motor,0.6222222222222222,60
98,MSC05,MSC06,mem,0.51,60
99,MSC05,MSC07,mixed,0.5,60
100,MSC05,MSC07,motor,0.5111111111111111,60
101,MSC05,MSC07,mem,0.5,60
102,MSC05,MSC10,mixed,0.62,60
103,MSC05,MSC10,motor,0.545,60
104,MSC05,MSC10,mem,0.59,60
105,MSC06,MSC01,mixed,0.575,60
106,MSC06,MSC01,motor,0.7388888888888888,60
107,MSC06,MSC01,mem,0.4900000000000001,60
108,MSC06,MSC02,mixed,0.495,60
109,MSC06,MSC02,motor,0.6333333333333333,60
110,MSC06,MSC02,mem,0.575,60
111,MSC06,MSC03,mixed,0.445,60
112,MSC06,MSC03,motor,0.4944444444444445,60
113,MSC06,MSC03,mem,0.4,60
114,MSC06,MSC04,mixed,0.5000000000000001,60
115,MSC06,MSC04,motor,0.5277777777777779,60
116,MSC06,MSC04,mem,0.465,60
117,MSC06,MSC05,mixed,0.5349999999999999,60
118,MSC06,MSC05,motor,0.55,60
119,MSC06,MSC05,mem,0.5399999999999999,60
120,MSC06,MSC07,mixed,0.635,60
121,MSC06,MSC07,motor,0.4876543209876544,60
122,MSC06,MSC07,mem,0.75,60
123,MSC06,MSC10,mixed,0.47,60
124,MSC06,MSC10,motor,0.5055555555555556,60
125,MSC06,MSC10,mem,0.5399999999999999,60
126,MSC07,MSC01,mixed,0.4550000000000001,60
127,MSC07,MSC01,motor,0.4944444444444445,60
128,MSC07,MSC01,mem,0.4900000000000001,60
129,MSC07,MSC02,mixed,0.415,60
130,MSC07,MSC02,motor,0.7,60
131,MSC07,MSC02,mem,0.5549999999999999,60
132,MSC07,MSC03,mixed,0.395,60
133,MSC07,MSC03,motor,0.6055555555555556,60
134,MSC07,MSC03,mem,0.34375,60
135,MSC07,MSC04,mixed,0.6950000000000001,60
136,MSC07,MSC04,motor,0.4944444444444445,60
137,MSC07,MSC04,mem,0.5700000000000001,60
138,MSC07,MSC05,mixed,0.4550000000000001,60
139,MSC07,MSC05,motor,0.4777777777777778,60
140,MSC07,MSC05,mem,0.5599999999999999,60
141,MSC07,MSC06,mixed,0.4900000000000001,60
142,MSC07,MSC06,motor,0.4691358024691358,60
143,MSC07,MSC06,mem,0.665,60
144,MSC07,MSC10,mixed,0.46,60
145,MSC07,MSC10,motor,0.6666666666666666,60
146,MSC07,MSC10,mem,0.57,60
147,MSC10,MSC01,mixed,0.53,60
148,MSC10,MSC01,motor,0.5599999999999998,60
149,MSC10,MSC01,mem,0.6199999999999999,60
150,MSC10,MSC02,mixed,0.4600000000000001,60
151,MSC10,MSC02,motor,0.495,60
152,MSC10,MSC02,mem,0.67,60
153,MSC10,MSC03,mixed,0.35,60
154,MSC10,MSC03,motor,0.39,60
155,MSC10,MSC03,mem,0.6125,60
156,MSC10,MSC04,mixed,0.39,60
157,MSC10,MSC04,motor,0.55,60
158,MSC10,MSC04,mem,0.635,60
159,MSC10,MSC05,mixed,0.67,60
160,MSC10,MSC05,motor,0.5549999999999999,60
161,MSC10,MSC05,mem,0.5399999999999999,60
162,MSC10,MSC06,mixed,0.395,60
163,MSC10,MSC06,motor,0.5055555555555555,60
164,MSC10,MSC06,mem,0.43,60
165,MSC10,MSC07,mixed,0.3800000000000001,60
166,MSC10,MSC07,motor,0.5444444444444444,60
167,MSC10,MSC07,mem,0.4900000000000001,60
0,MSC01,MSC02,mixed,0.655,70
1,MSC01,MSC02,motor,0.35500000000000004,70
2,MSC01,MSC02,mem,0.575,70
3,MSC01,MSC03,mixed,0.465,70
4,MSC01,MSC03,motor,0.41,70
5,MSC01,MSC03,mem,0.56875,70
6,MSC01,MSC04,mixed,0.7299999999999999,70
7,MSC01,MSC04,motor,0.565,70
8,MSC01,MSC04,mem,0.5499999999999999,70
9,MSC01,MSC05,mixed,0.6099999999999999,70
10,MSC01,MSC05,motor,0.5249999999999999,70
11,MSC01,MSC05,mem,0.4400000000000001,70
12,MSC01,MSC06,mixed,0.4400000000000001,70
13,MSC01,MSC06,motor,0.38333333333333336,70
14,MSC01,MSC06,mem,0.34,70
15,MSC01,MSC07,mixed,0.5249999999999999,70
16,MSC01,MSC07,motor,0.5388888888888889,70
17,MSC01,MSC07,mem,0.4900000000000001,70
18,MSC01,MSC10,mixed,0.5599999999999999,70
19,MSC01,MSC10,motor,0.4500000000000001,70
20,MSC01,MSC10,mem,0.7150000000000001,70
21,MSC02,MSC01,mixed,0.635,70
22,MSC02,MSC01,motor,0.315,70
23,MSC02,MSC01,mem,0.47,70
24,MSC02,MSC03,mixed,0.495,70
25,MSC02,MSC03,motor,0.515,70
26,MSC02,MSC03,mem,0.56875,70
27,MSC02,MSC04,mixed,0.525,70
28,MSC02,MSC04,motor,0.48,70
29,MSC02,MSC04,mem,0.51,70
30,MSC02,MSC05,mixed,0.5299999999999999,70
31,MSC02,MSC05,motor,0.65,70
32,MSC02,MSC05,mem,0.5449999999999999,70
33,MSC02,MSC06,mixed,0.4900000000000001,70
34,MSC02,MSC06,motor,0.5333333333333333,70
35,MSC02,MSC06,mem,0.685,70
36,MSC02,MSC07,mixed,0.495,70
37,MSC02,MSC07,motor,0.7555555555555555,70
38,MSC02,MSC07,mem,0.5,70
39,MSC02,MSC10,mixed,0.495,70
40,MSC02,MSC10,motor,0.525,70
41,MSC02,MSC10,mem,0.495,70
42,MSC03,MSC01,mixed,0.325,70
43,MSC03,MSC01,motor,0.35999999999999993,70
44,MSC03,MSC01,mem,0.5874999999999999,70
45,MSC03,MSC02,mixed,0.52,70
46,MSC03,MSC02,motor,0.5700000000000001,70
47,MSC03,MSC02,mem,0.51875,70
48,MSC03,MSC04,mixed,0.5349999999999999,70
49,MSC03,MSC04,motor,0.51,70
50,MSC03,MSC04,mem,0.475,70
51,MSC03,MSC05,mixed,0.615,70
52,MSC03,MSC05,motor,0.6900000000000002,70
53,MSC03,MSC05,mem,0.78125,70
54,MSC03,MSC06,mixed,0.7100000000000001,70
55,MSC03,MSC06,motor,0.7777777777777778,70
56,MSC03,MSC06,mem,0.5687500000000001,70
57,MSC03,MSC07,mixed,0.6799999999999999,70
58,MSC03,MSC07,motor,0.4333333333333334,70
59,MSC03,MSC07,mem,0.6000000000000001,70
60,MSC03,MSC10,mixed,0.4800000000000001,70
61,MSC03,MSC10,motor,0.5549999999999999,70
62,MSC03,MSC10,mem,0.51875,70
63,MSC04,MSC01,mixed,0.5499999999999999,70
64,MSC04,MSC01,motor,0.4900000000000001,70
65,MSC04,MSC01,mem,0.6100000000000001,70
66,MSC04,MSC02,mixed,0.5149999999999999,70
67,MSC04,MSC02,motor,0.4900000000000001,70
68,MSC04,MSC02,mem,0.5900000000000001,70
69,MSC04,MSC03,mixed,0.4800000000000001,70
70,MSC04,MSC03,motor,0.495,70
71,MSC04,MSC03,mem,0.40625,70
72,MSC04,MSC05,mixed,0.51,70
73,MSC04,MSC05,motor,0.53,70
74,MSC04,MSC05,mem,0.48,70
75,MSC04,MSC06,mixed,0.5349999999999999,70
76,MSC04,MSC06,motor,0.5,70
77,MSC04,MSC06,mem,0.5249999999999999,70
78,MSC04,MSC07,mixed,0.6449999999999999,70
79,MSC04,MSC07,motor,0.6388888888888888,70
80,MSC04,MSC07,mem,0.59,70
81,MSC04,MSC10,mixed,0.51,70
82,MSC04,MSC10,motor,0.5149999999999999,70
83,MSC04,MSC10,mem,0.575,70
84,MSC05,MSC01,mixed,0.625,70
85,MSC05,MSC01,motor,0.41,70
86,MSC05,MSC01,mem,0.39,70
87,MSC05,MSC02,mixed,0.595,70
88,MSC05,MSC02,motor,0.625,70
89,MSC05,MSC02,mem,0.615,70
90,MSC05,MSC03,mixed,0.6799999999999999,70
91,MSC05,MSC03,motor,0.61,70
92,MSC05,MSC03,mem,0.68125,70
93,MSC05,MSC04,mixed,0.375,70
94,MSC05,MSC04,motor,0.545,70
95,MSC05,MSC04,mem,0.445,70
96,MSC05,MSC06,mixed,0.4750000000000001,70
97,MSC05,MSC06,motor,0.538888888888889,70
98,MSC05,MSC06,mem,0.685,70
99,MSC05,MSC07,mixed,0.7200000000000001,70
100,MSC05,MSC07,motor,0.5333333333333334,70
101,MSC05,MSC07,mem,0.6450000000000001,70
102,MSC05,MSC10,mixed,0.44,70
103,MSC05,MSC10,motor,0.51,70
104,MSC05,MSC10,mem,0.47,70
105,MSC06,MSC01,mixed,0.4350000000000001,70
106,MSC06,MSC01,motor,0.5000000000000001,70
107,MSC06,MSC01,mem,0.425,70
108,MSC06,MSC02,mixed,0.5449999999999999,70
109,MSC06,MSC02,motor,0.4055555555555556,70
110,MSC06,MSC02,mem,0.755,70
111,MSC06,MSC03,mixed,0.605,70
112,MSC06,MSC03,motor,0.7166666666666667,70
113,MSC06,MSC03,mem,0.6,70
114,MSC06,MSC04,mixed,0.4900000000000001,70
115,MSC06,MSC04,motor,0.5111111111111111,70
116,MSC06,MSC04,mem,0.525,70
117,MSC06,MSC05,mixed,0.53,70
118,MSC06,MSC05,motor,0.5833333333333334,70
119,MSC06,MSC05,mem,0.6950000000000001,70
120,MSC06,MSC07,mixed,0.5399999999999999,70
121,MSC06,MSC07,motor,0.6604938271604939,70
122,MSC06,MSC07,mem,0.5349999999999999,70
123,MSC06,MSC10,mixed,0.4900000000000001,70
124,MSC06,MSC10,motor,0.4,70
125,MSC06,MSC10,mem,0.38,70
126,MSC07,MSC01,mixed,0.615,70
127,MSC07,MSC01,motor,0.6055555555555556,70
128,MSC07,MSC01,mem,0.485,70
129,MSC07,MSC02,mixed,0.4700000000000001,70
130,MSC07,MSC02,motor,0.6277777777777777,70
131,MSC07,MSC02,mem,0.3850000000000001,70
132,MSC07,MSC03,mixed,0.6849999999999999,70
133,MSC07,MSC03,motor,0.5833333333333333,70
134,MSC07,MSC03,mem,0.70625,70
135,MSC07,MSC04,mixed,0.61,70
136,MSC07,MSC04,motor,0.5222222222222223,70
137,MSC07,MSC04,mem,0.5700000000000001,70
138,MSC07,MSC05,mixed,0.73,70
139,MSC07,MSC05,motor,0.5111111111111112,70
140,MSC07,MSC05,mem,0.515,70
141,MSC07,MSC06,mixed,0.645,70
142,MSC07,MSC06,motor,0.4938271604938272,70
143,MSC07,MSC06,mem,0.52,70
144,MSC07,MSC10,mixed,0.4,70
145,MSC07,MSC10,motor,0.4944444444444444,70
146,MSC07,MSC10,mem,0.51,70
147,MSC10,MSC01,mixed,0.445,70
148,MSC10,MSC01,motor,0.355,70
149,MSC10,MSC01,mem,0.7949999999999999,70
150,MSC10,MSC02,mixed,0.485,70
151,MSC10,MSC02,motor,0.505,70
152,MSC10,MSC02,mem,0.53,70
153,MSC10,MSC03,mixed,0.465,70
154,MSC10,MSC03,motor,0.5900000000000001,70
155,MSC10,MSC03,mem,0.39375,70
156,MSC10,MSC04,mixed,0.5,70
157,MSC10,MSC04,motor,0.5199999999999999,70
158,MSC10,MSC04,mem,0.5149999999999999,70
159,MSC10,MSC05,mixed,0.365,70
160,MSC10,MSC05,motor,0.5549999999999999,70
161,MSC10,MSC05,mem,0.4250000000000001,70
162,MSC10,MSC06,mixed,0.515,70
163,MSC10,MSC06,motor,0.4833333333333333,70
164,MSC10,MSC06,mem,0.38,70
165,MSC10,MSC07,mixed,0.41,70
166,MSC10,MSC07,motor,0.5222222222222223,70
167,MSC10,MSC07,mem,0.4500000000000001,70
0,MSC01,MSC02,mixed,0.535,80
1,MSC01,MSC02,motor,0.485,80
2,MSC01,MSC02,mem,0.4550000000000001,80
3,MSC01,MSC03,mixed,0.6,80
4,MSC01,MSC03,motor,0.315,80
