train,test,task,acc
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC06,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
MSC07,MSC10,Mixed,
