sub,task,acc,features
MSC05,mem,1.0,13593
MSC06,semantic,0.95,13593
MSC06,glass,0.7777777777777778,13593
MSC06,motor,1.0,13593
MSC06,mem,1.0,13593
MSC07,semantic,1.0,13593
MSC07,glass,0.9,13593
MSC07,motor,1.0,13593
MSC07,mem,1.0,13593
MSC10,semantic,0.85,13593
MSC10,glass,0.85,13593
MSC10,motor,0.95,13593
MSC10,mem,0.95,13593
MSC01,semantic,0.95,13709
MSC01,glass,0.9,13709
MSC01,motor,1.0,13709
MSC01,mem,1.0,13709
MSC02,semantic,0.9,13709
MSC02,glass,0.8,13709
MSC02,motor,0.95,13709
MSC02,mem,1.0,13709
MSC03,semantic,0.9,13709
MSC03,glass,0.9,13709
MSC03,motor,0.95,13709
MSC03,mem,0.9375,13709
MSC04,semantic,0.95,13709
MSC04,glass,0.95,13709
MSC04,motor,1.0,13709
MSC04,mem,1.0,13709
MSC05,semantic,0.95,13709
MSC05,glass,0.9,13709
MSC05,motor,1.0,13709
MSC05,mem,1.0,13709
MSC06,semantic,0.9,13709
MSC06,glass,0.7777777777777778,13709
MSC06,motor,1.0,13709
MSC06,mem,1.0,13709
MSC07,semantic,1.0,13709
MSC07,glass,0.9,13709
MSC07,motor,1.0,13709
MSC07,mem,1.0,13709
MSC10,semantic,0.9,13709
MSC10,glass,0.85,13709
MSC10,motor,0.95,13709
MSC10,mem,0.95,13709
MSC01,semantic,0.95,13827
MSC01,glass,0.9,13827
MSC01,motor,1.0,13827
MSC01,mem,1.0,13827
MSC02,semantic,0.95,13827
MSC02,glass,0.8,13827
MSC02,motor,0.95,13827
MSC02,mem,1.0,13827
MSC03,semantic,0.9,13827
MSC03,glass,0.9,13827
MSC03,motor,1.0,13827
MSC03,mem,0.9375,13827
MSC04,semantic,0.95,13827
MSC04,glass,0.95,13827
MSC04,motor,1.0,13827
MSC04,mem,1.0,13827
MSC05,semantic,0.95,13827
MSC05,glass,0.9,13827
MSC05,motor,1.0,13827
MSC05,mem,1.0,13827
MSC06,semantic,0.95,13827
MSC06,glass,0.7777777777777778,13827
MSC06,motor,1.0,13827
MSC06,mem,1.0,13827
MSC07,semantic,1.0,13827
MSC07,glass,0.95,13827
MSC07,motor,1.0,13827
MSC07,mem,1.0,13827
MSC10,semantic,0.9,13827
MSC10,glass,0.85,13827
MSC10,motor,0.95,13827
MSC10,mem,0.95,13827
MSC01,semantic,0.95,13945
MSC01,glass,0.9,13945
MSC01,motor,1.0,13945
MSC01,mem,1.0,13945
MSC02,semantic,0.95,13945
MSC02,glass,0.85,13945
MSC02,motor,0.95,13945
MSC02,mem,1.0,13945
MSC03,semantic,0.9,13945
MSC03,glass,0.9,13945
MSC03,motor,0.95,13945
MSC03,mem,0.9375,13945
MSC04,semantic,0.95,13945
MSC04,glass,1.0,13945
MSC04,motor,1.0,13945
MSC04,mem,1.0,13945
MSC05,semantic,0.95,13945
MSC05,glass,0.9,13945
MSC05,motor,1.0,13945
MSC05,mem,1.0,13945
MSC06,semantic,0.9,13945
MSC06,glass,0.7777777777777778,13945
MSC06,motor,1.0,13945
MSC06,mem,1.0,13945
MSC07,semantic,1.0,13945
MSC07,glass,0.9,13945
MSC07,motor,0.9444444444444444,13945
MSC07,mem,1.0,13945
MSC10,semantic,0.9,13945
MSC10,glass,0.85,13945
MSC10,motor,0.95,13945
MSC10,mem,1.0,13945
MSC01,semantic,0.95,14065
MSC01,glass,0.9,14065
MSC01,motor,1.0,14065
MSC01,mem,1.0,14065
MSC02,semantic,0.95,14065
MSC02,glass,0.8,14065
MSC02,motor,0.95,14065
MSC02,mem,1.0,14065
MSC03,semantic,0.9,14065
MSC03,glass,0.85,14065
MSC03,motor,1.0,14065
MSC03,mem,0.9375,14065
MSC04,semantic,0.95,14065
MSC04,glass,0.95,14065
MSC04,motor,1.0,14065
MSC04,mem,1.0,14065
MSC05,semantic,0.95,14065
MSC05,glass,0.95,14065
MSC05,motor,1.0,14065
MSC05,mem,1.0,14065
MSC06,semantic,0.95,14065
MSC06,glass,0.7777777777777778,14065
MSC06,motor,1.0,14065
MSC06,mem,1.0,14065
MSC07,semantic,1.0,14065
MSC07,glass,0.95,14065
MSC07,motor,1.0,14065
MSC07,mem,1.0,14065
MSC10,semantic,0.9,14065
MSC10,glass,0.85,14065
MSC10,motor,0.95,14065
MSC10,mem,0.95,14065
MSC01,semantic,0.95,14185
MSC01,glass,0.85,14185
MSC01,motor,1.0,14185
MSC01,mem,1.0,14185
MSC02,semantic,0.9,14185
MSC02,glass,0.8,14185
MSC02,motor,0.95,14185
MSC02,mem,1.0,14185
MSC03,semantic,0.9,14185
MSC03,glass,0.9,14185
MSC03,motor,0.95,14185
MSC03,mem,1.0,14185
MSC04,semantic,0.95,14185
MSC04,glass,1.0,14185
MSC04,motor,1.0,14185
MSC04,mem,1.0,14185
MSC05,semantic,0.95,14185
MSC05,glass,0.9,14185
MSC05,motor,1.0,14185
MSC05,mem,1.0,14185
MSC06,semantic,0.95,14185
MSC06,glass,0.7777777777777778,14185
MSC06,motor,1.0,14185
MSC06,mem,1.0,14185
MSC07,semantic,1.0,14185
MSC07,glass,0.95,14185
MSC07,motor,1.0,14185
MSC07,mem,1.0,14185
MSC10,semantic,0.9,14185
MSC10,glass,0.85,14185
MSC10,motor,0.95,14185
MSC10,mem,0.95,14185
MSC01,semantic,0.95,14307
MSC01,glass,0.9,14307
MSC01,motor,1.0,14307
MSC01,mem,1.0,14307
MSC02,semantic,0.95,14307
MSC02,glass,0.85,14307
MSC02,motor,0.95,14307
MSC02,mem,1.0,14307
MSC03,semantic,0.9,14307
MSC03,glass,0.95,14307
MSC03,motor,0.95,14307
MSC03,mem,0.9375,14307
MSC04,semantic,0.95,14307
MSC04,glass,0.95,14307
MSC04,motor,1.0,14307
MSC04,mem,1.0,14307
MSC05,semantic,0.95,14307
MSC05,glass,0.95,14307
MSC05,motor,1.0,14307
MSC05,mem,1.0,14307
MSC06,semantic,0.95,14307
MSC06,glass,0.7777777777777778,14307
MSC06,motor,1.0,14307
MSC06,mem,1.0,14307
MSC07,semantic,1.0,14307
MSC07,glass,0.9,14307
MSC07,motor,1.0,14307
MSC07,mem,1.0,14307
MSC10,semantic,0.9,14307
MSC10,glass,0.85,14307
MSC10,motor,0.95,14307
MSC10,mem,0.95,14307
MSC01,semantic,0.95,14429
MSC01,glass,0.9,14429
MSC01,motor,1.0,14429
MSC01,mem,1.0,14429
MSC02,semantic,0.95,14429
MSC02,glass,0.8,14429
MSC02,motor,0.95,14429
MSC02,mem,1.0,14429
MSC03,semantic,0.9,14429
MSC03,glass,0.85,14429
MSC03,motor,0.95,14429
MSC03,mem,0.9375,14429
MSC04,semantic,0.95,14429
MSC04,glass,0.95,14429
MSC04,motor,1.0,14429
MSC04,mem,1.0,14429
MSC05,semantic,0.95,14429
MSC05,glass,0.95,14429
MSC05,motor,1.0,14429
MSC05,mem,1.0,14429
MSC06,semantic,1.0,14429
MSC06,glass,0.7777777777777778,14429
MSC06,motor,1.0,14429
MSC06,mem,1.0,14429
MSC07,semantic,1.0,14429
MSC07,glass,0.85,14429
MSC07,motor,1.0,14429
MSC07,mem,1.0,14429
MSC10,semantic,0.9,14429
MSC10,glass,0.85,14429
MSC10,motor,0.95,14429
MSC10,mem,0.95,14429
MSC01,semantic,0.95,14553
MSC01,glass,0.85,14553
MSC01,motor,1.0,14553
MSC01,mem,1.0,14553
MSC02,semantic,0.95,14553
MSC02,glass,0.8,14553
MSC02,motor,0.95,14553
MSC02,mem,1.0,14553
MSC03,semantic,0.85,14553
MSC03,glass,0.9,14553
MSC03,motor,0.95,14553
MSC03,mem,0.9375,14553
MSC04,semantic,0.95,14553
MSC04,glass,1.0,14553
MSC04,motor,1.0,14553
MSC04,mem,1.0,14553
MSC05,semantic,0.95,14553
MSC05,glass,0.95,14553
MSC05,motor,1.0,14553
MSC05,mem,1.0,14553
MSC06,semantic,0.95,14553
MSC06,glass,0.7777777777777778,14553
MSC06,motor,1.0,14553
MSC06,mem,1.0,14553
MSC07,semantic,1.0,14553
MSC07,glass,0.9,14553
MSC07,motor,0.9444444444444444,14553
MSC07,mem,1.0,14553
MSC10,semantic,0.9,14553
MSC10,glass,0.85,14553
MSC10,motor,0.95,14553
MSC10,mem,1.0,14553
MSC01,semantic,0.95,14677
MSC01,glass,0.9,14677
MSC01,motor,1.0,14677
MSC01,mem,1.0,14677
MSC02,semantic,0.95,14677
MSC02,glass,0.8,14677
MSC02,motor,0.95,14677
MSC02,mem,1.0,14677
MSC03,semantic,0.9,14677
MSC03,glass,0.95,14677
MSC03,motor,0.95,14677
MSC03,mem,0.9375,14677
MSC04,semantic,0.95,14677
MSC04,glass,0.95,14677
MSC04,motor,1.0,14677
MSC04,mem,1.0,14677
MSC05,semantic,0.95,14677
MSC05,glass,0.95,14677
MSC05,motor,1.0,14677
MSC05,mem,1.0,14677
MSC06,semantic,0.95,14677
MSC06,glass,0.7777777777777778,14677
MSC06,motor,1.0,14677
MSC06,mem,1.0,14677
MSC07,semantic,1.0,14677
MSC07,glass,0.9,14677
MSC07,motor,0.9444444444444444,14677
MSC07,mem,1.0,14677
MSC10,semantic,0.9,14677
MSC10,glass,0.85,14677
MSC10,motor,0.95,14677
MSC10,mem,1.0,14677
MSC01,semantic,0.95,14803
MSC01,glass,0.9,14803
MSC01,motor,1.0,14803
MSC01,mem,1.0,14803
MSC02,semantic,0.95,14803
MSC02,glass,0.75,14803
MSC02,motor,0.95,14803
MSC02,mem,1.0,14803
MSC03,semantic,0.9,14803
MSC03,glass,0.9,14803
MSC03,motor,1.0,14803
MSC03,mem,0.9375,14803
MSC04,semantic,0.95,14803
MSC04,glass,1.0,14803
MSC04,motor,1.0,14803
MSC04,mem,1.0,14803
MSC05,semantic,0.95,14803
MSC05,glass,0.9,14803
MSC05,motor,1.0,14803
MSC05,mem,1.0,14803
MSC06,semantic,1.0,14803
MSC06,glass,0.7777777777777778,14803
MSC06,motor,1.0,14803
MSC06,mem,1.0,14803
MSC07,semantic,1.0,14803
MSC07,glass,0.9,14803
MSC07,motor,1.0,14803
MSC07,mem,1.0,14803
MSC10,semantic,0.9,14803
MSC10,glass,0.85,14803
MSC10,motor,0.95,14803
MSC10,mem,1.0,14803
MSC01,semantic,0.95,14930
MSC01,glass,0.9,14930
MSC01,motor,1.0,14930
MSC01,mem,1.0,14930
MSC02,semantic,0.85,14930
MSC02,glass,0.8,14930
MSC02,motor,0.95,14930
MSC02,mem,1.0,14930
MSC03,semantic,0.9,14930
MSC03,glass,0.9,14930
MSC03,motor,0.95,14930
MSC03,mem,1.0,14930
MSC04,semantic,0.95,14930
MSC04,glass,0.95,14930
MSC04,motor,1.0,14930
MSC04,mem,1.0,14930
MSC05,semantic,0.95,14930
MSC05,glass,0.95,14930
MSC05,motor,1.0,14930
MSC05,mem,1.0,14930
MSC06,semantic,0.95,14930
MSC06,glass,0.7777777777777778,14930
MSC06,motor,1.0,14930
MSC06,mem,1.0,14930
MSC07,semantic,1.0,14930
MSC07,glass,0.9,14930
MSC07,motor,1.0,14930
MSC07,mem,1.0,14930
MSC10,semantic,0.85,14930
MSC10,glass,0.85,14930
MSC10,motor,0.95,14930
MSC10,mem,0.95,14930
MSC01,semantic,0.95,15058
MSC01,glass,0.9,15058
MSC01,motor,1.0,15058
MSC01,mem,1.0,15058
MSC02,semantic,0.95,15058
MSC02,glass,0.8,15058
MSC02,motor,0.95,15058
MSC02,mem,1.0,15058
MSC03,semantic,0.9,15058
MSC03,glass,0.9,15058
MSC03,motor,0.95,15058
MSC03,mem,1.0,15058
MSC04,semantic,0.95,15058
MSC04,glass,1.0,15058
MSC04,motor,1.0,15058
MSC04,mem,1.0,15058
MSC05,semantic,0.95,15058
MSC05,glass,0.9,15058
MSC05,motor,1.0,15058
MSC05,mem,1.0,15058
MSC06,semantic,0.95,15058
MSC06,glass,0.8333333333333334,15058
MSC06,motor,1.0,15058
MSC06,mem,1.0,15058
MSC07,semantic,1.0,15058
MSC07,glass,0.9,15058
MSC07,motor,0.9444444444444444,15058
MSC07,mem,1.0,15058
MSC10,semantic,0.9,15058
MSC10,glass,0.85,15058
MSC10,motor,0.95,15058
MSC10,mem,1.0,15058
MSC01,semantic,0.95,15187
MSC01,glass,0.9,15187
MSC01,motor,1.0,15187
MSC01,mem,1.0,15187
MSC02,semantic,0.95,15187
MSC02,glass,0.8,15187
MSC02,motor,0.95,15187
MSC02,mem,1.0,15187
MSC03,semantic,0.9,15187
MSC03,glass,0.9,15187
MSC03,motor,0.95,15187
MSC03,mem,0.9375,15187
MSC04,semantic,0.95,15187
MSC04,glass,0.95,15187
MSC04,motor,1.0,15187
MSC04,mem,1.0,15187
MSC05,semantic,0.95,15187
MSC05,glass,0.95,15187
MSC05,motor,1.0,15187
MSC05,mem,1.0,15187
MSC06,semantic,0.95,15187
MSC06,glass,0.8333333333333334,15187
MSC06,motor,1.0,15187
MSC06,mem,1.0,15187
MSC07,semantic,1.0,15187
MSC07,glass,0.9,15187
MSC07,motor,0.9444444444444444,15187
MSC07,mem,1.0,15187
MSC10,semantic,0.9,15187
MSC10,glass,0.85,15187
MSC10,motor,0.95,15187
MSC10,mem,1.0,15187
MSC01,semantic,0.95,15317
MSC01,glass,0.9,15317
MSC01,motor,1.0,15317
MSC01,mem,1.0,15317
MSC02,semantic,0.95,15317
MSC02,glass,0.8,15317
MSC02,motor,0.95,15317
MSC02,mem,1.0,15317
MSC03,semantic,0.9,15317
MSC03,glass,0.9,15317
MSC03,motor,0.95,15317
MSC03,mem,0.9375,15317
MSC04,semantic,0.95,15317
MSC04,glass,0.95,15317
MSC04,motor,1.0,15317
MSC04,mem,1.0,15317
MSC05,semantic,0.95,15317
MSC05,glass,0.9,15317
MSC05,motor,1.0,15317
MSC05,mem,1.0,15317
MSC06,semantic,0.95,15317
MSC06,glass,0.8333333333333334,15317
MSC06,motor,1.0,15317
MSC06,mem,1.0,15317
MSC07,semantic,1.0,15317
MSC07,glass,0.9,15317
MSC07,motor,0.9444444444444444,15317
MSC07,mem,1.0,15317
MSC10,semantic,0.9,15317
MSC10,glass,0.85,15317
MSC10,motor,0.95,15317
MSC10,mem,0.95,15317
MSC01,semantic,0.95,15448
MSC01,glass,0.9,15448
MSC01,motor,1.0,15448
MSC01,mem,1.0,15448
MSC02,semantic,0.95,15448
MSC02,glass,0.85,15448
MSC02,motor,0.95,15448
MSC02,mem,1.0,15448
MSC03,semantic,0.9,15448
MSC03,glass,0.9,15448
MSC03,motor,0.95,15448
MSC03,mem,0.9375,15448
MSC04,semantic,0.95,15448
MSC04,glass,0.95,15448
MSC04,motor,1.0,15448
MSC04,mem,1.0,15448
MSC05,semantic,0.95,15448
MSC05,glass,0.9,15448
MSC05,motor,1.0,15448
MSC05,mem,1.0,15448
MSC06,semantic,1.0,15448
MSC06,glass,0.7777777777777778,15448
MSC06,motor,1.0,15448
MSC06,mem,1.0,15448
MSC07,semantic,1.0,15448
MSC07,glass,0.95,15448
MSC07,motor,1.0,15448
MSC07,mem,1.0,15448
MSC10,semantic,0.9,15448
MSC10,glass,0.85,15448
MSC10,motor,0.95,15448
MSC10,mem,0.95,15448
MSC01,semantic,0.95,15580
MSC01,glass,0.9,15580
MSC01,motor,1.0,15580
MSC01,mem,1.0,15580
MSC02,semantic,0.9,15580
MSC02,glass,0.8,15580
MSC02,motor,0.95,15580
MSC02,mem,1.0,15580
MSC03,semantic,0.9,15580
MSC03,glass,0.95,15580
MSC03,motor,0.95,15580
MSC03,mem,1.0,15580
MSC04,semantic,0.95,15580
MSC04,glass,0.95,15580
MSC04,motor,1.0,15580
MSC04,mem,1.0,15580
MSC05,semantic,0.95,15580
MSC05,glass,0.95,15580
MSC05,motor,1.0,15580
MSC05,mem,1.0,15580
MSC06,semantic,1.0,15580
MSC06,glass,0.7777777777777778,15580
MSC06,motor,1.0,15580
MSC06,mem,1.0,15580
MSC07,semantic,1.0,15580
MSC07,glass,0.9,15580
MSC07,motor,1.0,15580
MSC07,mem,1.0,15580
MSC10,semantic,0.9,15580
MSC10,glass,0.85,15580
MSC10,motor,0.95,15580
MSC10,mem,0.95,15580
MSC01,semantic,0.95,15714
MSC01,glass,0.9,15714
MSC01,motor,1.0,15714
MSC01,mem,1.0,15714
MSC02,semantic,0.9,15714
MSC02,glass,0.85,15714
MSC02,motor,0.95,15714
MSC02,mem,1.0,15714
MSC03,semantic,0.9,15714
MSC03,glass,0.9,15714
MSC03,motor,0.95,15714
MSC03,mem,0.9375,15714
MSC04,semantic,0.95,15714
MSC04,glass,0.95,15714
MSC04,motor,1.0,15714
MSC04,mem,1.0,15714
MSC05,semantic,0.95,15714
MSC05,glass,0.9,15714
MSC05,motor,1.0,15714
MSC05,mem,1.0,15714
MSC06,semantic,1.0,15714
MSC06,glass,0.7777777777777778,15714
MSC06,motor,1.0,15714
MSC06,mem,1.0,15714
MSC07,semantic,1.0,15714
MSC07,glass,0.9,15714
MSC07,motor,0.9444444444444444,15714
MSC07,mem,1.0,15714
MSC10,semantic,0.85,15714
MSC10,glass,0.85,15714
MSC10,motor,0.95,15714
MSC10,mem,0.95,15714
MSC01,semantic,0.95,15848
MSC01,glass,0.9,15848
MSC01,motor,1.0,15848
MSC01,mem,1.0,15848
MSC02,semantic,0.95,15848
MSC02,glass,0.8,15848
MSC02,motor,0.95,15848
MSC02,mem,1.0,15848
MSC03,semantic,0.9,15848
MSC03,glass,0.95,15848
MSC03,motor,0.95,15848
MSC03,mem,1.0,15848
MSC04,semantic,0.95,15848
MSC04,glass,0.95,15848
MSC04,motor,1.0,15848
MSC04,mem,1.0,15848
MSC05,semantic,0.95,15848
MSC05,glass,0.95,15848
MSC05,motor,1.0,15848
MSC05,mem,1.0,15848
MSC06,semantic,1.0,15848
MSC06,glass,0.7777777777777778,15848
MSC06,motor,1.0,15848
MSC06,mem,1.0,15848
MSC07,semantic,1.0,15848
MSC07,glass,0.9,15848
MSC07,motor,1.0,15848
MSC07,mem,1.0,15848
MSC10,semantic,0.85,15848
MSC10,glass,0.85,15848
MSC10,motor,0.95,15848
MSC10,mem,0.95,15848
MSC01,semantic,0.95,15984
MSC01,glass,0.9,15984
MSC01,motor,1.0,15984
MSC01,mem,1.0,15984
MSC02,semantic,0.95,15984
MSC02,glass,0.8,15984
MSC02,motor,0.95,15984
MSC02,mem,1.0,15984
MSC03,semantic,0.9,15984
MSC03,glass,0.85,15984
MSC03,motor,0.95,15984
MSC03,mem,0.9375,15984
MSC04,semantic,0.95,15984
MSC04,glass,0.95,15984
MSC04,motor,1.0,15984
MSC04,mem,1.0,15984
MSC05,semantic,0.95,15984
MSC05,glass,0.95,15984
MSC05,motor,1.0,15984
MSC05,mem,1.0,15984
MSC06,semantic,0.95,15984
MSC06,glass,0.8333333333333334,15984
MSC06,motor,1.0,15984
MSC06,mem,1.0,15984
MSC07,semantic,1.0,15984
MSC07,glass,0.95,15984
MSC07,motor,0.9444444444444444,15984
MSC07,mem,1.0,15984
MSC10,semantic,0.9,15984
MSC10,glass,0.85,15984
MSC10,motor,0.95,15984
MSC10,mem,0.95,15984
MSC01,semantic,0.95,16121
MSC01,glass,0.9,16121
MSC01,motor,1.0,16121
MSC01,mem,1.0,16121
MSC02,semantic,0.9,16121
MSC02,glass,0.85,16121
MSC02,motor,0.95,16121
MSC02,mem,1.0,16121
MSC03,semantic,0.9,16121
MSC03,glass,0.85,16121
MSC03,motor,0.95,16121
MSC03,mem,0.9375,16121
MSC04,semantic,0.95,16121
MSC04,glass,0.95,16121
MSC04,motor,1.0,16121
MSC04,mem,1.0,16121
MSC05,semantic,0.95,16121
MSC05,glass,0.95,16121
MSC05,motor,1.0,16121
MSC05,mem,1.0,16121
MSC06,semantic,0.95,16121
MSC06,glass,0.7777777777777778,16121
MSC06,motor,1.0,16121
MSC06,mem,1.0,16121
MSC07,semantic,1.0,16121
MSC07,glass,0.9,16121
MSC07,motor,0.9444444444444444,16121
MSC07,mem,1.0,16121
MSC10,semantic,0.9,16121
MSC10,glass,0.85,16121
MSC10,motor,0.95,16121
MSC10,mem,0.95,16121
MSC01,semantic,0.95,16259
MSC01,glass,0.9,16259
MSC01,motor,1.0,16259
MSC01,mem,1.0,16259
MSC02,semantic,0.95,16259
MSC02,glass,0.85,16259
MSC02,motor,0.95,16259
MSC02,mem,1.0,16259
MSC03,semantic,0.9,16259
MSC03,glass,0.9,16259
MSC03,motor,0.95,16259
MSC03,mem,1.0,16259
MSC04,semantic,0.95,16259
MSC04,glass,0.95,16259
MSC04,motor,1.0,16259
MSC04,mem,1.0,16259
MSC05,semantic,0.95,16259
MSC05,glass,0.95,16259
MSC05,motor,1.0,16259
MSC05,mem,1.0,16259
MSC06,semantic,0.95,16259
MSC06,glass,0.8333333333333334,16259
MSC06,motor,1.0,16259
MSC06,mem,1.0,16259
MSC07,semantic,1.0,16259
MSC07,glass,0.9,16259
MSC07,motor,1.0,16259
MSC07,mem,1.0,16259
MSC10,semantic,0.85,16259
MSC10,glass,0.85,16259
MSC10,motor,0.95,16259
MSC10,mem,0.95,16259
MSC01,semantic,0.95,16398
MSC01,glass,0.9,16398
MSC01,motor,1.0,16398
MSC01,mem,1.0,16398
MSC02,semantic,0.95,16398
MSC02,glass,0.8,16398
MSC02,motor,0.95,16398
MSC02,mem,1.0,16398
MSC03,semantic,0.85,16398
MSC03,glass,0.9,16398
MSC03,motor,0.95,16398
MSC03,mem,0.9375,16398
MSC04,semantic,0.95,16398
MSC04,glass,0.95,16398
MSC04,motor,1.0,16398
MSC04,mem,1.0,16398
MSC05,semantic,0.95,16398
MSC05,glass,0.95,16398
MSC05,motor,1.0,16398
MSC05,mem,1.0,16398
MSC06,semantic,0.95,16398
MSC06,glass,0.7777777777777778,16398
MSC06,motor,1.0,16398
MSC06,mem,1.0,16398
MSC07,semantic,1.0,16398
MSC07,glass,0.85,16398
MSC07,motor,1.0,16398
MSC07,mem,1.0,16398
MSC10,semantic,0.9,16398
MSC10,glass,0.85,16398
MSC10,motor,0.95,16398
MSC10,mem,1.0,16398
MSC01,semantic,0.95,16539
MSC01,glass,0.9,16539
MSC01,motor,1.0,16539
MSC01,mem,1.0,16539
MSC02,semantic,0.95,16539
MSC02,glass,0.85,16539
MSC02,motor,0.95,16539
MSC02,mem,1.0,16539
MSC03,semantic,0.9,16539
MSC03,glass,0.85,16539
MSC03,motor,0.95,16539
MSC03,mem,1.0,16539
MSC04,semantic,0.95,16539
MSC04,glass,1.0,16539
MSC04,motor,1.0,16539
MSC04,mem,1.0,16539
MSC05,semantic,0.95,16539
MSC05,glass,0.95,16539
MSC05,motor,1.0,16539
MSC05,mem,1.0,16539
MSC06,semantic,0.95,16539
MSC06,glass,0.8333333333333334,16539
MSC06,motor,1.0,16539
MSC06,mem,1.0,16539
MSC07,semantic,1.0,16539
MSC07,glass,0.85,16539
MSC07,motor,1.0,16539
MSC07,mem,1.0,16539
MSC10,semantic,0.9,16539
MSC10,glass,0.85,16539
MSC10,motor,0.95,16539
MSC10,mem,0.95,16539
MSC01,semantic,0.95,16681
MSC01,glass,0.9,16681
MSC01,motor,1.0,16681
MSC01,mem,1.0,16681
MSC02,semantic,0.95,16681
MSC02,glass,0.8,16681
MSC02,motor,0.95,16681
MSC02,mem,1.0,16681
MSC03,semantic,0.9,16681
MSC03,glass,0.9,16681
MSC03,motor,0.95,16681
MSC03,mem,0.9375,16681
MSC04,semantic,0.95,16681
MSC04,glass,0.95,16681
MSC04,motor,1.0,16681
MSC04,mem,1.0,16681
MSC05,semantic,0.95,16681
MSC05,glass,0.9,16681
MSC05,motor,1.0,16681
MSC05,mem,1.0,16681
MSC06,semantic,0.95,16681
MSC06,glass,0.7777777777777778,16681
MSC06,motor,1.0,16681
MSC06,mem,1.0,16681
MSC07,semantic,1.0,16681
MSC07,glass,0.9,16681
MSC07,motor,1.0,16681
MSC07,mem,1.0,16681
MSC10,semantic,0.9,16681
MSC10,glass,0.85,16681
MSC10,motor,0.95,16681
MSC10,mem,1.0,16681
MSC01,semantic,0.95,16823
MSC01,glass,0.9,16823
MSC01,motor,1.0,16823
MSC01,mem,1.0,16823
MSC02,semantic,0.95,16823
MSC02,glass,0.8,16823
MSC02,motor,0.95,16823
MSC02,mem,1.0,16823
MSC03,semantic,0.9,16823
MSC03,glass,0.85,16823
MSC03,motor,0.95,16823
MSC03,mem,0.9375,16823
MSC04,semantic,0.95,16823
MSC04,glass,0.95,16823
MSC04,motor,1.0,16823
MSC04,mem,1.0,16823
MSC05,semantic,0.95,16823
MSC05,glass,0.95,16823
MSC05,motor,1.0,16823
MSC05,mem,1.0,16823
MSC06,semantic,0.95,16823
MSC06,glass,0.8333333333333334,16823
MSC06,motor,1.0,16823
MSC06,mem,1.0,16823
MSC07,semantic,1.0,16823
MSC07,glass,0.9,16823
MSC07,motor,0.9444444444444444,16823
MSC07,mem,1.0,16823
MSC10,semantic,0.85,16823
MSC10,glass,0.85,16823
MSC10,motor,0.95,16823
MSC10,mem,0.95,16823
MSC01,semantic,0.95,16967
MSC01,glass,0.9,16967
MSC01,motor,1.0,16967
MSC01,mem,1.0,16967
MSC02,semantic,0.95,16967
MSC02,glass,0.8,16967
MSC02,motor,0.95,16967
MSC02,mem,1.0,16967
MSC03,semantic,0.9,16967
MSC03,glass,0.85,16967
MSC03,motor,0.95,16967
MSC03,mem,0.9375,16967
MSC04,semantic,0.95,16967
MSC04,glass,0.95,16967
MSC04,motor,1.0,16967
MSC04,mem,1.0,16967
MSC05,semantic,0.95,16967
MSC05,glass,0.95,16967
MSC05,motor,1.0,16967
MSC05,mem,1.0,16967
MSC06,semantic,0.95,16967
MSC06,glass,0.7777777777777778,16967
MSC06,motor,1.0,16967
MSC06,mem,1.0,16967
MSC07,semantic,1.0,16967
MSC07,glass,0.95,16967
MSC07,motor,1.0,16967
MSC07,mem,1.0,16967
MSC10,semantic,0.9,16967
MSC10,glass,0.85,16967
MSC10,motor,0.95,16967
MSC10,mem,0.95,16967
MSC01,semantic,0.95,17113
MSC01,glass,0.9,17113
MSC01,motor,1.0,17113
MSC01,mem,1.0,17113
MSC02,semantic,0.95,17113
MSC02,glass,0.85,17113
MSC02,motor,0.95,17113
MSC02,mem,1.0,17113
MSC03,semantic,0.9,17113
MSC03,glass,0.95,17113
MSC03,motor,0.95,17113
MSC03,mem,0.9375,17113
MSC04,semantic,0.95,17113
MSC04,glass,0.95,17113
MSC04,motor,1.0,17113
MSC04,mem,1.0,17113
MSC05,semantic,0.95,17113
MSC05,glass,0.9,17113
MSC05,motor,1.0,17113
MSC05,mem,1.0,17113
MSC06,semantic,0.95,17113
MSC06,glass,0.7777777777777778,17113
MSC06,motor,1.0,17113
MSC06,mem,1.0,17113
MSC07,semantic,1.0,17113
MSC07,glass,0.9,17113
MSC07,motor,1.0,17113
MSC07,mem,0.95,17113
MSC10,semantic,0.9,17113
MSC10,glass,0.85,17113
MSC10,motor,0.95,17113
MSC10,mem,0.95,17113
MSC01,semantic,0.95,17259
MSC01,glass,0.9,17259
MSC01,motor,1.0,17259
MSC01,mem,1.0,17259
MSC02,semantic,0.95,17259
MSC02,glass,0.8,17259
MSC02,motor,0.95,17259
MSC02,mem,1.0,17259
MSC03,semantic,0.9,17259
MSC03,glass,0.95,17259
MSC03,motor,1.0,17259
MSC03,mem,1.0,17259
MSC04,semantic,0.95,17259
MSC04,glass,0.95,17259
MSC04,motor,1.0,17259
MSC04,mem,1.0,17259
MSC05,semantic,0.95,17259
MSC05,glass,0.9,17259
MSC05,motor,1.0,17259
MSC05,mem,1.0,17259
MSC06,semantic,0.95,17259
MSC06,glass,0.8333333333333334,17259
MSC06,motor,1.0,17259
MSC06,mem,1.0,17259
MSC07,semantic,1.0,17259
MSC07,glass,0.9,17259
