sub,task,acc,features,Null_Network
MSC01,mem,0.85,45,pmn
MSC02,semantic,0.85,45,pmn
MSC02,glass,0.65,45,pmn
MSC02,motor,0.95,45,pmn
MSC02,mem,0.7,45,pmn
MSC03,semantic,0.85,45,pmn
MSC03,glass,0.9,45,pmn
MSC03,motor,0.9,45,pmn
MSC03,mem,0.95,45,pmn
MSC04,semantic,0.85,45,pmn
MSC04,glass,0.8,45,pmn
MSC04,motor,0.85,45,pmn
MSC04,mem,0.75,45,pmn
MSC05,semantic,0.9,45,pmn
MSC05,glass,0.9,45,pmn
MSC05,motor,1.0,45,pmn
MSC05,mem,1.0,45,pmn
MSC06,semantic,0.75,45,pmn
MSC06,glass,0.6666666666666666,45,pmn
MSC06,motor,0.85,45,pmn
MSC06,mem,0.85,45,pmn
MSC07,semantic,0.9,45,pmn
MSC07,glass,0.7,45,pmn
MSC07,motor,0.9,45,pmn
MSC07,mem,0.7,45,pmn
MSC10,semantic,0.65,45,pmn
MSC10,glass,0.8,45,pmn
MSC10,motor,0.75,45,pmn
MSC10,mem,0.6,45,pmn
MSC01,semantic,0.95,21,pon
MSC01,glass,0.85,21,pon
MSC01,motor,1.0,21,pon
MSC01,mem,0.95,21,pon
MSC02,semantic,0.9,21,pon
MSC02,glass,0.55,21,pon
MSC02,motor,0.75,21,pon
MSC02,mem,0.8,21,pon
MSC03,semantic,0.8,21,pon
MSC03,glass,0.6,21,pon
MSC03,motor,0.85,21,pon
MSC03,mem,0.7,21,pon
MSC04,semantic,0.85,21,pon
MSC04,glass,0.65,21,pon
MSC04,motor,0.85,21,pon
MSC04,mem,0.85,21,pon
MSC05,semantic,0.9,21,pon
MSC05,glass,0.9,21,pon
MSC05,motor,0.8,21,pon
MSC05,mem,0.9,21,pon
MSC06,semantic,0.9,21,pon
MSC06,glass,0.8333333333333334,21,pon
MSC06,motor,0.9,21,pon
MSC06,mem,0.7,21,pon
MSC07,semantic,0.85,21,pon
MSC07,glass,0.85,21,pon
MSC07,motor,0.85,21,pon
MSC07,mem,0.7,21,pon
MSC10,semantic,0.8,21,pon
MSC10,glass,0.5,21,pon
MSC10,motor,0.75,21,pon
MSC10,mem,0.65,21,pon
MSC01,semantic,0.95,21,pon
MSC01,glass,0.85,21,pon
MSC01,motor,0.8,21,pon
MSC01,mem,0.9,21,pon
MSC02,semantic,0.85,21,pon
MSC02,glass,0.7,21,pon
MSC02,motor,1.0,21,pon
MSC02,mem,0.7,21,pon
MSC03,semantic,0.95,21,pon
MSC03,glass,0.8,21,pon
MSC03,motor,0.9,21,pon
MSC03,mem,0.7,21,pon
MSC04,semantic,0.8,21,pon
MSC04,glass,0.9,21,pon
MSC04,motor,0.9,21,pon
MSC04,mem,1.0,21,pon
MSC05,semantic,0.8,21,pon
MSC05,glass,0.9,21,pon
MSC05,motor,0.85,21,pon
MSC05,mem,0.9,21,pon
MSC06,semantic,0.7,21,pon
MSC06,glass,0.8888888888888888,21,pon
MSC06,motor,0.9,21,pon
MSC06,mem,0.9,21,pon
MSC07,semantic,0.85,21,pon
MSC07,glass,0.9,21,pon
MSC07,motor,0.95,21,pon
MSC07,mem,0.75,21,pon
MSC10,semantic,0.7,21,pon
MSC10,glass,0.9,21,pon
MSC10,motor,0.9,21,pon
MSC10,mem,0.65,21,pon
MSC01,semantic,0.85,21,pon
MSC01,glass,0.75,21,pon
MSC01,motor,0.9,21,pon
MSC01,mem,0.75,21,pon
MSC02,semantic,0.75,21,pon
MSC02,glass,0.55,21,pon
MSC02,motor,0.75,21,pon
MSC02,mem,0.65,21,pon
MSC03,semantic,0.75,21,pon
MSC03,glass,0.7,21,pon
MSC03,motor,0.9,21,pon
MSC03,mem,0.85,21,pon
MSC04,semantic,0.9,21,pon
MSC04,glass,0.9,21,pon
MSC04,motor,0.95,21,pon
MSC04,mem,0.95,21,pon
MSC05,semantic,0.85,21,pon
MSC05,glass,0.7,21,pon
MSC05,motor,0.9,21,pon
MSC05,mem,0.9,21,pon
MSC06,semantic,0.75,21,pon
MSC06,glass,0.6851851851851851,21,pon
MSC06,motor,0.85,21,pon
MSC06,mem,0.85,21,pon
MSC07,semantic,0.85,21,pon
MSC07,glass,0.8,21,pon
MSC07,motor,0.75,21,pon
MSC07,mem,0.8,21,pon
MSC10,semantic,0.85,21,pon
MSC10,glass,0.85,21,pon
MSC10,motor,0.75,21,pon
MSC10,mem,0.95,21,pon
MSC01,semantic,0.9,21,pon
MSC01,glass,0.7,21,pon
MSC01,motor,0.7,21,pon
MSC01,mem,0.95,21,pon
MSC02,semantic,0.9,21,pon
MSC02,glass,0.9,21,pon
MSC02,motor,0.85,21,pon
MSC02,mem,0.75,21,pon
MSC03,semantic,0.45,21,pon
MSC03,glass,0.65,21,pon
MSC03,motor,0.65,21,pon
MSC03,mem,0.8,21,pon
MSC04,semantic,0.85,21,pon
MSC04,glass,0.95,21,pon
MSC04,motor,0.85,21,pon
MSC04,mem,0.95,21,pon
MSC05,semantic,0.8,21,pon
MSC05,glass,0.75,21,pon
MSC05,motor,0.8,21,pon
MSC05,mem,0.95,21,pon
MSC06,semantic,0.65,21,pon
MSC06,glass,0.6851851851851851,21,pon
MSC06,motor,0.85,21,pon
MSC06,mem,0.8,21,pon
MSC07,semantic,0.85,21,pon
MSC07,glass,0.8,21,pon
MSC07,motor,0.85,21,pon
MSC07,mem,0.8,21,pon
MSC10,semantic,0.75,21,pon
MSC10,glass,0.7,21,pon
MSC10,motor,0.8,21,pon
MSC10,mem,0.8,21,pon
MSC01,semantic,0.85,21,pon
MSC01,glass,0.75,21,pon
MSC01,motor,0.8,21,pon
MSC01,mem,0.85,21,pon
MSC02,semantic,0.8,21,pon
MSC02,glass,0.5,21,pon
MSC02,motor,0.85,21,pon
MSC02,mem,0.5,21,pon
MSC03,semantic,0.75,21,pon
MSC03,glass,0.7,21,pon
MSC03,motor,0.8,21,pon
MSC03,mem,0.85,21,pon
MSC04,semantic,0.7,21,pon
MSC04,glass,0.75,21,pon
MSC04,motor,0.7,21,pon
MSC04,mem,0.6,21,pon
MSC05,semantic,0.8,21,pon
MSC05,glass,0.8,21,pon
MSC05,motor,0.85,21,pon
MSC05,mem,0.95,21,pon
MSC06,semantic,0.8,21,pon
MSC06,glass,0.7777777777777778,21,pon
MSC06,motor,0.95,21,pon
MSC06,mem,0.85,21,pon
MSC07,semantic,0.65,21,pon
MSC07,glass,0.6,21,pon
MSC07,motor,0.85,21,pon
MSC07,mem,0.65,21,pon
MSC10,semantic,0.85,21,pon
MSC10,glass,0.7,21,pon
MSC10,motor,0.75,21,pon
MSC10,mem,0.8,21,pon
MSC01,semantic,0.95,21,pon
MSC01,glass,0.65,21,pon
MSC01,motor,0.8,21,pon
MSC01,mem,0.85,21,pon
MSC02,semantic,0.6,21,pon
MSC02,glass,0.6,21,pon
MSC02,motor,0.95,21,pon
MSC02,mem,0.8,21,pon
MSC03,semantic,0.8,21,pon
MSC03,glass,0.7,21,pon
MSC03,motor,0.9,21,pon
MSC03,mem,0.85,21,pon
MSC04,semantic,0.85,21,pon
MSC04,glass,0.75,21,pon
MSC04,motor,0.95,21,pon
MSC04,mem,0.9,21,pon
MSC05,semantic,0.8,21,pon
MSC05,glass,0.8,21,pon
MSC05,motor,0.95,21,pon
MSC05,mem,0.85,21,pon
MSC06,semantic,0.75,21,pon
MSC06,glass,0.537037037037037,21,pon
MSC06,motor,0.85,21,pon
MSC06,mem,0.8,21,pon
MSC07,semantic,0.85,21,pon
MSC07,glass,0.9,21,pon
MSC07,motor,0.75,21,pon
MSC07,mem,0.9,21,pon
MSC10,semantic,0.55,21,pon
MSC10,glass,0.7,21,pon
MSC10,motor,0.85,21,pon
MSC10,mem,0.7,21,pon
MSC01,semantic,0.9,21,pon
MSC01,glass,0.6,21,pon
MSC01,motor,0.9,21,pon
MSC01,mem,0.95,21,pon
MSC02,semantic,0.9,21,pon
MSC02,glass,0.75,21,pon
MSC02,motor,0.75,21,pon
MSC02,mem,0.75,21,pon
MSC03,semantic,0.5,21,pon
MSC03,glass,0.6,21,pon
MSC03,motor,0.7,21,pon
MSC03,mem,0.45,21,pon
MSC04,semantic,0.9,21,pon
MSC04,glass,0.8,21,pon
MSC04,motor,0.65,21,pon
MSC04,mem,0.6,21,pon
MSC05,semantic,1.0,21,pon
MSC05,glass,0.85,21,pon
MSC05,motor,0.9,21,pon
MSC05,mem,0.9,21,pon
MSC06,semantic,0.75,21,pon
MSC06,glass,0.48148148148148145,21,pon
MSC06,motor,0.6,21,pon
MSC06,mem,0.75,21,pon
MSC07,semantic,0.8,21,pon
MSC07,glass,0.65,21,pon
MSC07,motor,0.85,21,pon
MSC07,mem,0.6,21,pon
MSC10,semantic,0.8,21,pon
MSC10,glass,0.75,21,pon
MSC10,motor,0.95,21,pon
MSC10,mem,0.9,21,pon
MSC01,semantic,1.0,21,pon
MSC01,glass,0.75,21,pon
MSC01,motor,0.75,21,pon
MSC01,mem,0.95,21,pon
MSC02,semantic,0.8,21,pon
MSC02,glass,0.8,21,pon
MSC02,motor,0.95,21,pon
MSC02,mem,0.85,21,pon
MSC03,semantic,0.65,21,pon
MSC03,glass,0.6,21,pon
MSC03,motor,0.75,21,pon
MSC03,mem,0.7,21,pon
MSC04,semantic,0.75,21,pon
MSC04,glass,0.65,21,pon
MSC04,motor,0.85,21,pon
MSC04,mem,0.85,21,pon
MSC05,semantic,0.85,21,pon
MSC05,glass,0.85,21,pon
MSC05,motor,0.9,21,pon
MSC05,mem,0.75,21,pon
MSC06,semantic,0.85,21,pon
MSC06,glass,0.8888888888888888,21,pon
MSC06,motor,0.8,21,pon
MSC06,mem,0.75,21,pon
MSC07,semantic,0.85,21,pon
MSC07,glass,0.6,21,pon
MSC07,motor,0.75,21,pon
MSC07,mem,0.7,21,pon
MSC10,semantic,0.65,21,pon
MSC10,glass,0.5,21,pon
MSC10,motor,0.85,21,pon
MSC10,mem,0.75,21,pon
MSC01,semantic,0.8,21,pon
MSC01,glass,0.65,21,pon
MSC01,motor,0.8,21,pon
MSC01,mem,0.8,21,pon
MSC02,semantic,0.85,21,pon
MSC02,glass,0.95,21,pon
MSC02,motor,0.8,21,pon
MSC02,mem,0.8,21,pon
MSC03,semantic,0.75,21,pon
MSC03,glass,0.65,21,pon
MSC03,motor,0.7,21,pon
MSC03,mem,0.65,21,pon
MSC04,semantic,0.6,21,pon
MSC04,glass,0.8,21,pon
MSC04,motor,0.8,21,pon
MSC04,mem,0.8,21,pon
MSC05,semantic,0.9,21,pon
MSC05,glass,0.7,21,pon
MSC05,motor,0.9,21,pon
MSC05,mem,0.95,21,pon
MSC06,semantic,0.8,21,pon
MSC06,glass,0.7407407407407407,21,pon
MSC06,motor,0.95,21,pon
MSC06,mem,0.8,21,pon
MSC07,semantic,0.9,21,pon
MSC07,glass,0.7,21,pon
MSC07,motor,0.7,21,pon
MSC07,mem,0.55,21,pon
MSC10,semantic,0.7,21,pon
MSC10,glass,0.55,21,pon
MSC10,motor,0.75,21,pon
MSC10,mem,0.85,21,pon
MSC01,semantic,0.95,21,pon
MSC01,glass,0.65,21,pon
MSC01,motor,0.9,21,pon
MSC01,mem,0.95,21,pon
MSC02,semantic,0.7,21,pon
MSC02,glass,0.7,21,pon
MSC02,motor,0.75,21,pon
MSC02,mem,0.8,21,pon
MSC03,semantic,0.85,21,pon
MSC03,glass,0.8,21,pon
MSC03,motor,0.85,21,pon
MSC03,mem,0.85,21,pon
MSC04,semantic,0.8,21,pon
MSC04,glass,0.65,21,pon
MSC04,motor,0.75,21,pon
MSC04,mem,0.7,21,pon
MSC05,semantic,0.7,21,pon
MSC05,glass,0.8,21,pon
MSC05,motor,0.95,21,pon
MSC05,mem,0.9,21,pon
MSC06,semantic,0.65,21,pon
MSC06,glass,0.7962962962962963,21,pon
MSC06,motor,0.85,21,pon
MSC06,mem,0.9,21,pon
MSC07,semantic,0.75,21,pon
MSC07,glass,0.95,21,pon
MSC07,motor,0.8,21,pon
MSC07,mem,0.9,21,pon
MSC10,semantic,0.6,21,pon
MSC10,glass,0.6,21,pon
MSC10,motor,0.8,21,pon
MSC10,mem,0.75,21,pon
MSC01,semantic,0.95,780,co_co
MSC01,glass,0.95,780,co_co
MSC01,motor,1.0,780,co_co
MSC01,mem,1.0,780,co_co
MSC02,semantic,0.95,780,co_co
MSC02,glass,0.8,780,co_co
MSC02,motor,0.95,780,co_co
MSC02,mem,0.9,780,co_co
MSC03,semantic,0.95,780,co_co
MSC03,glass,0.9,780,co_co
MSC03,motor,0.95,780,co_co
MSC03,mem,1.0,780,co_co
MSC04,semantic,0.95,780,co_co
MSC04,glass,0.95,780,co_co
MSC04,motor,1.0,780,co_co
MSC04,mem,1.0,780,co_co
MSC05,semantic,0.95,780,co_co
MSC05,glass,0.85,780,co_co
MSC05,motor,1.0,780,co_co
MSC05,mem,1.0,780,co_co
MSC06,semantic,0.95,780,co_co
MSC06,glass,0.7777777777777778,780,co_co
MSC06,motor,1.0,780,co_co
MSC06,mem,1.0,780,co_co
MSC07,semantic,1.0,780,co_co
MSC07,glass,1.0,780,co_co
MSC07,motor,1.0,780,co_co
MSC07,mem,0.95,780,co_co
MSC10,semantic,0.8,780,co_co
MSC10,glass,0.8,780,co_co
MSC10,motor,0.95,780,co_co
MSC10,mem,0.95,780,co_co
MSC01,semantic,0.95,780,co_co
MSC01,glass,0.9,780,co_co
MSC01,motor,1.0,780,co_co
MSC01,mem,1.0,780,co_co
MSC02,semantic,0.8,780,co_co
MSC02,glass,0.95,780,co_co
MSC02,motor,0.9,780,co_co
MSC02,mem,1.0,780,co_co
MSC03,semantic,0.9,780,co_co
MSC03,glass,0.9,780,co_co
MSC03,motor,1.0,780,co_co
MSC03,mem,0.95,780,co_co
MSC04,semantic,0.95,780,co_co
MSC04,glass,0.95,780,co_co
MSC04,motor,1.0,780,co_co
MSC04,mem,1.0,780,co_co
MSC05,semantic,0.95,780,co_co
MSC05,glass,0.85,780,co_co
MSC05,motor,1.0,780,co_co
MSC05,mem,1.0,780,co_co
MSC06,semantic,0.85,780,co_co
MSC06,glass,0.8333333333333334,780,co_co
MSC06,motor,1.0,780,co_co
MSC06,mem,0.95,780,co_co
MSC07,semantic,1.0,780,co_co
MSC07,glass,0.9,780,co_co
MSC07,motor,1.0,780,co_co
MSC07,mem,1.0,780,co_co
MSC10,semantic,0.8,780,co_co
MSC10,glass,0.85,780,co_co
MSC10,motor,0.9,780,co_co
MSC10,mem,1.0,780,co_co
MSC01,semantic,0.95,780,co_co
MSC01,glass,0.85,780,co_co
MSC01,motor,1.0,780,co_co
MSC01,mem,1.0,780,co_co
MSC02,semantic,0.95,780,co_co
MSC02,glass,0.8,780,co_co
MSC02,motor,0.95,780,co_co
MSC02,mem,0.95,780,co_co
MSC03,semantic,0.9,780,co_co
MSC03,glass,0.9,780,co_co
MSC03,motor,1.0,780,co_co
MSC03,mem,0.95,780,co_co
MSC04,semantic,0.95,780,co_co
MSC04,glass,0.9,780,co_co
MSC04,motor,1.0,780,co_co
MSC04,mem,1.0,780,co_co
MSC05,semantic,1.0,780,co_co
MSC05,glass,0.85,780,co_co
MSC05,motor,1.0,780,co_co
MSC05,mem,1.0,780,co_co
MSC06,semantic,1.0,780,co_co
MSC06,glass,0.7777777777777778,780,co_co
MSC06,motor,0.95,780,co_co
MSC06,mem,1.0,780,co_co
MSC07,semantic,1.0,780,co_co
MSC07,glass,0.95,780,co_co
MSC07,motor,1.0,780,co_co
MSC07,mem,0.95,780,co_co
MSC10,semantic,0.85,780,co_co
MSC10,glass,0.8,780,co_co
MSC10,motor,1.0,780,co_co
MSC10,mem,0.95,780,co_co
MSC01,semantic,0.95,780,co_co
MSC01,glass,0.85,780,co_co
MSC01,motor,1.0,780,co_co
MSC01,mem,1.0,780,co_co
MSC02,semantic,0.85,780,co_co
MSC02,glass,0.95,780,co_co
MSC02,motor,0.95,780,co_co
MSC02,mem,0.95,780,co_co
MSC03,semantic,0.95,780,co_co
MSC03,glass,0.9,780,co_co
MSC03,motor,0.95,780,co_co
MSC03,mem,1.0,780,co_co
MSC04,semantic,0.9,780,co_co
MSC04,glass,0.95,780,co_co
MSC04,motor,1.0,780,co_co
MSC04,mem,1.0,780,co_co
MSC05,semantic,0.95,780,co_co
MSC05,glass,0.95,780,co_co
MSC05,motor,1.0,780,co_co
MSC05,mem,1.0,780,co_co
MSC06,semantic,0.95,780,co_co
MSC06,glass,0.7222222222222222,780,co_co
MSC06,motor,0.95,780,co_co
MSC06,mem,1.0,780,co_co
MSC07,semantic,1.0,780,co_co
MSC07,glass,0.9,780,co_co
MSC07,motor,0.95,780,co_co
MSC07,mem,0.95,780,co_co
MSC10,semantic,0.95,780,co_co
MSC10,glass,0.85,780,co_co
MSC10,motor,0.95,780,co_co
MSC10,mem,0.95,780,co_co
MSC01,semantic,0.95,780,co_co
MSC01,glass,0.85,780,co_co
MSC01,motor,1.0,780,co_co
MSC01,mem,1.0,780,co_co
MSC02,semantic,0.9,780,co_co
MSC02,glass,0.85,780,co_co
MSC02,motor,0.95,780,co_co
MSC02,mem,0.95,780,co_co
MSC03,semantic,0.9,780,co_co
MSC03,glass,0.95,780,co_co
MSC03,motor,1.0,780,co_co
MSC03,mem,1.0,780,co_co
MSC04,semantic,0.95,780,co_co
MSC04,glass,1.0,780,co_co
MSC04,motor,1.0,780,co_co
MSC04,mem,1.0,780,co_co
MSC05,semantic,0.9,780,co_co
MSC05,glass,0.9,780,co_co
MSC05,motor,1.0,780,co_co
MSC05,mem,1.0,780,co_co
MSC06,semantic,0.9,780,co_co
MSC06,glass,0.7777777777777778,780,co_co
MSC06,motor,0.95,780,co_co
MSC06,mem,1.0,780,co_co
MSC07,semantic,1.0,780,co_co
MSC07,glass,0.9,780,co_co
MSC07,motor,1.0,780,co_co
MSC07,mem,1.0,780,co_co
MSC10,semantic,0.8,780,co_co
MSC10,glass,0.85,780,co_co
MSC10,motor,0.95,780,co_co
MSC10,mem,1.0,780,co_co
MSC01,semantic,0.95,780,co_co
MSC01,glass,0.9,780,co_co
MSC01,motor,1.0,780,co_co
MSC01,mem,1.0,780,co_co
MSC02,semantic,0.95,780,co_co
MSC02,glass,0.8,780,co_co
MSC02,motor,0.95,780,co_co
MSC02,mem,0.95,780,co_co
MSC03,semantic,0.85,780,co_co
MSC03,glass,0.85,780,co_co
MSC03,motor,0.95,780,co_co
MSC03,mem,1.0,780,co_co
MSC04,semantic,0.9,780,co_co
MSC04,glass,0.95,780,co_co
MSC04,motor,1.0,780,co_co
MSC04,mem,1.0,780,co_co
MSC05,semantic,1.0,780,co_co
MSC05,glass,0.95,780,co_co
MSC05,motor,1.0,780,co_co
MSC05,mem,1.0,780,co_co
MSC06,semantic,0.95,780,co_co
MSC06,glass,0.7777777777777778,780,co_co
MSC06,motor,1.0,780,co_co
MSC06,mem,0.95,780,co_co
MSC07,semantic,0.95,780,co_co
MSC07,glass,0.95,780,co_co
MSC07,motor,1.0,780,co_co
MSC07,mem,1.0,780,co_co
MSC10,semantic,0.85,780,co_co
MSC10,glass,0.85,780,co_co
MSC10,motor,1.0,780,co_co
MSC10,mem,0.9,780,co_co
MSC01,semantic,0.95,780,co_co
MSC01,glass,0.95,780,co_co
MSC01,motor,1.0,780,co_co
MSC01,mem,1.0,780,co_co
MSC02,semantic,0.9,780,co_co
MSC02,glass,0.85,780,co_co
MSC02,motor,0.95,780,co_co
MSC02,mem,1.0,780,co_co
MSC03,semantic,0.9,780,co_co
MSC03,glass,0.85,780,co_co
MSC03,motor,1.0,780,co_co
MSC03,mem,1.0,780,co_co
MSC04,semantic,0.95,780,co_co
MSC04,glass,0.95,780,co_co
MSC04,motor,1.0,780,co_co
MSC04,mem,1.0,780,co_co
MSC05,semantic,1.0,780,co_co
MSC05,glass,0.95,780,co_co
MSC05,motor,1.0,780,co_co
MSC05,mem,1.0,780,co_co
MSC06,semantic,0.95,780,co_co
MSC06,glass,0.7777777777777778,780,co_co
MSC06,motor,0.95,780,co_co
MSC06,mem,0.95,780,co_co
MSC07,semantic,1.0,780,co_co
MSC07,glass,0.9,780,co_co
MSC07,motor,0.95,780,co_co
MSC07,mem,1.0,780,co_co
MSC10,semantic,0.8,780,co_co
MSC10,glass,0.9,780,co_co
MSC10,motor,0.95,780,co_co
MSC10,mem,1.0,780,co_co
MSC01,semantic,0.95,780,co_co
MSC01,glass,0.85,780,co_co
MSC01,motor,1.0,780,co_co
MSC01,mem,1.0,780,co_co
MSC02,semantic,0.9,780,co_co
MSC02,glass,0.75,780,co_co
MSC02,motor,0.95,780,co_co
MSC02,mem,1.0,780,co_co
MSC03,semantic,0.8,780,co_co
MSC03,glass,0.85,780,co_co
MSC03,motor,0.95,780,co_co
MSC03,mem,1.0,780,co_co
MSC04,semantic,0.95,780,co_co
MSC04,glass,0.9,780,co_co
MSC04,motor,1.0,780,co_co
MSC04,mem,1.0,780,co_co
MSC05,semantic,1.0,780,co_co
MSC05,glass,0.9,780,co_co
MSC05,motor,1.0,780,co_co
MSC05,mem,1.0,780,co_co
MSC06,semantic,0.85,780,co_co
MSC06,glass,0.7777777777777778,780,co_co
MSC06,motor,1.0,780,co_co
MSC06,mem,1.0,780,co_co
MSC07,semantic,1.0,780,co_co
MSC07,glass,0.95,780,co_co
MSC07,motor,1.0,780,co_co
MSC07,mem,1.0,780,co_co
MSC10,semantic,0.9,780,co_co
MSC10,glass,0.8,780,co_co
MSC10,motor,0.95,780,co_co
MSC10,mem,1.0,780,co_co
MSC01,semantic,0.95,780,co_co
MSC01,glass,0.85,780,co_co
MSC01,motor,1.0,780,co_co
MSC01,mem,1.0,780,co_co
MSC02,semantic,0.85,780,co_co
MSC02,glass,0.85,780,co_co
MSC02,motor,0.95,780,co_co
MSC02,mem,0.95,780,co_co
MSC03,semantic,0.9,780,co_co
MSC03,glass,0.9,780,co_co
MSC03,motor,1.0,780,co_co
MSC03,mem,1.0,780,co_co
MSC04,semantic,0.9,780,co_co
MSC04,glass,0.95,780,co_co
MSC04,motor,1.0,780,co_co
MSC04,mem,1.0,780,co_co
MSC05,semantic,0.95,780,co_co
MSC05,glass,0.95,780,co_co
MSC05,motor,1.0,780,co_co
MSC05,mem,1.0,780,co_co
MSC06,semantic,0.95,780,co_co
MSC06,glass,0.8333333333333334,780,co_co
MSC06,motor,0.95,780,co_co
MSC06,mem,1.0,780,co_co
MSC07,semantic,1.0,780,co_co
MSC07,glass,0.9,780,co_co
MSC07,motor,1.0,780,co_co
MSC07,mem,0.95,780,co_co
MSC10,semantic,0.85,780,co_co
MSC10,glass,0.95,780,co_co
MSC10,motor,0.95,780,co_co
MSC10,mem,0.95,780,co_co
MSC01,semantic,0.95,780,co_co
MSC01,glass,0.9,780,co_co
MSC01,motor,0.95,780,co_co
MSC01,mem,1.0,780,co_co
MSC02,semantic,0.9,780,co_co
MSC02,glass,0.75,780,co_co
MSC02,motor,0.95,780,co_co
MSC02,mem,1.0,780,co_co
MSC03,semantic,0.9,780,co_co
MSC03,glass,0.9,780,co_co
MSC03,motor,0.95,780,co_co
MSC03,mem,1.0,780,co_co
MSC04,semantic,0.95,780,co_co
MSC04,glass,0.9,780,co_co
MSC04,motor,1.0,780,co_co
MSC04,mem,1.0,780,co_co
MSC05,semantic,0.95,780,co_co
MSC05,glass,0.95,780,co_co
MSC05,motor,1.0,780,co_co
MSC05,mem,1.0,780,co_co
MSC06,semantic,0.95,780,co_co
MSC06,glass,0.7777777777777778,780,co_co
MSC06,motor,0.95,780,co_co
MSC06,mem,1.0,780,co_co
MSC07,semantic,0.95,780,co_co
MSC07,glass,0.95,780,co_co
MSC07,motor,1.0,780,co_co
MSC07,mem,0.95,780,co_co
MSC10,semantic,0.85,780,co_co
MSC10,glass,0.75,780,co_co
MSC10,motor,0.95,780,co_co
MSC10,mem,1.0,780,co_co
MSC01,semantic,0.95,960,fp_co
MSC01,glass,0.9,960,fp_co
MSC01,motor,1.0,960,fp_co
MSC01,mem,1.0,960,fp_co
MSC02,semantic,0.95,960,fp_co
MSC02,glass,0.85,960,fp_co
MSC02,motor,0.95,960,fp_co
MSC02,mem,1.0,960,fp_co
MSC03,semantic,0.85,960,fp_co
MSC03,glass,0.95,960,fp_co
MSC03,motor,1.0,960,fp_co
MSC03,mem,0.95,960,fp_co
MSC04,semantic,0.95,960,fp_co
MSC04,glass,1.0,960,fp_co
MSC04,motor,1.0,960,fp_co
MSC04,mem,1.0,960,fp_co
MSC05,semantic,0.95,960,fp_co
MSC05,glass,0.95,960,fp_co
MSC05,motor,1.0,960,fp_co
MSC05,mem,1.0,960,fp_co
MSC06,semantic,0.95,960,fp_co
MSC06,glass,0.8333333333333334,960,fp_co
MSC06,motor,1.0,960,fp_co
MSC06,mem,1.0,960,fp_co
MSC07,semantic,1.0,960,fp_co
MSC07,glass,0.95,960,fp_co
MSC07,motor,1.0,960,fp_co
MSC07,mem,1.0,960,fp_co
MSC10,semantic,0.85,960,fp_co
MSC10,glass,0.75,960,fp_co
MSC10,motor,0.95,960,fp_co
MSC10,mem,1.0,960,fp_co
MSC01,semantic,0.95,960,fp_co
MSC01,glass,0.9,960,fp_co
MSC01,motor,1.0,960,fp_co
MSC01,mem,1.0,960,fp_co
MSC02,semantic,0.95,960,fp_co
MSC02,glass,0.7,960,fp_co
MSC02,motor,0.95,960,fp_co
MSC02,mem,1.0,960,fp_co
MSC03,semantic,0.85,960,fp_co
MSC03,glass,0.9,960,fp_co
MSC03,motor,0.95,960,fp_co
MSC03,mem,0.95,960,fp_co
MSC04,semantic,0.95,960,fp_co
MSC04,glass,0.95,960,fp_co
MSC04,motor,1.0,960,fp_co
MSC04,mem,1.0,960,fp_co
MSC05,semantic,0.95,960,fp_co
MSC05,glass,0.95,960,fp_co
MSC05,motor,1.0,960,fp_co
MSC05,mem,1.0,960,fp_co
MSC06,semantic,0.9,960,fp_co
MSC06,glass,0.8333333333333334,960,fp_co
MSC06,motor,1.0,960,fp_co
MSC06,mem,1.0,960,fp_co
MSC07,semantic,1.0,960,fp_co
MSC07,glass,0.95,960,fp_co
MSC07,motor,1.0,960,fp_co
MSC07,mem,0.95,960,fp_co
MSC10,semantic,0.9,960,fp_co
MSC10,glass,0.8,960,fp_co
MSC10,motor,0.95,960,fp_co
MSC10,mem,1.0,960,fp_co
MSC01,semantic,0.95,960,fp_co
MSC01,glass,0.9,960,fp_co
MSC01,motor,0.95,960,fp_co
MSC01,mem,1.0,960,fp_co
MSC02,semantic,0.9,960,fp_co
MSC02,glass,0.85,960,fp_co
MSC02,motor,0.95,960,fp_co
MSC02,mem,0.95,960,fp_co
MSC03,semantic,0.9,960,fp_co
MSC03,glass,0.9,960,fp_co
MSC03,motor,0.95,960,fp_co
MSC03,mem,1.0,960,fp_co
MSC04,semantic,0.9,960,fp_co
MSC04,glass,0.95,960,fp_co
MSC04,motor,1.0,960,fp_co
MSC04,mem,1.0,960,fp_co
MSC05,semantic,1.0,960,fp_co
MSC05,glass,0.85,960,fp_co
MSC05,motor,1.0,960,fp_co
MSC05,mem,1.0,960,fp_co
MSC06,semantic,0.95,960,fp_co
MSC06,glass,0.8333333333333334,960,fp_co
MSC06,motor,1.0,960,fp_co
MSC06,mem,1.0,960,fp_co
MSC07,semantic,1.0,960,fp_co
MSC07,glass,0.8,960,fp_co
MSC07,motor,1.0,960,fp_co
MSC07,mem,1.0,960,fp_co
MSC10,semantic,0.85,960,fp_co
MSC10,glass,0.9,960,fp_co
MSC10,motor,1.0,960,fp_co
MSC10,mem,0.95,960,fp_co
MSC01,semantic,0.95,960,fp_co
MSC01,glass,0.95,960,fp_co
MSC01,motor,1.0,960,fp_co
MSC01,mem,1.0,960,fp_co
MSC02,semantic,0.9,960,fp_co
MSC02,glass,0.8,960,fp_co
