,train_task,test_task,sub,acc,Features
13,glass,motor,MSC02,0.575,500
14,glass,mem,MSC02,0.58,500
15,semantic,glass,MSC02,0.625,500
16,semantic,motor,MSC02,0.5,500
17,semantic,mem,MSC02,0.565,500
18,motor,glass,MSC02,0.5399999999999999,500
19,motor,semantic,MSC02,0.5,500
20,motor,mem,MSC02,0.5249999999999999,500
21,mem,glass,MSC02,0.7000000000000001,500
22,mem,semantic,MSC02,0.9000000000000001,500
23,mem,motor,MSC02,0.6249999999999999,500
24,glass,semantic,MSC03,0.76,500
25,glass,motor,MSC03,0.9200000000000002,500
26,glass,mem,MSC03,0.6650000000000001,500
27,semantic,glass,MSC03,0.745,500
28,semantic,motor,MSC03,0.7699999999999999,500
29,semantic,mem,MSC03,0.615,500
30,motor,glass,MSC03,0.8149999999999998,500
31,motor,semantic,MSC03,0.6900000000000002,500
32,motor,mem,MSC03,0.5949999999999999,500
33,mem,glass,MSC03,0.695,500
34,mem,semantic,MSC03,0.8349999999999997,500
35,mem,motor,MSC03,0.86,500
36,glass,semantic,MSC04,0.7849999999999999,500
37,glass,motor,MSC04,0.8399999999999999,500
38,glass,mem,MSC04,0.8549999999999999,500
39,semantic,glass,MSC04,0.7699999999999999,500
40,semantic,motor,MSC04,0.55,500
41,semantic,mem,MSC04,0.8049999999999999,500
42,motor,glass,MSC04,0.71,500
43,motor,semantic,MSC04,0.56,500
44,motor,mem,MSC04,0.615,500
45,mem,glass,MSC04,0.93,500
46,mem,semantic,MSC04,0.95,500
47,mem,motor,MSC04,0.905,500
48,glass,semantic,MSC05,0.865,500
49,glass,motor,MSC05,0.8549999999999999,500
50,glass,mem,MSC05,0.885,500
51,semantic,glass,MSC05,0.745,500
52,semantic,motor,MSC05,0.605,500
53,semantic,mem,MSC05,0.8299999999999998,500
54,motor,glass,MSC05,0.7200000000000001,500
55,motor,semantic,MSC05,0.6149999999999999,500
56,motor,mem,MSC05,0.8549999999999999,500
57,mem,glass,MSC05,0.935,500
58,mem,semantic,MSC05,0.845,500
59,mem,motor,MSC05,1.0,500
60,glass,semantic,MSC06,0.7666666666666666,500
61,glass,motor,MSC06,0.5944444444444444,500
62,glass,mem,MSC06,0.8833333333333334,500
63,semantic,glass,MSC06,0.8222222222222222,500
64,semantic,motor,MSC06,0.7999999999999999,500
65,semantic,mem,MSC06,0.8150000000000001,500
66,motor,glass,MSC06,0.5833333333333333,500
67,motor,semantic,MSC06,0.6950000000000001,500
68,motor,mem,MSC06,0.7749999999999999,500
69,mem,glass,MSC06,0.8444444444444444,500
70,mem,semantic,MSC06,0.8750000000000002,500
71,mem,motor,MSC06,0.8549999999999999,500
72,glass,semantic,MSC07,0.995,500
73,glass,motor,MSC07,0.6,500
74,glass,mem,MSC07,0.745,500
75,semantic,glass,MSC07,0.8549999999999999,500
76,semantic,motor,MSC07,0.5499999999999999,500
77,semantic,mem,MSC07,0.6850000000000002,500
78,motor,glass,MSC07,0.5549999999999999,500
79,motor,semantic,MSC07,0.5599999999999999,500
80,motor,mem,MSC07,0.5499999999999999,500
81,mem,glass,MSC07,0.965,500
82,mem,semantic,MSC07,0.9200000000000002,500
83,mem,motor,MSC07,0.825,500
84,glass,semantic,MSC10,0.8950000000000001,500
85,glass,motor,MSC10,0.7649999999999999,500
86,glass,mem,MSC10,0.8749999999999998,500
87,semantic,glass,MSC10,0.8299999999999998,500
88,semantic,motor,MSC10,0.6700000000000002,500
89,semantic,mem,MSC10,0.76,500
90,motor,glass,MSC10,0.7000000000000001,500
91,motor,semantic,MSC10,0.61,500
92,motor,mem,MSC10,0.6950000000000001,500
93,mem,glass,MSC10,0.825,500
94,mem,semantic,MSC10,0.775,500
95,mem,motor,MSC10,0.8850000000000001,500
0,glass,semantic,MSC01,0.945,1000
1,glass,motor,MSC01,0.9350000000000002,1000
2,glass,mem,MSC01,0.755,1000
3,semantic,glass,MSC01,0.8049999999999999,1000
4,semantic,motor,MSC01,0.8149999999999998,1000
5,semantic,mem,MSC01,0.635,1000
6,motor,glass,MSC01,0.73,1000
7,motor,semantic,MSC01,0.945,1000
8,motor,mem,MSC01,0.64,1000
9,mem,glass,MSC01,0.9000000000000001,1000
10,mem,semantic,MSC01,0.98,1000
11,mem,motor,MSC01,0.95,1000
12,glass,semantic,MSC02,0.89,1000
13,glass,motor,MSC02,0.5399999999999999,1000
14,glass,mem,MSC02,0.72,1000
15,semantic,glass,MSC02,0.6650000000000001,1000
16,semantic,motor,MSC02,0.51,1000
17,semantic,mem,MSC02,0.5299999999999999,1000
18,motor,glass,MSC02,0.5,1000
19,motor,semantic,MSC02,0.5,1000
20,motor,mem,MSC02,0.5,1000
21,mem,glass,MSC02,0.845,1000
22,mem,semantic,MSC02,0.8700000000000001,1000
23,mem,motor,MSC02,0.7050000000000001,1000
24,glass,semantic,MSC03,0.74,1000
25,glass,motor,MSC03,0.8099999999999999,1000
26,glass,mem,MSC03,0.5549999999999999,1000
27,semantic,glass,MSC03,0.6199999999999999,1000
28,semantic,motor,MSC03,0.72,1000
29,semantic,mem,MSC03,0.73,1000
30,motor,glass,MSC03,0.585,1000
31,motor,semantic,MSC03,0.5799999999999998,1000
32,motor,mem,MSC03,0.62,1000
33,mem,glass,MSC03,0.5449999999999999,1000
34,mem,semantic,MSC03,0.82,1000
35,mem,motor,MSC03,0.905,1000
36,glass,semantic,MSC04,0.885,1000
37,glass,motor,MSC04,0.8599999999999998,1000
38,glass,mem,MSC04,0.8299999999999998,1000
39,semantic,glass,MSC04,0.775,1000
40,semantic,motor,MSC04,0.6050000000000001,1000
41,semantic,mem,MSC04,0.74,1000
42,motor,glass,MSC04,0.7999999999999999,1000
43,motor,semantic,MSC04,0.5499999999999999,1000
44,motor,mem,MSC04,0.585,1000
45,mem,glass,MSC04,0.9399999999999998,1000
46,mem,semantic,MSC04,0.95,1000
47,mem,motor,MSC04,0.86,1000
48,glass,semantic,MSC05,0.8699999999999999,1000
49,glass,motor,MSC05,0.8950000000000001,1000
50,glass,mem,MSC05,0.965,1000
51,semantic,glass,MSC05,0.8299999999999998,1000
52,semantic,motor,MSC05,0.685,1000
53,semantic,mem,MSC05,0.8950000000000001,1000
54,motor,glass,MSC05,0.7100000000000001,1000
55,motor,semantic,MSC05,0.5849999999999999,1000
56,motor,mem,MSC05,0.7000000000000001,1000
57,mem,glass,MSC05,0.8399999999999999,1000
58,mem,semantic,MSC05,0.9,1000
59,mem,motor,MSC05,0.95,1000
60,glass,semantic,MSC06,0.8277777777777777,1000
61,glass,motor,MSC06,0.6222222222222222,1000
62,glass,mem,MSC06,0.8666666666666667,1000
63,semantic,glass,MSC06,0.7333333333333334,1000
64,semantic,motor,MSC06,0.6599999999999999,1000
65,semantic,mem,MSC06,0.8099999999999999,1000
66,motor,glass,MSC06,0.5499999999999999,1000
67,motor,semantic,MSC06,0.7000000000000001,1000
68,motor,mem,MSC06,0.76,1000
69,mem,glass,MSC06,0.8166666666666667,1000
70,mem,semantic,MSC06,0.905,1000
71,mem,motor,MSC06,0.885,1000
72,glass,semantic,MSC07,0.995,1000
73,glass,motor,MSC07,0.5799999999999998,1000
74,glass,mem,MSC07,0.655,1000
75,semantic,glass,MSC07,0.95,1000
76,semantic,motor,MSC07,0.5499999999999999,1000
77,semantic,mem,MSC07,0.57,1000
78,motor,glass,MSC07,0.5449999999999999,1000
79,motor,semantic,MSC07,0.5499999999999999,1000
80,motor,mem,MSC07,0.5,1000
81,mem,glass,MSC07,0.91,1000
82,mem,semantic,MSC07,0.9200000000000002,1000
83,mem,motor,MSC07,0.82,1000
84,glass,semantic,MSC10,0.95,1000
85,glass,motor,MSC10,0.905,1000
86,glass,mem,MSC10,0.8049999999999999,1000
87,semantic,glass,MSC10,0.8800000000000001,1000
88,semantic,motor,MSC10,0.655,1000
89,semantic,mem,MSC10,0.775,1000
90,motor,glass,MSC10,0.5999999999999999,1000
91,motor,semantic,MSC10,0.575,1000
92,motor,mem,MSC10,0.635,1000
93,mem,glass,MSC10,0.8600000000000001,1000
94,mem,semantic,MSC10,0.8950000000000001,1000
95,mem,motor,MSC10,0.91,1000
0,glass,semantic,MSC01,0.95,1500
1,glass,motor,MSC01,0.9250000000000002,1500
2,glass,mem,MSC01,0.7449999999999999,1500
3,semantic,glass,MSC01,0.8550000000000001,1500
4,semantic,motor,MSC01,0.7999999999999999,1500
5,semantic,mem,MSC01,0.685,1500
6,motor,glass,MSC01,0.8800000000000001,1500
7,motor,semantic,MSC01,0.86,1500
8,motor,mem,MSC01,0.6500000000000001,1500
9,mem,glass,MSC01,0.945,1500
10,mem,semantic,MSC01,0.98,1500
11,mem,motor,MSC01,0.99,1500
12,glass,semantic,MSC02,0.9,1500
13,glass,motor,MSC02,0.63,1500
14,glass,mem,MSC02,0.615,1500
15,semantic,glass,MSC02,0.635,1500
16,semantic,motor,MSC02,0.5,1500
17,semantic,mem,MSC02,0.505,1500
18,motor,glass,MSC02,0.58,1500
19,motor,semantic,MSC02,0.5,1500
20,motor,mem,MSC02,0.5,1500
21,mem,glass,MSC02,0.77,1500
22,mem,semantic,MSC02,0.845,1500
23,mem,motor,MSC02,0.76,1500
24,glass,semantic,MSC03,0.7799999999999999,1500
25,glass,motor,MSC03,0.8649999999999999,1500
26,glass,mem,MSC03,0.6500000000000001,1500
27,semantic,glass,MSC03,0.6850000000000002,1500
28,semantic,motor,MSC03,0.7000000000000001,1500
29,semantic,mem,MSC03,0.685,1500
30,motor,glass,MSC03,0.6799999999999999,1500
31,motor,semantic,MSC03,0.605,1500
32,motor,mem,MSC03,0.5849999999999999,1500
33,mem,glass,MSC03,0.5799999999999998,1500
34,mem,semantic,MSC03,0.7699999999999999,1500
35,mem,motor,MSC03,0.8550000000000001,1500
36,glass,semantic,MSC04,0.995,1500
37,glass,motor,MSC04,0.9,1500
38,glass,mem,MSC04,0.8950000000000001,1500
39,semantic,glass,MSC04,0.935,1500
40,semantic,motor,MSC04,0.53,1500
41,semantic,mem,MSC04,0.7749999999999999,1500
42,motor,glass,MSC04,0.86,1500
43,motor,semantic,MSC04,0.63,1500
44,motor,mem,MSC04,0.8249999999999998,1500
45,mem,glass,MSC04,0.995,1500
46,mem,semantic,MSC04,0.975,1500
47,mem,motor,MSC04,0.94,1500
48,glass,semantic,MSC05,0.9000000000000001,1500
49,glass,motor,MSC05,0.8499999999999999,1500
50,glass,mem,MSC05,0.9599999999999996,1500
51,semantic,glass,MSC05,0.7949999999999999,1500
52,semantic,motor,MSC05,0.655,1500
53,semantic,mem,MSC05,0.7000000000000001,1500
54,motor,glass,MSC05,0.7050000000000001,1500
55,motor,semantic,MSC05,0.58,1500
56,motor,mem,MSC05,0.835,1500
57,mem,glass,MSC05,0.845,1500
58,mem,semantic,MSC05,0.915,1500
59,mem,motor,MSC05,1.0,1500
60,glass,semantic,MSC06,0.8222222222222221,1500
61,glass,motor,MSC06,0.8222222222222222,1500
62,glass,mem,MSC06,0.85,1500
63,semantic,glass,MSC06,0.7722222222222221,1500
64,semantic,motor,MSC06,0.75,1500
65,semantic,mem,MSC06,0.8099999999999999,1500
66,motor,glass,MSC06,0.6666666666666667,1500
67,motor,semantic,MSC06,0.7949999999999999,1500
68,motor,mem,MSC06,0.75,1500
69,mem,glass,MSC06,0.7722222222222221,1500
70,mem,semantic,MSC06,0.8549999999999999,1500
71,mem,motor,MSC06,0.975,1500
72,glass,semantic,MSC07,1.0,1500
73,glass,motor,MSC07,0.6000000000000001,1500
74,glass,mem,MSC07,0.72,1500
75,semantic,glass,MSC07,0.95,1500
76,semantic,motor,MSC07,0.5499999999999999,1500
77,semantic,mem,MSC07,0.585,1500
78,motor,glass,MSC07,0.5499999999999999,1500
79,motor,semantic,MSC07,0.5899999999999999,1500
80,motor,mem,MSC07,0.505,1500
81,mem,glass,MSC07,0.995,1500
82,mem,semantic,MSC07,0.995,1500
83,mem,motor,MSC07,0.8800000000000001,1500
84,glass,semantic,MSC10,0.8950000000000001,1500
85,glass,motor,MSC10,0.8800000000000001,1500
86,glass,mem,MSC10,0.8549999999999999,1500
87,semantic,glass,MSC10,0.8400000000000001,1500
88,semantic,motor,MSC10,0.675,1500
89,semantic,mem,MSC10,0.7400000000000001,1500
90,motor,glass,MSC10,0.5949999999999999,1500
91,motor,semantic,MSC10,0.5999999999999999,1500
92,motor,mem,MSC10,0.675,1500
93,mem,glass,MSC10,0.82,1500
94,mem,semantic,MSC10,0.8149999999999998,1500
95,mem,motor,MSC10,0.905,1500
0,glass,semantic,MSC01,0.95,2000
1,glass,motor,MSC01,0.95,2000
2,glass,mem,MSC01,0.7699999999999999,2000
3,semantic,glass,MSC01,0.8499999999999999,2000
4,semantic,motor,MSC01,0.7999999999999999,2000
5,semantic,mem,MSC01,0.6850000000000002,2000
6,motor,glass,MSC01,0.8,2000
7,motor,semantic,MSC01,0.905,2000
8,motor,mem,MSC01,0.6500000000000001,2000
9,mem,glass,MSC01,0.905,2000
10,mem,semantic,MSC01,0.995,2000
11,mem,motor,MSC01,1.0,2000
12,glass,semantic,MSC02,0.8049999999999999,2000
13,glass,motor,MSC02,0.6,2000
14,glass,mem,MSC02,0.62,2000
15,semantic,glass,MSC02,0.6500000000000001,2000
16,semantic,motor,MSC02,0.5,2000
17,semantic,mem,MSC02,0.545,2000
18,motor,glass,MSC02,0.5,2000
19,motor,semantic,MSC02,0.5,2000
20,motor,mem,MSC02,0.5,2000
21,mem,glass,MSC02,0.68,2000
22,mem,semantic,MSC02,0.8800000000000001,2000
23,mem,motor,MSC02,0.5999999999999999,2000
24,glass,semantic,MSC03,0.73,2000
25,glass,motor,MSC03,0.935,2000
26,glass,mem,MSC03,0.6,2000
27,semantic,glass,MSC03,0.7050000000000001,2000
28,semantic,motor,MSC03,0.685,2000
29,semantic,mem,MSC03,0.6849999999999999,2000
30,motor,glass,MSC03,0.675,2000
31,motor,semantic,MSC03,0.53,2000
32,motor,mem,MSC03,0.515,2000
33,mem,glass,MSC03,0.545,2000
34,mem,semantic,MSC03,0.76,2000
35,mem,motor,MSC03,0.8549999999999999,2000
36,glass,semantic,MSC04,0.98,2000
37,glass,motor,MSC04,0.9000000000000001,2000
38,glass,mem,MSC04,0.875,2000
39,semantic,glass,MSC04,0.8800000000000001,2000
40,semantic,motor,MSC04,0.5449999999999999,2000
41,semantic,mem,MSC04,0.7899999999999999,2000
42,motor,glass,MSC04,0.965,2000
43,motor,semantic,MSC04,0.62,2000
44,motor,mem,MSC04,0.7699999999999999,2000
45,mem,glass,MSC04,1.0,2000
46,mem,semantic,MSC04,0.95,2000
47,mem,motor,MSC04,0.9149999999999998,2000
48,glass,semantic,MSC05,0.89,2000
49,glass,motor,MSC05,0.76,2000
50,glass,mem,MSC05,0.86,2000
51,semantic,glass,MSC05,0.8499999999999999,2000
52,semantic,motor,MSC05,0.7100000000000002,2000
53,semantic,mem,MSC05,0.8299999999999998,2000
54,motor,glass,MSC05,0.67,2000
55,motor,semantic,MSC05,0.605,2000
56,motor,mem,MSC05,0.7050000000000001,2000
57,mem,glass,MSC05,0.8999999999999998,2000
58,mem,semantic,MSC05,0.9399999999999998,2000
59,mem,motor,MSC05,0.96,2000
60,glass,semantic,MSC06,0.8388888888888888,2000
61,glass,motor,MSC06,0.7388888888888889,2000
62,glass,mem,MSC06,0.9166666666666666,2000
63,semantic,glass,MSC06,0.7055555555555556,2000
64,semantic,motor,MSC06,0.68,2000
65,semantic,mem,MSC06,0.85,2000
66,motor,glass,MSC06,0.5499999999999999,2000
67,motor,semantic,MSC06,0.7899999999999999,2000
68,motor,mem,MSC06,0.745,2000
69,mem,glass,MSC06,0.8222222222222222,2000
70,mem,semantic,MSC06,0.8549999999999999,2000
71,mem,motor,MSC06,0.93,2000
72,glass,semantic,MSC07,0.985,2000
73,glass,motor,MSC07,0.5499999999999999,2000
74,glass,mem,MSC07,0.68,2000
75,semantic,glass,MSC07,0.91,2000
76,semantic,motor,MSC07,0.5449999999999999,2000
77,semantic,mem,MSC07,0.585,2000
78,motor,glass,MSC07,0.505,2000
79,motor,semantic,MSC07,0.5449999999999999,2000
80,motor,mem,MSC07,0.505,2000
81,mem,glass,MSC07,0.91,2000
82,mem,semantic,MSC07,0.9200000000000002,2000
83,mem,motor,MSC07,0.825,2000
84,glass,semantic,MSC10,0.86,2000
85,glass,motor,MSC10,0.835,2000
86,glass,mem,MSC10,0.78,2000
87,semantic,glass,MSC10,0.93,2000
88,semantic,motor,MSC10,0.6900000000000002,2000
89,semantic,mem,MSC10,0.7949999999999999,2000
90,motor,glass,MSC10,0.7,2000
91,motor,semantic,MSC10,0.5999999999999999,2000
92,motor,mem,MSC10,0.68,2000
93,mem,glass,MSC10,0.7849999999999999,2000
94,mem,semantic,MSC10,0.8549999999999999,2000
95,mem,motor,MSC10,0.8700000000000001,2000
0,glass,semantic,MSC01,0.95,2500
1,glass,motor,MSC01,0.9000000000000001,2500
2,glass,mem,MSC01,0.73,2500
3,semantic,glass,MSC01,0.8950000000000001,2500
4,semantic,motor,MSC01,0.7699999999999999,2500
5,semantic,mem,MSC01,0.6600000000000001,2500
6,motor,glass,MSC01,0.7200000000000001,2500
7,motor,semantic,MSC01,0.8649999999999999,2500
8,motor,mem,MSC01,0.635,2500
9,mem,glass,MSC01,0.915,2500
10,mem,semantic,MSC01,0.99,2500
11,mem,motor,MSC01,0.91,2500
12,glass,semantic,MSC02,0.82,2500
13,glass,motor,MSC02,0.5599999999999998,2500
14,glass,mem,MSC02,0.5449999999999999,2500
15,semantic,glass,MSC02,0.655,2500
16,semantic,motor,MSC02,0.5,2500
17,semantic,mem,MSC02,0.5149999999999999,2500
18,motor,glass,MSC02,0.5,2500
19,motor,semantic,MSC02,0.5149999999999999,2500
20,motor,mem,MSC02,0.5,2500
21,mem,glass,MSC02,0.76,2500
22,mem,semantic,MSC02,0.825,2500
23,mem,motor,MSC02,0.615,2500
24,glass,semantic,MSC03,0.76,2500
25,glass,motor,MSC03,0.875,2500
26,glass,mem,MSC03,0.605,2500
27,semantic,glass,MSC03,0.7200000000000001,2500
28,semantic,motor,MSC03,0.77,2500
29,semantic,mem,MSC03,0.6950000000000001,2500
30,motor,glass,MSC03,0.66,2500
31,motor,semantic,MSC03,0.5549999999999999,2500
32,motor,mem,MSC03,0.5999999999999999,2500
33,mem,glass,MSC03,0.5799999999999998,2500
34,mem,semantic,MSC03,0.7999999999999999,2500
35,mem,motor,MSC03,0.85,2500
36,glass,semantic,MSC04,0.955,2500
37,glass,motor,MSC04,0.8999999999999998,2500
38,glass,mem,MSC04,0.8049999999999999,2500
39,semantic,glass,MSC04,0.86,2500
40,semantic,motor,MSC04,0.59,2500
41,semantic,mem,MSC04,0.66,2500
42,motor,glass,MSC04,0.835,2500
43,motor,semantic,MSC04,0.5599999999999998,2500
44,motor,mem,MSC04,0.55,2500
45,mem,glass,MSC04,0.975,2500
46,mem,semantic,MSC04,0.95,2500
47,mem,motor,MSC04,0.8999999999999998,2500
48,glass,semantic,MSC05,0.94,2500
49,glass,motor,MSC05,0.8950000000000001,2500
50,glass,mem,MSC05,0.975,2500
51,semantic,glass,MSC05,0.8950000000000001,2500
52,semantic,motor,MSC05,0.7949999999999999,2500
53,semantic,mem,MSC05,0.995,2500
54,motor,glass,MSC05,0.77,2500
55,motor,semantic,MSC05,0.6950000000000001,2500
56,motor,mem,MSC05,0.865,2500
57,mem,glass,MSC05,0.97,2500
58,mem,semantic,MSC05,0.97,2500
59,mem,motor,MSC05,1.0,2500
60,glass,semantic,MSC06,0.8055555555555556,2500
61,glass,motor,MSC06,0.6666666666666666,2500
62,glass,mem,MSC06,0.8722222222222222,2500
63,semantic,glass,MSC06,0.7722222222222221,2500
64,semantic,motor,MSC06,0.6950000000000001,2500
65,semantic,mem,MSC06,0.79,2500
66,motor,glass,MSC06,0.5055555555555555,2500
67,motor,semantic,MSC06,0.64,2500
68,motor,mem,MSC06,0.75,2500
69,mem,glass,MSC06,0.8388888888888888,2500
70,mem,semantic,MSC06,0.835,2500
71,mem,motor,MSC06,0.9399999999999998,2500
72,glass,semantic,MSC07,1.0,2500
73,glass,motor,MSC07,0.5599999999999999,2500
74,glass,mem,MSC07,0.7799999999999999,2500
75,semantic,glass,MSC07,0.925,2500
76,semantic,motor,MSC07,0.5499999999999999,2500
77,semantic,mem,MSC07,0.645,2500
78,motor,glass,MSC07,0.5349999999999999,2500
79,motor,semantic,MSC07,0.53,2500
80,motor,mem,MSC07,0.505,2500
81,mem,glass,MSC07,0.95,2500
82,mem,semantic,MSC07,0.9200000000000002,2500
83,mem,motor,MSC07,0.78,2500
84,glass,semantic,MSC10,0.8850000000000001,2500
85,glass,motor,MSC10,0.8850000000000001,2500
86,glass,mem,MSC10,0.725,2500
87,semantic,glass,MSC10,0.925,2500
88,semantic,motor,MSC10,0.6950000000000001,2500
89,semantic,mem,MSC10,0.7250000000000001,2500
90,motor,glass,MSC10,0.6699999999999998,2500
91,motor,semantic,MSC10,0.63,2500
92,motor,mem,MSC10,0.6450000000000001,2500
93,mem,glass,MSC10,0.845,2500
94,mem,semantic,MSC10,0.8700000000000001,2500
95,mem,motor,MSC10,0.92,2500
0,glass,semantic,MSC01,0.945,3000
1,glass,motor,MSC01,0.9200000000000002,3000
2,glass,mem,MSC01,0.7949999999999999,3000
3,semantic,glass,MSC01,0.7999999999999999,3000
4,semantic,motor,MSC01,0.8099999999999999,3000
5,semantic,mem,MSC01,0.675,3000
6,motor,glass,MSC01,0.715,3000
7,motor,semantic,MSC01,0.8800000000000001,3000
8,motor,mem,MSC01,0.6550000000000001,3000
9,mem,glass,MSC01,0.92,3000
10,mem,semantic,MSC01,0.96,3000
11,mem,motor,MSC01,1.0,3000
12,glass,semantic,MSC02,0.8550000000000001,3000
13,glass,motor,MSC02,0.5999999999999999,3000
14,glass,mem,MSC02,0.51,3000
15,semantic,glass,MSC02,0.6399999999999999,3000
16,semantic,motor,MSC02,0.5,3000
17,semantic,mem,MSC02,0.5,3000
18,motor,glass,MSC02,0.54,3000
19,motor,semantic,MSC02,0.5,3000
20,motor,mem,MSC02,0.5,3000
21,mem,glass,MSC02,0.7649999999999999,3000
22,mem,semantic,MSC02,0.8700000000000001,3000
23,mem,motor,MSC02,0.5999999999999999,3000
24,glass,semantic,MSC03,0.74,3000
25,glass,motor,MSC03,0.8549999999999999,3000
26,glass,mem,MSC03,0.59,3000
27,semantic,glass,MSC03,0.6950000000000001,3000
28,semantic,motor,MSC03,0.6300000000000001,3000
29,semantic,mem,MSC03,0.625,3000
30,motor,glass,MSC03,0.6699999999999999,3000
31,motor,semantic,MSC03,0.5999999999999999,3000
32,motor,mem,MSC03,0.5949999999999999,3000
33,mem,glass,MSC03,0.5449999999999999,3000
34,mem,semantic,MSC03,0.74,3000
35,mem,motor,MSC03,0.8550000000000001,3000
36,glass,semantic,MSC04,0.985,3000
37,glass,motor,MSC04,0.8949999999999999,3000
38,glass,mem,MSC04,0.8949999999999999,3000
39,semantic,glass,MSC04,0.845,3000
40,semantic,motor,MSC04,0.505,3000
41,semantic,mem,MSC04,0.76,3000
42,motor,glass,MSC04,0.905,3000
43,motor,semantic,MSC04,0.595,3000
44,motor,mem,MSC04,0.7,3000
45,mem,glass,MSC04,0.995,3000
46,mem,semantic,MSC04,0.95,3000
47,mem,motor,MSC04,0.905,3000
48,glass,semantic,MSC05,0.86,3000
49,glass,motor,MSC05,0.8349999999999997,3000
50,glass,mem,MSC05,0.92,3000
51,semantic,glass,MSC05,0.8499999999999999,3000
52,semantic,motor,MSC05,0.675,3000
53,semantic,mem,MSC05,0.8800000000000001,3000
54,motor,glass,MSC05,0.76,3000
55,motor,semantic,MSC05,0.615,3000
56,motor,mem,MSC05,0.8399999999999999,3000
57,mem,glass,MSC05,0.8950000000000001,3000
58,mem,semantic,MSC05,0.9,3000
59,mem,motor,MSC05,1.0,3000
60,glass,semantic,MSC06,0.8555555555555555,3000
61,glass,motor,MSC06,0.6444444444444444,3000
62,glass,mem,MSC06,0.8611111111111112,3000
63,semantic,glass,MSC06,0.7611111111111111,3000
64,semantic,motor,MSC06,0.57,3000
65,semantic,mem,MSC06,0.7150000000000001,3000
66,motor,glass,MSC06,0.6166666666666668,3000
67,motor,semantic,MSC06,0.7699999999999999,3000
68,motor,mem,MSC06,0.7550000000000001,3000
69,mem,glass,MSC06,0.8388888888888889,3000
70,mem,semantic,MSC06,0.8699999999999999,3000
71,mem,motor,MSC06,0.89,3000
72,glass,semantic,MSC07,1.0,3000
73,glass,motor,MSC07,0.6450000000000001,3000
74,glass,mem,MSC07,0.74,3000
75,semantic,glass,MSC07,0.91,3000
76,semantic,motor,MSC07,0.5499999999999999,3000
77,semantic,mem,MSC07,0.58,3000
78,motor,glass,MSC07,0.5,3000
79,motor,semantic,MSC07,0.5449999999999999,3000
80,motor,mem,MSC07,0.52,3000
81,mem,glass,MSC07,0.96,3000
82,mem,semantic,MSC07,0.915,3000
83,mem,motor,MSC07,0.8200000000000001,3000
84,glass,semantic,MSC10,0.91,3000
85,glass,motor,MSC10,0.7949999999999999,3000
86,glass,mem,MSC10,0.865,3000
87,semantic,glass,MSC10,0.835,3000
88,semantic,motor,MSC10,0.675,3000
89,semantic,mem,MSC10,0.8049999999999999,3000
90,motor,glass,MSC10,0.615,3000
91,motor,semantic,MSC10,0.61,3000
92,motor,mem,MSC10,0.605,3000
93,mem,glass,MSC10,0.7999999999999999,3000
94,mem,semantic,MSC10,0.89,3000
95,mem,motor,MSC10,0.89,3000
0,glass,semantic,MSC01,0.95,4000
1,glass,motor,MSC01,0.93,4000
2,glass,mem,MSC01,0.7150000000000001,4000
3,semantic,glass,MSC01,0.85,4000
4,semantic,motor,MSC01,0.725,4000
5,semantic,mem,MSC01,0.6550000000000001,4000
6,motor,glass,MSC01,0.745,4000
7,motor,semantic,MSC01,0.845,4000
8,motor,mem,MSC01,0.6500000000000001,4000
9,mem,glass,MSC01,0.925,4000
10,mem,semantic,MSC01,1.0,4000
11,mem,motor,MSC01,1.0,4000
12,glass,semantic,MSC02,0.78,4000
13,glass,motor,MSC02,0.5549999999999999,4000
14,glass,mem,MSC02,0.565,4000
15,semantic,glass,MSC02,0.6349999999999999,4000
16,semantic,motor,MSC02,0.5,4000
17,semantic,mem,MSC02,0.5,4000
18,motor,glass,MSC02,0.5,4000
19,motor,semantic,MSC02,0.5,4000
20,motor,mem,MSC02,0.5,4000
21,mem,glass,MSC02,0.75,4000
22,mem,semantic,MSC02,0.8049999999999999,4000
23,mem,motor,MSC02,0.645,4000
24,glass,semantic,MSC03,0.7849999999999999,4000
25,glass,motor,MSC03,0.92,4000
26,glass,mem,MSC03,0.55,4000
27,semantic,glass,MSC03,0.74,4000
28,semantic,motor,MSC03,0.6500000000000001,4000
29,semantic,mem,MSC03,0.5999999999999999,4000
30,motor,glass,MSC03,0.6850000000000002,4000
31,motor,semantic,MSC03,0.565,4000
32,motor,mem,MSC03,0.5499999999999999,4000
33,mem,glass,MSC03,0.575,4000
34,mem,semantic,MSC03,0.78,4000
35,mem,motor,MSC03,0.8900000000000002,4000
36,glass,semantic,MSC04,0.9600000000000002,4000
37,glass,motor,MSC04,0.935,4000
38,glass,mem,MSC04,0.8349999999999997,4000
39,semantic,glass,MSC04,0.8099999999999999,4000
40,semantic,motor,MSC04,0.5449999999999999,4000
41,semantic,mem,MSC04,0.72,4000
42,motor,glass,MSC04,0.92,4000
43,motor,semantic,MSC04,0.565,4000
44,motor,mem,MSC04,0.65,4000
45,mem,glass,MSC04,0.99,4000
46,mem,semantic,MSC04,0.95,4000
47,mem,motor,MSC04,0.8949999999999999,4000
48,glass,semantic,MSC05,0.8499999999999999,4000
49,glass,motor,MSC05,0.8499999999999999,4000
50,glass,mem,MSC05,0.925,4000
